Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Trelleborg,3654,84,14654.5,3795.0,1994.0,1998.5,1994.6,1995.0,101.8,347.2,136.0,147.7,9.0,91.1,18.3,29.3,1.0,40.6,10.8,12.3,3356.3,2547.4,808.9,252005.0,191264.8,60740.2,256843.5,194937.1,61906.4
Stockholm,2969,172,29527.7,4814.2,1998.4,2002.4,2000.3,2002.6,243.6,498.2,232.8,308.5,18.0,47.5,27.7,52.3,5.0,25.3,7.6,15.7,5397.8,4844.0,553.8,401686.7,360108.9,41577.8,409399.1,367023.0,42376.1
Malmo,1718,320,11116.2,5240.9,2000.6,2003.0,2004.2,2004.7,141.8,559.1,240.1,304.9,11.0,67.6,37.3,56.5,4.0,27.0,18.1,22.5,2210.1,1974.8,235.3,164879.0,147210.4,17668.6,168044.7,150036.8,18007.8
Ystad,1460,58,5990.6,1623.2,1992.7,1991.8,1995.2,1994.9,98.0,358.3,189.1,189.5,9.0,48.0,34.1,31.8,5.0,18.1,34.0,37.1,1363.4,863.4,500.0,102366.4,64824.3,37542.1,104331.8,66068.9,38262.9
Foto,1431,1034,33245.8,52936.7,2006.4,2006.5,2009.4,2009.6,597.2,993.9,1243.2,1232.0,60.0,101.6,302.6,297.6,4.0,7.3,8.2,7.8,4001.3,3899.5,101.8,302973.1,295327.1,7646.0,308790.2,300997.4,7792.8
Langedrag,1262,115,16155.5,10573.2,2003.5,2006.2,2006.0,2007.6,525.6,405.8,452.7,433.5,34.0,35.9,34.4,35.3,9.0,17.8,17.1,20.3,2804.2,2585.5,218.7,210574.8,194154.7,16420.2,214617.9,197882.5,16735.4
Goteborg,1224,356,9027.7,9886.1,2005.3,2006.7,2008.2,2008.0,396.2,591.0,590.0,615.9,42.5,75.7,167.4,193.0,20.0,33.1,36.4,43.5,2120.0,1546.9,573.2,157713.0,114678.7,43034.3,160741.1,116880.5,43860.6
Kapellskar,1182,8,5802.7,1671.3,1999.3,1997.6,1997.9,1997.5,125.7,383.4,165.2,177.2,10.0,46.8,23.7,28.1,2.0,11.1,31.6,19.8,1173.7,932.2,241.5,88126.3,69993.3,18133.0,89818.3,71337.2,18481.1
Nynashamn,1067,88,6681.7,3900.4,2001.2,2001.0,2003.1,2006.7,228.1,699.7,269.2,498.6,13.0,70.9,75.8,182.7,4.0,25.7,15.8,30.1,1534.4,1314.3,220.1,115127.4,98608.1,16519.3,117337.9,100501.4,16836.5
Karlshamn,943,228,4331.8,2997.1,2001.5,2001.7,2003.2,2005.7,265.1,557.5,350.3,440.1,18.0,66.6,51.3,83.2,9.0,44.4,34.7,53.4,1096.0,801.2,294.8,82272.6,60137.3,22135.2,83852.2,61292.0,22560.2
Helsingborg,859,268,3165.5,3558.0,2002.9,2000.9,2002.8,2003.6,336.3,452.2,444.5,432.9,40.0,51.2,50.5,52.2,15.0,45.6,21.2,21.9,920.7,801.0,119.7,69164.6,60174.4,8990.2,70492.6,61329.8,9162.8
Karlskrona,809,40,5361.6,1027.7,1994.6,1997.5,1992.6,1996.8,170.8,529.0,226.7,242.4,12.0,154.8,37.7,59.4,1.0,84.2,15.9,33.1,1100.3,959.2,141.1,82534.8,71942.4,10592.4,84119.5,73323.7,10795.7
Aspero,715,275,6481.8,3811.5,2002.7,2002.0,2004.9,2005.7,481.3,484.9,456.7,503.3,29.0,55.9,48.4,70.3,10.0,17.9,16.5,22.4,1286.1,1133.5,152.6,96395.4,84945.9,11449.5,98246.2,86576.9,11669.3
Brofjorden,626,247,14781.2,25670.4,2008.0,2008.5,2009.0,2008.9,553.1,1017.1,1221.1,1292.5,62.0,125.6,319.5,336.7,21.0,27.8,30.6,30.8,2099.1,1678.1,421.0,157620.7,125774.8,31845.8,160647.0,128189.7,32457.3
Varberg,507,127,1186.1,1050.4,1999.0,2001.8,1996.3,2002.5,357.3,442.8,524.4,425.1,38.0,55.0,169.9,112.4,16.0,30.4,35.7,59.3,303.9,281.4,22.5,22829.2,21138.2,1691.0,23267.5,21544.0,1723.5
Norrkoping,492,275,3710.2,4686.5,2000.5,2000.8,2001.1,2001.6,519.4,723.3,906.0,904.7,56.5,83.3,148.7,150.0,24.5,59.5,26.3,28.7,846.0,773.2,72.8,63648.3,58182.4,5465.9,64870.4,59299.5,5570.8
Stenungsund,480,201,3578.9,4274.2,2003.6,2003.7,2011.3,2010.7,389.9,608.9,892.8,853.4,39.0,60.7,168.5,159.5,20.0,25.1,32.9,32.6,794.1,635.6,158.5,58336.4,46435.9,11900.6,59456.5,47327.4,12129.0
Oxelosund,419,213,2449.7,3780.7,2003.3,2003.1,2009.6,2010.1,518.4,728.8,914.2,957.6,60.0,82.5,206.0,225.7,33.0,48.4,63.2,69.0,511.6,443.2,68.4,38493.6,33358.5,5135.1,39232.7,33999.0,5233.7
Husum,379,133,2153.1,2716.6,1998.1,1999.9,2000.5,2001.0,495.9,757.6,758.2,895.2,45.0,78.8,196.5,202.2,21.0,21.8,26.3,26.6,525.9,449.3,76.6,39717.3,33967.0,5750.3,40479.9,34619.2,5860.8
