Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Germany,5695,828,30159.1,17161.2,1998.1,2002.1,2002.4,2006.0,136.8,476.7,196.3,294.3,10.0,61.8,32.2,48.9,3.0,30.7,16.0,22.8,6144.4,5191.0,953.4,460478.2,388869.8,71608.5,469319.4,396336.0,72983.4
Finland,5071,660,31536.3,12317.7,1998.9,2002.5,2000.3,2004.7,175.9,486.6,216.2,355.4,13.0,57.1,33.7,61.0,5.0,34.6,15.0,22.4,6254.2,5303.4,950.9,463231.7,392206.9,71024.8,472125.7,399737.2,72388.5
Poland,4438,562,19675.8,8523.8,1993.4,1999.6,1994.1,1999.3,168.1,442.5,217.8,285.0,11.0,69.8,32.1,47.6,5.0,31.9,20.5,25.3,4565.9,3469.4,1096.5,342786.8,260458.8,82328.1,349368.4,265459.6,83908.8
Denmark,3781,1148,14661.3,11149.7,1999.0,2001.0,2001.8,2006.2,165.0,397.9,490.2,378.0,23.0,55.5,167.3,117.8,13.0,46.4,31.2,51.1,4261.5,3358.1,903.5,319933.6,252068.9,67864.7,326076.3,256908.6,69167.7
Norway,2000,757,7970.5,8302.0,2001.0,2001.9,2003.0,2005.8,241.5,445.3,390.0,422.6,28.0,61.6,136.2,96.0,14.0,34.5,25.9,27.9,2251.1,1732.3,518.9,167189.7,128245.8,38943.9,170399.7,130708.1,39691.6
Estonia,1756,368,12381.3,5839.8,2000.1,2001.1,2001.3,2004.0,252.6,522.5,335.2,455.6,19.0,54.4,407.8,120.9,7.0,29.6,19.3,23.4,2445.1,2072.6,372.5,183532.2,155552.8,27979.3,187056.0,158539.4,28516.5
Netherlands,1631,785,13240.2,18282.5,2004.0,2005.2,2007.7,2008.5,595.6,768.9,789.2,847.4,67.0,92.6,184.0,223.2,18.0,35.0,31.3,31.9,3066.0,2591.0,475.0,229869.6,194132.5,35737.1,234283.1,197859.8,36423.3
Latvia,1597,372,8220.4,4977.6,2002.5,1999.6,2003.0,2005.6,260.7,458.7,289.1,412.7,20.0,58.4,43.1,64.0,7.0,26.5,18.2,18.7,1621.0,1335.8,285.2,121728.8,100278.6,21450.2,124066.0,102204.0,21862.0
United Kingdom of Great Britain and Northern Ireland,1552,592,14973.7,16082.1,2003.7,2005.1,2005.7,2006.6,652.1,858.5,672.2,761.8,64.0,93.0,77.5,98.0,16.0,36.5,23.4,27.0,2973.7,2611.4,362.2,222948.1,195707.9,27240.2,227228.7,199465.5,27763.2
Belgium,1441,382,19876.6,13620.8,2002.7,2004.9,2003.6,2003.7,557.1,823.0,645.7,718.3,40.0,88.4,57.7,74.7,10.0,29.6,18.3,22.4,3554.4,3275.3,279.1,266127.7,245155.1,20972.6,271237.4,249862.1,21375.3
