Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Puerto Rico,11,11,1470.9,2372.1,2011.3,2011.3,2011.4,2011.2,4530.2,4603.0,4606.5,4609.3,394.0,378.4,380.4,383.2,40.0,40.9,41.1,40.9,177.0,166.7,10.2,13344.8,12578.3,766.6,13601.1,12819.8,781.3
Greece,11,11,923.1,1547.2,2007.1,2007.1,2007.7,2007.7,3527.1,3958.8,4250.3,4286.4,309.0,312.6,334.1,336.5,39.0,87.5,90.0,90.4,127.6,104.0,23.6,9810.5,7987.5,1823.0,9998.9,8140.9,1858.0
Singapore,9,9,3256.9,3507.8,2011.4,2011.4,2010.7,2012.4,9478.8,10499.5,10978.9,10366.8,768.0,795.4,816.0,836.3,8.0,9.2,9.5,9.5,302.3,301.8,0.5,23343.7,23305.7,38.0,23791.8,23753.2,38.7
Senegal,9,7,402.7,575.5,2006.3,2006.1,2007.0,2007.4,3666.7,3430.7,3458.5,3462.2,329.0,341.9,334.8,336.0,59.0,161.1,150.8,157.8,105.4,97.5,7.9,8039.3,7444.2,595.1,8193.7,7587.1,606.5
Malta,7,7,590.7,1053.0,2008.7,2008.7,2008.3,2008.2,2971.6,3067.0,3101.3,3110.9,289.0,474.7,318.7,315.0,7.0,20.6,38.6,40.3,76.5,74.8,1.6,5828.1,5701.8,126.3,5940.0,5811.3,128.7
South Africa,7,7,1521.0,1208.0,2010.0,2010.0,2009.3,2011.7,7127.7,7231.4,7432.4,7209.7,532.0,553.7,507.6,544.9,14.0,20.4,31.7,19.9,151.9,150.5,1.4,11692.5,11585.9,106.5,11916.9,11808.4,108.6
Panama,5,5,530.5,759.1,2005.6,2005.6,2008.4,2009.3,5541.0,5527.9,5519.8,5514.7,415.0,431.6,454.4,461.6,31.0,36.2,35.1,34.6,96.0,92.6,3.4,7356.2,7102.3,253.8,7497.4,7238.7,258.7
Greenland,5,2,315.5,482.0,2006.2,2006.5,2006.2,2006.2,2401.2,2321.8,2377.2,2377.2,198.0,189.2,197.2,197.2,79.0,63.8,63.7,63.7,59.1,49.4,9.7,4549.9,3796.4,753.5,4637.2,3869.3,768.0
China,5,5,1925.8,1803.2,2012.4,2012.4,2008.5,2008.9,1051.2,3946.4,5758.7,5295.3,89.0,286.0,835.3,811.4,7.0,17.0,29.4,28.4,168.0,164.1,3.9,12974.4,12669.1,305.4,13223.6,12912.3,311.2
Ecuador,5,5,615.3,893.3,2007.2,2007.2,2008.4,2008.6,6107.0,6231.6,6149.2,6119.9,584.0,554.4,589.5,617.2,55.0,53.4,58.6,63.9,113.4,109.0,4.4,8701.3,8366.3,334.9,8868.3,8527.0,341.4
Malaysia,4,4,1046.3,1798.1,2013.2,2013.2,2012.9,2012.9,10876.1,8673.5,8587.8,8863.1,1128.5,896.0,1172.1,1172.1,70.0,62.8,71.0,71.0,96.9,95.2,1.7,7478.9,7351.7,127.2,7622.5,7492.8,129.6
India,4,4,831.0,1478.3,2010.5,2010.5,2009.5,2009.2,6995.9,7235.9,7419.1,7471.7,702.0,690.8,680.8,680.3,63.0,103.5,95.6,92.1,83.8,80.9,3.0,6461.8,6233.8,228.0,6585.8,6353.5,232.4
Colombia,4,4,635.1,1123.0,2006.0,2006.0,2009.7,2010.4,4908.7,4904.2,4900.8,4900.4,387.0,367.5,386.0,389.1,63.5,93.0,94.5,94.1,72.8,66.7,6.2,5600.5,5123.9,476.6,5708.1,5222.3,485.7
Bahamas,4,4,777.3,1366.0,2009.5,2009.5,2009.2,2009.2,5124.9,5081.6,5165.9,5169.8,414.5,418.0,427.9,428.0,93.0,88.8,103.1,103.1,96.8,90.9,5.8,7458.7,7005.9,452.8,7601.9,7140.4,461.5
Guinea,4,2,46.1,63.8,2006.5,2006.0,2006.2,2006.2,3661.8,3568.5,3594.9,3586.5,373.5,323.5,344.1,338.9,90.5,90.5,97.3,98.6,14.1,13.5,0.6,1069.2,1026.1,43.1,1089.7,1045.8,43.9
Peru,3,3,366.9,460.1,2007.3,2007.3,2008.5,2009.0,6790.1,6794.6,6806.4,6819.5,442.0,490.7,508.3,533.8,46.0,43.7,48.4,53.1,90.7,88.7,1.9,6949.5,6802.9,146.5,7082.9,6933.6,149.3
Åland Islands,3,2,25.0,2.6,1997.3,1993.0,2005.8,2005.0,259.6,410.1,254.5,258.8,18.0,42.0,18.4,19.8,0.0,10.5,0.2,0.8,3.7,3.7,0.0,277.3,274.4,2.8,282.6,279.7,2.9
Cyprus,3,3,579.8,1065.8,2009.3,2009.3,2011.2,2011.6,3913.3,4973.7,4402.7,4346.5,336.0,409.3,394.3,388.2,28.0,48.3,60.5,62.4,59.0,56.4,2.6,4548.9,4346.8,202.1,4636.3,4430.3,206.0
Saudi Arabia,3,3,482.9,859.1,2014.3,2014.3,2014.0,2013.8,4415.8,4383.3,4374.3,4371.5,404.0,392.0,389.0,388.0,29.0,338.7,338.6,333.2,50.3,43.3,7.0,3874.4,3335.2,539.2,3948.8,3399.3,549.6
Israel,3,3,612.4,1105.2,2009.0,2009.0,2009.5,2009.5,4964.5,4675.7,4812.1,4824.6,374.0,411.7,431.4,432.2,306.0,274.7,263.9,264.6,57.5,49.7,7.8,4429.1,3827.4,601.7,4514.1,3900.9,613.3
Ghana,3,2,232.2,377.4,2005.3,2004.5,2004.4,2004.2,4571.7,4655.7,4651.6,4643.3,395.0,387.2,388.3,389.0,56.0,31.5,30.3,27.2,43.4,42.4,1.0,3327.7,3254.5,73.2,3391.6,3317.0,74.6
"Tanzania, United Republic of",2,2,221.5,352.7,2012.5,2012.5,2011.2,2011.1,6362.2,6362.2,8429.8,8688.1,746.0,746.0,814.2,817.3,148.5,148.5,123.2,122.1,23.2,20.1,3.2,1778.1,1538.1,240.0,1812.3,1567.6,244.6
Costa Rica,2,2,237.3,312.9,2014.0,2014.0,2013.2,2012.3,6119.8,6119.8,6186.7,6357.8,511.5,511.5,553.1,597.0,21.5,21.5,24.3,27.3,41.0,40.7,0.3,3147.6,3125.6,22.0,3208.0,3185.6,22.4
Venezuela (Bolivarian Republic of),2,2,300.9,478.9,2012.0,2012.0,2011.8,2011.9,4956.9,4956.9,4962.0,4950.1,419.0,419.0,418.6,418.9,87.0,87.0,84.3,86.2,34.1,29.8,4.3,2626.0,2295.0,330.9,2676.4,2339.1,337.3
Libya,2,2,96.4,149.7,2007.0,2007.0,2004.2,2004.0,3117.3,3117.3,3043.9,3038.0,258.5,258.5,241.1,239.6,153.0,153.0,194.9,198.6,22.1,16.3,5.8,1699.9,1249.3,450.6,1732.5,1273.3,459.2
Cuba,2,2,120.3,179.7,2010.0,2010.0,2013.8,2013.8,2998.8,2998.8,4528.2,4519.8,289.5,289.5,445.6,445.4,5.0,5.0,9.8,9.8,9.9,9.8,0.1,761.6,757.2,4.4,776.2,771.7,4.5
Sri Lanka,2,2,722.7,1174.7,2004.0,2004.0,2000.6,2000.6,7389.2,7389.2,7327.3,7325.9,727.0,727.0,757.8,758.6,212.5,212.5,329.3,332.1,62.1,56.5,5.6,4788.0,4357.5,430.5,4879.9,4441.1,438.8
Chile,2,2,184.2,200.9,1991.0,1991.0,1991.0,1991.0,7901.3,7901.3,7901.3,7901.3,518.0,518.0,518.1,518.1,87.0,87.0,86.7,86.7,66.7,62.0,4.7,5084.0,4733.5,350.4,5181.6,4824.4,357.2
Dominican Republic,2,2,218.4,355.6,2009.0,2009.0,2009.1,2009.1,4614.6,4614.6,4610.7,4612.2,414.0,414.0,414.4,414.5,13.5,13.5,13.6,13.6,22.6,22.6,0.1,1745.9,1738.9,7.0,1779.4,1772.3,7.1
Viet Nam,1,1,8.7,11.5,2006.0,2006.0,2006.0,2006.0,558.9,558.9,558.9,558.9,63.0,63.0,63.0,63.0,1.0,1.0,1.0,1.0,1.8,1.8,0.0,136.1,135.2,0.9,138.7,137.8,0.9
New Zealand,1,1,11.6,3.4,2009.0,2009.0,2009.0,2009.0,429.7,429.7,429.7,429.7,25.0,25.0,25.0,25.0,28.0,28.0,28.0,28.0,2.7,1.0,1.7,204.0,75.8,128.2,207.9,77.3,130.7
Curaçao,1,1,316.6,554.9,2016.0,2016.0,2016.0,2016.0,5049.2,5049.2,5049.2,5049.2,443.0,443.0,443.0,443.0,58.0,58.0,58.0,58.0,29.2,25.6,3.5,2249.7,1975.9,273.8,2292.9,2013.8,279.1
Australia,1,1,52.5,78.1,2017.0,2017.0,2017.0,2017.0,1697.4,1697.4,1697.4,1697.4,175.0,175.0,175.0,175.0,38.0,38.0,38.0,38.0,6.9,6.4,0.5,530.6,493.3,37.3,540.8,502.8,38.0
Virgin Islands (British),1,1,157.7,267.9,2016.0,2016.0,2016.0,2016.0,5369.1,5369.1,5369.1,5369.1,653.0,653.0,653.0,653.0,6.0,6.0,6.0,6.0,16.1,16.0,0.1,1239.8,1235.8,4.0,1263.6,1259.5,4.1
Réunion,1,1,1316.2,2805.6,1967.0,1967.0,1967.0,1967.0,30466.0,30466.0,30466.0,30466.0,431.0,431.0,431.0,431.0,6376.0,6376.0,6376.0,6376.0,219.5,8.7,210.8,16998.4,672.3,16326.0,17324.7,685.2,16639.5
Sint Maarten (Dutch part),1,1,4.6,6.6,2011.0,2011.0,2011.0,2011.0,1320.5,1320.5,1320.5,1320.5,216.0,216.0,216.0,216.0,19.0,19.0,19.0,19.0,1.7,1.6,0.1,125.6,120.8,4.8,128.0,123.1,4.9
Sao Tome and Principe,1,1,4.3,6.2,2011.0,2011.0,2011.0,2011.0,1240.9,1240.9,1240.9,1240.9,132.0,132.0,132.0,132.0,1.0,1.0,1.0,1.0,1.3,1.3,0.0,100.8,100.5,0.3,102.7,102.5,0.3
Trinidad and Tobago,1,1,126.8,195.6,1984.0,1984.0,1984.0,1984.0,4559.2,4559.2,4559.2,4559.2,392.0,392.0,392.0,392.0,271.0,271.0,271.0,271.0,10.4,8.9,1.5,794.8,679.4,115.4,810.0,692.4,117.6
Indonesia,1,1,221.0,321.1,2010.0,2010.0,2010.0,2010.0,9666.8,9666.8,9666.8,9666.8,793.0,793.0,793.0,793.0,148.0,148.0,148.0,148.0,30.4,29.6,0.8,2340.0,2281.4,58.6,2384.9,2325.2,59.7
Bulgaria,1,1,2.0,2.6,2008.0,2008.0,2008.0,2008.0,308.7,308.7,308.7,308.7,194.0,194.0,194.0,194.0,76.0,76.0,76.0,76.0,1.0,0.8,0.2,74.1,59.7,14.4,75.5,60.8,14.7
Svalbard and Jan Mayen,1,1,15.5,7.9,1989.0,1989.0,1989.0,1989.0,1610.3,1610.3,1610.3,1610.3,175.0,175.0,175.0,175.0,95.0,95.0,95.0,95.0,6.4,6.2,0.2,485.6,472.9,12.7,494.9,482.0,13.0
Philippines,1,1,111.5,203.4,2010.0,2010.0,2010.0,2010.0,2562.2,2562.2,2562.2,2562.2,134.0,134.0,134.0,134.0,165.0,165.0,165.0,165.0,8.2,5.1,3.1,634.0,392.9,241.1,646.2,400.4,245.7
Saint Pierre and Miquelon,1,1,7.3,11.0,2009.0,2009.0,2009.0,2009.0,2976.6,2976.6,2976.6,2976.6,284.0,284.0,284.0,284.0,0.0,0.0,0.0,0.0,2.4,2.4,0.0,177.6,177.6,0.0,181.0,181.0,0.0
Mauritania,1,1,19.4,24.4,2007.0,2007.0,2007.0,2007.0,2947.2,2947.2,2947.2,2947.2,295.0,295.0,295.0,295.0,135.0,135.0,135.0,135.0,3.2,2.9,0.3,246.0,219.8,26.3,250.7,224.0,26.8
Virgin Islands (U.S.),1,1,124.1,223.2,2009.0,2009.0,2009.0,2009.0,4215.6,4215.6,4215.6,4215.6,419.0,419.0,419.0,419.0,13.0,13.0,13.0,13.0,15.9,15.8,0.1,1226.2,1217.7,8.5,1249.7,1241.1,8.7
Mauritius,1,1,397.4,752.2,2009.0,2009.0,2009.0,2009.0,8988.5,8988.5,8988.5,8988.5,883.0,883.0,883.0,883.0,18.0,18.0,18.0,18.0,31.5,31.4,0.1,2429.8,2420.5,9.3,2476.4,2466.9,9.5
Uruguay,1,1,196.9,314.9,2009.0,2009.0,2009.0,2009.0,6709.7,6709.7,6709.7,6709.7,572.0,572.0,572.0,572.0,8.0,8.0,8.0,8.0,23.3,23.3,0.1,1800.7,1795.3,5.4,1835.3,1829.8,5.5
Togo,1,1,131.9,215.9,2002.0,2002.0,2002.0,2002.0,4717.2,4717.2,4717.2,4717.2,399.0,399.0,399.0,399.0,32.0,32.0,32.0,32.0,18.1,16.7,1.4,1393.6,1288.1,105.5,1420.4,1312.9,107.5
Ukraine,1,1,12.4,17.8,2007.0,2007.0,2007.0,2007.0,4888.5,4888.5,4888.5,4888.5,481.0,481.0,481.0,481.0,14.0,14.0,14.0,14.0,2.8,2.8,0.0,210.8,210.4,0.4,214.8,214.4,0.4
Suriname,1,1,18.5,28.1,2004.0,2004.0,2004.0,2004.0,4635.7,4635.7,4635.7,4635.7,498.0,498.0,498.0,498.0,157.0,157.0,157.0,157.0,4.3,3.9,0.4,324.9,295.0,29.8,331.1,300.7,30.4
Cabo Verde,1,1,8.4,12.0,2006.0,2006.0,2006.0,2006.0,3280.3,3280.3,3280.3,3280.3,335.0,335.0,335.0,335.0,602.0,602.0,602.0,602.0,6.1,4.5,1.5,454.3,340.0,114.3,463.0,346.5,116.5
United Arab Emirates,1,1,15.3,26.1,2005.0,2005.0,2005.0,2005.0,363.6,363.6,363.6,363.6,31.0,31.0,31.0,31.0,12.0,12.0,12.0,12.0,1.6,1.5,0.1,123.8,115.7,8.1,126.2,117.9,8.3
Croatia,1,1,198.9,370.2,2015.0,2015.0,2015.0,2015.0,4751.1,4751.1,4751.1,4751.1,402.0,402.0,402.0,402.0,19.0,19.0,19.0,19.0,15.1,15.0,0.1,1164.9,1156.9,8.0,1187.3,1179.1,8.2
