Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Goteborg,787,129,1024.1,1436.5,2003.4,2005.5,2006.9,2007.0,113.4,277.5,321.2,326.8,23.0,40.9,61.7,62.1,12.0,21.9,22.3,23.2,533.1,380.1,153.0,39484.1,27990.9,11493.2,40242.2,28528.3,11713.9
Goteborg Fiskhamnen,485,37,8500.0,1758.2,1999.8,1990.2,2001.9,2001.8,467.0,570.6,467.2,457.0,39.0,292.6,41.8,41.6,8.0,77.6,9.0,9.2,1138.4,1048.4,89.9,83341.9,76587.5,6754.3,84942.0,78058.0,6884.0
Brofjorden,485,74,690.0,1017.5,2006.6,2007.6,2007.4,2007.4,84.9,219.3,239.0,239.4,22.0,29.7,48.1,48.1,13.0,24.7,23.9,24.8,363.7,242.0,121.7,27134.8,17993.6,9141.2,27655.8,18339.1,9316.7
Helsingborg,394,102,825.6,748.5,2002.9,2001.7,1999.9,2001.2,151.7,326.5,232.1,202.6,19.5,48.5,37.0,36.4,13.0,24.2,11.4,13.9,251.7,204.2,47.5,18880.7,15314.7,3566.0,19243.2,15608.7,3634.5
Aspero,381,147,758.3,665.9,1999.7,2000.2,2002.5,2003.3,104.0,377.7,438.0,431.9,24.0,42.2,81.0,110.5,11.0,26.8,16.6,22.6,240.8,189.8,51.0,17986.6,14151.1,3835.6,18332.0,14422.8,3909.2
Malmo,372,134,1200.4,945.3,1999.4,2001.6,1997.5,1999.3,203.0,284.2,417.0,352.0,26.0,34.8,43.5,43.0,13.0,23.5,12.5,14.0,353.2,287.6,65.6,26419.4,21494.9,4924.5,26926.6,21907.6,5019.0
Stockholm,350,99,1661.4,664.8,1994.1,1996.1,2003.5,2004.1,221.4,390.9,441.8,320.7,19.5,59.7,73.5,45.6,14.0,34.8,28.3,23.7,396.3,267.6,128.8,29048.0,19844.1,9203.9,29605.7,20225.1,9380.6
Norrkoping,293,136,620.1,817.9,1992.8,2000.2,2002.7,2003.0,275.8,361.1,353.6,364.1,26.0,40.2,49.3,51.3,12.0,29.5,30.9,31.8,215.1,171.2,44.0,16137.5,12835.4,3302.1,16447.3,13081.8,3365.6
Slite,287,46,492.3,639.3,1990.0,1995.0,1991.2,1993.1,310.0,396.1,388.5,379.0,28.0,44.3,69.7,61.9,16.0,30.8,30.6,26.2,159.6,134.0,25.6,11631.4,9706.5,1924.9,11854.7,9892.9,1961.8
Lulea,243,85,1051.4,1340.8,1997.0,2002.3,2000.1,2003.6,526.1,616.8,597.4,592.2,54.0,71.7,89.7,80.9,22.0,37.4,181.3,76.7,327.1,264.0,63.1,24452.2,19712.5,4739.8,24921.7,20090.9,4830.8
Oxelosund,240,90,1021.6,1132.0,1998.8,2000.2,2004.2,2007.1,393.1,450.7,458.1,490.0,32.0,51.5,49.5,56.7,11.0,41.7,31.9,44.8,252.7,220.6,32.1,18973.1,16562.0,2411.1,19337.4,16880.0,2457.4
