Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Kingdom of Great Britain and Northern Ireland,9,9,1536.4,2682.4,2009.9,2009.9,2010.2,2010.2,6705.6,5329.5,5126.7,5122.0,590.0,504.8,619.3,619.3,31.0,31.1,39.8,39.6,190.2,182.3,7.9,14702.6,14097.2,605.5,14984.9,14367.8,617.1
Philippines,8,8,6669.4,12425.5,2008.0,2008.0,2007.8,2007.7,5403.6,5581.8,5593.9,5600.5,436.5,439.2,452.0,456.8,70.0,97.0,103.7,107.6,489.8,406.0,83.8,37939.4,31447.6,6491.8,38667.8,32051.4,6616.4
Viet Nam,7,7,5787.9,11030.6,2009.4,2009.4,2008.6,2008.6,5357.8,5594.5,5725.0,5747.1,466.0,460.7,487.2,490.0,81.0,93.4,102.6,104.2,336.1,326.1,10.0,26039.0,25262.7,776.3,26539.0,25747.8,791.2
Lebanon,5,5,788.5,1361.2,2009.2,2009.2,2009.3,2009.3,3679.7,3701.5,3701.7,3701.5,326.0,317.4,317.2,317.8,23.0,64.2,63.7,63.1,97.7,82.1,15.6,7566.8,6360.5,1206.4,7712.1,6482.6,1229.6
Turkey,5,5,569.5,1043.6,2005.8,2005.8,2006.9,2006.9,4077.7,3567.5,2303.4,2242.7,358.0,347.8,296.3,286.2,10.0,17.2,10.8,10.4,49.9,48.1,1.8,3852.4,3713.5,138.9,3926.3,3784.8,141.5
Gibraltar,5,5,1625.1,1802.6,2007.0,2007.0,2006.9,2008.5,5517.6,5468.3,5415.1,5397.8,477.0,440.8,405.7,435.6,10.0,14.0,15.4,17.2,162.9,159.9,2.9,11464.7,11237.5,227.2,11684.9,11453.3,231.6
United States of America,4,4,4386.3,4634.8,2013.5,2013.5,2013.3,2011.8,13567.0,13724.0,13151.4,12226.2,916.0,870.2,908.3,936.6,37.5,35.0,28.6,12.9,293.5,291.6,1.8,22714.9,22579.1,135.8,23151.0,23012.6,138.4
France,4,4,1326.5,1661.9,2010.8,2010.8,2010.4,2011.0,5729.1,5788.3,5713.0,5992.6,488.5,511.5,502.6,571.7,69.0,95.2,71.9,68.3,166.8,153.8,13.0,11577.6,10592.2,985.5,11799.9,10795.6,1004.4
Brazil,4,4,1299.6,2289.2,2012.5,2012.5,2012.4,2012.3,9176.3,9175.2,9178.8,9188.5,811.0,839.5,822.4,820.1,85.5,102.8,102.6,102.8,103.1,100.4,2.7,7976.2,7768.3,207.9,8129.3,7917.4,211.9
Spain,4,4,891.8,1142.7,2011.5,2011.5,2011.8,2009.9,5159.2,5209.1,5165.1,5213.9,471.5,457.0,443.3,477.8,38.0,38.8,38.5,45.0,78.0,71.6,6.4,6041.5,5548.0,493.5,6157.4,5654.5,502.9
Malta,3,3,418.5,715.8,2012.3,2012.3,2011.9,2011.9,4374.9,4357.6,4351.6,4351.0,383.0,389.0,385.6,385.0,9.0,7.0,8.0,8.2,41.3,41.2,0.2,3199.7,3187.8,11.9,3261.1,3249.0,12.1
South Africa,3,3,558.1,979.8,2012.7,2012.7,2012.3,2012.4,4882.9,4740.0,4736.2,4738.9,389.0,394.0,394.2,394.3,46.0,107.0,106.9,107.6,45.4,43.2,2.2,3519.9,3347.9,172.0,3587.5,3412.2,175.3
Netherlands,3,3,4015.7,7797.3,2011.0,2011.0,2011.5,2011.5,11815.0,8194.9,10291.4,10415.7,1067.0,770.7,1152.0,1152.2,39.0,35.3,52.4,52.4,255.6,242.6,13.0,19720.6,18746.1,974.5,20099.2,19106.0,993.2
Equatorial Guinea,2,2,1712.7,1401.9,2014.0,2014.0,2014.2,2014.4,7700.2,7700.2,7705.8,7714.8,463.0,463.0,463.2,463.3,29.0,29.0,28.9,28.9,180.4,178.1,2.3,10999.2,10819.0,180.2,11210.4,11026.8,183.6
Madagascar,1,1,146.7,257.8,2010.0,2010.0,2010.0,2010.0,3458.5,3458.5,3458.5,3458.5,276.0,276.0,276.0,276.0,105.0,105.0,105.0,105.0,23.7,18.5,5.2,1836.7,1435.9,400.8,1872.0,1463.5,408.5
Slovenia,1,1,113.1,164.3,2012.0,2012.0,2012.0,2012.0,4947.5,4947.5,4947.5,4947.5,447.0,447.0,447.0,447.0,135.0,135.0,135.0,135.0,13.6,12.6,1.0,1049.3,971.0,78.2,1069.4,989.7,79.7
Namibia,1,1,670.2,551.8,2011.0,2011.0,2011.0,2011.0,6654.1,6654.1,6654.1,6654.1,445.0,445.0,445.0,445.0,31.0,31.0,31.0,31.0,68.3,67.7,0.6,4133.1,4085.6,47.5,4212.4,4164.0,48.4
Israel,1,1,195.8,72.9,2009.0,2009.0,2009.0,2009.0,3432.6,3432.6,3432.6,3432.6,211.0,211.0,211.0,211.0,8.0,8.0,8.0,8.0,10.5,10.1,0.4,811.7,779.1,32.6,827.3,794.0,33.3
Papua New Guinea,1,1,3.2,4.8,2009.0,2009.0,2009.0,2009.0,495.0,495.0,495.0,495.0,197.0,197.0,197.0,197.0,12.0,12.0,12.0,12.0,1.0,0.9,0.1,73.1,67.3,5.8,74.5,68.6,5.9
Venezuela (Bolivarian Republic of),1,1,2150.5,4094.7,2002.0,2002.0,2002.0,2002.0,13337.8,13337.8,13337.8,13337.8,1292.0,1292.0,1292.0,1292.0,713.0,713.0,713.0,713.0,205.4,123.3,82.1,15874.8,9515.6,6359.2,16179.6,9698.3,6481.3
Angola,1,1,837.9,738.3,2010.0,2010.0,2010.0,2010.0,7554.4,7554.4,7554.4,7554.4,404.0,404.0,404.0,404.0,45.0,45.0,45.0,45.0,116.8,115.0,1.8,6914.7,6775.0,139.8,7047.5,6905.0,142.5
Denmark,1,1,192.8,339.7,2009.0,2009.0,2009.0,2009.0,7165.6,7165.6,7165.6,7165.6,619.0,619.0,619.0,619.0,6.0,6.0,6.0,6.0,23.8,23.6,0.3,1838.1,1817.7,20.4,1873.4,1852.6,20.8
Germany,1,1,1.1,1.7,2007.0,2007.0,2007.0,2007.0,104.8,104.8,104.8,104.8,23.0,23.0,23.0,23.0,14.0,14.0,14.0,14.0,0.6,0.3,0.2,41.6,24.5,17.1,42.4,24.9,17.4
Norway,1,1,0.9,1.3,2007.0,2007.0,2007.0,2007.0,82.8,82.8,82.8,82.8,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.3,0.2,0.2,26.0,11.6,14.4,26.5,11.8,14.7
New Zealand,1,1,76.9,102.7,2004.0,2004.0,2004.0,2004.0,8002.8,8002.8,8002.8,8002.8,932.0,932.0,932.0,932.0,34.0,34.0,34.0,34.0,21.6,21.4,0.3,1663.5,1643.7,19.8,1695.4,1675.3,20.1
Togo,1,1,109.0,210.4,1998.0,1998.0,1998.0,1998.0,1336.7,1336.7,1336.7,1336.7,128.0,128.0,128.0,128.0,34.0,34.0,34.0,34.0,7.7,7.3,0.5,600.1,563.8,36.3,611.6,574.6,37.0
Poland,1,1,60.5,53.1,2000.0,2000.0,2000.0,2000.0,7592.0,7592.0,7592.0,7592.0,763.0,763.0,763.0,763.0,57.0,57.0,57.0,57.0,11.8,11.6,0.2,906.5,891.7,14.8,923.9,908.8,15.0
Australia,1,1,127.9,114.7,1986.0,1986.0,1986.0,1986.0,6971.2,6971.2,6971.2,6971.2,544.0,544.0,544.0,544.0,49.0,49.0,49.0,49.0,21.6,21.4,0.2,1669.2,1650.7,18.6,1701.3,1682.4,18.9
Yemen,1,1,61.9,104.1,2014.0,2014.0,2014.0,2014.0,2081.5,2081.5,2081.5,2081.5,180.0,180.0,180.0,180.0,100.0,100.0,100.0,100.0,8.9,6.5,2.5,692.2,501.2,190.9,705.4,510.9,194.6
