Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Arab Emirates,1708,772,48526.7,84036.6,2004.8,2007.4,2006.2,2006.2,525.2,612.1,591.2,589.4,58.0,96.7,105.3,104.3,60.0,90.8,77.9,73.7,5620.6,4018.5,1602.0,433454.2,309992.7,123461.6,441776.6,315944.5,125832.0
Iran (Islamic Republic of),484,201,2946.1,5270.6,1996.7,2002.3,2004.1,2004.2,215.3,397.2,422.4,426.1,41.0,103.2,494.1,511.9,80.5,126.4,82.7,79.6,502.9,278.9,224.0,38493.2,21403.2,17090.1,39232.3,21814.1,17418.2
Saudi Arabia,440,322,14500.9,22933.8,2008.0,2008.3,2010.0,2010.4,279.1,653.0,725.5,956.5,26.0,176.9,568.7,677.2,19.5,54.5,27.4,29.3,1110.0,968.5,141.5,85569.0,74737.1,10831.8,87211.9,76172.1,11039.8
Qatar,270,143,5782.8,9067.1,2007.6,2008.3,2008.3,2008.3,380.1,403.5,380.5,370.9,46.0,60.0,60.8,56.0,28.5,44.1,34.8,34.0,757.3,544.3,213.0,58206.2,41843.0,16363.2,59323.8,42646.4,16677.4
Iraq,264,116,453.4,643.6,2003.7,2002.7,2003.4,2004.3,164.7,514.7,218.2,207.7,44.5,179.2,267.5,248.2,29.0,129.9,120.7,113.6,209.1,123.0,86.1,15875.9,9351.7,6524.2,16180.7,9531.3,6649.4
Bahrain,175,109,2704.1,1891.0,2008.2,2007.3,2009.1,2009.0,296.9,357.7,332.9,328.7,28.0,45.6,45.4,58.0,20.0,33.8,32.4,56.3,288.1,210.0,78.2,22283.6,16248.7,6034.9,22711.5,16560.7,6150.8
India,106,69,9852.2,16706.5,2006.2,2006.9,2005.7,2005.7,1517.5,1965.3,1801.4,1739.1,146.0,176.8,203.7,198.4,48.0,87.3,50.9,50.2,837.8,737.1,100.8,64680.2,57004.7,7675.5,65922.1,58099.2,7822.9
Singapore,84,74,21829.8,36089.8,2009.8,2009.8,2009.2,2009.0,3921.5,4048.4,4023.7,4025.9,331.0,355.9,372.9,377.8,46.0,73.9,54.7,53.0,1626.4,1526.1,100.3,125898.9,118155.9,7743.1,128316.2,120424.4,7891.7
Oman,72,56,1819.1,2486.3,2007.0,2006.7,2007.5,2007.6,733.0,780.6,838.3,815.2,87.0,105.1,99.2,104.7,52.5,85.3,71.2,75.6,321.2,241.8,79.4,24160.6,18088.4,6072.1,24624.4,18435.7,6188.7
Indonesia,45,44,19816.0,36569.3,2010.0,2009.9,2009.0,2008.9,3965.8,4319.7,4152.6,4143.5,346.0,392.9,404.7,406.0,44.0,54.3,49.0,48.5,1048.2,990.7,57.5,81178.3,76728.6,4449.7,82737.0,78201.8,4535.1
Pakistan,38,26,1280.5,1805.4,2009.7,2009.3,2009.4,2008.6,1153.9,1195.1,1206.2,1217.6,118.0,124.2,175.9,192.9,72.5,107.0,76.7,78.4,213.5,166.0,47.4,16453.4,12833.6,3619.9,16769.4,13080.0,3689.4
Malaysia,37,34,19127.8,36380.3,2010.5,2010.5,2011.0,2011.1,3949.9,4005.0,4002.2,4004.5,364.0,383.5,383.6,383.8,37.0,47.7,38.6,38.1,871.4,839.6,31.7,67485.3,65031.4,2454.0,68781.1,66280.0,2501.1
