Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Calais,386,154,7451.6,3658.3,2003.6,2001.8,2007.8,2008.2,242.7,937.1,1492.9,1187.0,29.5,96.1,330.2,289.5,14.0,75.0,169.3,105.0,1464.9,1081.8,383.2,110292.7,81524.7,28768.0,112410.4,83090.0,29320.4
Grande-Synthe,355,200,1250.4,1803.5,2001.8,2003.2,2007.6,2007.4,189.6,496.5,805.5,849.2,25.0,69.2,241.8,241.2,21.0,27.2,28.5,28.9,328.8,267.4,61.4,24939.3,20329.4,4609.9,25418.1,20719.7,4698.4
Bayonne,331,219,1624.4,2305.3,2007.0,2005.7,2007.4,2007.3,681.9,1092.9,1051.0,1028.4,69.0,116.4,218.8,213.4,32.0,60.1,84.7,83.3,449.6,391.4,58.1,34347.3,29972.1,4375.1,35006.7,30547.6,4459.1
Boulogne-Sur-Mer,329,136,718.7,1109.4,2001.4,2001.3,2003.3,2004.5,393.3,976.4,1170.0,1312.3,35.0,106.5,362.2,332.2,45.0,77.5,58.8,30.1,252.6,180.4,72.2,19050.8,13629.3,5421.4,19416.6,13891.0,5525.5
Courrensan,321,154,3859.9,5472.1,2005.5,2002.9,2008.1,2009.4,363.0,1211.6,1250.1,1698.0,40.0,120.2,323.1,384.4,13.0,38.5,113.6,142.9,635.4,547.7,87.8,48830.8,42100.5,6730.3,49768.4,42908.8,6859.6
Rogerville,319,171,3556.0,5544.1,2005.3,2007.2,2008.3,2008.2,290.1,1121.2,1522.5,1509.0,47.0,119.9,311.7,309.9,22.0,40.9,35.7,35.7,839.3,722.6,116.7,64118.5,55357.4,8761.1,65349.5,56420.2,8929.3
Donges,293,196,16050.3,28446.9,2009.2,2009.0,2009.9,2009.9,974.7,1463.0,1935.3,1994.9,132.0,190.0,401.7,409.8,35.0,49.5,41.6,41.0,1968.3,1578.7,389.5,150840.6,120835.6,30005.0,153736.7,123155.6,30581.1
Brest,289,212,3571.8,3787.5,2005.1,2004.4,2006.7,2007.3,538.1,873.2,952.4,1026.9,63.0,100.1,169.4,180.9,30.0,75.7,134.8,162.3,884.1,692.9,191.3,67454.2,52762.4,14691.9,68749.4,53775.4,14974.0
La Seyne-Sur-Mer,242,55,7259.1,3078.9,2004.7,2001.6,2007.7,2007.6,1326.5,815.3,1036.9,1184.5,74.0,84.2,73.2,81.4,11.0,75.5,15.7,22.4,1311.8,1254.9,56.9,101473.8,97106.4,4367.5,103422.1,98970.8,4451.3
Roscoff,235,19,1743.5,299.0,2004.7,1999.6,2003.7,2004.1,181.3,378.0,251.6,266.9,12.0,44.3,30.9,31.2,6.0,28.2,24.9,32.7,340.3,244.5,95.8,25671.2,18444.9,7226.2,26164.0,18799.1,7365.0
St Nazaire,212,127,2155.1,1478.3,2004.4,2004.3,2004.7,2004.9,664.5,939.3,1272.9,1171.2,72.0,110.1,226.3,239.6,34.0,59.5,46.5,57.8,499.0,426.7,72.4,38168.2,32671.7,5496.5,38901.0,33299.0,5602.1
Nice,203,50,1188.1,304.3,1986.5,1993.2,1991.8,1995.7,217.3,589.6,410.1,538.2,16.0,74.0,45.7,82.9,9.0,30.6,31.3,44.5,389.4,296.9,92.5,29923.4,22840.2,7083.2,30497.9,23278.7,7219.2
Toulon,202,24,3314.4,630.7,1995.4,2001.5,1996.4,2002.1,301.0,739.0,505.9,677.3,17.0,53.9,61.9,126.0,11.0,48.9,83.8,149.5,822.6,536.9,285.7,63421.0,41439.5,21981.5,64638.7,42235.2,22403.5
Rouen,200,152,1542.8,2011.6,2002.9,2004.0,2006.8,2009.0,412.9,699.4,718.5,818.7,53.0,95.6,157.1,170.8,37.0,72.6,122.1,107.1,296.8,237.8,59.0,22563.9,18071.4,4492.6,22997.2,18418.3,4578.8
Trignac,180,12,2897.4,898.1,2005.6,2005.7,2008.1,2009.0,913.7,1093.7,945.5,1011.8,67.0,95.5,93.6,106.3,27.5,22.7,32.4,33.3,574.1,516.3,57.8,43939.4,39526.1,4413.3,44783.1,40285.0,4498.0
Port De Bouc,176,128,3806.2,6288.2,2002.9,2005.4,2008.6,2009.6,585.3,1015.9,1197.2,1366.2,54.5,111.5,230.4,246.9,24.0,61.3,70.7,74.3,626.9,423.1,203.8,48188.0,32529.4,15658.6,49113.2,33153.9,15959.2
Fecamp,168,76,2229.5,2244.9,1998.9,1999.3,2011.3,2011.8,385.9,1193.9,2231.3,1984.5,41.0,224.3,303.5,291.9,30.0,37.5,17.9,19.5,281.2,263.6,17.6,21506.3,20186.1,1320.2,21919.2,20573.7,1345.5
Honfleur,159,107,1024.3,1026.6,2000.4,2001.9,1999.8,2005.1,1230.5,1118.6,648.2,1177.9,131.0,134.0,131.4,173.2,32.0,46.9,49.9,67.8,300.3,264.3,36.0,22780.9,20079.9,2701.0,23218.3,20465.4,2752.9
Dieppe,157,53,1980.3,494.3,2005.0,2003.4,2006.0,2006.1,345.6,637.1,1077.3,833.3,36.0,103.8,663.3,529.1,6.0,61.7,7.6,16.7,482.3,463.1,19.2,36219.3,34778.7,1440.6,36914.7,35446.5,1468.3
Grand Couronne,155,141,1562.6,2480.7,2008.0,2008.0,2009.7,2009.8,392.4,746.9,798.9,782.5,59.0,97.2,222.5,223.3,38.0,54.9,83.7,86.7,276.3,222.6,53.7,21047.4,16941.6,4105.8,21451.5,17266.9,4184.7
Saint Louis Du Rhone,142,51,373.3,458.7,1994.7,1999.7,2002.4,2001.9,445.2,730.7,474.8,498.5,41.5,96.4,93.8,102.2,27.0,70.2,63.3,67.9,87.0,69.1,17.9,6604.9,5252.0,1352.8,6731.7,5352.9,1378.8
Rochefort,139,97,481.4,690.7,2002.3,2001.6,2003.2,2003.3,1007.2,1090.9,1173.3,1145.7,123.0,131.3,162.4,159.7,50.0,58.4,70.2,69.7,151.0,121.1,29.9,11414.7,9157.4,2257.3,11633.8,9333.2,2300.6
Dieppedalle,133,116,1423.7,2306.0,2005.1,2004.9,2011.4,2011.6,379.0,703.1,1046.6,1103.9,47.0,80.8,268.6,284.4,35.0,52.0,48.6,45.6,209.5,178.6,30.9,15968.2,13618.2,2350.0,16274.8,13879.7,2395.1
Radicatel,131,82,785.9,1001.2,2002.9,2004.5,2009.3,2009.6,307.7,679.5,788.2,810.2,42.0,72.6,298.4,313.7,21.0,26.4,27.3,28.5,222.5,196.6,25.9,16877.7,14933.1,1944.6,17201.7,15219.8,1981.9
Caronte,131,102,710.2,1086.5,2004.3,2004.0,2005.2,2005.2,595.2,905.6,819.1,844.1,85.0,125.3,237.2,242.9,74.0,82.8,96.3,97.6,176.3,145.3,31.0,13486.4,11153.8,2332.7,13745.4,11367.9,2377.5
Bouteville,122,102,1953.4,2800.6,2007.4,2007.2,2008.8,2008.8,870.4,1100.3,1245.2,1298.6,75.0,107.9,158.7,158.2,7.0,16.4,19.7,19.2,314.1,292.2,21.9,23913.7,22239.4,1674.3,24372.9,22666.4,1706.4
Lorient,118,105,2629.8,4285.6,2005.1,2005.2,2008.4,2008.6,995.7,1441.2,1760.0,1814.2,122.5,173.7,327.4,337.5,54.0,82.8,122.2,127.5,419.5,365.0,54.6,32094.7,27900.7,4193.9,32710.9,28436.4,4274.5
Ajaccio,114,46,3233.2,365.3,2007.4,2003.9,2010.0,2008.9,357.6,428.1,371.7,420.8,32.0,31.5,31.5,42.0,10.0,15.2,11.3,15.4,600.9,486.8,114.1,46507.8,37691.3,8816.5,47400.7,38414.9,8985.8
Cannes,113,30,1954.1,459.5,2006.0,2002.5,2008.1,2011.3,148.2,435.9,170.4,402.8,14.0,102.3,24.6,78.2,9.0,21.8,16.5,68.9,380.6,284.9,95.7,29448.0,22041.0,7407.0,30013.4,22464.2,7549.2
Val-De-La-Haye,113,109,1461.7,2280.2,2006.5,2006.4,2008.7,2008.6,605.1,948.6,1108.3,1112.8,73.0,110.1,247.9,249.2,48.0,63.5,73.4,73.8,233.9,200.2,33.7,17846.8,15284.8,2562.0,18189.4,15578.2,2611.2
Les Sables D Olonne,104,92,243.5,365.9,2005.5,2005.3,2006.3,2006.3,601.7,788.8,788.4,782.1,69.5,93.1,153.1,154.3,59.5,67.7,84.6,86.6,76.0,65.6,10.4,5750.8,4967.3,783.4,5861.2,5062.7,798.5
Le Legue,100,72,158.9,234.6,2001.0,2000.6,2001.1,2001.0,522.6,707.9,753.8,757.2,83.5,88.8,131.6,132.4,47.0,52.2,57.4,58.1,55.5,53.0,2.5,4167.6,3982.0,185.5,4247.6,4058.5,189.1
Nantes,95,76,426.2,582.0,2003.7,2004.0,2003.4,2003.9,738.2,1012.6,957.9,960.8,90.0,123.5,193.8,189.8,35.0,41.0,42.9,44.2,125.4,114.3,11.1,9527.4,8694.0,833.4,9710.4,8860.9,849.4
Montfaucon,93,41,1814.4,2780.2,2002.4,2002.7,2012.7,2015.4,297.5,1353.1,3862.9,4255.2,44.0,189.1,392.2,409.5,5.0,34.0,595.6,749.9,169.7,109.7,60.0,12321.0,7704.2,4616.8,12557.5,7852.1,4705.4
Villefranche,80,28,1666.6,297.8,1997.2,2003.6,2002.0,2004.7,136.2,518.1,278.1,445.3,13.0,44.7,51.3,128.5,9.0,32.3,9.9,15.0,357.1,291.0,66.1,27635.6,22519.4,5116.1,28166.2,22951.8,5214.4
La Peyrade,78,49,1171.9,1869.0,2006.2,2007.9,2010.3,2010.3,532.4,1037.7,1115.1,1129.8,56.5,142.4,227.1,229.8,40.5,52.5,33.7,33.6,219.5,175.0,44.4,16901.4,13485.8,3415.7,17226.0,13744.7,3481.3
Port De Goulee,76,66,1161.8,1650.5,2004.5,2004.4,2006.3,2006.9,960.1,1194.0,1397.1,1505.7,78.5,97.0,148.8,156.2,12.5,22.2,24.7,25.1,219.6,185.3,34.2,16718.8,14085.9,2632.9,17039.8,14356.4,2683.5
Port La Nouvelle,69,58,567.6,920.5,2003.0,2002.5,2005.2,2005.2,576.1,714.7,669.1,665.8,58.0,74.8,105.4,107.7,46.0,49.6,46.3,45.0,111.8,82.7,29.1,8611.9,6373.4,2238.4,8777.2,6495.8,2281.4
Macinaggio,54,29,371.9,162.3,1994.2,1998.6,1993.6,1999.6,348.0,342.6,438.1,382.8,15.0,55.6,51.2,58.4,9.0,12.8,24.4,46.3,98.0,57.8,40.1,7530.6,4439.5,3091.1,7675.2,4524.8,3150.4
Barfleur,53,50,3224.9,3068.6,2002.8,2003.1,2011.4,2012.2,844.9,1474.2,2021.0,2093.3,91.0,175.2,328.0,365.1,2.0,12.6,1.4,1.7,342.5,338.1,4.4,26329.7,25999.8,329.9,26835.3,26499.0,336.2
Grandcamp,51,51,423.0,467.0,2004.7,2004.7,2004.1,2004.7,501.5,791.1,623.9,660.7,58.0,77.3,117.9,131.2,32.0,36.5,39.8,37.5,102.2,86.2,16.0,7588.7,6390.7,1198.0,7734.4,6513.4,1221.0
Berre,49,32,139.4,188.5,2004.1,2003.9,2004.4,2004.5,627.1,673.0,651.5,655.9,71.0,71.6,93.5,93.8,22.0,28.9,26.7,26.8,76.3,56.7,19.7,5807.3,4324.2,1483.1,5918.8,4407.2,1511.6
Vierville-Sur-Mer / Saint-Laurent-Sur-Mer,47,46,1148.3,1585.5,2008.2,2008.2,2010.3,2010.1,352.8,835.6,1072.4,1283.5,38.0,82.4,319.0,352.9,27.0,36.7,12.7,11.1,146.9,133.7,13.1,11237.1,10251.0,986.2,11452.9,10447.8,1005.1
Pornichet,47,45,406.1,569.7,2004.3,2004.0,2007.5,2007.7,871.8,1084.0,1078.1,1055.7,84.0,115.9,151.5,150.8,10.0,28.4,74.4,74.3,77.2,71.4,5.8,5871.4,5430.5,440.9,5984.1,5534.8,449.3
Le Verdon-Sur-Mer,47,41,464.1,570.9,2004.4,2004.1,2005.7,2006.3,842.2,1190.0,807.7,1415.7,73.0,103.6,184.8,199.7,18.0,30.9,36.8,40.0,108.7,91.9,16.7,8339.2,7054.3,1284.8,8499.3,7189.8,1309.5
Caen,44,43,118.3,160.6,2002.0,2002.4,2004.2,2005.0,296.6,541.1,556.7,598.6,51.5,71.9,117.3,124.0,38.0,48.8,86.9,96.1,35.5,28.9,6.6,2683.5,2185.0,498.5,2735.0,2226.9,508.1
Saint Wandrille,42,33,423.4,573.3,2006.3,2005.4,2004.5,2005.5,610.8,1206.7,1459.4,1542.0,74.5,129.3,349.7,368.9,16.5,38.1,35.1,31.7,91.8,86.4,5.3,7003.2,6603.0,400.2,7137.7,6729.8,407.9
Pauillac,41,32,853.4,1183.9,2005.5,2005.2,2005.8,2005.6,1083.2,1734.1,1654.4,1870.3,71.0,148.7,251.1,275.9,22.0,28.6,51.0,53.8,158.5,129.7,28.8,12109.0,9892.2,2216.8,12341.5,10082.1,2259.4
Bordeaux,38,37,399.7,548.3,2009.3,2009.1,2011.9,2014.7,694.3,885.9,777.9,976.2,72.0,93.0,117.3,133.2,37.0,79.4,177.4,223.7,89.7,62.9,26.7,6899.3,4841.0,2058.3,7031.7,4933.9,2097.8
Douarnenez,38,30,100.8,121.4,2001.8,2002.3,2006.1,2007.0,1302.9,1761.2,1349.2,1221.6,209.0,241.7,321.9,275.4,31.5,73.0,116.8,82.6,71.8,53.3,18.5,5401.4,4012.7,1388.7,5505.2,4089.7,1415.4
Saint Tropez,37,24,185.2,22.2,1999.1,1998.8,2004.4,2003.1,170.0,232.1,191.5,194.8,15.0,26.0,20.9,22.7,10.0,14.7,8.6,12.2,52.8,37.4,15.4,4078.3,2891.1,1187.2,4156.6,2946.6,1210.0
Hossegor,37,12,53.5,68.2,2002.5,2005.9,2014.1,2015.1,349.0,1421.1,1500.4,1541.5,62.0,278.6,388.0,257.6,3.0,27.8,14.5,9.6,17.7,16.9,0.8,1334.5,1271.7,62.8,1360.2,1296.1,64.0
Le Treport,36,34,146.4,217.7,2003.3,2003.0,2005.9,2006.1,1143.8,1307.6,1418.7,1445.9,136.0,144.5,239.3,241.9,60.5,67.0,71.3,70.0,41.6,36.3,5.3,3156.2,2761.0,395.2,3216.8,2814.0,402.8
Etoges,36,22,995.7,1386.6,2003.7,2002.5,2011.3,2012.7,434.9,1368.5,1086.6,2293.2,41.0,154.7,392.9,498.9,6.5,8.4,4.7,4.0,107.7,97.9,9.8,8237.7,7501.7,736.0,8395.8,7645.7,750.1
Trouville-Sur-Mer,36,34,68.6,102.0,2004.5,2004.7,2007.2,2007.1,275.1,392.9,398.9,397.1,30.0,46.7,72.5,72.4,13.0,30.3,32.7,31.8,22.2,17.4,4.7,1673.2,1318.0,355.2,1705.3,1343.3,362.0
Courseulles,36,34,647.0,1040.4,2004.3,2004.7,2009.5,2009.8,295.2,669.6,682.1,812.7,44.5,71.7,156.4,165.7,0.5,5.7,6.5,6.9,72.4,70.8,1.6,5510.7,5388.2,122.5,5616.5,5491.6,124.9
Calvi,34,26,268.3,52.1,1992.1,1990.8,2000.7,2000.8,313.9,339.0,366.4,303.0,24.0,38.1,29.5,42.1,9.0,9.1,9.4,8.8,61.2,46.3,14.9,4707.9,3564.9,1143.0,4798.3,3633.3,1165.0
Montfrin,32,29,591.6,521.6,1999.9,2000.0,2004.0,2005.7,1500.2,3076.4,2451.1,1864.7,163.5,716.3,281.7,258.6,20.5,56.5,9.6,14.2,109.2,104.4,4.8,7573.1,7209.2,363.9,7718.6,7347.6,370.9
Clazay,31,22,572.5,548.3,2002.4,2000.7,2006.2,2006.1,749.2,1741.3,2729.9,2390.3,164.0,277.1,268.6,251.3,12.0,37.1,21.3,22.4,97.5,87.1,10.4,6485.6,5733.0,752.6,6610.1,5843.1,767.0
Goury,31,20,256.6,271.1,1997.3,2000.2,2002.3,2003.2,201.2,1014.4,1455.1,1414.1,24.0,131.7,189.4,197.3,1.0,1.9,0.4,0.2,50.0,49.6,0.4,3841.2,3808.7,32.5,3914.9,3881.8,33.1
Saintmartin Dumanoir,31,26,19911.3,38283.0,2010.2,2010.6,2010.3,2010.2,3025.6,4152.4,4745.7,4737.9,274.0,411.4,672.8,672.6,63.0,66.6,73.6,73.6,1207.4,1178.1,29.3,93290.6,91092.2,2198.4,95081.8,92841.2,2240.6
St Vaast La Hougue,31,30,146.6,181.3,2003.3,2004.0,2008.3,2008.6,450.9,573.8,546.2,585.3,49.0,88.0,99.0,107.3,31.0,44.2,53.1,53.8,37.0,32.8,4.2,2783.9,2466.2,317.8,2837.4,2513.5,323.9
Bonifacio,29,13,167.9,45.1,1995.1,1996.4,2000.7,1999.8,442.0,898.5,505.2,800.2,30.0,53.3,114.4,114.8,8.0,39.5,136.1,71.4,52.2,29.8,22.4,3959.1,2270.6,1688.6,4035.2,2314.2,1721.0
Roquebrune-Cap-Martin,29,20,217.2,67.8,1997.0,1993.9,2004.4,2009.2,236.5,385.7,293.6,471.5,17.0,40.9,38.1,78.9,15.0,33.8,19.5,50.9,61.7,46.3,15.5,4747.2,3560.6,1186.6,4838.4,3629.0,1209.4
Port En Bessin,26,25,851.2,589.8,2004.2,2003.9,2011.3,2011.2,307.2,719.3,732.8,574.7,40.5,81.6,186.4,148.6,1.0,5.0,2.8,4.5,60.6,59.4,1.1,4643.0,4557.1,85.9,4732.2,4644.6,87.6
Salin De Giraud,26,14,37.4,51.5,1997.2,1995.0,1998.9,1998.9,862.2,841.8,851.0,854.9,81.0,102.9,121.3,121.3,22.5,23.1,33.7,33.6,13.3,10.6,2.7,1000.2,797.6,202.6,1019.4,812.9,206.5
Saintjean Cap Ferrat,25,17,163.3,25.0,1993.1,1993.8,1996.2,1992.2,368.9,450.9,367.6,419.4,36.0,41.5,26.0,38.7,7.0,13.0,8.3,10.1,47.1,33.7,13.4,3600.1,2573.3,1026.8,3669.3,2622.7,1046.5
Petit Couronne,25,25,463.7,709.3,2007.2,2007.2,2009.7,2009.6,600.7,1022.0,1137.6,1121.8,87.0,114.7,227.3,222.9,65.0,65.2,66.4,66.9,71.2,60.0,11.2,5433.7,4582.5,851.2,5538.0,4670.5,867.5
L'Ile Rousse,24,19,280.9,171.4,1990.2,1991.7,1994.3,2000.8,286.5,427.2,495.4,560.0,18.0,50.2,121.4,158.6,4.5,5.7,7.9,8.2,57.4,50.6,6.7,4419.6,3904.8,514.8,4504.5,3979.8,524.7
Mouhers,23,23,617.6,1062.8,2003.3,2003.3,2011.2,2011.1,714.3,914.6,1254.7,1251.2,115.0,124.5,322.4,318.9,4.0,11.0,3.2,3.2,61.8,59.4,2.3,4758.5,4580.7,177.8,4849.9,4668.6,181.3
Cussac Fort- Edoc,21,19,197.0,275.3,2007.0,2007.0,2006.2,2006.1,832.6,942.9,1168.3,1164.7,80.0,98.0,130.6,130.7,22.0,54.0,45.0,48.3,37.8,33.1,4.7,2878.5,2526.4,352.1,2933.7,2574.9,358.8
Saint Quay Portrieux,20,20,40.4,59.6,2004.2,2004.2,2005.7,2005.4,444.3,640.2,674.5,676.1,65.5,80.8,104.2,104.0,17.5,36.4,24.2,23.3,14.1,12.8,1.3,1059.8,963.7,96.1,1080.1,982.2,97.9
La Martiniere (Le Pe,19,19,64.7,93.1,2003.2,2003.2,2005.4,2005.3,683.3,961.0,924.5,938.0,83.0,118.5,144.5,147.8,17.0,44.5,39.4,40.1,19.1,17.5,1.6,1452.6,1329.0,123.6,1480.5,1354.5,126.0
Ambes,19,18,541.3,797.7,2005.8,2005.6,2008.6,2009.7,1059.4,1518.1,1861.3,2247.4,109.0,140.3,213.6,224.8,23.0,51.1,89.4,94.5,83.1,67.4,15.7,6359.1,5148.3,1210.8,6481.2,5247.1,1234.1
Port Vendres,19,8,427.4,475.4,2006.5,2005.8,2008.7,2008.9,2600.6,1708.0,2224.6,2405.7,133.0,101.8,168.4,167.8,27.0,27.6,27.2,27.4,189.8,173.3,16.5,14539.7,13283.7,1256.0,14818.9,13538.8,1280.1
Macau,18,17,232.1,341.6,2007.0,2007.0,2011.2,2011.2,858.1,1011.8,1496.6,1490.7,72.5,94.3,205.5,205.2,23.5,50.2,54.4,56.7,37.0,33.7,3.2,2835.0,2591.4,243.7,2889.5,2641.1,248.3
Molene,18,18,295.2,414.5,1998.6,1998.6,2002.9,2003.4,515.9,801.5,1715.5,1610.2,60.0,85.9,171.5,167.4,8.5,9.6,9.3,9.9,39.3,37.8,1.5,3020.6,2907.7,112.9,3078.6,2963.6,115.0
Saint-Valery-En-Caux,17,14,40.7,51.4,2002.6,2003.9,2008.7,2008.9,392.8,694.3,769.2,700.6,54.0,85.4,106.9,97.6,9.0,9.9,13.6,13.7,11.4,10.0,1.4,859.3,754.9,104.4,875.8,769.4,106.4
Entressen,17,6,13.0,16.6,1991.5,1991.0,1996.1,1996.2,374.7,498.5,562.6,571.5,40.0,59.3,85.0,85.8,9.0,11.8,19.0,19.2,4.4,3.6,0.8,332.7,270.0,62.7,339.1,275.2,63.9
Porto Vecchio,17,10,84.9,13.8,1997.1,1997.7,2000.5,1999.3,230.9,292.8,303.8,288.9,15.0,24.6,28.7,33.9,7.0,12.0,8.5,9.5,27.5,24.7,2.8,2116.8,1905.4,211.4,2157.5,1942.0,215.5
Dielette,17,6,18.6,20.6,2001.5,1994.8,2008.9,2007.8,213.4,739.8,1161.2,1400.4,31.0,93.2,168.5,172.3,27.0,47.5,65.4,65.1,9.1,7.8,1.3,690.1,591.4,98.6,703.3,602.8,100.5
Rivecourt,16,1,130.8,211.5,2011.0,2011.0,2011.0,2011.0,229.0,229.0,351.8,351.8,11.5,11.5,44.9,44.9,6.5,6.5,27.4,27.4,14.9,9.2,5.7,1146.8,707.6,439.2,1168.9,721.2,447.7
Gravelines,16,12,151.6,33.9,1999.3,1998.1,2006.4,2006.7,434.2,881.3,1481.7,1195.6,59.0,113.9,192.6,165.0,0.5,5.1,0.5,1.0,25.7,25.5,0.3,1935.5,1916.3,19.2,1972.7,1953.1,19.6
Granville,16,3,5.1,5.1,1994.5,1993.7,1993.9,1992.2,255.7,293.1,335.7,262.6,42.5,40.8,114.6,53.3,10.5,10.0,13.5,16.4,4.1,3.9,0.3,311.3,289.9,21.4,317.2,295.4,21.8
Beaucaire,15,9,8.5,10.8,1994.5,1998.1,1996.7,1996.9,285.3,449.2,414.5,414.8,43.0,74.8,76.1,74.9,6.0,19.9,28.0,28.6,3.3,3.1,0.2,248.8,234.8,14.0,253.6,239.3,14.2
