Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Kingdom of Great Britain and Northern Ireland,5069,1312,44005.0,26368.3,2002.0,2004.6,2003.7,2007.0,173.6,551.4,371.2,392.0,16.0,80.3,1204.7,507.6,11.0,42.6,28.8,42.7,8975.8,7199.4,1776.4,674402.4,540511.4,133891.0,687351.0,550889.2,136461.8
Spain,4500,1905,74131.2,65821.6,2004.4,2005.2,2008.1,2008.9,408.0,760.6,567.8,694.1,36.0,74.9,80.3,94.7,17.0,45.6,25.3,29.1,11702.8,9607.4,2095.4,893107.4,732505.9,160601.5,910255.0,746570.0,163685.0
Italy,3207,936,36559.6,25048.0,1999.4,2004.0,2005.2,2006.4,248.6,641.9,352.7,487.5,22.0,62.1,78.6,101.9,12.0,53.5,37.4,43.6,7900.3,5870.6,2029.7,608139.8,452484.6,155655.2,619816.0,461172.3,158643.8
Netherlands,2443,1251,13944.2,18780.8,2005.5,2005.8,2008.4,2008.3,289.2,475.6,403.2,403.6,43.0,74.0,136.7,117.3,25.0,52.9,60.5,54.5,3770.9,2585.1,1185.8,284809.8,195090.2,89719.6,290278.1,198835.9,91442.2
Belgium,2043,981,11864.1,12308.5,2004.6,2005.3,2007.1,2007.0,241.6,375.3,301.6,334.7,25.0,50.4,81.2,88.0,22.0,41.6,34.2,40.0,2559.0,1859.9,699.1,191688.4,139139.3,52549.1,195368.8,141810.8,53558.0
Algeria,808,293,16763.1,19467.6,2001.9,2004.9,2005.8,2007.3,565.5,1183.9,865.3,1037.4,49.0,110.3,124.8,144.0,28.0,100.5,86.7,106.6,3009.3,2444.9,564.4,228180.7,185102.4,43078.2,232561.7,188656.4,43905.3
Germany,694,430,12565.9,11728.8,2005.3,2005.1,2011.3,2011.8,522.7,639.5,519.5,496.1,55.0,75.0,47.4,48.7,22.0,43.9,38.1,43.0,1493.0,1315.5,177.5,112591.7,99019.0,13572.7,114753.5,100920.2,13833.3
Portugal,631,409,16568.9,18741.7,2006.3,2006.0,2009.0,2008.7,903.7,899.7,990.5,989.9,75.0,100.7,143.4,92.6,27.0,49.6,29.9,32.1,2559.5,2280.3,279.2,196635.7,175220.9,21414.8,200411.1,178585.1,21826.0
Tunisia,543,110,7517.7,4739.6,2001.3,2003.4,2003.8,2005.0,482.2,948.6,582.3,789.0,32.0,96.3,68.3,122.6,16.0,84.9,37.3,71.8,1758.2,1550.9,207.2,135254.4,119395.9,15858.4,137851.3,121688.3,16162.9
Ireland,542,193,4562.5,1883.3,2001.5,2003.3,2001.2,2005.5,402.1,798.6,445.3,538.9,22.0,99.7,47.3,79.7,13.0,65.5,28.0,38.8,1065.7,818.2,247.5,80916.2,62158.5,18757.7,82469.8,63351.9,19117.9
Turkey,483,285,20158.6,23785.2,2005.9,2005.5,2008.1,2008.6,1376.8,1849.2,1697.6,1916.8,123.0,183.5,195.7,251.1,18.0,55.1,42.1,54.4,2767.0,2525.0,242.0,213808.8,195214.1,18594.8,217914.0,198962.2,18951.8
Morocco,442,230,24642.9,25506.9,2006.0,2006.7,2010.6,2011.0,1161.2,1209.2,1204.8,1231.7,82.0,112.1,90.9,95.8,19.0,72.3,30.7,37.5,2563.8,2340.8,223.0,197433.6,180343.1,17090.5,201224.3,183805.7,17418.6
United States of America,331,194,67134.1,89278.6,2008.1,2008.7,2007.9,2008.3,3598.4,4031.7,3753.3,3814.2,232.0,354.0,307.2,337.1,26.0,45.5,39.1,44.1,7858.9,7670.6,188.3,602793.8,588653.6,14140.1,614367.4,599955.8,14411.6
Norway,323,223,9143.2,10110.1,2006.1,2005.9,2007.5,2008.2,810.9,993.9,1473.2,1294.0,92.0,108.2,207.7,181.4,26.0,45.6,56.9,61.4,1113.6,935.3,178.4,79925.0,66413.1,13511.9,81459.5,67688.2,13771.3
Greece,308,221,16289.9,22630.3,2005.8,2005.6,2010.6,2010.4,1154.1,1524.8,1416.9,1507.4,102.5,145.6,152.2,170.3,17.0,37.9,29.4,31.3,1666.8,1503.8,163.0,128598.8,116030.3,12568.4,131067.9,118258.1,12809.7
Russian Federation,269,189,25923.2,33651.8,2008.0,2008.3,2012.8,2011.6,1883.5,1868.6,2330.0,2112.5,171.0,179.3,239.0,220.1,49.0,74.5,56.6,62.3,3073.9,2803.2,270.7,206966.7,186450.9,20515.8,210940.4,190030.8,20909.7
Sweden,262,196,3220.5,4709.5,2004.4,2004.4,2007.6,2008.0,1025.9,1105.6,1120.5,1097.5,104.0,112.1,135.1,133.7,18.5,33.4,22.4,19.8,539.5,482.2,57.3,40712.5,36389.1,4323.4,41494.2,37087.7,4406.4
Gibraltar,253,238,8988.2,14099.8,2009.3,2009.4,2010.4,2010.7,1004.9,1003.2,955.6,939.6,89.0,98.7,102.5,105.2,8.0,13.6,14.3,14.0,884.1,805.2,78.9,67207.1,61110.8,6096.4,68497.5,62284.1,6213.4
