Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
General cargo,5641,1761,23778.8,33213.1,2002.8,2003.3,2005.9,2005.9,579.3,863.1,921.0,910.4,63.0,93.4,203.6,199.2,31.0,47.3,59.6,60.0,5651.2,4890.3,760.9,429949.9,372619.9,57329.9,438204.9,379774.2,58430.7
Ferry-RoPax,3942,85,46951.9,8853.4,1996.9,1995.6,1999.1,1999.3,154.6,1482.8,420.9,449.4,11.0,143.5,1119.0,1278.5,2.0,52.3,26.4,28.7,10865.1,9067.2,1797.9,825343.6,689250.0,136093.6,841190.2,702483.6,138706.6
Container,3918,817,349282.1,381714.5,2006.9,2007.5,2010.4,2010.2,352.4,1168.0,1474.3,1454.9,35.0,78.2,230.3,226.2,18.0,22.6,24.2,23.9,37189.4,35676.1,1513.4,2867770.8,2752007.8,115763.0,2922832.0,2804846.4,117985.6
Chemical tanker,3838,1055,37056.0,58580.2,2006.2,2007.7,2008.6,2008.7,409.8,948.1,951.1,966.4,56.0,101.0,211.7,214.0,25.0,43.9,50.8,51.0,9097.9,6822.9,2275.0,694088.3,521275.1,172813.2,707414.8,531283.6,176131.2
Cruise,1310,162,30721.3,2840.9,2003.4,1999.9,2008.4,2007.0,208.3,292.5,283.1,286.7,16.0,38.4,68.8,60.7,10.0,37.6,21.3,21.8,7058.5,5520.5,1538.0,544212.0,425478.6,118733.4,554660.9,433647.8,121013.1
Bulk carrier,1262,831,72848.8,131025.7,2006.9,2008.6,2010.0,2010.1,1249.1,1784.3,1954.3,1991.9,117.0,175.3,369.2,376.8,41.0,85.1,103.4,102.2,5888.7,5424.4,464.3,452905.4,417483.9,35421.5,461601.2,425499.6,36101.6
Liquefied gas tanker,1202,291,75187.1,61731.1,2007.7,2008.8,2011.6,2011.5,648.1,1828.5,2462.1,2331.7,64.0,148.5,440.4,434.7,25.0,41.0,55.3,56.6,9808.8,8740.4,1068.5,639954.9,559162.9,80792.0,652242.0,569898.8,82343.2
Oil tanker,951,505,64456.2,118522.7,2009.5,2009.5,2009.9,2010.0,832.7,1318.6,1371.2,1376.4,103.0,155.9,247.3,248.5,25.0,47.8,52.8,52.6,6402.6,4713.3,1689.3,490996.9,361909.6,129087.2,500424.0,368858.3,131565.7
Ro-Ro,879,78,19273.5,8712.6,2002.6,2004.2,2005.6,2005.4,656.3,811.6,928.3,851.5,47.0,58.2,113.3,104.4,13.0,26.6,21.2,23.7,3537.5,3219.4,318.2,272945.2,248354.4,24590.8,278185.8,253122.9,25062.9
Vehicle,829,185,17732.9,5926.5,2004.0,2005.8,2005.6,2005.3,336.7,659.0,596.9,597.9,30.0,50.6,135.6,137.6,13.0,18.1,19.3,19.3,1692.9,1478.7,214.2,129995.4,113631.1,16364.3,132491.3,115812.8,16678.5
Miscellaneous - fishing,658,166,323.4,213.0,1997.9,1997.0,1993.6,1992.4,355.5,1472.0,1143.8,1185.5,50.0,189.7,486.7,461.2,24.0,176.2,317.0,280.9,432.8,256.2,176.7,32512.2,19248.3,13263.9,33136.4,19617.9,13518.5
Service - other,326,105,917.5,734.2,2002.3,2001.9,2000.8,2000.9,209.4,841.1,717.2,484.9,28.0,187.1,449.1,376.8,11.0,127.1,129.7,128.8,409.7,346.3,63.4,30888.5,26122.5,4766.0,31481.6,26624.1,4857.5
Service - tug,281,97,130.3,109.3,2005.7,2003.4,2007.0,2006.6,205.0,630.5,360.5,359.9,60.0,108.0,193.2,190.5,20.0,72.3,104.0,101.4,174.3,139.4,35.0,13122.6,10496.3,2626.3,13374.5,10697.8,2676.7
Offshore,120,49,1520.0,1414.7,2006.7,2005.2,2009.6,2009.5,290.9,911.0,977.8,922.0,47.0,171.9,265.8,247.2,26.0,89.2,36.7,37.7,264.2,214.8,49.5,19052.7,15313.3,3739.3,19418.5,15607.4,3811.1
Refrigerated bulk,88,36,3286.7,3578.2,1999.1,1998.0,1997.7,1997.8,3695.7,3158.3,3243.2,3231.1,205.0,190.1,228.4,227.3,7.0,30.0,14.7,14.6,1247.8,1207.1,40.7,95524.1,92464.9,3059.2,97358.2,94240.3,3117.9
Ferry-pax only,53,12,17.2,2.5,1988.1,1974.7,1993.2,1982.0,265.8,1020.6,694.4,603.6,28.0,86.9,89.6,101.7,32.0,193.9,127.8,199.5,29.1,10.8,18.3,2183.7,809.5,1374.2,2225.6,825.0,1400.6
Other liquids tankers,4,2,12.7,19.0,1994.5,2001.0,2006.4,2005.1,578.2,489.8,375.5,387.0,76.0,60.5,45.7,48.4,28.0,51.0,63.2,60.5,6.1,3.5,2.6,464.5,267.9,196.6,473.4,273.0,200.4
Yacht,2,1,0.7,0.1,2010.0,2010.0,2010.0,2010.0,655.9,655.9,655.9,655.9,31.0,31.0,22.4,22.4,119.0,119.0,129.5,129.5,1.0,0.4,0.5,71.7,30.5,41.2,73.1,31.1,42.0
