Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Le Havre,2923,925,324103.5,362711.0,2007.2,2007.8,2010.5,2010.3,521.1,1478.7,1793.0,1931.4,54.0,126.9,252.8,256.2,19.0,35.6,26.6,27.7,34409.6,32443.4,1966.2,2648643.7,2498911.1,149732.6,2699497.7,2546890.2,152607.5
Fos Sur Mer,2500,1095,89268.5,116768.1,2005.6,2007.0,2009.2,2009.4,538.7,1029.7,868.5,917.5,49.0,99.4,195.6,192.9,20.0,43.9,52.1,52.6,9750.9,8393.8,1357.1,729382.6,625280.5,104102.1,743386.7,637285.9,106100.8
Marseille,1516,241,24512.2,7672.3,2003.4,2004.6,2006.5,2005.3,412.6,517.8,369.0,477.5,24.0,44.4,55.2,106.9,10.0,34.8,18.6,29.2,5581.0,4783.2,797.8,431023.9,369736.2,61287.7,439299.5,376835.1,62464.4
Dunkerque Est,1092,736,28036.1,50804.2,2004.8,2005.6,2009.8,2010.1,363.0,892.4,1649.3,1819.9,53.0,100.1,396.6,410.5,28.0,55.2,90.7,90.4,2614.7,2212.8,401.9,199370.9,168996.6,30374.3,203198.9,172241.4,30957.5
Ouistreham,925,55,4535.0,2391.8,1998.3,2002.1,2003.2,2008.4,100.9,799.8,158.8,397.1,8.0,85.3,81.7,164.5,0.0,48.6,12.5,31.7,739.7,710.2,29.6,55828.9,53593.6,2235.3,56900.8,54622.6,2278.2
Gonfreville L'Orcher,904,414,14624.5,9128.5,2005.9,2007.3,2008.0,2008.7,286.5,781.4,710.4,751.2,39.0,79.4,180.7,199.0,20.0,28.0,21.8,25.2,1881.6,1591.6,290.0,143083.1,121173.8,21909.3,145830.3,123500.4,22329.9
Dunkerque Ouest,845,264,20802.6,21588.0,2005.9,2006.9,2009.8,2010.3,218.8,783.7,682.6,728.3,26.0,91.0,220.3,275.5,16.0,43.5,42.2,54.1,2367.3,2030.6,336.7,174243.9,148738.7,25505.2,177589.4,151594.5,25994.9
Port Jerome,746,282,5064.2,7940.7,2005.3,2006.4,2007.7,2007.9,285.3,702.8,854.9,911.5,41.0,82.1,252.9,262.5,24.0,33.0,37.9,38.2,1313.1,981.0,332.1,99524.4,74457.6,25066.9,101435.3,75887.2,25548.1
Montoir,684,396,63152.4,60547.1,2006.6,2007.6,2011.4,2010.9,905.1,1762.7,2899.9,2688.5,76.0,148.5,444.9,418.5,24.0,53.2,43.5,46.9,7904.3,7548.8,355.6,525101.3,498002.8,27098.5,535183.3,507564.5,27618.8
Sete,683,291,9671.7,5349.2,1999.5,2003.1,2002.1,2006.0,474.9,836.0,569.2,772.2,38.0,86.7,132.8,160.4,16.0,50.6,26.8,40.1,1832.2,1540.0,292.2,141256.5,118867.6,22389.0,143968.7,121149.9,22818.8
Lavera,646,385,10782.6,15956.5,2007.3,2007.9,2008.8,2008.8,708.8,1190.8,1185.7,1219.6,65.0,116.1,209.1,215.0,29.0,56.2,67.5,66.9,2378.2,1776.7,601.5,182755.6,136831.6,45924.0,186264.5,139458.8,46805.8
La Pallice,582,489,14667.6,23781.6,2006.2,2006.2,2009.5,2009.7,737.5,1328.6,1633.4,1850.6,89.0,137.4,372.3,397.7,34.0,65.0,93.6,94.8,1924.8,1684.5,240.3,147765.0,129538.5,18226.4,150602.0,132025.7,18576.4
Cherbourg,577,76,5312.4,1773.1,1997.8,2002.3,2001.0,2004.4,305.3,980.7,354.8,526.4,18.0,96.9,114.2,336.8,9.0,33.6,24.9,25.2,1271.8,933.3,338.5,96375.8,70777.7,25598.1,98226.2,72136.7,26089.5
Saint Malo,498,186,1695.7,754.9,1995.7,2000.4,1995.8,1999.3,161.5,645.7,203.2,395.3,14.0,77.1,61.8,124.5,10.0,48.6,19.9,42.3,499.5,414.2,85.3,37555.9,31150.7,6405.2,38277.0,31748.8,6528.2
Bastia,445,33,1725.1,275.8,1984.9,1989.8,1989.5,1989.4,109.8,346.3,184.7,196.4,11.0,24.5,35.3,40.5,1.0,58.8,18.3,20.4,520.5,391.9,128.6,39909.1,30108.7,9800.4,40675.4,30686.7,9988.6
Niolon,389,127,4413.0,1943.9,2004.9,2004.6,2006.7,2005.0,252.8,386.6,297.9,348.3,22.0,45.8,35.6,61.3,12.0,31.1,20.5,34.0,987.4,792.9,194.5,76257.0,61300.3,14956.7,77721.2,62477.3,15243.9
Calais,385,155,15940.0,4942.5,2003.7,2001.8,1999.5,2002.2,257.1,1359.9,3350.4,1905.6,39.0,189.6,3235.3,2363.8,16.0,69.3,34.6,44.3,3274.1,3094.8,179.3,246141.6,232665.3,13476.3,250867.6,237132.5,13735.1
Grande-Synthe,378,217,758.7,1045.7,2002.1,2003.5,2006.6,2006.3,206.7,399.9,440.3,441.3,33.0,52.8,92.2,94.6,23.0,35.7,39.2,37.3,288.2,192.5,95.7,21698.8,14507.4,7191.4,22115.4,14786.0,7329.4
Boulogne-Sur-Mer,372,152,560.9,766.4,2001.4,2000.8,2003.3,2004.2,406.5,679.4,746.3,750.7,55.5,83.2,134.7,127.9,17.5,53.9,54.6,49.3,247.9,208.3,39.6,18562.8,15585.7,2977.0,18919.2,15885.0,3034.2
Bayonne,344,220,1027.2,1492.5,2007.0,2005.8,2008.1,2008.1,657.4,742.3,661.5,664.9,67.5,90.9,119.0,118.6,30.0,56.4,54.9,54.3,310.7,247.0,63.7,23607.5,18807.0,4800.6,24060.8,19168.1,4892.8
Courrensan,329,156,1883.5,2227.1,2005.7,2003.0,2007.4,2007.5,249.3,752.6,608.5,698.9,53.0,79.2,142.1,169.5,23.0,74.1,224.8,83.3,730.9,325.1,405.8,56210.5,24948.8,31261.7,57289.8,25427.8,31861.9
Rogerville,301,165,2127.4,3361.9,2005.4,2006.9,2007.4,2007.3,267.9,796.7,951.2,956.3,37.0,84.8,290.1,290.7,21.0,41.0,38.5,38.4,608.9,461.9,147.1,46410.1,35263.8,11146.2,47301.2,35940.9,11360.2
Rouen,293,223,3918.0,5888.7,2004.4,2004.7,2008.1,2008.5,656.3,1034.4,1447.2,1547.3,76.0,103.4,192.3,193.5,29.0,69.6,128.1,132.4,583.0,500.6,82.4,44613.8,38334.3,6279.5,45470.4,39070.3,6400.0
Donges,288,201,15419.4,27369.8,2009.2,2009.2,2010.3,2010.4,1026.5,1413.1,1648.1,1680.2,98.0,143.2,239.8,244.5,29.0,47.6,57.7,57.3,1594.1,1300.7,293.4,121733.5,99464.5,22268.9,124070.8,101374.3,22696.5
Brest,285,192,3256.2,3774.7,2005.3,2004.6,2008.8,2008.6,538.5,847.2,1047.4,1149.4,65.0,98.1,220.9,227.1,27.0,53.0,53.1,50.2,624.8,490.7,134.1,46987.2,36837.1,10150.1,47889.4,37544.4,10345.0
Grand Couronne,271,233,3177.1,5085.4,2007.2,2007.3,2008.4,2008.4,515.1,871.5,1147.3,1170.9,61.0,90.6,201.3,209.6,28.0,59.3,87.5,89.1,536.9,432.3,104.5,40890.5,32987.1,7903.4,41675.6,33620.4,8055.1
Dieppedalle,246,204,2702.3,4162.7,2005.2,2005.3,2008.2,2008.2,691.7,974.0,1427.5,1468.9,78.0,99.0,228.3,232.5,35.0,52.3,64.1,64.3,447.4,392.0,55.4,34137.5,29944.3,4193.2,34793.0,30519.3,4273.7
La Seyne-Sur-Mer,245,58,6529.7,2704.6,2004.8,2002.0,2007.7,2007.8,1067.6,641.4,867.8,1032.6,71.0,61.3,67.0,74.2,11.0,36.4,13.9,14.5,1189.7,1077.0,112.7,92044.5,83338.3,8706.2,93811.8,84938.4,8873.4
Roscoff,233,18,1919.5,359.3,2004.5,1997.4,2004.1,2004.4,125.7,447.3,277.4,322.3,9.0,47.4,24.2,24.7,3.0,22.7,42.8,51.8,423.0,284.3,138.7,32110.7,21565.0,10545.7,32727.2,21979.0,10748.2
St Nazaire,222,132,2692.2,1457.7,2004.0,2004.0,2009.3,2006.3,636.6,908.5,1252.4,1040.0,64.0,111.8,609.9,269.0,24.0,44.3,20.3,30.5,838.7,787.3,51.4,64517.9,60635.5,3882.5,65756.6,61799.7,3957.0
Toulon,209,26,3260.1,580.3,1995.4,2001.0,1996.1,2000.7,269.4,438.9,477.0,580.7,17.0,33.7,70.8,87.1,1.0,21.8,12.5,15.8,815.4,726.2,89.2,62879.3,56047.9,6831.4,64086.6,57124.0,6962.6
Nice,188,48,1058.7,279.4,1986.6,1993.5,1992.6,1997.5,216.7,535.9,401.2,534.2,15.5,53.1,60.5,106.9,10.0,45.4,18.0,46.0,347.5,289.3,58.2,26646.3,22226.7,4419.6,27157.9,22653.4,4504.5
Val-De-La-Haye,183,164,3566.9,5545.6,2006.4,2006.4,2008.2,2008.2,949.5,1160.3,1591.6,1588.2,99.0,112.5,212.0,210.9,37.0,77.3,125.0,125.3,495.5,430.6,64.8,37949.6,33021.7,4927.9,38678.2,33655.7,5022.5
Saint Louis Du Rhone,182,44,276.9,402.4,1993.2,1998.6,2001.4,2003.2,308.4,643.0,583.4,630.5,43.0,73.7,130.3,146.2,24.0,48.8,47.6,50.6,71.6,57.8,13.8,5422.4,4377.7,1044.7,5526.5,4461.7,1064.8
Trignac,180,12,2640.4,789.5,2005.5,2005.4,2007.0,2007.6,881.2,941.5,862.4,900.5,60.5,65.1,88.4,99.5,6.0,10.6,9.6,10.1,533.8,503.7,30.1,40794.1,38495.4,2298.8,41577.4,39234.5,2342.9
Fecamp,174,79,477.3,592.8,1999.8,2001.0,2007.0,2007.1,364.3,531.6,492.7,502.6,44.0,92.9,93.3,97.9,25.0,41.9,27.2,28.6,110.7,92.6,18.2,8366.5,6998.9,1367.6,8527.2,7133.3,1393.8
Rochefort,147,99,314.8,454.6,2002.5,2001.4,2002.2,2002.5,700.4,724.7,716.7,705.1,83.0,87.7,122.2,118.8,35.0,45.5,54.0,53.4,100.6,85.3,15.4,7638.5,6483.7,1154.7,7785.1,6608.2,1176.9
Radicatel,145,88,2520.1,2878.1,2003.0,2004.5,1999.3,1999.7,709.6,1211.7,2299.5,2098.0,72.0,95.7,215.0,210.9,10.0,27.0,15.5,15.8,845.9,808.8,37.1,64693.5,61900.7,2792.8,65935.6,63089.2,2846.4
Port De Bouc,145,111,2728.9,4225.8,2003.1,2005.1,2006.4,2008.3,720.2,923.6,1038.3,1077.6,74.0,103.4,161.3,177.0,27.0,46.3,37.3,38.6,466.4,344.3,122.1,35725.4,26460.6,9264.9,36411.4,26968.6,9442.7
Dieppe,143,43,800.9,224.4,2005.5,2004.2,2006.1,2006.5,264.3,627.5,451.2,425.2,7.0,118.4,33.3,78.4,19.0,88.5,72.9,78.6,221.7,80.9,140.7,16645.7,6079.0,10566.7,16965.3,6195.7,10769.6
Honfleur,130,94,568.2,377.8,1998.4,2000.5,1994.4,2002.8,294.0,561.0,364.9,537.3,36.5,65.5,67.9,110.3,19.5,39.5,24.8,41.2,168.6,134.8,33.9,12744.7,10174.1,2570.7,12989.4,10369.4,2620.0
Caronte,128,101,913.1,1365.8,2004.6,2004.2,2005.3,2005.3,837.9,1165.8,1057.8,1069.8,81.0,130.1,152.0,151.0,24.0,42.2,39.1,39.7,197.9,177.2,20.7,15140.0,13571.0,1569.0,15430.7,13831.6,1599.1
Lorient,119,101,1973.3,3210.6,2005.3,2005.8,2010.0,2010.4,920.6,1187.2,1413.4,1488.6,95.0,130.7,239.5,234.7,30.0,65.0,107.0,109.5,296.9,251.7,45.3,22548.9,19131.5,3417.4,22981.8,19498.8,3483.0
Nantes,117,95,616.9,905.6,2004.6,2003.9,2006.1,2006.4,701.6,872.0,1056.0,1063.5,79.0,100.5,149.4,148.3,40.0,47.5,48.2,46.4,150.3,129.1,21.2,11470.6,9875.3,1595.3,11690.8,10064.9,1625.9
Les Sables D Olonne,110,98,236.9,358.4,2004.7,2004.5,2005.2,2005.1,710.8,786.9,796.1,801.7,78.5,93.2,118.7,120.3,36.5,46.2,44.9,44.7,71.3,64.2,7.2,5388.2,4849.9,538.3,5491.7,4943.0,548.6
Ajaccio,110,45,2154.9,246.1,2008.0,2004.6,2008.7,2007.1,188.1,413.7,245.4,301.5,14.0,31.9,26.2,47.3,12.0,17.6,11.3,18.0,482.0,369.3,112.7,37302.3,28584.6,8717.7,38018.5,29133.4,8885.1
Cannes,105,30,3123.0,404.5,2004.0,1999.5,2008.0,2010.1,303.5,266.4,308.2,397.0,22.0,37.1,29.6,99.3,9.0,51.6,8.7,9.0,575.7,495.3,80.4,44576.0,38357.9,6218.1,45431.9,39094.3,6337.5
Montfaucon,98,46,722.6,1221.5,2002.8,2003.4,2012.3,2012.9,347.5,1067.0,1243.6,1536.7,31.0,101.7,303.8,340.4,38.5,133.8,59.1,57.0,100.8,64.3,36.5,7605.0,4854.1,2750.9,7751.1,4947.3,2803.7
Le Legue,91,66,93.3,138.7,2001.0,2000.5,2001.7,2001.6,387.1,510.9,496.9,501.8,45.0,60.4,87.9,88.4,27.0,45.1,49.8,50.0,30.3,27.3,3.0,2274.9,2048.3,226.6,2318.6,2087.6,230.9
Port La Nouvelle,72,56,529.4,857.5,1999.5,2001.2,2002.9,2003.2,680.2,877.9,629.9,624.2,69.5,95.7,114.0,109.2,55.5,69.2,57.0,54.6,127.2,74.2,53.0,9782.6,5708.1,4074.6,9970.5,5817.7,4152.8
La Peyrade,71,42,771.0,1219.1,2006.2,2008.4,2010.1,2010.1,580.1,778.2,838.0,836.4,56.0,93.3,114.4,113.4,31.0,52.9,51.7,52.4,159.8,105.2,54.5,12332.5,8112.7,4219.8,12569.3,8268.5,4300.8
Cabourg,67,66,455.6,667.7,2007.0,2007.0,2009.5,2009.5,342.2,611.2,754.9,772.1,47.0,71.7,145.9,152.7,34.0,62.0,45.0,44.3,99.4,71.7,27.7,7508.2,5430.5,2077.7,7652.3,5534.7,2117.6
Bordeaux,62,53,956.0,1424.8,2008.3,2007.3,2012.9,2014.5,793.5,1161.0,1298.6,1960.7,84.0,118.0,282.2,324.6,37.0,51.7,56.6,62.8,147.8,124.5,23.3,11320.5,9553.2,1767.3,11537.9,9736.7,1801.2
Villefranche,59,35,1302.2,317.8,2001.9,2001.7,2002.9,2005.2,253.7,470.6,307.1,636.6,18.0,43.7,42.8,117.0,12.0,22.9,18.4,35.6,298.9,225.8,73.1,23131.2,17476.2,5655.1,23575.4,17811.7,5763.6
Pauillac,57,44,761.9,1118.7,2006.1,2005.9,2007.0,2006.9,772.8,953.0,1019.7,1093.0,67.0,96.6,142.2,148.4,20.0,36.5,43.6,45.9,141.6,112.6,29.1,10779.5,8564.3,2215.1,10986.4,8728.8,2257.6
Grandcamp,56,56,1562.1,1754.4,2005.2,2005.2,2005.3,2006.0,1198.7,1835.6,2043.2,2077.1,120.0,172.4,359.2,399.3,32.0,56.5,41.7,47.5,281.2,256.7,24.5,21483.6,19625.0,1858.6,21896.1,20001.8,1894.3
Bouteville,55,52,738.3,1016.8,2006.6,2006.6,2006.7,2006.8,708.7,926.8,926.4,977.7,81.0,94.4,140.8,152.7,26.0,45.6,49.1,51.9,151.6,120.8,30.8,11600.5,9257.8,2342.7,11823.3,9435.6,2387.7
