Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Kingdom of Great Britain and Northern Ireland,5398,1413,40841.4,25885.6,2002.3,2004.6,2006.5,2008.1,187.7,440.5,287.4,303.7,18.0,67.2,131.0,113.3,12.0,40.3,60.8,48.7,7950.3,5803.5,2146.8,598831.8,437157.7,161674.1,610329.3,445551.1,164778.2
Spain,3885,1748,54572.7,49919.7,2004.7,2005.3,2008.3,2008.5,428.5,794.5,519.9,709.2,41.0,99.6,100.8,139.1,23.0,58.4,42.9,61.7,9582.4,7584.4,1997.9,735013.1,582076.3,152936.8,749125.4,593252.2,155873.1
Italy,3377,912,35213.9,23306.6,1999.7,2004.2,2004.5,2007.4,257.2,560.8,318.7,366.1,20.0,62.5,57.4,74.1,12.0,39.9,33.7,39.3,7272.0,5168.4,2103.7,560002.0,398329.7,161672.3,570754.1,405977.6,164776.5
Netherlands,2602,1306,15872.1,22008.0,2005.3,2005.4,2009.8,2009.4,292.5,494.6,475.4,502.8,39.0,74.9,270.6,299.7,23.0,42.7,42.1,45.9,3601.7,2715.2,886.5,269130.3,202211.8,66918.5,274297.6,206094.3,68203.3
Belgium,2123,1022,23983.4,26526.3,2006.0,2006.0,2009.5,2009.4,274.9,380.0,299.7,305.6,28.0,52.3,58.5,57.0,20.0,31.7,26.8,28.6,3419.7,2674.4,745.4,256099.1,199918.0,56181.1,261016.2,203756.4,57259.8
Germany,873,460,15838.7,15683.6,2004.9,2004.8,2006.6,2006.3,538.8,679.3,562.7,555.9,54.0,74.1,61.9,74.0,25.0,41.6,28.7,31.4,2289.4,2010.5,278.9,172332.2,151310.8,21021.4,175641.0,154215.9,21425.0
Algeria,814,292,13526.3,13587.8,2002.3,2005.2,2005.5,2007.4,522.9,822.6,695.0,747.1,45.5,114.4,97.2,126.6,29.0,68.7,52.9,55.6,2941.4,2040.2,901.2,222430.1,153278.3,69151.8,226700.8,156221.2,70479.6
Turkey,620,318,32918.4,37620.8,2006.8,2006.2,2008.2,2008.7,1400.9,2044.5,1745.8,1921.6,114.0,208.7,172.6,215.6,20.0,55.4,37.6,43.7,4589.2,4040.6,548.5,353892.9,311702.2,42190.8,360687.7,317686.8,43000.8
Ireland,611,226,4985.5,2468.1,2001.9,2004.2,2000.9,2005.1,432.4,700.4,465.4,561.6,39.0,99.7,84.2,119.8,7.0,46.7,33.7,61.7,1114.7,976.1,138.6,84671.3,74217.1,10454.2,86297.0,75642.1,10654.9
Tunisia,541,92,8546.4,3564.5,2001.5,2004.1,2003.0,2002.3,506.7,913.4,672.8,700.3,33.0,102.2,49.9,76.6,11.0,36.4,31.5,37.7,2050.2,1617.7,432.6,158347.5,125011.9,33335.6,161387.8,127412.1,33975.7
Portugal,431,326,8961.6,9751.3,2005.4,2005.6,2006.8,2008.2,872.6,900.2,1001.0,1048.5,80.0,103.4,161.7,228.9,29.0,51.4,33.0,40.5,1371.3,1206.5,164.8,105149.9,92623.0,12526.9,107168.8,94401.3,12767.5
Morocco,373,215,12086.7,9894.4,2003.0,2006.2,2005.7,2008.6,1136.4,1208.0,1122.6,1241.2,98.0,148.4,139.4,210.8,23.0,59.4,31.8,41.3,1434.2,1287.7,146.5,110296.1,99175.8,11120.3,112413.8,101079.9,11333.9
Russian Federation,365,250,26455.8,36561.7,2006.8,2006.8,2011.4,2010.4,1917.7,1904.7,2281.2,2119.0,182.0,204.9,225.8,224.5,35.0,56.5,71.4,61.9,3552.1,3114.3,437.8,250813.9,219427.3,31386.6,255629.5,223640.3,31989.2
United States of America,305,224,53625.3,73887.4,2007.4,2007.9,2007.7,2008.0,4754.1,4713.7,4677.2,4699.1,348.0,412.2,452.8,458.1,25.0,62.4,46.3,53.3,6586.3,6351.7,234.6,503484.0,485561.3,17922.7,513150.8,494884.1,18266.8
Sweden,212,137,2951.7,4045.9,2003.5,2004.7,2002.5,2003.9,1168.1,1144.3,1196.4,1173.9,113.0,127.9,125.6,127.0,29.0,47.9,38.2,41.4,543.3,479.1,64.2,40972.7,36089.5,4883.3,41759.4,36782.4,4977.0
Gibraltar,212,190,7072.9,8734.9,2008.5,2008.5,2009.8,2010.5,981.6,1065.7,998.4,1041.8,94.5,121.6,147.0,169.4,59.5,90.9,72.7,91.5,1167.1,912.0,255.2,89037.1,69497.4,19539.7,90746.6,70831.8,19914.8
Norway,210,132,7600.7,6663.5,2005.6,2005.0,2007.5,2007.6,800.4,1135.2,1930.7,1630.0,89.5,129.4,272.2,249.8,23.5,38.9,28.8,31.1,831.0,749.2,81.8,57277.4,51090.1,6187.3,58377.1,52071.0,6306.1
Greece,167,136,4851.1,4682.7,2000.6,2001.1,2006.5,2007.2,1220.7,1525.3,1668.6,1742.4,119.0,167.5,153.4,176.2,37.0,64.5,80.0,71.7,783.8,628.6,155.3,59494.1,47557.1,11937.0,60636.4,48470.2,12166.2
Malta,154,134,5558.1,7971.9,2006.0,2006.2,2008.0,2008.4,865.2,1214.6,1184.8,1306.6,111.0,158.1,193.7,216.5,37.5,80.1,68.7,71.6,874.9,694.7,180.2,67366.8,53536.5,13830.4,68660.3,54564.4,14095.9
Monaco,138,38,499.9,282.6,2003.8,2003.0,2006.5,2008.1,142.5,207.0,167.0,212.9,15.0,72.1,42.7,108.2,15.0,27.7,38.3,97.8,138.6,98.1,40.5,10646.3,7541.1,3105.2,10850.7,7685.9,3164.8
Finland,119,67,1186.5,1703.3,2002.8,2003.9,2006.0,2006.8,1485.7,1539.6,1544.3,1550.6,138.0,169.6,158.3,157.0,29.0,47.7,38.3,32.6,284.1,269.3,14.7,21366.5,20254.8,1111.7,21776.7,20643.7,1133.1
Denmark,114,102,1745.1,2566.3,2001.9,2004.0,2008.9,2008.8,767.6,1098.7,1017.9,1022.4,91.5,114.1,158.8,171.1,32.5,88.1,63.1,62.9,293.6,243.6,50.0,21827.8,18055.8,3772.0,22246.9,18402.5,3844.4
Canada,96,76,13587.9,24335.7,2009.4,2009.4,2009.8,2010.0,3051.1,3284.2,3359.9,3380.1,317.5,354.5,418.8,424.7,66.0,98.1,97.1,97.7,1214.9,1167.9,47.1,93272.0,89692.5,3579.5,95062.9,91414.6,3648.2
