Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
General cargo,5611,1750,32076.1,44868.4,2002.8,2003.2,2005.5,2005.5,541.7,1016.6,1257.1,1243.9,64.0,111.0,295.8,295.6,35.0,52.8,62.5,63.0,6921.7,6135.9,785.9,527862.8,468692.0,59170.8,537997.8,477690.9,60306.9
Ferry-RoPax,3942,85,43687.0,7750.8,1996.8,1995.6,2000.3,2000.9,160.2,701.4,391.7,393.6,12.0,36.3,111.5,120.7,5.0,26.4,60.0,57.7,10206.1,7433.9,2772.3,777335.0,566503.0,210832.0,792259.9,577379.9,214880.0
Container,3918,823,177463.6,195508.5,2006.9,2007.5,2009.3,2009.1,278.5,561.6,747.7,743.9,26.0,46.7,266.0,259.1,16.0,22.1,25.6,25.3,19902.2,18485.1,1417.1,1527673.4,1420162.6,107510.8,1557004.7,1447429.7,109575.0
Chemical tanker,3858,1056,43309.9,68711.8,2006.3,2007.7,2009.1,2009.2,408.2,1090.4,1100.5,1121.5,60.0,120.6,257.1,261.5,25.0,41.4,47.4,47.9,10211.9,7975.3,2236.7,779701.5,609590.4,170111.1,794671.8,621294.5,173377.3
Cruise,1310,161,31232.8,2885.8,2003.3,1999.8,2008.3,2006.9,216.4,333.8,288.5,291.6,16.0,30.2,31.3,31.5,9.0,25.6,15.7,17.3,6534.6,4989.6,1544.9,503730.7,384673.7,119057.0,513402.3,392059.4,121342.9
Bulk carrier,1250,824,77176.7,139522.0,2006.9,2008.6,2009.7,2009.8,1093.6,1827.9,2073.1,2121.3,126.0,216.0,456.3,466.7,71.0,110.3,116.8,116.9,6624.2,6125.1,499.1,509711.5,471584.1,38127.4,519498.0,480638.5,38859.5
Liquefied gas tanker,1197,296,74171.6,61056.4,2007.7,2008.8,2011.4,2011.3,627.6,1837.5,2457.1,2324.8,71.0,161.0,325.6,321.6,25.0,39.1,48.3,49.1,9391.3,8383.9,1007.4,615725.8,541434.3,74291.5,627547.7,551829.8,75717.9
Oil tanker,948,502,127344.6,235723.8,2009.5,2009.5,2010.5,2010.5,1346.0,2569.3,2724.6,2755.1,148.0,274.4,471.0,473.5,32.0,53.1,65.5,65.8,12976.0,10608.4,2367.5,999449.6,818096.6,181352.9,1018639.0,833804.1,184834.9
Ro-Ro,875,79,19441.2,8808.7,2002.6,2004.2,2006.1,2005.8,680.8,670.0,939.6,864.6,51.0,50.0,89.4,89.1,15.0,56.4,38.8,36.6,3775.6,3211.2,564.4,291085.3,247626.0,43459.4,296674.2,252380.4,44293.8
Vehicle,830,185,28695.4,9699.4,2004.0,2005.8,2006.1,2005.9,480.7,1025.4,964.7,977.6,34.0,73.6,166.1,173.2,13.0,17.2,17.5,17.2,2386.7,2159.2,227.5,183752.4,166431.3,17321.1,187280.4,169626.8,17653.7
Miscellaneous - fishing,668,164,405.5,249.9,1998.0,1996.8,1995.8,1994.0,459.6,1749.8,1395.5,1349.9,61.0,335.9,1287.0,1159.7,12.0,97.2,296.4,295.7,507.7,390.2,117.5,38130.4,29308.9,8821.5,38862.5,29871.6,8990.9
Service - other,319,97,813.2,647.0,2002.0,2001.0,2000.9,2001.1,242.1,849.0,655.5,434.5,36.0,187.8,429.4,282.8,13.0,159.4,320.4,275.3,393.2,322.3,71.0,29585.5,24258.3,5327.3,30153.6,24724.0,5429.6
Service - tug,279,96,168.2,148.7,2005.7,2003.3,2006.5,2006.4,212.2,900.5,478.2,501.9,33.0,246.1,542.2,595.0,20.0,62.5,32.3,29.7,219.6,200.1,19.5,16527.0,15061.2,1465.8,16844.4,15350.4,1494.0
Offshore,122,52,1112.7,1411.8,2006.9,2005.1,2010.1,2009.4,174.8,984.5,704.7,928.1,22.0,266.5,300.0,362.0,33.0,108.5,137.4,102.3,268.2,234.1,34.0,20208.8,17652.4,2556.4,20596.8,17991.3,2605.5
Refrigerated bulk,88,36,860.4,936.2,1999.2,1998.3,2003.9,2003.8,299.1,1028.3,854.5,850.6,25.0,117.3,165.2,166.9,10.5,27.3,23.3,23.5,427.1,380.2,46.8,32415.4,28887.8,3527.6,33037.8,29442.4,3595.4
Ferry-pax only,53,13,20.9,3.0,1987.5,1974.6,1990.8,1979.5,253.2,1296.4,846.8,737.7,39.0,259.3,379.0,422.1,12.0,151.3,50.0,62.0,34.1,28.1,6.0,2563.9,2112.7,451.1,2613.1,2153.3,459.8
Other liquids tankers,4,2,42.2,60.0,1994.5,2001.0,2011.5,2011.0,755.7,981.2,1244.0,1222.1,108.0,108.0,139.3,138.5,27.0,26.5,25.4,25.7,9.4,7.1,2.3,721.4,544.5,177.0,735.3,554.9,180.4
Yacht,2,1,1.9,0.2,2010.0,2010.0,2010.0,2010.0,1874.5,1874.5,1874.5,1874.5,164.5,164.5,190.3,190.3,156.0,156.0,120.7,120.7,4.5,3.7,0.9,339.5,274.5,65.0,346.0,279.8,66.2
