Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Arab Emirates,3359,2008,144492.1,246901.8,2008.4,2009.1,2007.6,2007.6,491.8,682.6,660.8,656.4,45.0,99.2,135.8,137.8,46.0,84.8,58.3,60.2,13889.5,9832.3,4057.3,1074099.1,760606.7,313492.4,1094721.8,775210.3,319511.5
Egypt,1518,440,45748.8,61062.6,2000.0,2006.5,2005.6,2005.2,576.1,819.5,728.4,817.8,47.0,118.0,129.6,143.2,13.0,47.8,33.5,36.8,5024.2,4208.9,815.3,388023.3,325231.1,62792.2,395473.4,331475.6,63997.8
India,698,406,87585.8,107305.2,2007.9,2008.2,2008.6,2008.4,2242.9,2112.8,2193.8,2122.8,139.0,177.0,178.1,189.5,26.0,70.9,31.1,36.5,8320.6,7848.6,472.1,643939.9,607648.2,36291.7,656303.6,619315.0,36988.5
Singapore,616,426,211780.4,259540.7,2009.8,2009.5,2010.8,2010.6,4328.2,4200.6,4213.5,4137.8,276.5,321.4,299.8,321.1,29.0,52.6,31.2,35.8,16970.8,16486.2,484.6,1314247.2,1276768.2,37479.0,1339480.8,1301282.2,38198.6
Sudan,527,101,2032.7,2765.7,1984.5,1995.0,2000.7,2002.8,200.7,483.5,414.7,439.0,54.0,281.6,471.0,530.4,29.0,50.7,67.4,57.2,837.9,683.2,154.7,64225.5,52469.3,11756.2,65458.6,53476.7,11981.9
Qatar,435,327,9560.6,14878.6,2007.6,2008.6,2007.9,2007.7,277.1,347.7,326.3,332.6,25.0,47.6,66.8,71.5,28.0,63.4,45.9,50.1,1082.5,656.5,426.0,83701.5,50776.1,32925.4,85308.6,51751.0,33557.6
Djibouti,379,221,13410.9,16541.5,2003.8,2004.9,2008.0,2008.1,715.6,856.0,784.0,810.2,57.0,86.1,82.6,94.5,23.0,44.7,33.5,36.1,1612.1,1441.0,171.1,124749.9,111542.9,13207.0,127145.1,113684.5,13460.5
Bahrain,374,258,4686.0,6368.8,2007.8,2008.6,2007.9,2007.3,158.4,383.1,271.5,345.5,16.0,102.0,99.6,124.4,27.0,99.9,44.9,50.3,570.5,353.1,217.4,43993.5,27254.6,16739.0,44838.2,27777.8,17060.4
Kuwait,358,280,7115.6,12130.9,2007.8,2008.2,2009.2,2009.2,275.6,443.3,369.6,365.0,25.0,64.1,54.9,52.9,40.0,68.3,72.8,75.3,762.1,435.0,327.2,58831.2,33575.3,25255.9,59960.7,34220.0,25740.8
Turkey,304,181,24360.1,30972.1,2006.3,2008.1,2010.1,2010.0,1150.1,1631.5,1337.5,1425.3,113.0,161.9,154.6,176.5,21.0,105.3,87.5,118.5,2302.4,2094.2,208.2,178270.7,162164.7,16106.0,181693.5,165278.3,16415.2
Oman,287,161,17359.7,22896.5,2008.8,2008.6,2010.2,2010.0,917.3,986.3,1104.6,1039.5,84.0,108.4,105.5,109.2,36.0,80.0,36.6,44.0,1715.6,1499.5,216.1,132745.8,116076.7,16669.1,135294.5,118305.3,16989.2
