Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,3105,611,565870.2,605942.7,2007.6,2008.3,2010.3,2010.2,1417.6,2152.4,2155.0,2123.7,115.0,142.1,202.1,200.9,21.0,26.6,25.3,25.5,51394.3,49484.0,1910.4,3979222.8,3831845.9,147376.9,4055623.8,3905417.3,150206.5
Oil tanker,2588,1073,1072760.4,2046279.5,2007.9,2008.8,2009.1,2009.2,2293.1,3499.4,3770.3,3802.7,251.5,339.7,667.3,671.6,36.0,53.4,70.2,70.1,70340.3,62678.7,7661.6,5445981.4,4853685.4,592296.0,5550544.2,4946876.1,603668.1
Chemical tanker,1463,608,66477.8,107742.0,2009.3,2009.6,2009.7,2009.7,1200.3,2042.0,2108.0,2099.5,167.0,211.4,369.4,369.5,23.0,40.7,45.9,46.2,11052.8,9956.4,1096.5,854465.4,770068.6,84396.7,870871.1,784853.9,86017.2
Bulk carrier,1248,907,58125.7,102459.2,2009.9,2009.8,2010.5,2010.4,547.6,1463.0,1416.6,1421.1,79.0,180.6,400.5,406.0,24.0,58.8,66.7,66.5,5104.7,4705.5,399.2,395122.5,364308.3,30814.1,402708.8,371303.1,31405.8
General cargo,890,332,9591.3,12650.0,1992.0,2002.0,2004.9,2005.3,419.3,1207.5,1214.6,1189.3,42.0,127.8,268.4,265.3,72.0,83.5,63.9,64.8,1780.5,1517.4,263.2,136676.5,116843.8,19832.7,139300.7,119087.2,20213.5
Ro-Ro,549,41,9859.4,6978.8,1994.3,1997.4,2009.0,2009.2,361.0,1591.3,982.7,1044.5,25.0,353.7,238.7,235.7,35.0,118.0,55.0,50.7,1665.8,1127.0,538.8,128230.1,86895.6,41334.5,130692.1,88564.0,42128.1
Vehicle,517,263,49062.5,16602.7,2007.8,2007.8,2008.1,2007.8,1071.0,1618.6,1588.8,1581.8,89.0,113.2,210.8,207.7,9.0,11.6,14.0,14.0,2970.8,2892.8,77.9,230121.7,224084.5,6037.2,234540.0,228386.9,6153.1
Service - tug,416,219,246.3,203.7,2007.7,2007.6,2007.4,2007.2,358.9,794.8,644.9,637.4,117.5,495.6,1834.3,1797.8,49.0,252.4,304.4,300.1,377.6,298.2,79.3,28357.0,22400.7,5956.3,28901.4,22830.8,6070.7
Liquefied gas tanker,399,171,29304.5,34102.5,2008.5,2009.3,2009.0,2008.9,1316.5,2908.9,2500.2,2494.9,165.0,242.2,351.0,350.5,30.0,53.8,53.6,53.7,4058.5,3592.0,466.5,313656.7,277771.5,35885.2,319678.9,283104.8,36574.2
Ferry-RoPax,379,12,1837.8,554.0,1989.5,1984.1,1982.9,1984.8,151.1,1704.3,320.3,299.9,10.0,335.0,641.0,624.2,25.0,184.6,151.1,86.6,827.4,414.7,412.7,62777.8,31609.3,31168.5,63983.1,32216.2,31766.9
Offshore,154,106,1122.8,1928.3,2006.9,2009.6,2003.8,2002.8,337.2,940.8,1891.4,3070.6,56.5,392.3,564.5,532.3,86.0,475.0,154.4,107.8,364.4,225.8,138.6,27465.2,17061.2,10404.0,27992.5,17388.7,10603.7
Service - other,48,36,117.0,130.7,2008.5,2007.9,2002.6,2002.1,366.1,675.6,998.3,1260.3,86.5,350.7,743.5,751.8,159.5,496.3,491.4,614.2,81.5,45.3,36.2,6141.8,3423.0,2718.9,6259.7,3488.7,2771.1
Refrigerated bulk,41,5,454.7,427.9,2006.9,2004.0,2007.1,2007.1,293.9,594.9,797.7,799.9,29.0,46.0,233.4,233.4,9.0,97.5,23.0,23.8,168.4,146.2,22.3,12855.2,11183.5,1671.7,13102.0,11398.2,1703.8
Miscellaneous - other,4,1,73.6,122.8,1972.0,1972.0,1972.0,1972.0,934.4,934.4,897.5,897.5,561.0,561.0,689.0,689.0,595.5,595.5,604.4,604.4,25.4,18.6,6.8,1933.4,1420.2,513.3,1970.6,1447.4,523.1
Ferry-pax only,2,1,3.3,0.5,1972.0,1972.0,1972.0,1972.0,1076.6,1076.6,1076.6,1076.6,679.0,679.0,1084.1,1084.1,746.5,746.5,271.7,271.7,5.0,2.5,2.5,378.6,187.2,191.4,385.9,190.8,195.0
Cruise,2,2,98.6,12.3,1992.0,1992.0,1989.4,1989.7,1625.4,1625.4,1787.4,1755.5,531.5,531.5,287.0,318.9,641.5,641.5,225.5,279.7,105.2,51.2,54.0,8149.2,3969.5,4179.8,8305.7,4045.7,4260.0
