Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Mrzezyno,31,18,16.0,21.5,1991.3,1991.4,1992.0,1990.9,285.5,707.1,354.3,361.0,32.0,86.8,84.0,75.7,14.0,29.1,35.5,22.6,12.8,8.1,4.7,963.0,607.3,355.7,981.5,619.0,362.5
Leba,25,22,100.9,120.3,1986.4,1986.3,2005.0,2006.1,314.0,489.8,612.0,576.9,39.0,83.8,77.9,69.3,11.0,12.7,9.5,9.9,23.3,21.2,2.1,1750.6,1596.1,154.6,1784.2,1626.7,157.5
Karsibor,20,20,34.2,46.4,2000.6,2000.6,2003.3,2004.3,475.1,585.3,474.9,473.8,62.5,63.8,71.0,71.1,8.0,34.1,19.1,16.3,12.5,9.9,2.6,940.2,741.5,198.7,958.3,755.8,202.5
Ustka,18,15,12.7,14.7,1994.5,1995.1,1996.5,1996.1,241.6,589.8,262.8,284.8,39.0,67.3,121.5,105.5,9.0,111.4,229.5,149.1,12.3,5.0,7.3,921.1,375.0,546.1,938.8,382.2,556.6
Gorki Zachodnie,17,17,134.7,225.8,1997.0,1997.0,2005.6,2005.8,420.4,541.2,552.8,546.7,52.0,93.7,96.2,92.3,41.0,51.1,47.2,46.7,25.3,20.2,5.1,1899.5,1514.5,385.0,1936.0,1543.6,392.4
Trzebiez,16,14,24.8,33.6,1991.4,1992.4,1998.9,2000.4,423.9,640.7,671.1,678.4,52.5,91.6,115.1,111.2,23.5,56.7,84.2,60.4,8.4,6.4,2.0,631.8,480.0,151.8,643.9,489.2,154.7
Dziwnow,14,12,134.9,224.0,1994.0,1995.2,2009.5,2009.9,523.1,753.2,2060.6,2238.1,65.0,97.8,322.8,330.4,9.5,22.5,107.9,111.2,15.4,14.2,1.2,1172.4,1078.7,93.7,1194.9,1099.4,95.5
Krynica Morska,13,10,159.8,257.7,1990.8,1991.2,2016.6,2016.9,251.4,1188.8,3500.1,3761.3,117.0,354.3,634.6,621.8,5.0,78.5,1.4,0.7,36.3,34.6,1.7,2758.4,2627.0,131.4,2811.4,2677.5,133.9
Ustronie Morskie,10,7,1.8,1.8,1989.8,1988.9,1988.0,1986.3,226.8,539.4,354.2,424.9,32.5,64.8,79.4,69.2,21.5,32.1,24.5,23.6,1.8,1.3,0.5,138.7,97.9,40.7,141.3,99.8,41.5
Miedzyzdroje,8,8,22.2,21.3,1990.4,1990.4,1992.6,1995.8,591.6,1932.8,1253.6,941.8,61.5,241.0,466.1,211.1,6.0,8.2,7.5,9.5,13.2,12.7,0.5,995.1,957.8,37.3,1014.2,976.2,38.0
Niechorze,7,5,4.6,5.0,1976.7,1978.0,1979.8,1980.4,389.6,656.9,585.3,528.6,35.0,45.7,58.2,52.3,11.0,44.6,80.0,64.7,4.2,1.9,2.3,315.5,144.5,171.0,321.6,147.3,174.3
Stepnica,7,6,11.2,14.4,1986.6,1989.7,2000.1,2002.3,691.1,823.2,900.0,925.9,44.0,113.2,186.3,211.1,38.0,57.8,21.2,15.0,5.7,3.2,2.5,426.6,237.7,188.9,434.8,242.2,192.6
Rewal,5,4,3.7,3.4,1981.2,1980.5,1984.6,1984.2,290.0,791.5,738.3,718.8,30.0,160.0,219.0,202.8,22.0,27.4,80.7,84.1,2.8,2.2,0.5,206.6,165.6,41.0,210.6,168.8,41.8
Elblag,5,1,0.5,0.7,1967.0,1967.0,1967.0,1967.0,409.3,409.3,292.1,292.1,76.0,76.0,73.5,73.5,89.0,89.0,724.4,724.4,0.8,0.3,0.5,57.9,19.6,38.4,59.1,20.0,39.1
Nowe Warpno,2,1,1.6,2.0,1986.0,1986.0,1986.0,1986.0,485.0,485.0,485.0,485.0,31.0,31.0,36.5,36.5,41.5,41.5,53.6,53.6,0.5,0.3,0.2,34.5,23.1,11.4,35.2,23.5,11.6
Wolin,2,2,6.7,10.4,1998.0,1998.0,2008.1,2008.0,750.1,750.1,973.8,966.7,76.0,76.0,103.8,103.5,10.0,10.0,15.1,15.0,1.3,1.1,0.2,98.6,82.6,16.0,100.5,84.2,16.3
Jedlina-Zdroj,1,1,37.1,62.2,1975.0,1975.0,1975.0,1975.0,6400.6,6400.6,6400.6,6400.6,1011.0,1011.0,1011.0,1011.0,0.0,0.0,0.0,0.0,15.4,15.4,0.0,1175.5,1175.5,0.0,1198.1,1198.1,0.0
Kamien Pomorski,1,1,0.5,0.9,1986.0,1986.0,1986.0,1986.0,349.6,349.6,349.6,349.6,42.0,42.0,42.0,42.0,4.0,4.0,4.0,4.0,0.2,0.2,0.0,14.8,13.4,1.4,15.1,13.7,1.4
Mierzyn,1,1,0.5,0.7,1984.0,1984.0,1984.0,1984.0,468.0,468.0,468.0,468.0,52.0,52.0,52.0,52.0,4.0,4.0,4.0,4.0,0.2,0.2,0.0,16.3,15.1,1.2,16.6,15.4,1.2
Bielinek,1,1,0.0,0.0,1997.0,1997.0,1997.0,1997.0,273.8,273.8,273.8,273.8,26.0,26.0,26.0,26.0,5.0,5.0,5.0,5.0,0.4,0.3,0.1,28.1,23.5,4.5,28.6,24.0,4.6
Piorunow,1,1,78.1,92.4,1998.0,1998.0,1998.0,1998.0,9311.2,9311.2,9311.2,9311.2,505.0,505.0,505.0,505.0,27.0,27.0,27.0,27.0,27.5,26.1,1.4,2128.1,2020.1,108.0,2168.9,2058.8,110.1
Korzenna,1,1,6.2,10.9,1998.0,1998.0,1998.0,1998.0,232.9,232.9,232.9,232.9,21.0,21.0,21.0,21.0,83.0,83.0,83.0,83.0,0.7,0.4,0.3,57.3,32.6,24.7,58.4,33.3,25.1
Dabrowka,1,1,149.9,282.7,2006.0,2006.0,2006.0,2006.0,1930.5,1930.5,1930.5,1930.5,136.0,136.0,136.0,136.0,7.0,7.0,7.0,7.0,10.1,9.6,0.5,778.8,740.7,38.1,793.8,754.9,38.9
Piatnica,1,1,2.8,5.3,2016.0,2016.0,2016.0,2016.0,29.5,29.5,29.5,29.5,48.0,48.0,48.0,48.0,2.0,2.0,2.0,2.0,0.4,0.4,0.0,29.3,28.3,1.1,29.9,28.8,1.1
Chobienice,1,1,0.1,0.1,2020.0,2020.0,2020.0,2020.0,67.7,67.7,67.7,67.7,63.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,0.0,3.1,3.1,0.0
Ruchocice,1,1,47.5,46.0,2019.0,2019.0,2019.0,2019.0,313.6,313.6,313.6,313.6,43.0,43.0,43.0,43.0,6.0,6.0,6.0,6.0,1.0,0.9,0.1,76.0,66.7,9.3,77.4,67.9,9.5
