Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Turkey,1368,365,5093.9,6933.5,1985.7,1997.9,2000.2,2002.2,154.2,796.3,584.1,691.5,18.0,133.6,169.5,177.5,19.0,46.2,46.0,36.9,1363.7,981.1,382.6,104228.3,75202.0,29026.3,106229.5,76645.8,29583.6
Israel,868,155,3044.0,3152.6,1999.8,2000.7,2001.1,2001.8,193.8,414.2,232.5,246.0,19.0,56.2,33.2,37.4,31.0,102.5,214.7,259.2,1014.0,635.3,378.7,77661.3,48804.7,28856.6,79152.4,49741.8,29410.6
Greece,720,287,5897.8,6681.8,1995.9,1997.3,1999.8,2001.1,621.8,817.0,771.7,844.1,67.0,141.8,152.2,183.2,26.5,57.8,59.9,70.0,1630.2,1230.4,399.8,124991.1,94537.1,30454.0,127391.0,96352.3,31038.7
Egypt,477,254,3246.2,4222.0,2001.4,2000.6,2003.1,2003.3,353.8,622.9,455.9,476.1,35.0,147.7,152.4,167.5,39.0,123.0,90.9,98.6,804.0,521.5,282.5,61482.1,39959.7,21522.4,62662.6,40727.0,21935.6
Lebanon,255,131,887.9,1075.3,1995.6,1994.2,2000.7,2001.1,146.8,374.3,246.7,245.2,19.0,60.6,83.9,91.5,20.0,102.4,45.6,41.2,264.7,179.2,85.4,20259.5,13761.9,6497.6,20648.5,14026.1,6622.4
Italy,126,66,2921.8,3091.3,2003.7,2002.6,2004.8,2005.4,1316.4,1359.9,1286.7,1297.9,102.0,130.8,108.6,122.8,18.5,71.8,44.4,57.0,479.2,411.8,67.4,36965.5,31804.6,5160.9,37675.2,32415.3,5260.0
Syrian Arab Republic,54,13,250.3,322.5,2002.9,1991.9,2004.3,2004.1,191.0,467.0,252.1,260.8,17.0,48.6,32.8,35.9,21.5,50.3,30.6,32.9,54.5,39.1,15.4,4185.6,3016.7,1169.0,4266.0,3074.6,1191.4
Spain,51,32,2312.1,2813.1,1991.2,1998.2,2002.8,2004.0,1816.3,2141.9,2396.0,2666.1,155.0,351.4,650.6,651.9,22.0,137.4,223.1,190.2,365.8,324.5,41.3,28150.4,24981.0,3169.4,28690.9,25460.6,3230.3
Malta,41,37,1187.8,1634.8,2007.0,2007.0,2006.8,2006.3,1047.5,1147.8,1142.1,1183.4,128.0,178.5,228.8,275.4,45.0,187.9,302.4,402.1,269.8,205.4,64.4,20818.3,15861.6,4956.7,21218.0,16166.1,5051.9
Libya,31,22,1313.9,1922.3,2004.5,2005.2,2004.6,2004.5,1216.8,1289.6,1984.2,2108.4,144.0,245.0,862.1,872.7,69.0,87.6,55.4,58.2,272.9,212.4,60.5,21113.6,16431.7,4681.9,21519.0,16747.2,4771.8
Gibraltar,13,13,781.4,764.3,2008.4,2008.4,2009.1,2008.1,1971.7,2073.4,2165.9,1976.9,192.0,445.8,918.4,424.7,19.0,31.6,14.4,20.9,107.7,106.0,1.6,8273.5,8149.7,123.9,8432.4,8306.1,126.2
Singapore,13,13,3590.1,6125.6,2002.8,2002.8,2004.2,2004.8,5394.6,5502.8,5452.2,5445.2,548.0,536.9,518.1,529.2,68.0,66.5,64.9,64.2,384.0,342.3,41.7,29683.2,26456.2,3226.9,30253.1,26964.2,3288.9
Togo,13,1,5.1,5.6,1979.0,1979.0,1979.0,1979.0,120.1,120.1,158.2,158.2,29.0,29.0,38.5,38.5,27.0,27.0,47.9,47.9,12.7,5.4,7.3,951.5,405.4,546.2,969.8,413.1,556.6
China,13,2,2.1,1.8,1993.2,1990.5,1984.4,1979.5,106.6,97.0,128.8,127.1,24.0,20.2,175.3,215.7,2.0,4.0,7.1,2.6,5.7,5.5,0.3,431.4,410.1,21.2,439.7,418.0,21.6
France,11,6,499.0,466.3,2007.6,2009.0,2010.1,2007.0,2582.3,3206.4,2989.0,2837.6,273.0,328.8,313.5,352.7,34.0,119.8,82.9,129.9,93.7,78.8,14.9,7216.0,6070.8,1145.2,7354.5,6187.4,1167.2
Ukraine,11,11,146.2,220.9,1997.9,1997.9,2001.7,2002.1,1172.7,1445.4,1824.6,1907.4,146.0,171.3,260.4,270.0,26.0,50.8,111.6,117.9,24.5,21.7,2.8,1867.9,1661.1,206.8,1903.8,1693.0,210.8
Russian Federation,11,10,187.5,271.1,1999.6,1998.3,2005.5,2006.6,1377.9,1385.3,1392.1,1439.4,180.0,198.5,235.0,258.5,133.0,121.0,117.6,121.1,36.3,26.0,10.4,2781.3,1989.8,791.6,2834.7,2028.0,806.8
Romania,8,8,96.0,146.8,2002.6,2002.6,1998.4,1997.5,976.9,1315.6,1827.9,1960.7,121.0,139.9,231.1,241.6,46.5,57.5,59.5,58.5,15.8,14.5,1.3,1216.3,1118.8,97.6,1239.7,1140.2,99.4
United Arab Emirates,8,6,778.5,1483.1,2002.6,2002.8,2001.0,2000.7,155.6,1606.8,2027.4,3046.6,13.5,334.0,650.2,662.3,56.5,73.7,185.2,189.0,150.8,144.7,6.0,11665.5,11200.9,464.7,11889.5,11415.9,473.6
Croatia,8,7,187.1,288.6,1993.5,1996.7,1998.6,1998.9,1444.9,1579.9,1454.9,1421.2,225.0,222.4,224.4,218.9,35.5,101.6,159.6,147.3,38.9,32.1,6.8,2994.6,2473.9,520.7,3052.1,2521.4,530.7
Indonesia,7,7,2029.7,3548.6,2009.9,2009.9,2015.0,2015.0,5321.7,4596.3,5317.7,5331.8,483.0,425.3,487.0,486.8,10.0,14.6,15.4,15.4,152.0,149.9,2.2,11774.9,11607.8,167.1,12000.9,11830.7,170.3
Morocco,6,6,386.3,218.0,2013.0,2013.0,2013.0,2012.2,2594.0,2799.4,2450.0,2423.1,379.5,461.5,233.9,315.0,124.5,149.3,56.1,119.5,51.8,43.3,8.5,3968.5,3314.6,653.9,4044.7,3378.3,666.4
Oman,6,5,317.2,293.6,2004.2,2004.6,2002.7,2002.6,2607.9,2597.8,2657.7,2704.2,201.0,209.8,208.3,213.5,29.0,105.9,138.7,210.0,72.5,53.1,19.4,5610.7,4111.2,1499.5,5718.4,4190.2,1528.3
United Kingdom of Great Britain and Northern Ireland,5,5,258.9,235.7,2004.4,2004.4,2003.1,2004.2,3194.5,3298.9,3197.7,3256.6,267.0,386.0,263.7,299.3,71.0,206.2,98.5,143.9,71.5,57.6,13.9,5477.6,4419.2,1058.3,5582.8,4504.1,1078.7
Portugal,5,4,117.0,137.6,2003.6,2001.5,2005.2,2005.8,2143.3,2161.7,2156.1,2147.7,237.0,210.1,186.9,182.6,27.0,60.2,88.3,75.8,22.1,20.8,1.3,1690.2,1593.7,96.5,1722.7,1624.3,98.3
Jordan,4,4,59.7,100.0,2009.8,2009.8,2010.8,2010.9,745.1,750.3,765.7,766.5,95.0,127.8,152.7,153.4,5.0,10.8,15.7,15.9,12.4,11.9,0.6,962.5,919.3,43.1,980.9,937.0,44.0
Saudi Arabia,4,4,69.1,120.7,2005.2,2005.2,2003.4,2003.2,908.4,961.6,914.6,912.6,101.5,171.0,113.9,110.9,64.0,86.8,35.3,32.3,9.1,8.5,0.7,701.8,652.4,49.4,715.3,664.9,50.4
Yemen,4,4,39.8,56.7,1992.0,1992.0,1992.0,1992.3,1603.8,1601.2,1597.2,1591.7,233.0,252.0,243.7,239.3,61.5,78.8,77.4,69.2,10.4,9.5,0.9,798.8,728.3,70.5,814.2,742.3,71.9
Tunisia,4,4,208.3,220.4,2007.2,2007.2,2007.5,2006.1,1376.6,1608.6,1556.8,1612.9,125.0,158.8,160.6,188.2,47.0,40.8,33.4,45.7,24.2,20.8,3.4,1877.4,1612.9,264.5,1913.5,1643.9,269.6
