Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Mayotte,166,10,28.8,39.1,2004.8,2002.9,2006.5,2006.8,84.7,198.9,150.8,146.8,8.0,29.6,33.1,30.2,15.0,50.1,46.5,54.4,22.8,11.0,11.8,1725.9,837.4,888.4,1759.0,853.5,905.5
Mozambique,35,16,327.5,555.7,2007.7,2007.4,2011.0,2011.1,266.0,806.5,671.5,687.5,52.0,150.6,107.6,107.2,17.0,4.5,9.6,8.7,51.9,48.2,3.7,3993.0,3711.7,281.2,4069.6,3783.0,286.6
United Arab Emirates,34,32,8370.2,15961.8,2010.1,2010.2,2010.2,2010.2,2658.4,3293.7,4344.2,4436.6,234.5,309.2,1199.2,1231.7,0.0,26.5,6.8,6.1,528.4,516.3,12.1,40858.6,39939.4,919.2,41643.1,40706.2,936.9
Madagascar,32,7,91.3,126.0,2004.8,2003.9,2004.0,2004.1,277.8,659.0,359.8,359.3,30.5,96.6,49.3,48.0,42.0,36.8,64.4,65.6,37.0,25.4,11.6,2821.4,1948.4,873.0,2875.5,1985.8,889.7
South Africa,28,27,2292.3,4210.5,2008.8,2008.5,2008.9,2008.8,1331.9,1551.8,1789.9,1810.1,154.0,185.9,187.3,186.8,0.0,2.0,0.6,0.5,177.2,176.8,0.4,13715.6,13681.6,34.0,13979.0,13944.3,34.7
Seychelles,15,9,165.8,229.7,2002.9,2006.1,1999.5,1999.5,915.7,1633.4,946.4,936.2,76.0,194.8,98.8,93.8,62.0,545.8,98.9,96.0,91.9,38.4,53.5,6967.2,2951.4,4015.8,7101.0,3008.1,4092.9
India,11,11,1932.8,3573.8,2010.8,2010.8,2011.1,2011.2,2585.1,2767.7,2749.2,2741.5,243.0,248.8,251.3,249.8,0.0,1.5,1.3,1.2,130.5,130.1,0.4,10109.2,10080.2,29.0,10303.3,10273.7,29.6
Brazil,9,9,2643.4,4992.1,2009.0,2009.0,2007.6,2007.4,5552.2,5674.8,5685.3,5689.0,569.0,570.1,562.8,562.4,0.0,0.8,0.6,0.6,177.2,177.2,0.0,13729.0,13725.3,3.7,13992.6,13988.9,3.7
Oman,7,7,2894.2,5648.7,2012.6,2012.6,2012.2,2012.2,2593.5,2645.0,2666.1,2668.0,237.0,236.4,242.8,243.2,0.0,2.3,2.4,2.3,132.1,131.7,0.3,10229.4,10203.9,25.5,10425.8,10399.8,26.0
Kenya,7,7,132.2,225.6,2010.1,2010.1,2014.9,2014.9,588.4,663.2,694.2,700.4,372.0,311.1,332.3,335.1,0.0,7.9,0.1,0.0,15.7,15.6,0.0,1210.3,1207.0,3.3,1233.5,1230.1,3.4
Singapore,4,4,254.9,388.8,2000.2,2000.2,2006.3,2006.5,4008.2,4018.0,3977.0,3975.3,386.5,420.8,373.2,369.1,12.0,44.2,55.8,58.8,30.4,30.1,0.4,2342.4,2315.9,26.5,2387.4,2360.3,27.0
Saudi Arabia,4,4,1022.2,1941.7,2009.8,2009.8,2009.4,2009.4,3387.6,3396.4,3313.3,3309.4,274.0,276.8,271.3,271.0,0.0,0.2,0.3,0.3,70.3,70.2,0.1,5443.6,5435.2,8.4,5548.1,5539.6,8.6
Argentina,3,3,527.8,930.6,2006.3,2006.3,2005.9,2005.9,5782.7,5834.3,5789.8,5784.9,529.0,644.7,570.5,561.8,0.0,0.0,0.0,0.0,51.0,51.0,0.0,3935.8,3935.8,0.0,4011.4,4011.4,0.0
Venezuela (Bolivarian Republic of),3,2,3729.9,6950.5,2007.3,2006.5,2007.3,2007.3,7807.9,7784.4,7755.7,7754.0,793.0,751.5,734.3,733.3,0.0,1.0,1.3,1.4,237.5,237.3,0.2,18397.0,18384.2,12.7,18750.2,18737.2,13.0
Iran (Islamic Republic of),3,3,1135.3,2178.8,2009.0,2009.0,2011.8,2011.8,2986.8,2995.0,3058.7,3059.8,290.0,275.3,269.5,269.4,0.0,0.0,0.0,0.0,65.7,65.7,0.0,5090.8,5090.8,0.0,5188.6,5188.6,0.0
Nigeria,2,2,928.7,1782.3,2004.0,2004.0,2002.8,2002.8,4766.3,4766.3,4753.3,4752.9,563.5,563.5,528.0,526.8,0.0,0.0,0.0,0.0,56.0,56.0,0.0,4335.9,4335.9,0.0,4419.2,4419.2,0.0
Namibia,2,2,88.4,149.6,2010.5,2010.5,2005.1,2005.0,2905.9,2905.9,2899.3,2899.2,316.0,316.0,283.9,283.3,0.0,0.0,0.0,0.0,9.7,9.7,0.0,745.2,745.2,0.0,759.5,759.5,0.0
Equatorial Guinea,2,2,560.5,996.9,2012.0,2012.0,2012.2,2012.2,4480.1,4480.1,4480.9,4481.0,411.0,411.0,410.4,410.4,4.0,4.0,3.9,3.9,49.1,48.8,0.3,3799.7,3777.6,22.1,3872.6,3850.1,22.6
"Tanzania, United Republic of",2,2,8.9,3.6,1996.0,1996.0,2010.6,2008.4,457.6,457.6,617.0,560.7,142.5,142.5,159.3,156.9,13.0,13.0,6.6,7.6,2.4,2.4,0.0,182.9,181.1,1.9,186.4,184.5,1.9
Togo,2,2,593.3,1056.2,2015.5,2015.5,2015.5,2015.5,4720.7,4720.7,4720.7,4721.4,549.5,549.5,548.8,547.4,0.0,0.0,0.0,0.0,35.5,35.5,0.0,2753.6,2753.6,0.0,2806.4,2806.4,0.0
Angola,2,2,720.3,1404.8,2012.5,2012.5,2013.0,2012.9,4415.6,4415.6,4414.5,4412.7,459.5,459.5,476.7,476.3,0.5,0.5,0.4,0.4,47.9,47.8,0.1,3711.2,3702.8,8.4,3782.4,3773.8,8.6
Qatar,2,2,584.9,488.5,2014.5,2014.5,2014.5,2014.5,2838.2,2838.2,2838.3,2838.8,210.5,210.5,210.4,210.1,0.0,0.0,0.0,0.0,47.9,47.9,0.0,2828.8,2828.8,0.0,2883.1,2883.1,0.0
Réunion,2,2,90.7,156.0,2011.0,2011.0,2011.0,2011.0,4398.8,4398.8,2850.8,2964.0,439.0,439.0,603.0,614.5,26.5,26.5,38.3,39.1,17.3,17.2,0.1,1337.9,1328.8,9.0,1363.6,1354.3,9.2
Indonesia,2,2,2221.5,4375.2,2010.0,2010.0,2011.0,2011.0,8731.9,8731.9,12989.5,13130.0,1012.5,1012.5,1604.9,1610.6,90.0,90.0,2.8,2.0,113.7,112.3,1.4,8801.0,8696.3,104.7,8970.0,8863.3,106.7
Malaysia,1,1,30.6,53.9,2011.0,2011.0,2011.0,2011.0,3580.3,3580.3,3580.3,3580.3,350.0,350.0,350.0,350.0,73.0,73.0,73.0,73.0,6.9,6.8,0.1,533.9,523.9,10.0,544.1,533.9,10.2
Pakistan,1,1,93.1,162.2,2014.0,2014.0,2014.0,2014.0,2561.6,2561.6,2561.6,2561.6,210.0,210.0,210.0,210.0,0.0,0.0,0.0,0.0,6.9,6.9,0.0,538.2,538.2,0.0,548.5,548.5,0.0
Iraq,1,1,547.9,1084.9,2015.0,2015.0,2015.0,2015.0,3395.2,3395.2,3395.2,3395.2,378.0,378.0,378.0,378.0,1.0,1.0,1.0,1.0,35.4,35.3,0.1,2740.1,2731.2,8.9,2792.7,2783.6,9.1
Bahrain,1,1,130.1,245.8,2014.0,2014.0,2014.0,2014.0,3182.5,3182.5,3182.5,3182.5,275.0,275.0,275.0,275.0,0.0,0.0,0.0,0.0,6.4,6.4,0.0,497.8,497.8,0.0,507.4,507.4,0.0
Chile,1,1,706.7,1377.2,2011.0,2011.0,2011.0,2011.0,7734.0,7734.0,7734.0,7734.0,704.0,704.0,704.0,704.0,0.0,0.0,0.0,0.0,46.1,46.1,0.0,3568.1,3568.1,0.0,3636.6,3636.6,0.0
Trinidad and Tobago,1,1,1171.9,2281.8,2010.0,2010.0,2010.0,2010.0,7673.0,7673.0,7673.0,7673.0,713.0,713.0,713.0,713.0,0.0,0.0,0.0,0.0,53.3,53.3,0.0,4132.2,4132.2,0.0,4211.5,4211.5,0.0
Mexico,1,1,1533.7,3029.9,2002.0,2002.0,2002.0,2002.0,9512.3,9512.3,9512.3,9512.3,893.0,893.0,893.0,893.0,0.0,0.0,0.0,0.0,74.2,74.2,0.0,5747.0,5747.0,0.0,5857.4,5857.4,0.0
Colombia,1,1,689.6,1339.5,2010.0,2010.0,2010.0,2010.0,8484.3,8484.3,8484.3,8484.3,774.0,774.0,774.0,774.0,12.0,12.0,12.0,12.0,50.9,50.8,0.2,3945.5,3933.5,12.0,4021.3,4009.0,12.2
Sri Lanka,1,1,22.4,31.8,2008.0,2008.0,2008.0,2008.0,2848.7,2848.7,2848.7,2848.7,234.0,234.0,234.0,234.0,28.0,28.0,28.0,28.0,5.8,5.6,0.2,448.8,432.5,16.3,457.4,440.8,16.6
Greece,1,1,152.6,276.7,2007.0,2007.0,2007.0,2007.0,4713.1,4713.1,4713.1,4713.1,412.0,412.0,412.0,412.0,12.0,12.0,12.0,12.0,13.3,13.3,0.0,1032.5,1029.0,3.5,1052.3,1048.7,3.5
Mauritius,1,1,1.4,0.6,1981.0,1981.0,1981.0,1981.0,1098.3,1098.3,1098.3,1098.3,146.0,146.0,146.0,146.0,3.0,3.0,3.0,3.0,1.1,1.1,0.0,80.5,80.1,0.4,82.1,81.6,0.5
Egypt,1,1,88.5,139.8,2017.0,2017.0,2017.0,2017.0,3738.7,3738.7,3738.7,3738.7,418.0,418.0,418.0,418.0,0.0,0.0,0.0,0.0,11.3,11.3,0.0,873.5,873.5,0.0,890.3,890.3,0.0
