Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Mayotte,166,17,56.7,79.8,2004.5,2003.8,2006.4,2006.1,89.4,206.4,244.0,249.6,12.0,101.3,213.2,216.2,27.0,67.2,139.3,240.6,47.6,18.7,28.9,3592.8,1419.8,2173.1,3661.8,1447.0,2214.8
United Arab Emirates,37,35,3277.7,5676.8,2006.9,2007.5,2008.3,2008.7,2680.0,2793.7,2762.9,2750.5,231.0,241.0,236.4,236.0,28.0,70.9,70.2,66.0,336.5,307.8,28.7,26001.2,23798.6,2202.6,26500.4,24255.5,2244.9
Mozambique,29,10,263.4,419.3,2009.6,2012.6,2012.7,2012.8,618.3,778.7,694.1,682.9,66.0,79.4,78.2,77.2,70.0,142.2,187.1,192.2,43.1,31.0,12.1,3311.8,2388.4,923.4,3375.4,2434.3,941.1
Madagascar,24,8,103.4,148.6,2007.3,2007.9,2006.9,2006.8,1013.9,542.0,807.1,813.8,109.5,86.0,121.8,122.0,31.0,101.5,36.6,36.5,38.1,29.1,8.9,2913.2,2242.1,671.1,2969.2,2285.2,684.0
India,19,17,6303.6,12092.4,2008.6,2008.5,2007.7,2007.7,2646.6,2637.6,2739.7,2738.7,229.0,239.4,232.4,231.7,67.0,74.6,77.2,77.7,417.4,374.9,42.4,32331.7,29044.4,3287.3,32952.4,29602.1,3350.4
South Africa,19,19,1707.0,3159.1,2011.0,2011.0,2010.5,2010.5,1304.1,1434.5,1416.0,1413.8,117.0,123.1,128.8,128.8,36.0,42.1,39.7,40.2,120.3,110.3,10.0,9316.2,8541.0,775.1,9495.0,8705.0,790.0
Brazil,17,17,8198.7,15822.6,2010.4,2010.4,2011.4,2011.5,5663.6,5713.8,5783.2,5786.7,489.0,510.2,502.2,501.5,73.0,131.6,121.6,121.5,414.9,395.6,19.3,32140.0,30646.4,1493.6,32757.1,31234.8,1522.3
Pakistan,17,7,950.0,1455.8,2003.9,2006.0,2005.9,2006.8,2648.1,2721.1,2688.1,2678.4,197.0,236.4,228.8,233.3,76.0,73.4,77.4,79.1,150.4,137.5,12.9,11582.9,10608.0,974.9,11805.3,10811.7,993.6
Seychelles,9,6,173.2,273.0,2008.1,2005.7,2010.2,2010.6,1679.2,11694.7,5841.7,5516.1,277.0,1468.7,1487.3,1042.2,29.0,330.1,45.8,40.2,46.0,41.5,4.5,3515.3,3173.8,341.4,3582.8,3234.8,348.0
Oman,7,7,1023.6,1976.9,2004.6,2004.6,2009.7,2009.9,2671.8,2479.8,2514.0,2524.8,227.0,254.9,219.4,218.8,57.0,78.1,109.6,111.9,50.7,45.0,5.7,3909.6,3472.5,437.1,3984.6,3539.2,445.5
Kenya,7,7,79.3,125.3,1999.9,1999.9,2013.0,2013.4,619.0,717.6,686.0,666.6,72.0,354.6,145.2,125.7,146.0,197.4,111.1,110.4,17.2,10.9,6.3,1321.2,835.9,485.4,1346.6,851.9,494.7
Uruguay,4,4,1272.5,1725.8,2012.2,2012.2,2013.0,2012.4,5772.3,5847.5,5806.0,5847.4,526.0,538.5,514.8,541.8,53.0,68.8,52.8,71.5,101.7,99.7,2.0,6897.2,6739.6,157.7,7029.7,6869.0,160.7
Iraq,4,4,350.8,629.1,2010.5,2010.5,2011.8,2011.8,3721.7,3755.8,3663.9,3668.8,343.5,330.5,313.9,313.6,127.5,278.8,488.0,513.9,53.9,46.3,7.6,4163.4,3575.8,587.6,4243.3,3644.5,598.9
