Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Saint Kitts and Nevis,11,10,241.2,27.0,1995.9,1995.9,2002.8,2001.3,321.3,347.5,352.7,351.1,21.0,34.0,19.9,23.2,9.0,35.8,10.7,15.8,57.1,47.0,10.1,4421.0,3635.9,785.1,4505.8,3705.7,800.2
Sint Maarten (Dutch part),10,9,104.9,30.8,2001.5,2000.3,2010.5,2005.8,381.1,414.2,366.9,358.6,42.0,46.3,35.0,49.3,45.0,71.7,30.6,43.7,27.7,19.6,8.2,2135.5,1510.2,625.3,2176.5,1539.2,637.3
Dominican Republic,10,8,73.1,52.7,2001.0,2002.2,1997.6,2004.0,678.9,691.0,673.9,692.2,75.0,75.5,63.9,74.4,15.0,43.5,24.2,39.7,19.6,15.4,4.2,1497.8,1179.8,318.0,1526.5,1202.5,324.1
Brazil,9,7,410.2,46.6,2003.0,2004.1,2003.4,2002.6,1484.1,1832.4,1477.8,1532.6,93.0,145.4,104.0,122.6,9.0,55.7,15.2,32.0,89.6,85.7,3.9,6935.6,6634.5,301.1,7068.8,6761.9,306.9
"Bonaire, Sint Eustatius and Saba",8,6,74.6,58.5,2004.6,2003.8,2005.6,2006.3,535.8,571.0,597.4,680.9,41.0,141.2,42.5,41.4,28.5,32.8,36.7,50.7,18.0,11.7,6.3,1383.4,897.4,486.1,1410.0,914.6,495.4
Portugal,7,7,1037.0,108.1,1997.9,1997.9,2000.2,1999.3,2653.8,2631.0,2578.6,2605.0,182.0,173.6,158.4,160.8,12.0,13.1,12.9,12.9,234.6,227.3,7.3,18176.4,17608.9,567.5,18525.4,17947.0,578.4
Nigeria,6,2,1.5,2.8,1963.5,1962.5,1963.5,1963.5,156.8,280.0,250.0,250.5,35.0,43.0,136.0,135.7,27.0,47.0,30.9,31.1,0.8,0.6,0.1,58.4,47.9,10.4,59.5,48.8,10.6
Bahamas,6,3,112.2,85.1,2001.2,1994.3,1996.2,2006.8,1452.6,1453.0,1475.6,1519.8,199.5,147.0,172.7,247.0,20.5,15.0,17.8,27.2,32.5,29.8,2.7,2485.9,2277.7,208.2,2533.6,2321.4,212.2
Guadeloupe,5,5,19.5,15.2,2005.8,2005.8,2000.7,2008.3,216.5,291.8,237.6,255.6,17.0,33.6,26.1,33.8,10.0,13.6,12.9,15.3,5.3,4.1,1.2,405.2,316.9,88.3,413.0,323.0,90.0
Anguilla,4,2,2.4,2.4,1974.2,1972.5,1974.0,1974.1,439.0,439.0,439.5,439.8,57.5,53.0,58.0,58.2,32.0,28.0,46.8,47.6,0.9,0.7,0.2,66.7,55.1,11.7,68.0,56.1,11.9
France,4,4,263.2,292.0,2007.5,2007.5,2008.8,2008.8,3745.5,3757.9,3749.8,3749.8,212.0,212.0,213.7,213.7,12.5,14.5,16.4,16.4,74.0,72.8,1.1,5683.0,5596.7,86.4,5792.2,5704.1,88.0
Jamaica,4,4,49.1,67.5,2006.2,2006.2,2005.5,2005.5,1066.7,1065.0,1060.7,1061.3,88.5,92.5,91.5,91.8,114.0,105.8,96.1,95.9,13.2,9.3,3.8,1007.8,719.4,288.3,1027.1,733.3,293.9
Aruba,3,3,150.0,53.4,2006.0,2006.0,2007.0,2009.4,630.9,646.2,637.2,672.0,38.0,51.3,44.1,74.1,10.0,7.7,9.2,1.9,31.7,29.3,2.5,2458.0,2266.1,191.9,2505.2,2309.6,195.6
Cabo Verde,3,3,20.5,3.9,1997.0,1997.0,1981.2,1981.6,2037.7,2039.9,2044.8,2044.7,182.0,168.3,142.9,143.6,22.0,19.7,14.4,14.5,9.2,8.8,0.3,701.8,675.9,25.9,715.2,688.8,26.4
Virgin Islands (British),3,3,3.1,4.3,1980.3,1980.3,1985.1,1988.5,476.3,485.6,478.2,474.5,63.0,59.0,56.2,54.3,59.0,44.3,34.9,28.5,1.3,1.0,0.3,94.9,74.8,20.0,96.7,76.3,20.4
Haiti,3,3,70.8,91.8,1997.7,1997.7,2009.6,2008.9,1140.5,2230.2,3110.6,2954.3,146.0,184.0,272.1,267.9,29.0,57.3,125.1,121.8,13.7,12.4,1.3,1058.3,957.4,100.8,1078.6,975.8,102.8
Mexico,2,2,48.5,54.6,2011.0,2011.0,2011.0,2011.0,2312.0,2312.0,2303.3,2303.4,176.0,176.0,171.4,171.5,17.5,17.5,20.0,19.9,11.1,10.9,0.2,859.4,840.8,18.5,875.9,857.0,18.9
Panama,2,2,20.9,18.8,1995.5,1995.5,1996.2,2003.4,1510.1,1510.1,1475.5,1355.8,211.5,211.5,207.7,171.0,37.0,37.0,39.2,60.4,5.7,4.5,1.2,431.7,339.6,92.0,440.0,346.2,93.8
Gibraltar,2,2,113.2,159.4,2004.0,2004.0,2008.3,2010.2,3239.5,3239.5,3213.3,3202.7,242.5,242.5,260.5,268.2,47.5,47.5,55.2,58.5,19.4,18.4,1.0,1486.4,1412.6,73.8,1514.9,1439.7,75.2
Curaçao,2,2,51.4,5.9,1990.5,1990.5,2000.5,1994.8,579.1,579.1,582.7,580.7,53.0,53.0,41.6,48.1,5.0,5.0,7.9,6.2,11.1,10.3,0.8,860.6,795.1,65.5,877.1,810.4,66.7
United Kingdom of Great Britain and Northern Ireland,2,2,10.8,15.0,1998.5,1998.5,1988.2,1988.4,2133.5,2133.5,1451.9,1432.9,225.0,225.0,325.3,323.6,22.0,22.0,23.1,23.1,3.7,3.4,0.3,281.6,260.5,21.2,287.0,265.5,21.6
Nicaragua,1,1,5.3,9.1,1996.0,1996.0,1996.0,1996.0,1456.9,1456.9,1456.9,1456.9,215.0,215.0,215.0,215.0,28.0,28.0,28.0,28.0,1.7,1.4,0.4,132.4,104.5,27.9,135.0,106.5,28.5
Bermuda,1,1,2.3,1.6,1997.0,1997.0,1997.0,1997.0,1163.4,1163.4,1163.4,1163.4,96.0,96.0,96.0,96.0,45.0,45.0,45.0,45.0,2.1,2.0,0.1,154.2,148.2,6.0,157.2,151.0,6.2
Saint Barthélemy,1,1,0.8,1.1,1980.0,1980.0,1980.0,1980.0,374.9,374.9,374.9,374.9,44.0,44.0,44.0,44.0,97.0,97.0,97.0,97.0,0.4,0.2,0.2,32.7,18.3,14.4,33.3,18.6,14.7
Argentina,1,1,489.1,430.7,2011.0,2011.0,2011.0,2011.0,4448.5,4448.5,4448.5,4448.5,455.0,455.0,455.0,455.0,46.0,46.0,46.0,46.0,38.2,36.3,1.8,2433.0,2290.1,142.9,2479.8,2334.1,145.6
Venezuela (Bolivarian Republic of),1,1,3.7,4.9,2009.0,2009.0,2009.0,2009.0,384.4,384.4,384.4,384.4,39.0,39.0,39.0,39.0,63.0,63.0,63.0,63.0,1.0,0.5,0.5,78.6,40.1,38.5,80.2,40.9,39.3
Belgium,1,1,59.4,65.8,2010.0,2010.0,2010.0,2010.0,4217.3,4217.3,4217.3,4217.3,334.0,334.0,334.0,334.0,5.0,5.0,5.0,5.0,18.9,18.8,0.1,1441.4,1431.5,9.8,1469.0,1459.0,10.0
Colombia,1,1,14.1,5.8,1967.0,1967.0,1967.0,1967.0,1017.0,1017.0,1017.0,1017.0,96.0,96.0,96.0,96.0,71.0,71.0,71.0,71.0,3.0,2.8,0.1,229.2,218.6,10.6,233.6,222.8,10.8
French Guiana,1,1,2.6,2.7,2011.0,2011.0,2011.0,2011.0,703.6,703.6,703.6,703.6,53.0,53.0,53.0,53.0,10.0,10.0,10.0,10.0,1.3,1.2,0.2,100.7,89.0,11.7,102.6,90.7,11.9
Cuba,1,1,36.4,53.6,2017.0,2017.0,2017.0,2017.0,1412.9,1412.9,1412.9,1412.9,262.0,262.0,262.0,262.0,13.0,13.0,13.0,13.0,3.5,3.4,0.0,268.3,265.3,3.0,273.5,270.4,3.0
Ecuador,1,1,36.4,35.5,2017.0,2017.0,2017.0,2017.0,2121.4,2121.4,2121.4,2121.4,300.0,300.0,300.0,300.0,18.0,18.0,18.0,18.0,15.6,15.2,0.5,1192.0,1156.3,35.7,1214.9,1178.5,36.4
Viet Nam,1,1,0.1,0.0,2020.0,2020.0,2020.0,2020.0,326.6,326.6,326.6,326.6,46.0,46.0,46.0,46.0,96.0,96.0,96.0,96.0,0.4,0.1,0.2,27.0,8.7,18.2,27.5,8.9,18.6
