Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Nigeria,319,115,825.3,998.5,2010.3,2007.1,2010.0,2009.9,181.7,434.6,470.5,467.4,50.0,119.3,129.8,125.2,21.0,124.2,70.3,73.1,294.2,171.7,122.5,22391.0,13140.2,9250.8,22820.9,13392.5,9428.4
Cameroon,151,74,241.3,245.7,2004.6,2005.4,2005.9,2004.6,87.4,125.8,98.6,97.6,11.0,70.5,44.7,54.4,47.0,79.3,64.5,73.5,175.3,100.9,74.4,13311.0,7649.6,5661.4,13566.6,7796.4,5770.1
Togo,51,27,550.8,811.0,2005.7,2004.7,2008.7,2008.7,681.8,880.9,736.1,722.1,55.0,146.0,169.7,162.0,43.0,131.4,73.5,69.1,137.3,101.1,36.2,10493.5,7753.6,2739.9,10694.9,7902.4,2792.5
South Africa,49,42,3771.8,6054.7,2007.2,2007.2,2007.3,2007.3,3088.8,3222.6,3002.9,2942.4,310.0,399.9,405.5,357.1,13.0,34.7,33.3,26.6,361.5,351.9,9.6,27927.8,27192.7,735.0,28464.0,27714.8,749.2
Spain,45,27,6533.3,10926.3,2006.6,2006.1,2010.0,2010.4,4107.1,3554.1,3832.8,3833.0,320.0,322.9,338.2,346.5,20.0,32.4,38.1,40.7,731.2,667.2,63.9,55044.4,50117.6,4926.9,56101.3,51079.8,5021.5
Gabon,41,27,213.7,230.2,2007.3,2007.9,2010.0,2010.5,265.7,375.6,375.0,365.7,32.0,47.2,101.7,105.9,29.0,44.6,24.8,28.2,45.3,33.2,12.1,3427.9,2503.6,924.4,3493.7,2551.6,942.1
Congo,36,18,239.5,310.5,2008.6,2008.9,2009.3,2009.1,654.6,674.9,640.8,647.2,74.5,103.3,97.7,97.0,30.5,235.4,127.4,132.2,88.5,51.6,36.9,6738.6,3966.3,2772.4,6868.0,4042.4,2825.6
Singapore,24,23,9107.5,12296.9,2009.5,2009.6,2011.5,2010.7,8065.1,8113.7,8330.9,8216.8,750.0,761.5,695.4,738.2,14.0,30.2,38.9,34.0,918.5,899.2,19.3,63524.3,62031.5,1492.8,64743.9,63222.5,1521.4
United States of America,20,17,8499.5,15804.0,2010.3,2010.7,2010.2,2010.2,6643.3,6568.7,6866.4,6865.7,580.5,647.1,754.7,762.1,58.5,76.4,107.2,108.5,882.9,811.8,71.1,67706.1,62359.7,5346.3,69006.1,63557.1,5449.0
Ghana,19,14,150.8,212.1,2003.4,2005.4,2006.5,2006.8,734.7,829.5,797.6,789.3,70.0,520.4,754.2,676.6,76.0,114.1,188.6,192.8,99.4,71.3,28.1,7512.1,5402.5,2109.5,7656.3,5506.3,2150.0
Côte d'Ivoire,19,16,292.3,198.0,2006.1,2006.9,2011.6,2010.2,912.1,1343.4,1420.2,709.7,114.0,253.5,1550.6,874.3,62.0,371.9,120.4,150.6,56.1,45.0,11.1,4276.4,3443.7,832.8,4358.5,3509.8,848.7
Angola,18,14,238.0,389.2,2008.3,2009.2,2013.9,2014.6,801.3,849.0,872.3,872.9,100.5,112.5,121.3,122.5,51.5,70.4,55.6,54.8,33.1,27.5,5.6,2537.3,2111.5,425.7,2586.0,2152.1,433.9
China,17,12,9160.9,9191.8,2003.7,2005.8,2011.7,2010.8,9858.8,9000.9,8928.4,8040.8,639.0,659.3,719.5,766.5,28.0,87.5,69.3,96.1,1092.5,1063.9,28.6,69460.4,67248.0,2212.4,70794.1,68539.2,2254.9
Mauritius,15,14,3707.2,3973.7,2006.8,2007.1,2010.0,2008.9,4686.6,4741.8,4794.8,4762.3,424.0,429.7,395.9,426.0,4.0,42.8,47.0,51.6,426.1,425.7,0.4,27239.0,27208.1,30.9,27762.0,27730.5,31.5
