Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Nigeria,297,114,2367.8,2453.1,2010.3,2007.1,2009.4,2009.2,180.8,962.4,1632.5,1236.6,47.0,343.2,811.9,728.1,9.0,88.1,58.4,74.5,456.4,394.1,62.3,31316.1,26546.1,4770.0,31917.4,27055.8,4861.6
Cameroon,112,70,225.9,352.8,2004.3,2005.3,2004.7,2004.1,122.2,167.5,162.5,172.3,19.0,172.1,303.2,330.2,41.0,164.4,239.3,259.9,190.6,132.4,58.1,14581.9,10156.9,4425.0,14861.8,10351.9,4509.9
Togo,112,62,2320.0,3192.9,2005.6,2006.4,2008.4,2009.0,682.1,852.4,841.3,916.1,67.5,260.9,410.6,503.1,33.0,57.5,39.8,42.1,482.2,404.6,77.6,37127.6,31209.4,5918.2,37840.4,31808.6,6031.8
Ghana,50,35,546.0,786.8,2007.0,2007.5,2008.1,2007.8,708.2,726.5,703.0,703.3,65.0,148.1,125.2,132.0,23.0,81.7,96.7,100.1,128.6,103.9,24.6,9875.8,7993.2,1882.5,10065.4,8146.7,1918.7
Congo,45,21,214.8,317.9,2007.8,2007.1,2008.4,2008.4,560.1,616.1,582.6,580.2,65.0,92.8,85.0,84.5,32.0,99.9,108.9,115.2,52.4,42.6,9.8,4015.4,3277.1,738.3,4092.5,3340.1,752.5
Spain,40,27,6441.9,11338.6,2005.1,2005.9,2009.4,2009.6,3209.2,3529.3,3508.9,3501.1,303.5,340.9,344.6,350.2,29.5,62.1,40.0,39.8,514.5,487.8,26.7,39144.1,37095.7,2048.4,39895.7,37807.9,2087.8
Gabon,37,29,74.9,93.0,2007.5,2007.9,2008.6,2008.3,276.2,274.7,240.1,232.7,29.0,44.5,48.7,43.6,27.0,51.4,77.6,81.7,30.2,17.9,12.3,2300.6,1365.7,934.9,2344.8,1392.0,952.8
South Africa,27,24,4776.7,6406.5,2010.5,2010.7,2011.2,2010.5,2815.3,3065.4,2879.8,3025.0,238.0,256.9,267.8,298.7,36.0,86.8,46.8,49.4,450.8,416.7,34.1,31633.5,29020.7,2612.8,32240.8,29577.9,2663.0
Singapore,24,24,16635.3,22706.6,2012.6,2012.6,2013.0,2013.2,8149.4,8359.5,8356.1,8430.2,574.5,643.0,640.7,683.8,28.5,42.9,39.1,37.8,1329.8,1306.5,23.3,91098.1,89290.9,1807.2,92847.2,91005.2,1841.9
Côte d'Ivoire,24,20,452.8,495.1,2008.5,2009.0,2010.6,2010.3,898.2,1134.1,1101.6,1109.8,75.0,88.2,133.5,137.1,21.0,173.9,125.0,164.5,80.4,67.6,12.8,6166.9,5203.6,963.3,6285.3,5303.5,981.8
