Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Offshore,192,53,100.3,86.1,2011.2,2009.4,2012.3,2011.8,126.0,722.8,274.3,228.4,41.0,142.2,343.2,332.1,21.0,185.0,289.0,286.0,124.2,77.0,47.2,9328.0,5780.8,3547.2,9507.1,5891.8,3615.3
General cargo,152,66,2870.0,3640.2,2005.1,2004.7,2001.4,2002.1,639.8,1910.5,2359.0,2258.0,74.0,260.1,679.1,695.0,43.0,120.5,135.9,123.8,512.3,467.8,44.5,39391.3,36049.0,3342.3,40147.6,36741.1,3406.5
Liquefied gas tanker,107,52,38298.6,32349.8,2011.3,2011.7,2012.8,2012.8,2393.5,5387.9,6391.0,5966.3,249.0,366.2,515.4,509.6,29.0,44.8,32.5,33.0,4763.5,4649.7,113.9,292189.1,283569.2,8620.0,297799.2,289013.7,8785.5
Oil tanker,104,84,33810.1,63239.8,2007.9,2008.3,2009.4,2009.5,4469.5,5031.7,4761.8,4758.5,397.5,493.6,762.3,746.5,28.5,70.0,62.0,62.3,2982.3,2700.9,281.4,230299.4,208764.8,21534.6,234721.2,212773.1,21948.1
Bulk carrier,77,59,6021.3,9922.7,2006.6,2006.6,2006.1,2005.8,3138.9,3709.6,3572.5,3561.6,349.0,410.4,554.7,554.6,20.0,74.3,51.6,50.6,575.3,552.4,22.9,44474.7,42715.9,1758.8,45328.7,43536.0,1792.6
Container,76,22,1250.1,1568.0,2004.5,2004.9,2002.9,2002.8,167.1,452.0,535.1,548.1,38.0,337.7,280.3,285.3,43.0,97.4,53.2,54.3,342.6,261.4,81.3,26257.7,20048.7,6209.0,26761.9,20433.7,6328.2
Chemical tanker,74,29,4219.4,6918.1,2009.3,2008.8,2013.1,2013.3,770.3,1940.7,3518.4,3571.0,65.5,196.5,387.1,385.9,39.0,157.0,48.1,46.5,614.9,527.5,87.5,46419.6,39826.2,6593.4,47310.8,40590.9,6720.0
Service - tug,73,40,33.6,32.8,2004.6,2004.4,2005.0,2004.9,139.6,275.0,288.3,298.2,60.0,104.4,129.9,127.7,28.0,86.0,318.9,345.3,31.3,23.2,8.1,2354.0,1742.4,611.6,2399.2,1775.8,623.3
Service - other,63,17,416.4,206.2,2011.1,2006.7,2006.9,2005.5,298.0,2251.0,4364.4,3760.8,67.0,439.6,1906.6,1747.6,19.0,55.8,135.7,142.5,67.8,62.8,5.0,5176.4,4799.7,376.7,5275.8,4891.9,383.9
Ro-Ro,32,17,306.0,165.5,2006.1,2007.4,2009.3,2009.5,239.1,412.7,416.3,422.0,33.5,120.6,171.2,190.1,35.0,48.3,23.9,25.2,107.7,88.0,19.8,8178.8,6671.2,1507.6,8335.8,6799.3,1536.5
Refrigerated bulk,13,9,43.9,48.5,1999.5,1998.9,1995.4,1995.6,77.4,707.6,448.9,449.5,9.0,76.4,197.6,199.4,22.0,39.2,36.9,37.0,29.0,19.5,9.5,2196.3,1480.5,715.8,2238.4,1508.9,729.6
Vehicle,4,2,281.3,104.8,2011.2,2011.5,2011.0,2011.0,87.9,87.9,1175.3,1176.4,15.5,15.5,311.4,311.5,32.5,32.5,8.2,8.2,15.0,14.0,1.0,1158.8,1085.1,73.8,1181.1,1105.9,75.2
Miscellaneous - fishing,3,2,9.4,11.3,1988.7,1987.0,1982.1,1982.0,207.0,1531.9,2559.4,2772.3,63.0,160.2,261.2,262.5,46.0,91.5,149.0,149.7,4.1,3.7,0.4,315.5,287.3,28.2,321.6,292.8,28.8
