Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Oil tanker,251,169,54094.0,102653.6,2008.0,2009.0,2011.8,2011.9,725.6,2617.7,3471.5,3551.2,133.0,289.0,955.2,964.1,34.0,57.6,42.7,42.1,4263.8,3544.8,718.9,329723.0,274053.1,55669.9,336053.7,279314.9,56738.8
General cargo,216,47,479.9,707.9,1997.8,2004.0,2005.9,2005.7,117.2,819.9,677.6,679.9,8.0,91.4,174.6,175.8,22.0,30.2,31.8,32.3,118.8,102.5,16.3,9086.9,7862.0,1224.9,9261.4,8013.0,1248.4
Chemical tanker,206,98,5672.4,9472.3,2008.6,2009.0,2010.2,2010.2,542.3,1646.6,1491.6,1517.0,67.5,164.1,240.6,242.0,38.5,67.1,83.1,83.2,1052.1,798.3,253.7,81091.0,61550.0,19541.0,82647.9,62731.7,19916.2
Cruise,172,54,3672.0,334.5,2001.6,2001.4,2007.2,2006.5,114.1,248.0,232.2,235.6,13.0,21.8,29.3,29.6,9.0,9.1,9.0,9.0,735.6,574.5,161.2,56962.3,44481.8,12480.5,58056.0,45335.8,12720.2
Service - tug,147,19,12.2,7.9,2005.4,1997.0,2000.3,1999.8,137.5,435.0,272.0,268.3,59.0,266.3,491.5,435.6,13.0,110.4,210.9,195.3,46.2,35.7,10.5,3468.3,2681.7,786.6,3534.9,2733.2,801.8
Offshore,100,13,8.1,9.4,1982.0,1990.9,1991.6,1986.2,67.6,152.5,110.8,92.2,18.0,162.0,158.7,109.0,3.0,43.6,198.3,91.8,25.8,19.5,6.4,1940.4,1463.6,476.8,1977.7,1491.7,485.9
Bulk carrier,63,54,4957.7,8927.6,2011.6,2011.4,2012.7,2012.7,1711.9,2104.8,2256.3,2310.2,163.0,226.6,456.7,468.3,9.0,26.3,24.7,24.2,392.6,385.2,7.4,30343.2,29770.8,572.3,30925.8,30342.4,583.3
Liquefied gas tanker,33,29,11041.7,9654.6,2010.6,2010.2,2013.3,2013.0,1972.2,4175.6,5955.5,5671.2,146.0,274.6,790.8,774.4,12.0,15.0,22.0,21.4,1127.5,1113.0,14.5,71509.0,70388.8,1120.3,72882.0,71740.2,1141.8
Ferry-RoPax,25,2,1.1,0.3,1971.0,1972.0,1971.1,1971.0,52.4,53.5,57.1,57.1,9.0,12.5,14.6,14.5,1.0,2.8,2.1,2.1,1.7,1.5,0.2,131.1,113.0,18.1,133.6,115.2,18.5
Vehicle,10,9,41.2,12.9,2006.4,2007.4,2007.0,2007.0,82.5,97.0,92.3,92.8,19.0,21.3,27.5,28.0,2.5,4.3,3.8,3.9,3.1,2.6,0.5,240.8,200.2,40.6,245.4,204.0,41.4
Ro-Ro,6,2,2.2,1.8,1986.0,1983.5,1990.2,1989.6,78.6,74.1,84.2,83.0,22.0,20.0,40.4,39.2,3.5,3.8,5.0,4.8,2.0,1.8,0.2,152.7,136.9,15.8,155.7,139.6,16.1
Container,4,4,37.4,45.2,2009.0,2009.0,2007.9,2007.8,367.0,437.4,438.2,439.4,42.0,44.5,60.3,60.8,7.0,8.2,10.9,11.2,6.5,6.0,0.5,499.3,462.0,37.2,508.9,470.9,37.9
Refrigerated bulk,3,3,46.4,54.3,1991.0,1991.0,1991.4,1991.3,1531.3,2097.8,1950.4,2003.0,89.0,139.3,168.6,174.6,10.0,9.7,9.9,10.3,17.9,17.4,0.5,1372.4,1334.5,37.9,1398.8,1360.1,38.6
Service - other,2,2,3.8,6.6,2000.0,2000.0,2007.5,2008.7,809.1,809.1,931.5,1293.2,122.0,122.0,211.5,226.6,29.0,29.0,10.8,7.7,2.2,2.0,0.1,162.2,152.9,9.3,165.3,155.8,9.5
Miscellaneous - fishing,1,1,0.1,0.1,1983.0,1983.0,1983.0,1983.0,458.1,458.1,458.1,458.1,73.0,73.0,73.0,73.0,17.0,17.0,17.0,17.0,0.3,0.3,0.0,25.7,23.1,2.6,26.2,23.6,2.7
