Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Curaçao,325,65,1531.4,1337.1,1999.8,2003.6,2003.3,2006.9,87.7,260.5,156.6,497.0,11.0,63.1,198.0,404.8,10.0,28.1,28.4,48.7,363.4,217.7,145.7,28061.9,16803.9,11258.0,28600.7,17126.5,11474.1
Sint Maarten (Dutch part),104,19,14.0,14.3,1997.9,2000.1,2002.1,2001.0,65.7,389.1,191.1,186.4,21.5,219.8,391.6,251.6,10.0,123.3,281.3,160.7,31.0,18.0,13.0,2331.9,1352.8,979.1,2376.7,1378.8,997.9
Venezuela (Bolivarian Republic of),87,61,2680.1,4917.2,2006.5,2007.6,2008.1,2008.1,581.6,585.2,571.0,572.9,112.0,165.6,201.9,200.4,35.0,47.1,56.0,56.3,974.0,753.8,220.2,75440.0,58381.7,17058.3,76888.4,59502.6,17385.8
United States of America,84,78,9971.1,14299.6,2010.3,2010.1,2012.0,2011.3,1971.9,2219.8,2606.0,2309.1,166.0,190.2,572.9,421.9,23.0,62.7,49.6,55.8,1176.5,977.5,199.0,85389.7,69973.0,15416.7,87029.2,71316.5,15712.7
Dominican Republic,69,26,580.3,424.0,2008.4,2008.9,2011.2,2009.2,469.9,469.8,528.6,487.9,39.0,54.6,44.7,51.8,34.0,33.5,26.6,46.2,157.1,114.0,43.1,12073.5,8796.1,3277.5,12305.4,8965.0,3340.4
Trinidad and Tobago,65,46,1082.2,1331.2,2003.8,2004.1,2006.9,2007.9,461.2,551.7,667.1,589.1,42.0,118.7,127.9,102.0,26.0,51.8,37.7,45.8,227.6,162.0,65.6,16425.9,11352.1,5073.8,16741.3,11570.1,5171.2
Aruba,45,32,510.2,311.3,2002.1,2001.6,2004.3,2004.4,132.7,262.7,180.9,390.0,14.0,44.2,52.2,123.5,8.0,23.1,18.1,37.7,113.6,75.3,38.3,8792.0,5830.9,2961.1,8960.8,5942.9,3017.9
Anguilla,37,9,2.1,2.6,1980.0,1981.2,1981.6,1980.5,57.5,61.1,69.8,68.7,21.0,18.2,21.6,22.6,5.0,2.7,5.4,5.8,5.1,4.4,0.7,380.1,326.9,53.2,387.4,333.2,54.2
Brazil,35,30,2693.4,4246.4,2010.6,2010.3,2009.3,2010.1,1937.5,2331.4,2317.3,2238.0,170.0,208.2,212.9,213.7,10.0,22.4,19.8,20.4,322.9,307.7,15.3,24183.3,23001.9,1181.4,24647.6,23443.5,1204.1
Saint Kitts and Nevis,24,12,26.7,46.8,1998.2,2003.0,2010.0,2010.6,103.4,176.1,157.0,153.7,28.5,75.3,44.7,43.3,12.0,54.2,45.2,45.6,13.6,5.4,8.2,1042.1,407.0,635.2,1062.1,414.8,647.4
Colombia,24,24,701.3,1204.2,2005.7,2005.7,2008.3,2008.6,789.1,757.5,803.3,816.8,76.0,78.3,85.2,86.8,32.0,54.7,60.1,60.8,103.1,63.6,39.5,7974.8,4916.0,3058.8,8127.9,5010.4,3117.5
Barbados,23,7,729.1,109.8,2007.7,2004.0,2010.6,2008.6,518.0,471.3,524.5,486.5,39.0,48.4,40.9,66.8,12.0,31.6,11.1,25.5,129.3,111.6,17.7,9976.9,8622.5,1354.4,10168.5,8788.0,1380.4
Virgin Islands (U.S.),23,17,296.7,294.4,1995.8,2000.6,2008.7,2007.9,127.4,354.5,359.2,423.0,15.0,46.6,91.8,151.9,7.0,33.8,19.1,28.2,59.5,30.1,29.4,4554.9,2281.3,2273.7,4642.4,2325.1,2317.3
Canada,21,21,3016.3,5646.1,2010.6,2010.6,2011.6,2011.6,1917.9,2159.8,1958.3,1948.1,189.0,204.2,197.0,195.6,17.0,43.4,40.8,40.2,249.4,190.5,58.9,19182.8,14621.3,4561.5,19551.1,14902.1,4649.1
Montserrat,20,9,1.5,1.8,1979.2,1978.6,1980.2,1979.9,70.3,79.9,79.0,76.6,10.0,14.0,15.7,13.1,2.0,2.5,3.4,2.8,2.9,2.6,0.3,219.2,195.9,23.2,223.4,199.7,23.7
Grenada,20,11,736.0,77.1,2008.1,2003.5,2012.2,2011.2,401.2,401.1,411.7,405.3,36.0,34.5,28.4,28.5,10.5,15.5,9.0,19.2,129.3,111.7,17.7,10012.2,8645.6,1366.6,10204.4,8811.6,1392.8
Antigua and Barbuda,16,10,16.2,23.2,2003.1,2000.0,2005.8,2007.2,85.1,101.9,111.6,116.4,11.0,38.8,55.3,59.6,7.0,18.6,19.7,21.4,17.6,11.6,6.0,1337.1,881.8,455.2,1362.7,898.8,464.0
Haiti,14,11,152.4,247.2,2008.7,2009.1,2009.0,2009.0,835.4,971.2,1072.8,1081.7,139.5,217.6,323.1,334.5,26.0,38.7,43.2,43.0,54.4,47.2,7.2,4187.0,3637.4,549.6,4267.4,3707.2,560.2
Puerto Rico,12,12,141.8,224.4,2006.9,2006.9,2007.6,2008.1,266.3,348.4,365.8,384.1,29.5,75.5,94.6,100.3,20.0,36.6,38.6,41.3,33.7,19.9,13.8,2544.5,1479.7,1064.8,2593.3,1508.1,1085.2
Saint Lucia,11,9,129.8,63.7,2003.6,2003.6,2005.1,2005.2,272.7,328.2,386.7,286.5,28.0,29.8,32.9,26.8,10.0,21.0,17.7,39.9,31.9,22.6,9.4,2468.3,1744.4,723.9,2515.7,1777.9,737.8
Martinique,11,9,8.3,10.5,1998.2,1999.1,2005.1,2005.0,227.2,253.7,239.9,242.6,40.0,39.4,31.6,33.3,18.0,42.2,19.3,19.8,5.1,4.0,1.1,384.8,305.6,79.3,392.2,311.4,80.8
Virgin Islands (British),10,6,7.4,11.6,1983.7,1987.8,2009.5,2010.0,149.4,196.3,236.7,237.9,28.0,48.7,77.1,77.5,1.0,11.2,28.4,28.6,3.7,2.8,0.9,280.1,210.7,69.3,285.4,214.8,70.6
South Africa,9,9,5139.5,8377.7,2010.6,2010.6,2011.6,2011.7,6079.3,6187.8,6449.7,6568.1,478.0,510.1,602.6,635.0,12.0,52.0,101.9,114.4,292.3,280.4,11.9,21803.2,20884.0,919.2,22221.8,21285.0,936.8
Mexico,9,9,2271.0,4274.7,2010.2,2010.2,2011.8,2011.9,2052.2,2372.1,2318.6,2320.2,173.0,259.2,313.9,316.0,18.0,79.3,96.1,95.0,158.4,135.2,23.2,12249.1,10451.9,1797.2,12484.3,10652.6,1831.8
Panama,9,9,301.4,500.0,2008.3,2008.3,2009.3,2009.2,1164.5,1130.2,1148.6,1152.9,149.0,165.6,163.2,163.3,29.0,44.7,56.7,57.7,49.7,34.8,14.9,3845.6,2689.3,1156.3,3919.5,2740.9,1178.5
Saint Martin (French part),8,5,0.3,0.2,1974.1,1974.2,1973.9,1975.5,46.0,50.4,47.7,45.7,7.0,35.7,19.6,15.2,2.5,6.4,6.0,8.3,0.7,0.5,0.1,50.3,40.0,10.3,51.2,40.8,10.5
Bahamas,8,8,488.8,773.2,2010.5,2010.5,2010.6,2012.1,1091.7,983.8,1048.2,1082.2,107.0,112.0,133.1,148.5,78.5,84.6,102.0,119.0,92.4,46.1,46.3,7157.8,3571.0,3586.7,7295.2,3639.6,3655.6
Suriname,7,7,31.6,49.3,2003.4,2003.4,2004.8,2005.0,930.7,937.2,934.8,934.4,88.0,91.0,88.5,88.0,36.0,62.0,62.5,62.5,13.9,10.6,3.3,1066.9,818.3,248.7,1087.4,834.0,253.4
Singapore,6,6,8452.2,14720.3,2010.3,2010.3,2011.5,2011.4,11502.6,12260.3,12717.4,12891.8,896.5,957.3,1081.4,1117.9,19.5,27.8,33.4,34.9,525.1,517.1,8.0,38637.7,38016.8,620.9,39379.6,38746.7,632.8
French Guiana,6,1,34.5,54.1,2007.0,2007.0,2007.0,2007.0,1041.0,1041.0,1104.4,1104.4,68.5,68.5,81.8,81.8,38.5,38.5,51.4,51.4,16.5,12.5,4.0,1262.4,960.8,301.5,1286.6,979.3,307.3
Jamaica,6,6,145.6,253.3,2006.7,2006.7,2010.8,2011.2,761.5,753.5,733.4,727.5,74.0,101.7,99.0,98.7,44.0,66.2,64.4,59.3,21.1,13.3,7.8,1634.7,1029.2,605.5,1666.1,1049.0,617.1
Saint Barthélemy,6,3,2.4,2.0,1991.8,1992.7,1993.4,1995.6,78.6,67.4,79.0,75.6,23.5,21.5,38.7,37.2,5.0,3.7,5.0,5.1,2.1,1.8,0.2,155.4,136.9,18.6,158.4,139.5,18.9
Argentina,5,5,1080.2,1457.3,2008.4,2008.4,2007.3,2008.3,4669.8,4694.5,4695.0,4700.5,378.0,387.4,366.8,379.5,42.0,50.4,47.0,54.4,127.7,120.3,7.3,8884.9,8318.4,566.5,9055.5,8478.1,577.4
Guadeloupe,5,4,105.7,15.1,1999.2,1998.0,2003.8,2002.6,167.0,235.0,455.1,272.2,16.0,19.1,33.7,27.3,7.0,10.1,7.5,7.1,21.9,20.2,1.7,1695.6,1565.0,130.6,1728.2,1595.0,133.1
Netherlands,4,4,327.5,560.7,2008.0,2008.0,2008.3,2008.4,3897.1,3107.0,3013.1,3032.0,327.5,294.8,351.7,353.1,130.5,128.0,157.2,158.4,60.7,44.5,16.2,4688.6,3434.5,1254.1,4778.6,3500.5,1278.2
Turkey,4,4,1146.4,2116.3,2012.2,2012.2,2012.1,2012.0,5062.9,5255.2,5183.7,5176.4,442.0,488.0,473.1,471.3,152.0,125.2,123.3,122.6,98.4,79.2,19.2,7625.4,6137.0,1488.5,7771.8,6254.8,1517.0
Spain,4,4,356.8,596.9,2007.2,2007.2,2010.1,2010.3,3731.1,3702.9,3643.4,3639.2,333.0,320.0,310.4,309.5,113.5,126.0,151.6,152.9,49.2,40.1,9.1,3806.3,3101.6,704.7,3879.4,3161.1,718.3
Saudi Arabia,4,4,9407.5,18063.2,2015.2,2015.2,2015.2,2015.2,15190.3,15119.2,15118.3,15118.2,1611.0,1640.0,1643.3,1642.4,14.0,22.2,22.3,22.4,511.6,501.5,10.2,39540.3,38753.4,786.9,40299.4,39497.4,802.0
Cuba,4,3,93.8,147.2,2005.5,2003.0,2009.4,2009.4,1304.2,1270.5,1361.6,1365.3,158.5,154.2,181.8,182.4,13.0,101.0,103.8,105.7,9.9,9.2,0.8,765.2,705.6,59.6,779.9,719.2,60.8
Malaysia,4,4,7929.9,15214.4,2014.0,2014.0,2013.4,2013.4,11420.6,12586.5,12609.5,12609.8,1205.0,1209.0,1245.3,1243.8,14.0,16.0,16.3,16.2,321.4,314.0,7.4,24865.9,24294.4,571.5,25343.3,24760.8,582.5
China,3,3,1025.3,1922.9,2005.3,2005.3,2003.3,2003.3,2313.2,4046.6,4459.5,4511.6,187.0,419.0,874.5,874.7,15.0,34.3,28.3,28.3,76.7,69.4,7.3,5920.9,5356.8,564.0,6034.5,5459.7,574.9
Guyana,3,3,11.4,16.0,2003.7,2003.7,2003.9,2004.8,722.3,727.0,726.5,727.3,68.0,69.7,69.6,69.2,7.0,7.3,7.3,7.1,3.9,3.7,0.2,297.9,283.5,14.5,303.7,288.9,14.7
Côte d'Ivoire,2,2,206.1,338.5,2008.0,2008.0,2008.0,2008.0,3857.9,3857.9,3853.6,3852.8,508.0,508.0,513.0,514.0,20.0,20.0,21.7,22.0,36.4,35.4,1.0,2816.8,2740.5,76.4,2870.9,2793.1,77.8
Azerbaijan,2,1,0.1,0.1,2008.0,2008.0,2008.0,2008.0,179.6,179.6,179.6,179.6,84.5,84.5,88.7,88.7,20.5,20.5,22.7,22.7,0.3,0.2,0.1,21.4,17.1,4.3,21.8,17.5,4.4
Nigeria,2,2,730.0,883.4,2015.5,2015.5,2014.9,2015.9,4503.3,4503.3,4518.4,4491.5,363.0,363.0,341.2,377.3,12.5,12.5,14.7,11.1,74.5,73.4,1.1,4726.9,4644.4,82.5,4817.7,4733.6,84.1
Indonesia,2,2,4288.2,8341.5,2015.0,2015.0,2014.8,2014.8,13593.1,13593.1,13632.5,13634.2,1071.0,1071.0,1110.8,1111.0,12.0,12.0,12.0,12.0,213.4,210.7,2.8,16514.9,16300.6,214.3,16832.0,16613.6,218.4
Lithuania,2,2,288.4,486.0,2012.5,2012.5,2012.4,2012.4,4860.1,4860.1,4860.5,4860.1,384.5,384.5,384.8,384.7,117.0,117.0,115.4,115.8,40.5,34.7,5.8,3111.1,2665.6,445.5,3170.8,2716.8,454.0
Honduras,2,2,13.0,21.0,2005.0,2005.0,2005.0,2005.0,1345.6,1345.6,1345.6,1345.6,126.5,126.5,129.0,129.0,39.5,39.5,41.0,41.0,3.1,2.8,0.3,235.8,215.5,20.2,240.3,219.7,20.6
Sri Lanka,2,2,4663.8,9050.8,2007.0,2007.0,2008.6,2008.7,14477.7,14477.7,14513.2,14631.8,1126.0,1126.0,1225.6,1233.4,31.0,31.0,27.0,26.6,225.1,218.0,7.1,17439.4,16885.8,553.6,17774.2,17210.0,564.3
Togo,2,2,126.8,146.0,2003.5,2003.5,2011.5,2011.1,4090.1,4090.1,4122.1,4120.4,281.0,281.0,298.3,297.4,11.0,11.0,8.4,8.6,17.5,17.1,0.3,1341.4,1315.2,26.1,1367.1,1340.5,26.6
Dominica,2,2,0.8,1.3,2004.0,2004.0,2001.1,1999.7,257.0,257.0,197.1,185.6,258.0,258.0,139.2,86.3,2.5,2.5,3.7,4.3,0.9,0.8,0.1,64.8,59.8,5.0,66.0,60.9,5.1
Guatemala,2,2,29.1,35.7,2001.5,2001.5,1997.9,1999.7,1683.3,1683.3,1614.9,1640.9,166.0,166.0,137.1,151.1,20.5,20.5,14.3,17.3,9.8,9.6,0.2,755.2,740.2,15.1,769.7,754.4,15.4
Cameroon,1,1,766.1,1472.5,2006.0,2006.0,2006.0,2006.0,8991.6,8991.6,8991.6,8991.6,959.0,959.0,959.0,959.0,16.0,16.0,16.0,16.0,54.2,52.5,1.7,4185.3,4050.9,134.4,4265.7,4128.7,137.0
