Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Bahamas,16,16,1069.7,1634.0,2008.2,2008.2,2007.1,2008.0,1137.2,1251.2,1269.9,1276.7,122.0,188.1,195.6,221.9,14.5,86.2,84.7,99.1,174.8,144.7,30.1,13531.3,11200.4,2331.0,13791.1,11415.4,2375.7
Grenada,15,8,468.4,44.9,2003.0,2004.5,2004.0,2004.5,404.9,410.2,411.4,411.3,25.0,29.8,29.0,29.4,5.0,7.3,6.9,7.1,105.5,95.0,10.5,8174.2,7359.3,814.9,8331.2,7500.6,830.6
Panama,15,15,622.1,1072.8,2008.2,2008.2,2008.4,2008.4,1151.3,1221.4,1211.7,1210.7,134.0,202.9,234.4,233.5,47.0,88.3,81.3,79.3,145.0,115.8,29.2,11229.2,8966.2,2263.0,11444.8,9138.3,2306.5
Martinique,15,10,46.2,18.3,1992.5,1997.9,2005.5,2003.7,319.8,423.6,415.3,317.6,106.0,401.5,159.0,272.4,19.0,145.4,29.9,55.6,22.9,18.8,4.1,1740.2,1427.6,312.6,1773.6,1455.0,318.6
Virgin Islands (U.S.),14,14,96.6,162.6,2002.7,2002.7,2006.6,2006.7,173.3,286.4,335.9,337.1,20.0,70.5,271.0,277.6,31.0,36.2,50.8,51.1,28.0,14.0,13.9,2122.5,1074.6,1047.9,2163.3,1095.3,1068.0
Haiti,13,8,153.1,256.6,2007.3,2007.4,2008.7,2008.8,866.6,998.9,1103.0,1109.7,94.0,173.1,174.2,177.5,69.0,78.4,72.9,72.3,45.1,32.8,12.3,3474.0,2530.1,943.8,3540.7,2578.7,961.9
Saint Lucia,11,11,203.0,122.1,2001.5,2001.5,2002.1,2006.2,459.0,425.0,477.4,470.7,40.0,133.9,86.0,187.9,8.0,14.4,9.3,14.3,58.1,52.4,5.6,4460.9,4026.6,434.3,4546.5,4103.9,442.6
United Kingdom of Great Britain and Northern Ireland,11,11,1368.2,2406.1,2003.5,2003.5,2009.3,2009.6,3571.7,2998.4,3647.6,3654.8,307.0,256.8,320.3,322.1,37.0,35.7,37.0,36.7,127.6,120.9,6.7,9823.4,9318.1,505.3,10012.0,9497.0,515.0
Antigua and Barbuda,11,10,9.5,14.7,1996.4,1998.7,2006.2,2007.2,95.6,112.9,129.4,133.1,16.0,36.0,49.0,51.1,32.0,39.3,62.7,68.1,11.8,5.0,6.8,894.7,377.7,517.0,911.9,384.9,526.9
Guadeloupe,9,3,7.8,7.4,1983.4,1989.3,1997.2,2000.1,155.0,182.7,185.2,194.8,17.0,25.7,27.2,29.6,13.0,16.2,21.9,21.2,3.8,2.3,1.5,286.7,176.7,109.9,292.2,180.1,112.0
Barbados,8,6,74.6,58.5,2004.6,2003.8,2005.6,2006.3,535.8,571.0,597.4,680.9,41.0,141.2,42.5,41.4,28.5,32.8,36.7,50.7,18.0,11.7,6.3,1383.4,897.4,486.1,1410.0,914.6,495.4
Saint Martin (French part),8,5,8.7,15.2,1980.0,1981.8,2005.9,2006.2,61.1,82.6,182.9,187.6,12.5,37.3,144.0,145.2,11.0,19.0,33.9,34.0,4.3,2.0,2.3,330.6,156.3,174.4,337.0,159.3,177.7
China,8,8,7003.2,13275.3,2010.1,2010.1,2015.5,2015.5,1949.6,5914.2,9331.1,9465.6,229.5,517.5,1123.7,1124.2,59.5,64.9,78.8,79.2,376.5,357.2,19.2,29158.2,27673.1,1485.0,29718.0,28204.4,1513.5
Netherlands,7,6,810.2,1358.8,2010.7,2010.0,2010.8,2010.7,3971.0,4112.6,4107.6,4098.9,402.0,405.6,416.4,417.0,25.0,37.2,34.7,36.8,93.7,87.7,6.0,7234.7,6768.8,465.8,7373.6,6898.8,474.8
Singapore,6,6,5283.8,10163.6,2011.3,2011.3,2010.2,2010.2,11210.6,11262.6,11293.3,11293.6,989.0,991.7,994.3,994.2,51.5,50.5,64.4,64.6,412.6,384.1,28.6,31963.5,29750.0,2213.5,32577.2,30321.2,2256.0
Sweden,6,6,1351.7,2393.3,2010.2,2010.2,2010.8,2010.9,4306.3,4464.7,4456.0,4459.0,387.0,391.2,398.5,399.7,23.5,23.3,25.8,26.3,112.3,104.2,8.1,8616.2,8010.7,605.5,8781.6,8164.5,617.1
Malaysia,6,6,6939.3,13057.6,2009.8,2009.8,2012.6,2012.7,11341.0,10902.9,10551.9,10569.1,1081.0,1052.0,1113.7,1119.3,27.0,35.2,40.9,40.9,446.7,440.8,6.0,34606.0,34142.3,463.7,35270.4,34797.8,472.6
Mexico,6,6,1335.9,2132.9,2007.5,2007.5,2007.6,2006.6,2339.2,2627.4,2522.0,2358.5,277.0,264.2,239.3,224.6,44.5,56.8,65.6,73.8,113.2,105.7,7.5,8072.5,7494.4,578.0,8227.5,7638.3,589.1
Saint Vincent and the Grenadines,6,4,150.2,16.7,2003.2,2002.8,2003.5,2003.8,434.1,436.4,435.2,420.5,25.5,32.5,25.2,26.5,6.0,11.8,5.7,6.1,37.3,35.1,2.2,2890.2,2716.9,173.3,2945.7,2769.1,176.6
Gibraltar,6,6,671.9,1078.5,2006.5,2006.5,2007.7,2009.3,3352.5,3386.7,3344.6,3333.1,291.0,327.5,306.4,304.8,12.0,14.3,13.6,14.2,80.1,76.8,3.3,6200.1,5944.7,255.4,6319.1,6058.8,260.3
Uruguay,5,5,720.5,1229.5,2010.2,2010.2,2009.8,2009.8,4452.2,4449.8,4451.9,4452.1,379.0,373.8,375.2,375.4,154.0,185.4,187.8,187.6,81.1,75.2,5.9,6280.9,5827.4,453.5,6401.5,5939.3,462.2
Honduras,5,4,32.0,48.6,2009.4,2009.0,2009.5,2009.5,1224.0,1226.6,1230.2,1228.9,106.0,121.2,119.2,118.3,82.0,74.8,78.1,79.0,9.9,8.5,1.4,761.9,659.9,101.9,776.5,672.6,103.9
Belgium,5,5,834.3,1426.2,2005.2,2005.2,2006.6,2006.7,3783.1,4542.0,4272.8,4221.9,331.0,392.0,405.6,399.4,52.0,37.6,47.9,49.4,96.1,90.1,6.0,7410.2,6959.7,450.5,7552.4,7093.3,459.1
Spain,5,5,549.8,977.6,2012.4,2012.4,2015.6,2015.8,3252.7,3357.8,3394.2,3371.7,324.0,329.4,334.2,332.1,47.0,77.6,106.1,107.4,43.3,40.7,2.5,3336.4,3142.8,193.6,3400.4,3203.1,197.3
Portugal,5,5,745.5,1350.2,2011.0,2011.0,2011.3,2011.4,3076.2,3067.8,3059.7,3058.8,263.0,267.4,285.0,286.8,118.0,127.6,117.5,116.7,60.6,55.9,4.8,4687.8,4326.8,361.0,4777.8,4409.8,367.9
Japan,5,5,11528.0,22176.0,2013.2,2013.2,2013.2,2013.2,14522.0,14450.8,14449.0,14447.0,1079.0,1093.2,1093.4,1093.4,23.0,35.0,35.1,35.3,738.2,725.5,12.7,57182.2,56197.9,984.3,58280.1,57276.9,1003.2
India,4,4,4153.2,7789.2,2010.0,2010.0,2008.6,2008.6,10333.5,7834.8,9626.7,9667.5,872.0,686.5,889.7,888.9,69.5,70.2,90.9,91.4,220.9,210.8,10.1,17110.2,16330.9,779.2,17438.7,16644.5,794.2
Nigeria,4,4,1090.6,1445.3,2012.8,2012.8,2015.7,2015.1,4391.7,4397.8,4434.8,4411.9,363.0,374.0,367.0,398.8,47.0,43.8,37.6,30.8,81.1,78.2,2.9,5662.1,5436.1,226.1,5770.8,5540.4,230.4
Azerbaijan,4,1,0.1,0.1,2008.0,2008.0,2008.0,2008.0,47.4,47.4,96.7,96.7,11.0,11.0,17.4,17.4,1.0,1.0,145.7,145.7,0.4,0.1,0.3,32.0,6.4,25.6,32.6,6.5,26.1
Dominica,4,3,2.8,4.5,1996.5,1996.0,1996.3,1996.5,222.0,263.3,281.5,275.4,32.0,33.3,43.8,42.9,8.0,17.3,7.4,7.4,1.6,1.3,0.3,123.8,99.8,23.9,126.2,101.8,24.4
French Guiana,3,1,16.3,25.5,2007.0,2007.0,2007.0,2007.0,1042.1,1042.1,1042.2,1042.2,91.0,91.0,94.3,94.3,46.0,46.0,57.1,57.1,7.3,5.8,1.5,561.9,445.8,116.0,572.7,454.4,118.3
"Taiwan, Province of China",3,3,6786.4,13123.8,2013.3,2013.3,2013.5,2013.5,13380.6,14502.4,14487.7,14491.6,1052.0,1196.7,1232.2,1232.8,11.0,18.0,19.8,19.9,391.1,390.3,0.8,30283.9,30224.3,59.7,30865.4,30804.6,60.8
"Korea, Republic of",3,3,6399.6,10986.4,2012.3,2012.3,2011.6,2011.3,14883.2,15087.8,15455.2,15975.7,1246.0,1270.7,1374.4,1441.8,22.0,198.0,209.4,233.7,469.0,459.6,9.5,33491.2,32758.4,732.8,34134.3,33387.4,746.9
Australia,3,3,892.2,1534.9,2006.7,2006.7,2006.9,2006.8,10606.7,10715.2,10711.9,10712.9,1016.0,985.0,983.1,983.9,87.0,85.3,83.3,83.9,95.1,91.8,3.3,7363.6,7110.6,252.9,7504.9,7247.2,257.8
South Africa,3,3,1620.8,3047.3,2008.7,2008.7,2009.2,2009.2,5635.2,5825.3,5709.7,5703.0,514.0,510.3,500.4,500.0,1.0,11.7,6.1,5.7,106.6,105.4,1.2,8256.7,8163.5,93.2,8415.2,8320.2,95.0
Turks and Caicos Islands,3,2,222.1,21.2,1998.7,2000.0,1998.9,1998.3,677.8,699.7,692.7,689.1,41.0,41.2,41.1,40.9,8.0,8.2,8.1,7.9,50.9,48.3,2.6,3940.2,3739.6,200.6,4015.8,3811.4,204.5
Maldives,2,2,925.4,1113.5,2006.5,2006.5,2006.5,2006.5,9952.5,9952.5,9952.6,9952.9,668.5,668.5,668.4,668.3,22.0,22.0,22.0,22.1,111.0,110.1,0.9,8597.0,8525.3,71.7,8762.1,8689.0,73.1
Guyana,2,2,7.1,10.9,2010.5,2010.5,2010.4,2010.3,737.8,737.8,738.3,738.4,103.0,103.0,103.8,103.9,27.5,27.5,28.1,28.2,2.8,2.2,0.6,209.3,164.7,44.7,213.4,167.8,45.5
Ecuador,2,2,113.7,190.0,2010.0,2010.0,2009.9,2009.9,1900.3,1900.3,1900.5,1900.3,238.5,238.5,240.5,240.1,54.5,54.5,53.7,53.9,19.1,16.4,2.7,1476.0,1270.2,205.8,1504.3,1294.6,209.8
United Arab Emirates,2,2,1837.4,3496.5,2008.5,2008.5,2008.6,2008.6,11177.5,11177.5,11179.9,11178.6,932.5,932.5,930.9,931.5,43.5,43.5,42.2,42.7,128.6,119.5,9.1,9958.6,9257.4,701.2,10149.8,9435.1,714.7
Indonesia,2,2,1888.1,3571.3,2010.0,2010.0,2009.9,2010.0,11280.8,11280.8,11280.7,11280.7,995.0,995.0,994.9,995.0,12.0,12.0,12.0,12.0,146.9,146.5,0.3,11375.5,11351.6,23.9,11593.9,11569.6,24.4
Suriname,2,2,21.5,34.9,2003.5,2003.5,2004.5,2004.5,992.1,992.1,929.1,931.0,131.5,131.5,119.1,119.6,119.0,119.0,136.4,135.7,2.8,2.2,0.6,211.7,167.8,44.0,215.8,171.0,44.8
Togo,2,2,131.6,164.9,2012.0,2012.0,2010.7,2011.1,4077.2,4077.2,4069.0,4071.1,334.5,334.5,313.0,318.7,56.5,56.5,75.5,70.4,18.3,17.0,1.3,1411.5,1311.8,99.8,1438.6,1336.9,101.7
Greece,1,1,113.1,131.6,2017.0,2017.0,2017.0,2017.0,12171.3,12171.3,12171.3,12171.3,831.0,831.0,831.0,831.0,4.0,4.0,4.0,4.0,24.3,24.3,0.1,1876.7,1872.0,4.7,1912.7,1907.9,4.8
Denmark,1,1,106.3,120.7,2018.0,2018.0,2018.0,2018.0,4238.4,4238.4,4238.4,4238.4,292.0,292.0,292.0,292.0,4.0,4.0,4.0,4.0,12.6,12.6,0.1,969.6,964.9,4.7,988.2,983.5,4.8
Finland,1,1,124.4,141.3,2018.0,2018.0,2018.0,2018.0,4962.2,4962.2,4962.2,4962.2,374.0,374.0,374.0,374.0,47.0,47.0,47.0,47.0,14.7,13.9,0.7,1120.1,1065.2,54.9,1141.6,1085.7,56.0
Viet Nam,1,1,0.0,0.0,2020.0,2020.0,2020.0,2020.0,162.3,162.3,162.3,162.3,68.0,68.0,68.0,68.0,47.0,47.0,47.0,47.0,0.3,0.2,0.1,21.8,12.9,8.9,22.2,13.2,9.1
Iceland,1,1,75.7,121.1,2013.0,2013.0,2013.0,2013.0,3313.8,3313.8,3313.8,3313.8,294.0,294.0,294.0,294.0,239.0,239.0,239.0,239.0,9.8,9.1,0.7,757.4,702.8,54.7,772.0,716.3,55.7
Germany,1,1,232.4,428.3,2012.0,2012.0,2012.0,2012.0,4059.2,4059.2,4059.2,4059.2,321.0,321.0,321.0,321.0,87.0,87.0,87.0,87.0,24.2,18.9,5.3,1866.6,1455.9,410.7,1902.4,1483.8,418.6
Sri Lanka,1,1,848.9,1596.9,2009.0,2009.0,2009.0,2009.0,10102.6,10102.6,10102.6,10102.6,814.0,814.0,814.0,814.0,16.0,16.0,16.0,16.0,64.8,64.6,0.2,5019.3,5003.3,16.0,5115.6,5099.4,16.3
France,1,1,66.1,83.9,2011.0,2011.0,2011.0,2011.0,3608.0,3608.0,3608.0,3608.0,226.0,226.0,226.0,226.0,50.0,50.0,50.0,50.0,14.9,14.3,0.6,1145.2,1103.5,41.8,1167.2,1124.7,42.6
Ireland,1,1,57.4,65.7,2009.0,2009.0,2009.0,2009.0,3256.9,3256.9,3256.9,3256.9,297.0,297.0,297.0,297.0,304.0,304.0,304.0,304.0,8.9,6.8,2.1,680.2,520.5,159.7,693.2,530.5,162.8
Nicaragua,1,1,48.1,70.1,1999.0,1999.0,1999.0,1999.0,1542.1,1542.1,1542.1,1542.1,385.0,385.0,385.0,385.0,48.0,48.0,48.0,48.0,11.5,10.7,0.8,894.3,830.0,64.4,911.5,845.9,65.6
Senegal,1,1,81.2,136.3,2008.0,2008.0,2008.0,2008.0,2695.3,2695.3,2695.3,2695.3,228.0,228.0,228.0,228.0,24.0,24.0,24.0,24.0,8.2,7.6,0.6,636.3,590.5,45.8,648.6,601.9,46.7
Bermuda,1,1,7.4,11.8,2004.0,2004.0,2004.0,2004.0,1109.8,1109.8,1109.8,1109.8,88.0,88.0,88.0,88.0,21.0,21.0,21.0,21.0,2.7,2.1,0.6,207.6,162.5,45.1,211.6,165.6,46.0
Chile,1,1,123.4,210.9,2007.0,2007.0,2007.0,2007.0,4113.9,4113.9,4113.9,4113.9,510.0,510.0,510.0,510.0,44.0,44.0,44.0,44.0,22.3,21.2,1.1,1727.4,1643.4,84.0,1760.6,1675.0,85.6
Costa Rica,1,1,6.2,10.0,2005.0,2005.0,2005.0,2005.0,1280.7,1280.7,1280.7,1280.7,132.0,132.0,132.0,132.0,8.0,8.0,8.0,8.0,1.5,1.4,0.1,117.4,110.2,7.2,119.7,112.3,7.4
Italy,1,1,32.5,29.8,2018.0,2018.0,2018.0,2018.0,4507.3,4507.3,4507.3,4507.3,336.0,336.0,336.0,336.0,44.0,44.0,44.0,44.0,5.9,5.2,0.7,453.9,402.5,51.4,462.6,410.2,52.4
