Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Foynes,137,107,727.0,1153.4,2005.1,2006.1,2009.9,2010.4,675.5,722.0,787.0,797.4,74.0,88.8,139.0,141.5,29.0,43.0,76.1,78.7,143.1,118.1,25.0,10906.3,9009.5,1896.9,11115.8,9182.5,1933.3
Wicklow,128,53,140.1,145.6,1993.1,2000.3,2004.9,2002.3,194.2,374.9,429.5,385.4,23.5,49.6,88.3,79.9,23.0,38.7,50.0,69.4,41.9,28.8,13.2,3165.0,2174.7,990.3,3225.8,2216.4,1009.3
Aughinish,128,94,5237.5,9457.4,2008.2,2008.7,2011.4,2011.5,1021.5,1697.1,2132.7,2193.1,107.5,199.9,452.3,460.0,47.0,57.8,62.2,62.1,466.8,429.2,37.7,35778.8,32927.3,2851.4,36465.7,33559.5,2906.2
Kilrush,116,98,1017.4,1607.5,2005.8,2005.8,2007.8,2007.8,766.8,1028.3,1137.7,1162.6,80.0,121.6,207.8,215.0,28.5,74.1,77.4,74.1,229.9,190.6,39.3,17462.1,14502.0,2960.1,17797.3,14780.4,3016.9
Dunmore East,114,103,461.6,618.3,2003.5,2003.5,2006.0,2007.1,556.4,685.2,747.4,843.5,77.5,96.9,168.0,179.9,31.0,51.2,34.6,35.4,109.4,96.6,12.8,8311.8,7350.4,961.3,8471.3,7491.6,979.8
Moneypoint,114,90,3687.2,6724.4,2007.3,2007.5,2009.2,2009.2,939.4,1366.4,1871.8,1925.9,104.0,141.2,296.5,301.4,39.0,63.7,119.9,121.9,359.9,318.9,41.0,27559.7,24455.2,3104.5,28088.8,24924.7,3164.1
Howth,91,50,526.5,229.3,2001.1,2001.6,2003.7,2004.3,232.3,585.2,431.7,475.7,21.0,79.9,47.9,70.7,14.0,35.8,33.2,60.2,128.7,85.5,43.3,9851.3,6548.1,3303.2,10040.4,6673.8,3366.6
Donegal,76,61,223.4,316.3,2003.2,2003.9,2007.7,2007.8,570.9,587.5,539.2,542.9,50.5,73.9,74.8,77.0,32.0,36.3,43.6,43.1,66.3,54.2,12.1,5038.8,4122.2,916.6,5135.5,4201.3,934.2
Limerick,66,45,116.2,175.9,2003.1,2005.2,2003.2,2003.6,675.3,698.7,689.4,681.7,66.0,78.5,89.9,87.2,29.5,39.5,48.4,47.0,37.7,32.6,5.2,2862.8,2474.5,388.3,2917.8,2522.1,395.8
Cobh,65,50,1799.9,335.1,1997.7,1999.8,2004.6,2005.1,388.5,777.7,629.9,664.3,36.0,76.4,82.3,114.5,10.0,33.5,16.2,67.4,381.3,345.6,35.6,29236.6,26518.9,2717.7,29797.9,27028.0,2769.9
Dun Laoghaire,59,42,492.6,472.1,2004.9,2005.9,2006.6,2006.1,387.9,618.5,699.0,789.5,43.0,69.0,127.2,131.8,18.0,23.9,21.1,22.4,104.6,90.4,14.2,7989.7,6912.4,1077.3,8143.1,7045.1,1098.0
Tarbert,58,51,561.8,912.5,2004.9,2004.7,2008.6,2008.8,898.5,1067.0,1355.5,1396.8,90.0,116.6,298.2,316.6,42.5,55.3,60.0,59.7,108.7,88.9,19.8,8259.2,6764.2,1495.0,8417.7,6894.1,1523.7
Galway,57,48,200.9,192.5,2004.4,2004.1,2001.6,2005.9,792.8,1029.4,818.0,893.5,91.0,136.6,142.2,142.3,39.0,47.4,39.0,46.4,67.1,60.2,7.0,5084.7,4558.2,526.5,5182.4,4645.7,536.6
Rushbrooke,48,33,141.2,179.2,2001.9,2004.2,2006.7,2006.4,524.1,692.0,724.7,698.2,64.0,118.5,139.3,128.2,25.5,43.2,53.4,51.9,47.8,40.0,7.8,3625.2,3037.9,587.3,3694.8,3096.2,598.6
Dundalk,48,34,37.0,53.8,2000.7,2001.2,2000.4,2000.4,221.9,382.4,336.1,337.2,31.0,49.6,63.8,64.0,23.5,45.8,56.0,56.3,11.6,10.2,1.4,873.7,769.0,104.7,890.5,783.8,106.7
Ballydavid,39,32,184.3,279.9,1998.0,1999.1,2007.0,2007.7,1111.2,1392.6,786.1,714.8,124.0,246.7,202.8,190.6,38.0,93.9,90.1,88.4,59.7,49.1,10.6,4524.2,3729.6,794.6,4611.1,3801.2,809.9
Fenit,38,31,520.4,574.0,2005.6,2007.3,2009.7,2009.5,1261.2,1665.4,2050.5,1932.7,111.5,157.3,286.2,279.9,40.5,66.8,122.1,117.5,110.6,98.4,12.2,8455.1,7535.7,919.3,8617.4,7680.4,937.0
New Ross-Raheen/Roberscon,35,31,33.5,51.2,2004.3,2004.1,2004.5,2004.7,282.5,390.2,371.8,371.1,41.0,45.6,55.7,55.9,35.0,33.9,35.5,35.6,12.1,10.0,2.1,909.3,753.2,156.2,926.8,767.6,159.2
Dublin-Marine Terminal,33,22,92.7,15.2,1993.8,1996.0,1993.8,1993.3,119.1,221.0,225.1,255.5,13.0,20.6,26.9,30.8,10.0,10.2,14.5,12.9,40.6,29.4,11.1,3101.7,2255.5,846.2,3161.3,2298.8,862.5
Skerries,33,20,26.2,33.1,1998.5,2001.6,2001.0,2001.6,299.9,395.7,334.2,350.7,40.0,56.7,71.4,72.5,11.0,37.7,42.8,29.4,12.5,9.3,3.2,941.5,700.1,241.4,959.6,713.5,246.1
Ardmore,32,8,134.6,219.7,1996.0,1999.6,2008.1,2008.3,290.5,830.3,1598.3,1733.2,35.5,79.8,333.6,339.6,17.5,28.4,72.9,74.1,22.7,18.6,4.1,1742.9,1424.6,318.3,1776.4,1452.0,324.5
Stokestown/New Ross,26,24,46.1,64.8,1999.3,1999.8,2003.2,2003.1,568.6,654.8,734.7,723.9,64.5,76.7,157.5,153.4,36.0,37.9,42.5,43.7,13.7,12.4,1.4,1031.8,929.9,101.9,1051.6,947.7,103.9
Clogherhead,24,23,135.7,202.6,2001.0,2000.4,2003.4,2004.7,483.2,781.9,1047.8,993.7,57.5,87.8,155.2,140.3,41.0,54.9,105.3,109.7,35.7,22.2,13.5,2713.6,1697.2,1016.4,2765.8,1729.8,1035.9
Duncannon/Saint Helens,22,20,150.5,231.5,2005.7,2005.2,2007.0,2006.9,591.0,754.4,922.5,958.6,59.5,76.4,120.1,124.7,46.0,46.9,51.6,53.1,27.3,24.8,2.5,2065.2,1875.5,189.7,2104.8,1911.5,193.3
Esb Poolbeg-Dublin,21,14,187.0,61.0,2002.6,1999.0,2002.5,2003.4,268.2,547.1,511.4,502.1,14.0,40.6,41.1,42.9,10.0,23.3,23.8,27.2,36.0,25.3,10.7,2765.5,1944.5,821.1,2818.6,1981.8,836.8
Drogheda,21,18,23.9,32.6,2007.6,2006.3,2009.1,2008.4,303.6,388.3,411.4,413.3,38.0,63.8,88.1,86.5,23.0,50.6,55.2,46.8,19.2,10.5,8.7,1422.3,769.6,652.6,1449.6,784.4,665.2
Town Quays/Drogheda,21,18,19.8,31.6,2005.3,2007.3,2010.7,2011.4,289.1,391.3,392.0,404.5,42.0,56.5,81.4,83.9,35.0,43.1,55.9,56.8,8.2,6.6,1.6,617.7,497.6,120.1,629.5,507.2,122.4
Passage West,19,17,46.1,56.1,2003.3,2003.5,2004.6,2004.1,566.7,537.2,540.9,532.4,46.0,52.5,52.6,51.1,25.0,47.7,52.8,48.2,24.8,14.7,10.1,1873.9,1116.4,757.5,1909.9,1137.8,772.0
Kinsale,18,16,37.7,51.6,2002.2,2002.5,2004.6,2005.0,266.6,559.9,596.9,609.9,49.0,92.8,112.1,89.1,24.5,67.7,26.8,27.8,10.5,9.1,1.4,791.1,689.0,102.1,806.3,702.2,104.1
Inisheer,17,16,54.1,66.9,2004.8,2004.8,2004.1,2005.2,927.6,1056.3,959.8,923.2,107.0,140.2,147.5,142.3,34.0,85.3,109.2,60.4,20.9,15.8,5.1,1581.1,1200.7,380.3,1611.5,1223.8,387.7
Glengarriff,16,15,665.2,1090.8,2000.1,2002.5,2006.7,2009.4,609.7,1131.8,1295.8,1373.5,56.0,110.0,209.8,217.6,11.5,29.0,38.4,40.3,89.7,73.2,16.5,6871.7,5631.8,1239.9,7003.6,5739.9,1263.7
Kilmore Quay,16,14,22.6,28.1,2000.5,2001.1,2008.1,2008.3,410.5,597.9,579.3,551.3,46.0,82.4,73.9,65.0,8.5,13.8,28.7,28.0,10.3,9.4,0.9,777.8,710.4,67.4,792.8,724.0,68.7
Dunfanaghy,16,7,12.2,10.3,2002.1,2000.7,1991.1,1992.3,409.2,488.9,881.0,1000.4,55.5,60.9,150.6,164.1,15.0,22.6,13.4,11.2,9.0,8.0,1.0,677.5,605.4,72.0,690.5,617.1,73.4
Arklow,15,14,44.7,66.5,2003.0,2003.0,1997.9,1997.6,432.2,648.1,674.0,673.8,45.0,74.6,188.4,192.6,22.0,62.4,145.4,148.9,14.9,11.6,3.3,1130.5,884.5,246.1,1152.2,901.5,250.8
Greencastle,15,12,15.0,3.0,1996.9,1996.3,1994.9,1994.6,187.5,268.7,116.8,149.2,18.0,87.1,22.2,51.2,10.0,29.9,13.9,21.5,9.4,6.3,3.0,716.1,483.1,233.0,729.9,492.4,237.5
Bantry,13,2,2.3,1.2,1995.7,1993.0,1992.4,1991.7,531.1,1082.6,1242.4,1315.3,140.0,198.2,418.7,424.8,10.0,239.5,475.8,515.4,9.3,5.4,3.9,698.4,402.6,295.8,711.8,410.4,301.5
Passage East,12,12,29.2,41.0,2007.0,2007.0,2007.3,2007.5,671.1,983.6,689.4,677.4,59.0,82.8,83.1,83.8,40.5,111.1,123.2,112.5,13.3,9.1,4.2,1006.1,693.3,312.8,1025.4,706.6,318.9
Ballyhack,9,9,16.9,23.7,2004.4,2004.4,2005.1,2005.5,531.7,596.6,501.1,497.9,48.0,70.9,79.2,76.7,35.0,31.3,29.7,29.3,4.7,4.4,0.2,354.9,336.3,18.6,361.7,342.8,18.9
Skull,8,8,92.8,158.1,2000.6,2000.6,2005.1,2005.1,463.3,777.5,2380.7,2500.8,58.5,88.1,275.8,278.5,21.5,23.1,34.7,34.9,12.5,11.3,1.2,957.2,865.5,91.7,975.6,882.2,93.5
Pontoon,7,7,247.3,393.1,1988.6,1988.6,2003.0,2003.5,1663.5,2212.7,4481.7,4720.1,452.0,394.3,523.7,494.0,8.0,74.6,30.3,32.5,41.7,39.0,2.7,3194.0,2991.6,202.4,3255.3,3049.1,206.3
Sligo,7,5,4.6,6.0,1991.0,1991.8,1993.1,1993.8,412.4,444.5,426.2,415.3,43.0,52.4,59.8,60.1,18.0,19.2,19.1,19.4,1.6,1.4,0.2,117.6,104.8,12.8,119.9,106.8,13.1
Greystones,7,6,55.8,35.1,2003.9,2002.8,2006.3,2006.2,611.6,626.4,620.2,617.7,48.0,56.0,44.6,49.0,23.0,19.8,18.6,19.2,11.7,10.4,1.2,887.7,794.4,93.4,904.8,809.6,95.1
Bangor,7,7,148.5,150.1,1996.4,1996.4,1999.7,1999.7,798.3,2779.8,7385.8,7182.2,80.0,151.0,570.8,568.6,64.0,610.7,1836.3,1831.5,29.0,10.0,19.0,2205.7,760.7,1444.9,2248.0,775.3,1472.7
Easkey/Rathlee,6,6,42.0,50.7,2004.0,2004.0,2012.4,2012.1,2302.4,2362.4,2932.3,3178.0,147.0,208.0,282.5,280.1,38.0,123.3,302.6,302.8,13.7,6.9,6.8,1027.7,514.9,512.7,1047.4,524.8,522.6
Rathmullan,6,4,2.0,0.8,2001.3,2001.5,2001.0,2001.0,228.0,312.7,187.0,183.5,45.0,66.1,55.0,55.1,1.0,18.9,2.5,2.5,1.6,1.4,0.1,117.2,107.3,10.0,119.5,109.3,10.2
Lehanbeag,6,4,5.4,6.3,1997.7,1999.0,1996.6,1995.7,1322.9,1499.6,953.1,839.7,170.5,303.2,225.3,168.3,42.5,120.0,65.7,46.5,5.2,4.3,0.9,390.3,321.2,69.1,397.8,327.4,70.5
Crosshaven,5,5,33.0,37.4,2008.2,2008.2,2014.0,2013.8,534.1,445.6,536.7,534.6,69.0,65.8,91.5,89.7,12.0,9.2,12.0,12.2,5.1,4.1,1.0,391.7,312.9,78.8,399.2,318.9,80.3
Rossaveel,5,5,8.7,12.3,2006.2,2006.2,2006.3,2006.6,1027.5,736.2,876.3,874.2,110.0,79.8,103.5,103.1,25.0,35.6,26.6,27.1,3.0,2.9,0.2,225.7,214.1,11.6,230.0,218.2,11.8
Balbriggan,5,5,6.7,10.3,2002.8,2002.8,2003.1,2002.8,656.2,472.2,454.3,517.5,75.0,58.8,77.9,79.3,33.0,34.4,47.4,49.2,2.3,2.1,0.1,171.5,161.3,10.2,174.8,164.4,10.4
Inishmore,5,5,52.6,87.5,2001.8,2001.8,2009.8,2010.3,558.6,774.2,1214.6,1267.6,61.0,71.4,115.7,117.9,18.0,60.2,179.3,185.2,6.9,5.8,1.1,518.6,439.7,78.9,528.5,448.1,80.4
New Ross,5,5,4.3,6.6,2003.6,2003.6,2002.7,2003.0,201.9,357.4,381.7,386.6,29.0,42.2,56.8,56.4,73.0,70.2,66.5,68.1,1.4,1.2,0.2,108.2,90.8,17.4,110.3,92.5,17.8
Fethard/Slade,4,3,9.5,6.6,2005.5,2004.7,2003.0,2003.1,255.2,602.3,463.8,437.9,98.0,74.2,96.3,89.6,30.0,39.0,22.8,26.7,1.8,1.6,0.2,132.7,116.9,15.8,135.3,119.2,16.1
Waterford,3,3,4.8,7.1,2002.3,2002.3,2002.9,2002.7,272.1,330.0,374.1,383.7,47.0,42.3,46.4,46.6,22.0,18.0,19.0,19.3,1.3,1.2,0.1,100.2,91.6,8.6,102.2,93.4,8.8
Inishmaan,2,2,232.5,423.5,2012.0,2012.0,2012.0,2012.0,3253.7,3253.7,4993.1,5033.4,363.5,363.5,499.9,500.7,83.0,83.0,161.2,161.7,17.5,16.4,1.1,1348.8,1267.0,81.9,1374.7,1291.3,83.4
Tober,2,2,285.9,535.6,2003.0,2003.0,2003.0,2003.0,1039.3,1039.3,1780.3,1782.1,116.0,116.0,208.9,208.9,37.5,37.5,70.0,70.0,10.5,9.5,1.0,817.1,739.3,77.8,832.8,753.5,79.3
Moville,2,1,62.0,107.9,2001.0,2001.0,2001.0,2001.0,1103.1,1103.1,1103.1,1103.1,101.0,101.0,103.9,103.9,43.0,43.0,38.7,38.7,5.0,4.6,0.3,378.4,352.9,25.6,385.7,359.6,26.1
Waterford City Quays,2,2,9.8,15.1,2004.0,2004.0,2001.4,2001.4,845.8,845.8,1100.7,1118.2,81.0,81.0,123.6,124.0,56.5,56.5,20.5,20.1,1.8,1.7,0.1,136.0,127.9,8.1,138.6,130.3,8.2
Burtonport,2,2,5.1,6.0,1985.0,1985.0,1987.6,1987.6,840.8,840.8,955.5,955.8,138.5,138.5,122.3,122.3,22.5,22.5,30.1,30.1,0.9,0.9,0.0,67.9,66.5,1.4,69.2,67.8,1.4
Ballina,2,2,1.4,0.5,1995.0,1995.0,1996.4,1997.9,364.2,364.2,358.8,354.3,45.5,45.5,39.3,33.1,17.0,17.0,20.8,24.5,0.7,0.5,0.3,53.5,34.7,18.8,54.5,35.4,19.2
Westport,2,2,0.7,0.6,1985.5,1985.5,1983.2,1990.5,594.8,594.8,596.7,580.2,112.5,112.5,122.4,91.3,517.0,517.0,457.4,645.4,2.6,0.9,1.7,192.4,67.0,125.4,196.1,68.3,127.8
Magheraroarty,2,2,39.0,32.6,1974.5,1974.5,1988.7,1988.9,3223.2,3223.2,4469.7,5672.3,547.5,547.5,1069.9,1077.3,54.0,54.0,99.1,99.8,11.1,10.8,0.3,848.5,826.0,22.6,864.8,841.8,23.0
Dublin-Ferryport Terminal 2,1,1,5.4,2.0,1993.0,1993.0,1993.0,1993.0,620.0,620.0,620.0,620.0,66.0,66.0,66.0,66.0,15.0,15.0,15.0,15.0,0.8,0.6,0.1,58.3,48.9,9.4,59.4,49.8,9.6
Ramelton,1,1,1.6,3.1,1993.0,1993.0,1993.0,1993.0,1421.7,1421.7,1421.7,1421.7,189.0,189.0,189.0,189.0,2115.0,2115.0,2115.0,2115.0,4.7,1.3,3.4,352.6,94.9,257.7,359.4,96.7,262.6
Fintona,1,1,0.1,0.0,1975.0,1975.0,1975.0,1975.0,316.2,316.2,316.2,316.2,17.0,17.0,17.0,17.0,21.0,21.0,21.0,21.0,0.1,0.0,0.0,5.1,2.3,2.8,5.2,2.3,2.9
Newtonabbey,1,1,0.1,0.1,1984.0,1984.0,1984.0,1984.0,48.5,48.5,48.5,48.5,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,2.3,1.4,0.9,2.4,1.4,0.9
Flogas Products Drogheda,1,1,1.9,3.2,2017.0,2017.0,2017.0,2017.0,628.8,628.8,628.8,628.8,65.0,65.0,65.0,65.0,35.0,35.0,35.0,35.0,0.6,0.5,0.1,47.7,38.8,8.9,48.6,39.5,9.1
Gortahork,1,1,0.2,0.3,2017.0,2017.0,2017.0,2017.0,196.0,196.0,196.0,196.0,14.0,14.0,14.0,14.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,2.4,1.7,0.7,2.4,1.7,0.7
