Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Rushbrooke,47,22,44.8,31.7,2000.8,1999.2,1999.2,2000.8,135.7,946.3,503.7,323.7,65.0,451.5,862.3,718.6,31.0,168.4,358.3,288.8,39.8,30.0,9.8,2993.2,2256.1,737.1,3050.6,2299.4,751.2
Donegal,46,19,18.1,19.2,2000.7,2000.8,2000.7,2002.2,217.4,307.9,224.1,193.1,31.0,63.5,134.5,79.2,14.0,75.7,33.9,37.3,25.1,20.3,4.8,1886.3,1528.2,358.1,1922.5,1557.5,365.0
Bangor,44,21,18.1,16.5,1991.4,1995.9,1996.7,1998.2,149.3,462.0,239.7,273.5,19.5,64.5,98.6,110.5,9.5,30.4,30.7,28.7,12.5,9.9,2.5,937.6,746.2,191.4,955.6,760.6,195.0
Ballydavid,44,37,67.4,80.8,1999.1,1999.6,2006.2,2007.3,682.5,843.0,438.9,470.6,134.0,167.1,119.3,105.2,12.0,23.7,29.8,27.0,34.6,27.3,7.3,2614.0,2058.8,555.3,2664.2,2098.3,565.9
Dunmore East,42,26,92.5,57.0,2004.0,2001.9,2008.1,2009.1,220.2,365.5,146.5,238.9,20.5,45.4,30.2,42.8,8.5,28.1,16.2,19.0,27.3,17.7,9.6,2095.4,1355.5,739.9,2135.7,1381.6,754.1
Foynes,42,36,121.0,198.3,2003.8,2006.4,2008.8,2009.0,275.4,324.6,397.2,405.1,29.5,36.7,40.6,39.7,43.0,74.2,73.0,71.6,29.2,14.9,14.3,2231.7,1141.2,1090.4,2274.5,1163.1,1111.4
Rosslare,41,24,45.3,15.8,1995.9,1999.0,1993.6,1999.2,117.0,237.2,222.7,154.3,14.0,127.9,40.4,85.0,10.0,12.2,13.1,10.8,19.3,15.5,3.8,1450.3,1167.1,283.2,1478.2,1189.5,288.6
Moneypoint,40,35,215.0,366.5,2006.7,2007.7,2011.2,2011.5,487.0,503.8,348.1,333.5,35.5,69.2,50.5,46.6,17.0,60.3,86.4,86.2,41.2,25.6,15.6,3150.1,1958.1,1192.0,3210.6,1995.7,1214.9
Dun Laoghaire,39,18,29.7,34.7,1994.9,1998.6,2003.3,2005.9,290.2,378.7,278.0,291.0,21.0,45.5,45.8,49.8,41.0,54.9,38.4,32.8,16.5,9.0,7.6,1245.8,676.0,569.8,1269.7,689.0,580.7
Inishmore,37,16,29.2,17.5,1986.2,1990.2,1997.5,2000.0,235.1,1762.8,348.3,181.6,35.0,174.6,398.9,156.0,14.0,77.9,398.3,81.6,21.3,15.4,5.8,1600.6,1161.8,438.8,1631.4,1184.1,447.3
Kilrush,32,27,77.4,114.3,2004.9,2004.5,2006.6,2007.8,319.6,382.6,287.5,272.2,29.0,33.3,36.9,39.6,22.5,37.4,38.7,41.9,15.6,10.2,5.4,1194.9,784.7,410.2,1217.9,799.8,418.1
Limerick,31,27,19.4,28.9,2002.5,2003.6,2004.4,2004.8,219.2,258.8,256.2,252.1,16.0,31.1,40.7,39.9,46.0,47.8,46.8,46.1,7.4,4.7,2.7,558.2,352.0,206.2,569.0,358.8,210.1
Greencastle,30,8,15.4,4.5,2000.1,1994.5,2000.5,2001.4,661.8,942.6,411.0,671.2,144.5,164.9,87.9,150.1,43.0,116.8,127.3,249.4,22.6,12.2,10.5,1706.4,920.4,786.0,1739.2,938.1,801.1
Rossaveel,27,12,30.7,12.2,2007.3,2005.7,2002.0,2005.5,878.0,2753.0,2064.4,866.0,193.0,351.6,1271.9,567.6,79.0,110.9,121.9,155.1,32.1,22.4,9.7,2409.6,1679.8,729.8,2455.8,1712.1,743.8
Lehanbeag,23,15,11.7,13.4,1991.3,1995.7,1999.4,2002.0,311.4,1546.7,482.8,387.9,24.0,479.8,590.1,275.0,24.0,30.8,30.6,25.3,21.3,18.6,2.7,1602.6,1396.5,206.0,1633.3,1423.3,210.0
Passage West,22,12,10.3,10.9,2002.2,2005.6,2006.4,2006.2,170.1,251.9,194.7,182.4,16.5,55.9,34.1,21.8,10.0,21.2,22.5,16.7,6.8,5.4,1.4,514.3,407.7,106.7,524.2,415.5,108.7
Howth,21,18,254.1,55.0,1990.2,1993.8,2005.0,2003.3,371.1,1016.7,1221.8,1214.4,40.0,329.0,208.0,231.2,30.0,92.6,11.6,16.0,55.0,47.4,7.6,4211.1,3633.8,577.3,4292.0,3703.6,588.4
Kilmore Quay,20,13,31.9,40.8,2001.8,2002.2,2006.5,2006.8,184.1,232.5,252.6,281.1,18.5,24.5,32.2,32.4,13.0,17.3,17.9,18.8,8.1,5.5,2.6,625.7,422.9,202.8,637.7,431.0,206.7
Kinsale,20,10,9.5,9.9,1996.8,1996.8,2000.1,2002.5,434.5,1224.4,273.3,250.1,32.5,222.2,170.7,106.5,36.5,48.7,161.6,89.2,15.1,8.8,6.3,1134.2,661.7,472.5,1156.0,674.4,481.6
Tom Roes Point Terminal/Drogheda,20,20,16.6,25.0,2001.6,2001.6,2003.0,2003.5,329.4,328.8,327.2,324.5,34.5,36.4,38.0,38.1,33.0,31.4,30.7,32.0,5.1,3.4,1.7,387.2,257.0,130.2,394.6,261.9,132.7
Rathmullan,20,11,7.2,6.2,1996.0,1999.8,2003.7,1998.0,179.7,467.5,368.9,282.2,24.5,421.4,376.2,288.7,19.0,22.2,35.6,46.5,11.9,10.2,1.8,897.2,764.9,132.2,914.4,779.6,134.8
Arklow,19,15,14.9,21.3,1993.1,1992.8,2003.7,2004.7,121.3,418.2,269.6,281.1,15.0,67.7,190.3,208.0,10.0,19.8,57.8,65.8,8.2,6.6,1.6,618.4,500.7,117.7,630.3,510.4,119.9
Greenore,18,18,75.3,116.2,2006.9,2006.9,2008.0,2007.9,227.0,334.3,293.2,293.5,37.5,46.5,54.5,53.7,47.5,59.2,60.3,60.8,12.5,9.6,2.9,955.7,736.1,219.5,974.0,750.3,223.8
Tarbert,18,18,48.4,78.2,2005.3,2005.3,2006.1,2006.1,258.1,339.6,394.4,398.3,15.5,30.5,56.0,54.8,11.0,24.1,38.0,38.3,10.4,5.4,5.0,798.6,412.0,386.6,814.0,419.9,394.1
Pontoon,18,11,8.1,4.5,1984.6,1993.9,1996.7,1994.5,292.7,575.3,356.9,375.3,37.0,108.7,73.6,102.6,7.0,47.8,30.8,28.6,7.2,5.0,2.2,538.4,376.6,161.8,548.8,383.9,164.9
Crosshaven,18,9,34.0,33.5,2004.4,2004.3,2010.8,2012.0,326.4,467.7,297.3,268.6,61.5,108.3,95.6,72.9,7.5,48.9,48.1,42.6,14.8,11.1,3.8,1122.5,835.5,287.0,1144.1,851.5,292.5
Fenit,16,14,102.8,187.8,1999.5,1999.6,2010.5,2010.7,374.8,547.0,896.7,920.7,24.0,153.2,214.5,218.6,15.5,34.1,33.1,32.0,13.6,9.5,4.1,1034.6,719.7,314.8,1054.4,733.5,320.9
Wicklow,16,16,149.0,53.3,1999.4,1999.4,2013.9,2012.0,156.8,650.0,1639.6,918.1,26.0,216.8,318.0,313.4,29.5,33.0,82.9,74.8,17.5,15.6,1.9,1324.8,1182.1,142.8,1350.3,1204.7,145.5
Westport,16,7,3.7,3.8,1984.9,1990.0,1986.8,1985.8,131.7,1061.0,205.6,180.4,26.0,288.9,369.4,433.0,16.5,70.0,53.4,63.6,11.1,9.4,1.7,833.8,706.1,127.6,849.8,719.7,130.1
Clogherhead,15,10,18.5,31.1,2005.6,2000.6,2007.8,2007.9,275.9,352.2,237.4,228.8,45.0,61.8,53.6,34.3,8.0,42.6,50.2,38.3,7.9,5.4,2.5,598.1,409.4,188.8,609.6,417.2,192.4
Skull,14,8,12.7,5.5,1997.4,1995.0,2004.2,2002.5,192.8,2025.4,506.7,450.9,36.5,370.8,395.4,441.1,21.0,60.0,77.4,80.7,15.9,12.8,3.1,1191.4,960.9,230.5,1214.3,979.4,234.9
Dublin-Marine Terminal,13,12,32.7,7.2,1993.3,1993.0,1998.2,2004.4,168.4,182.9,187.8,251.4,15.0,22.8,22.9,63.6,14.0,27.6,13.7,9.8,13.2,8.2,5.0,1019.0,632.4,386.6,1038.6,644.5,394.0
Passage East,11,9,11.7,12.7,2000.8,1999.7,2005.0,2007.8,203.7,1617.4,297.7,268.5,14.0,139.7,202.0,94.2,26.0,153.7,113.4,87.7,12.1,5.9,6.2,910.5,442.2,468.4,928.0,450.6,477.4
Carrick-On-Suir,10,7,15.5,7.5,1996.9,2002.4,1993.4,1990.1,568.1,799.7,1267.2,1510.7,48.0,90.6,337.2,474.0,12.0,13.7,33.9,19.5,8.5,7.2,1.3,641.3,541.9,99.4,653.6,552.3,101.3
Duncannon/Saint Helens,10,5,33.3,48.8,2008.2,2008.4,2008.0,2007.9,220.6,284.2,292.7,303.2,14.5,25.3,31.4,33.0,5.0,13.0,9.9,10.5,6.6,4.8,1.7,506.7,373.7,133.1,516.5,380.8,135.6
Dundalk,10,9,3.8,5.1,2000.1,2000.2,1997.2,1998.8,174.4,187.3,176.6,162.7,22.0,34.5,55.2,47.8,29.0,34.2,30.7,32.2,1.4,1.1,0.3,106.9,85.5,21.4,109.0,87.2,21.8
Ardmore,10,7,4.2,1.6,1997.3,1999.9,1998.7,2001.4,249.9,1370.3,574.9,542.2,29.5,190.4,288.5,334.3,10.5,54.7,107.5,112.1,6.5,5.1,1.5,490.7,381.3,109.4,500.2,388.6,111.5
Glengarriff,9,6,5.9,2.2,1976.8,1977.7,1964.3,1979.3,136.4,354.4,132.7,145.8,28.0,46.9,28.2,39.7,6.0,11.1,11.9,14.9,4.3,3.2,1.1,327.7,243.3,84.3,334.0,248.0,86.0
Ramelton,9,4,3.9,2.1,2001.1,1997.5,2003.6,2002.9,181.8,220.6,1054.8,616.6,59.0,32.1,1386.5,1301.7,25.0,14.5,26.6,25.1,6.9,6.4,0.5,516.9,480.6,36.3,526.8,489.8,37.0
Dunfanaghy,8,6,5.6,5.0,2000.1,1998.5,1996.2,1996.2,558.9,691.6,480.7,485.6,97.5,97.0,104.8,118.4,25.5,49.3,65.7,98.9,5.7,3.8,1.9,426.2,285.6,140.6,434.4,291.1,143.3
Bantry,8,7,24.3,5.2,2001.1,2001.3,2003.1,2005.6,218.2,695.1,225.7,341.3,24.0,467.7,211.4,434.8,54.0,57.6,25.6,38.6,11.7,8.7,3.0,887.4,658.6,228.8,904.4,671.2,233.2
Skerries,7,6,3.2,3.7,2003.3,2003.0,2005.2,2005.2,326.2,244.8,109.8,98.2,41.0,53.3,66.4,76.8,4.0,13.5,22.3,27.3,1.6,1.5,0.1,122.1,113.7,8.5,124.5,115.8,8.7
Newport,7,1,1.2,2.4,1993.0,1993.0,1993.0,1993.0,130.5,130.5,156.4,156.4,17.0,17.0,25.5,25.5,28.0,28.0,28.6,28.6,1.1,0.8,0.3,81.9,58.1,23.7,83.4,59.3,24.2
Waterford,7,6,10.7,6.4,1998.1,1999.7,1991.8,1991.7,554.3,4678.9,1036.8,803.8,48.0,1108.2,4174.3,4308.0,49.0,138.2,368.6,388.4,24.1,22.2,1.8,1805.8,1667.2,138.6,1840.5,1699.2,141.3
Town Quays/Drogheda,6,6,2.6,4.0,2004.3,2004.3,2006.7,2007.1,187.0,188.8,180.6,180.8,23.5,28.7,30.5,30.3,29.5,53.8,63.6,66.9,1.3,0.7,0.6,100.0,56.4,43.6,101.9,57.5,44.4
Magheraroarty,6,5,6.6,4.5,1991.3,1988.8,1988.1,1989.3,696.1,551.5,362.9,604.2,104.0,106.3,118.4,134.8,10.0,30.8,9.0,7.6,2.9,2.4,0.5,217.7,181.1,36.6,221.9,184.6,37.3
Greystones,6,4,2.0,0.7,2001.5,2001.8,2000.8,2000.3,302.3,646.8,349.6,326.6,15.0,15.9,14.7,15.7,23.5,71.6,132.9,142.5,2.9,0.4,2.5,217.5,26.8,190.7,221.7,27.3,194.4
Helvick,6,6,17.4,18.4,2008.2,2008.2,2014.6,2014.9,319.0,380.5,319.5,317.1,60.0,70.2,117.0,120.9,4.0,8.5,5.8,3.9,3.5,3.3,0.2,267.6,252.5,15.1,272.7,257.3,15.4
New Ross-Raheen/Roberscon,6,5,3.2,4.9,2001.3,1998.2,2001.5,2001.8,113.9,240.2,221.1,212.3,43.0,40.8,57.5,57.0,28.0,29.8,24.2,24.8,1.3,0.8,0.5,98.5,62.5,36.0,100.4,63.7,36.7
Ennistymon,6,5,3.9,4.8,1994.2,1993.6,1995.6,1995.9,320.0,307.0,332.8,318.8,18.5,20.6,29.6,28.4,14.5,14.9,13.8,12.8,1.9,1.1,0.8,144.3,87.2,57.1,147.0,88.8,58.2
Ballina,6,5,4.7,1.9,2004.8,2002.6,2010.9,2010.1,377.7,339.2,446.5,406.8,18.0,29.3,37.8,31.6,12.0,12.7,24.3,23.5,2.7,1.7,1.0,199.6,126.2,73.4,203.4,128.6,74.8
Tober,5,5,9.5,4.2,2010.2,2010.2,2014.1,2012.5,707.2,931.8,1117.1,726.0,32.0,50.8,96.4,80.6,29.0,26.8,40.3,36.4,6.6,4.3,2.3,497.5,323.2,174.2,507.0,329.4,177.6
Inishmaan,5,4,5.4,8.9,1994.4,1997.2,2007.6,2008.6,85.2,342.6,109.5,101.9,46.0,82.2,49.2,43.6,6.0,26.5,5.8,5.0,1.6,1.3,0.2,118.2,100.4,17.8,120.5,102.3,18.2
Clarecastle,5,2,3.2,1.7,2003.2,2000.0,2004.2,1997.1,352.6,372.6,324.0,345.2,37.0,39.0,40.2,45.8,13.0,15.5,14.1,15.2,1.7,1.3,0.4,124.8,94.7,30.2,127.2,96.5,30.7
Esb Poolbeg-Dublin,5,5,3.0,3.5,1990.6,1990.6,1990.7,1992.2,169.8,274.0,326.0,294.8,27.0,30.4,42.5,37.3,15.0,19.8,11.8,10.9,2.1,1.8,0.3,157.3,135.5,21.8,160.3,138.1,22.3
Stokestown/New Ross,5,5,4.1,6.2,1995.0,1995.0,2002.4,2002.6,143.0,316.7,337.5,347.5,9.0,15.2,24.4,24.5,26.0,24.6,37.0,37.1,1.4,0.5,0.8,102.0,41.3,60.7,104.0,42.1,61.9
Sligo,5,4,3.0,3.5,1996.4,1996.8,2002.5,2002.0,333.2,383.3,414.7,393.2,24.0,21.9,28.0,29.8,31.0,20.9,27.3,27.3,0.9,0.6,0.4,70.0,43.4,26.6,71.3,44.2,27.1
Ballyhack,4,4,6.3,7.8,1998.2,1998.2,2010.5,2011.6,626.8,2013.5,730.3,650.4,88.5,268.2,263.0,189.6,19.0,53.2,50.5,36.3,4.3,3.4,0.9,323.6,255.1,68.5,329.8,260.0,69.8
Burtonport,4,3,1.2,1.4,1998.0,1999.7,1998.0,1994.9,266.3,357.6,240.5,260.0,37.0,165.3,108.8,65.8,17.5,46.2,33.5,26.4,1.5,1.1,0.4,115.1,83.6,31.5,117.3,85.2,32.1
Kildorrery,4,2,4.3,2.2,2000.0,2000.0,2005.8,1998.9,564.7,549.0,568.3,526.4,46.0,46.0,50.1,50.3,34.5,36.2,33.9,33.9,1.7,1.0,0.8,130.5,73.8,56.7,133.0,75.2,57.8
Easkey/Rathlee,3,3,3.1,2.8,1994.0,1994.0,1991.6,1989.7,363.4,524.1,568.4,544.0,26.0,435.3,837.8,942.2,15.0,24.7,24.9,18.6,3.4,3.0,0.4,256.1,226.6,29.5,261.0,231.0,30.0
Moville,3,2,0.3,0.2,1939.3,1954.5,1916.6,1915.8,164.1,576.5,676.9,699.8,36.0,48.5,90.4,90.9,226.0,286.0,258.1,260.3,2.6,0.4,2.2,198.1,31.2,166.9,201.9,31.8,170.1
Fethard/Slade,3,2,3.3,3.9,1999.0,1995.5,2003.6,2003.9,200.4,253.1,195.5,194.4,8.0,36.0,14.4,13.7,4.0,4.0,4.8,4.9,1.3,0.8,0.5,100.1,62.1,38.0,102.0,63.3,38.7
Newtonabbey,3,3,1.1,1.2,1996.7,1996.7,2003.1,2005.9,224.4,252.2,269.3,286.6,28.0,37.3,29.1,26.1,4.0,6.3,5.8,5.4,0.7,0.6,0.1,52.5,43.8,8.7,53.5,44.6,8.9
New Ross,3,3,1.1,1.6,1998.0,1998.0,2004.4,2005.4,253.9,220.8,188.6,190.0,18.0,21.0,26.4,27.3,24.0,26.0,23.8,23.5,0.5,0.3,0.2,35.4,23.3,12.1,36.0,23.7,12.3
Balbriggan,3,3,2.3,3.8,2004.0,2004.0,2004.1,2004.0,316.0,352.2,367.3,367.6,29.0,26.0,27.3,27.1,7.0,11.7,11.8,12.1,0.7,0.5,0.2,51.8,37.4,14.3,52.8,38.1,14.6
Waterford City Quays,2,2,2.7,2.4,1997.5,1997.5,1999.9,2003.1,2258.0,2258.0,331.9,260.2,889.5,889.5,644.5,308.6,5.5,5.5,5.4,5.2,4.7,4.4,0.2,351.0,334.4,16.6,357.7,340.8,16.9
Drogheda,2,2,2.0,2.9,2007.0,2007.0,2003.9,2001.7,349.3,349.3,346.7,398.0,26.5,26.5,27.8,28.8,31.5,31.5,38.6,43.7,0.7,0.4,0.4,52.1,24.4,27.7,53.1,24.8,28.2
Coolock,2,2,1.5,0.8,1997.0,1997.0,2008.5,1997.2,370.8,370.8,403.5,289.1,29.0,29.0,31.4,29.0,7.0,7.0,7.0,7.0,1.5,1.4,0.1,115.9,106.8,9.1,118.1,108.8,9.3
Fintona,2,2,1.1,1.4,1994.0,1994.0,2012.0,2012.7,323.4,323.4,486.8,526.9,14.0,14.0,20.6,20.9,13.5,13.5,19.6,19.9,0.7,0.4,0.3,51.6,26.4,25.2,52.6,26.9,25.7
Castlefinn,1,1,1.7,0.6,2016.0,2016.0,2016.0,2016.0,773.5,773.5,773.5,773.5,11.0,11.0,11.0,11.0,54.0,54.0,54.0,54.0,1.1,0.2,0.9,81.7,13.8,67.9,83.3,14.1,69.2
Grannagh,1,1,0.2,0.1,1989.0,1989.0,1989.0,1989.0,823.0,823.0,823.0,823.0,91.0,91.0,91.0,91.0,14.0,14.0,14.0,14.0,0.5,0.4,0.1,38.5,33.1,5.3,39.2,33.8,5.4
Flogas Products Drogheda,1,1,0.7,0.2,2016.0,2016.0,2016.0,2016.0,300.0,300.0,300.0,300.0,14.0,14.0,14.0,14.0,16.0,16.0,16.0,16.0,0.3,0.2,0.2,24.6,11.5,13.1,25.0,11.7,13.4
Gortahork,1,1,0.6,0.7,2017.0,2017.0,2017.0,2017.0,528.1,528.1,528.1,528.1,518.0,518.0,518.0,518.0,4.0,4.0,4.0,4.0,0.8,0.8,0.0,61.9,61.4,0.5,63.1,62.6,0.5
