Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Owendo,518,244,24434.8,36928.4,2006.9,2007.7,2008.4,2008.7,629.4,2769.3,2111.8,2370.9,60.0,289.5,490.8,530.1,40.5,59.2,46.2,44.4,2642.5,2353.4,289.1,203968.7,181974.8,21993.9,207884.9,185468.7,22416.2
Gentil,297,148,4955.5,6723.1,2006.1,2006.7,2006.3,2006.4,424.0,1564.4,1944.7,1965.5,60.0,231.8,418.4,423.6,40.0,174.1,69.5,56.8,1025.7,876.4,149.3,78646.5,67371.1,11275.4,80156.5,68664.6,11491.9
Cap Lopez,39,35,11330.3,19389.2,2007.5,2009.2,2011.7,2011.5,1354.3,3637.2,3381.2,3370.0,348.0,435.8,653.0,683.9,42.0,101.5,85.5,88.5,956.2,873.7,82.6,70412.0,64120.1,6291.9,71763.9,65351.2,6412.7
Etame,27,21,1941.5,3613.7,2007.8,2007.6,2009.4,2009.5,520.6,2269.8,3018.3,3096.5,106.0,317.0,586.6,585.8,41.0,93.2,43.6,43.3,193.6,166.5,27.1,14896.6,12842.9,2053.7,15182.6,13089.5,2093.2
Gamba,26,22,11596.8,21349.1,2008.7,2009.1,2008.7,2008.7,7702.9,7077.5,7210.4,7196.5,684.5,637.4,763.4,761.7,21.0,62.8,80.8,82.0,1030.8,947.3,83.5,79845.1,73377.8,6467.3,81378.1,74786.6,6591.5
Oguandjo,18,18,11135.7,21067.1,2008.4,2008.4,2009.1,2009.1,4600.8,5271.3,6050.2,6071.4,400.5,479.6,700.4,703.3,40.0,61.0,37.1,37.0,678.5,631.3,47.2,52548.5,48892.6,3655.8,53557.4,49831.4,3726.0
M'Bya,17,10,363.0,700.7,2006.9,2005.2,2009.0,2009.0,130.5,533.3,3031.4,3497.9,52.0,116.4,341.0,342.0,23.0,37.8,56.5,56.7,27.2,25.4,1.8,2099.6,1962.8,136.8,2140.0,2000.5,139.5
Libreville,16,9,118.7,121.1,1978.0,1990.0,2010.2,2010.9,577.5,1114.1,674.5,703.2,83.5,189.4,320.3,314.1,145.0,198.7,133.8,105.7,30.3,17.8,12.5,2295.6,1338.9,956.8,2339.7,1364.6,975.1
Tchatamba,8,8,292.7,505.2,2005.8,2005.8,2010.2,2010.6,659.2,2562.1,3780.9,3971.0,221.5,336.1,478.5,477.7,84.0,262.2,160.4,161.6,63.5,50.8,12.7,4872.4,3894.9,977.5,4965.9,3969.7,996.3
Lucina,1,1,0.3,0.2,2015.0,2015.0,2015.0,2015.0,616.2,616.2,616.2,616.2,485.0,485.0,485.0,485.0,417.0,417.0,417.0,417.0,1.7,0.9,0.7,125.8,70.0,55.8,128.2,71.4,56.9
