Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Rotterdam Pernis,524,161,263.0,317.2,2000.9,2003.8,1997.5,1996.9,61.1,135.3,190.5,180.5,19.0,151.8,328.5,337.0,13.0,51.2,139.4,85.5,236.8,173.2,63.6,17771.2,12994.3,4776.9,18112.4,13243.8,4868.6
Terneuzen,449,168,182.1,258.3,1999.6,2001.2,2005.3,2005.5,100.2,153.4,183.5,181.4,29.0,67.2,77.8,81.6,19.0,35.8,79.3,73.7,120.3,78.6,41.7,9041.9,5905.1,3136.8,9215.5,6018.5,3197.0
Zaandam,449,235,806.4,1236.6,2006.0,2005.6,2008.5,2009.5,93.4,193.9,251.2,258.5,35.0,61.2,432.3,392.3,18.0,45.6,47.3,50.1,374.2,254.1,120.1,28221.4,19147.9,9073.5,28763.3,19515.5,9247.7
Vlaardingen,432,136,192.7,288.1,2001.2,2004.9,2009.6,2009.8,57.3,137.7,161.7,168.5,22.0,68.4,156.3,149.8,15.0,58.0,180.3,138.8,181.3,115.6,65.7,13671.9,8723.8,4948.1,13934.4,8891.3,5043.1
Breskens,387,121,301.1,355.6,1993.3,1996.3,1993.2,1989.0,307.0,801.4,483.0,434.9,79.0,236.1,597.9,571.2,15.0,127.1,175.1,143.0,378.3,296.3,82.0,28414.3,22249.9,6164.4,28959.9,22677.1,6282.8
Domburg,377,321,587.1,826.2,2005.7,2006.0,2009.1,2009.0,56.9,159.6,60.0,61.4,13.0,40.5,56.0,62.3,35.0,66.2,59.2,57.0,503.3,150.7,352.7,38225.9,11339.2,26886.7,38959.9,11556.9,27402.9
Yerseke,366,62,31.9,20.7,1988.2,1986.2,1992.0,1989.3,201.2,402.6,363.2,354.6,57.0,124.0,467.3,402.4,16.0,59.1,88.9,94.1,189.4,145.4,44.0,14219.3,10916.8,3302.6,14492.4,11126.4,3366.0
Terschelling,352,102,50.5,36.6,1985.0,1985.6,1997.0,1996.7,191.8,457.1,363.9,329.3,38.0,134.4,484.3,389.8,51.5,164.6,195.7,184.9,204.0,122.8,81.2,15313.5,9218.9,6094.6,15607.5,9395.9,6211.6
Eemshaven,329,216,640.8,764.6,2000.9,2000.4,2007.8,2009.9,274.4,786.0,687.5,716.2,83.0,316.3,580.2,416.3,46.0,151.0,196.4,135.3,463.7,343.7,120.0,34790.1,25780.8,9009.3,35458.1,26275.8,9182.3
Den Oever,329,91,21.7,14.5,1982.6,1983.2,1986.4,1985.2,221.9,521.5,349.6,365.8,50.0,221.7,559.9,609.9,29.0,110.5,144.7,127.3,197.1,134.4,62.8,14802.2,10089.5,4712.6,15086.4,10283.2,4803.1
Maassluis,309,118,493.6,795.4,2003.4,2003.0,2006.0,2006.7,94.3,233.8,363.2,364.5,28.0,86.0,246.5,262.1,18.0,51.5,73.4,72.4,221.3,119.5,101.7,16710.4,9024.5,7685.9,17031.3,9197.8,7833.5
Europoort,284,123,1176.1,1917.0,2005.7,2005.1,2008.1,2008.0,68.7,268.3,323.1,317.4,28.0,90.4,372.7,370.8,22.0,49.8,38.6,39.5,452.3,232.7,219.7,34480.5,17606.8,16873.7,35142.5,17944.9,17197.7
Moerdijk,281,169,130.1,173.4,2001.2,2003.1,2002.1,2002.2,91.0,120.7,103.1,102.1,27.0,83.4,86.4,83.0,19.0,50.6,50.4,51.0,151.4,105.6,45.8,11385.7,7941.4,3444.4,11604.3,8093.8,3510.5
Scheveningen,270,147,267.4,305.4,1994.5,1996.0,2004.2,2005.3,235.2,575.2,225.2,184.8,56.0,183.0,388.9,307.1,39.0,141.0,211.9,163.9,356.7,211.1,145.6,26800.5,15844.2,10956.3,27315.0,16148.4,11166.7
Rozenburg,268,140,285.5,386.8,2003.5,2003.8,2003.0,2003.8,81.0,167.3,174.3,176.1,25.0,77.2,253.6,226.0,17.0,35.7,53.2,56.2,190.4,121.7,68.7,14382.3,9171.8,5210.5,14658.4,9347.9,5310.5
Rotterdam Centrum,239,95,46.7,51.9,1999.5,1999.0,1991.3,1991.5,68.8,129.5,155.8,148.4,17.0,101.7,522.0,597.2,10.0,76.1,71.7,48.4,86.5,42.4,44.1,6493.8,3185.5,3308.3,6618.5,3246.7,3371.8
Everingen,231,142,385.1,577.3,2000.2,2004.2,2006.3,2006.2,129.0,250.9,175.1,176.0,40.0,85.1,160.2,174.3,28.0,61.6,63.1,64.6,329.4,193.8,135.6,24766.7,14559.9,10206.8,25242.2,14839.5,10402.8
Stellendam,225,99,89.6,63.3,1994.8,1994.3,1998.1,1996.6,384.6,886.9,908.7,890.4,79.0,235.7,901.4,841.2,65.0,145.3,232.6,219.4,226.6,153.7,72.9,17016.2,11542.0,5474.3,17342.9,11763.6,5579.4
Schiedam,199,117,122.3,141.9,1998.8,2002.0,1994.5,1995.6,71.5,111.1,196.1,173.7,22.0,52.6,163.3,144.2,14.0,76.2,107.6,97.1,76.9,37.2,39.7,5781.7,2800.0,2981.7,5892.7,2853.8,3038.9
Sluiskil,196,64,120.0,156.3,1999.7,2001.0,2008.4,2008.7,88.2,124.4,178.0,179.0,20.5,40.8,89.1,88.5,22.0,38.4,23.0,22.7,51.7,32.4,19.3,3889.4,2438.5,1450.9,3964.0,2485.3,1478.8
Amsterdam,192,112,426.0,553.1,2001.4,1998.8,2006.5,2006.3,97.3,294.1,507.8,515.7,27.0,89.0,1019.6,749.5,22.0,52.1,71.5,66.0,139.8,97.9,41.9,10576.2,7411.7,3164.5,10779.3,7554.0,3225.3
Vlieland,171,87,81.1,80.3,1986.1,1988.5,2000.0,2001.5,202.7,669.8,652.9,657.3,45.0,90.7,157.5,153.8,85.0,142.5,254.0,216.8,110.9,50.4,60.6,8330.0,3782.1,4548.0,8490.0,3854.7,4635.3
Oudeschild,162,66,62.4,44.8,1991.9,1991.7,1996.6,1997.0,222.8,822.6,833.2,676.1,81.5,306.9,1746.5,1771.1,81.5,130.8,131.8,120.9,149.3,98.5,50.7,11207.5,7398.9,3808.7,11422.7,7540.9,3881.8
Hansweert,161,53,39.1,49.4,1997.4,1998.2,2003.4,2003.0,130.6,164.4,317.3,275.2,47.0,64.6,112.3,96.4,19.0,93.9,136.7,137.0,75.6,49.5,26.1,5674.2,3715.0,1959.2,5783.2,3786.4,1996.8
Lauwersoog,150,78,17.8,13.3,1977.6,1980.1,1978.0,1974.6,428.3,1008.1,779.1,688.1,97.0,445.4,1418.9,1364.5,40.5,133.3,118.7,110.8,190.9,149.7,41.2,14332.7,11238.1,3094.6,14607.9,11453.9,3154.0
Valkenisse,143,55,44.8,38.8,1994.3,1997.0,1997.8,1994.1,218.2,439.2,281.5,223.1,59.0,168.5,351.5,189.4,31.0,73.3,90.7,91.7,89.5,62.6,26.9,6716.8,4697.4,2019.4,6845.8,4787.6,2058.2
Nieuwdorp,143,106,329.2,400.6,2005.6,2006.0,2000.9,2000.7,102.7,279.6,315.8,290.8,23.0,94.0,436.6,408.7,28.0,111.5,105.5,82.6,161.2,106.0,55.2,12183.5,8016.1,4167.4,12417.5,8170.0,4247.4
Velsen Noord,127,75,220.9,372.5,2008.5,2006.3,2012.9,2013.5,98.6,175.5,369.7,408.8,26.0,52.9,107.8,103.1,33.0,68.8,70.0,60.1,70.1,35.1,34.9,5280.1,2650.1,2630.0,5381.5,2701.0,2680.5
S-Gravendeel,123,86,77.8,105.3,2002.5,2003.2,2007.5,2008.1,98.8,202.6,187.2,178.2,20.0,64.8,152.4,137.2,21.0,105.0,60.6,61.3,70.0,44.4,25.5,5255.2,3338.2,1917.1,5356.1,3402.3,1953.9
Delfzijl,122,76,96.1,135.1,2000.5,2000.3,2003.4,2003.4,222.1,303.4,289.1,285.1,24.0,67.1,74.3,70.8,26.0,147.8,58.3,48.7,79.2,44.1,35.1,5945.0,3309.9,2635.2,6059.2,3373.4,2685.8
Bruinisse,118,28,6.8,4.6,1976.5,1983.6,1980.3,1973.8,189.1,167.7,277.9,273.4,45.5,85.9,248.1,232.0,17.0,65.4,96.7,83.7,42.4,28.6,13.9,3185.1,2144.4,1040.8,3246.3,2185.6,1060.7
Zwijndrecht,115,61,46.1,63.3,2000.2,2003.6,2007.3,2006.9,83.8,147.1,212.9,202.9,25.0,94.6,100.0,99.9,17.0,71.5,67.4,72.3,44.0,34.6,9.5,3308.5,2597.5,711.0,3372.1,2647.4,724.7
Schiermonnikoog,114,79,114.7,156.4,1989.1,1990.2,2005.6,2007.1,207.4,408.3,220.7,207.5,30.0,105.1,163.6,152.7,77.0,155.0,198.4,156.7,113.7,54.3,59.4,8535.4,4074.8,4460.5,8699.3,4153.1,4546.2
Beverwijk,99,62,46.0,59.1,2004.3,2002.9,2004.1,2004.0,90.6,142.1,126.5,137.7,17.0,38.3,50.9,50.7,22.0,70.8,84.0,52.8,37.5,20.9,16.5,2804.4,1561.3,1243.1,2858.2,1591.3,1267.0
Brielle,96,80,692.3,1187.6,2006.6,2007.7,2008.9,2009.0,99.6,267.2,320.5,326.1,43.0,135.1,305.4,315.6,33.5,42.2,46.4,47.3,320.7,173.8,146.9,24239.3,13120.6,11118.7,24704.7,13372.5,11332.2
Spaarndam,82,40,56.5,82.3,2007.3,2005.5,2006.8,2007.7,65.0,131.5,121.0,115.9,28.0,58.4,51.1,42.5,16.5,22.8,19.3,20.0,34.6,23.9,10.7,2606.4,1795.8,810.6,2656.4,1830.3,826.1
Zwartewaal,81,37,65.5,113.6,2003.7,2006.4,2010.0,2010.5,54.8,67.5,76.9,77.7,25.0,57.0,94.5,95.9,15.0,34.2,49.6,49.3,72.5,36.1,36.4,5468.3,2717.2,2751.1,5573.3,2769.3,2804.0
Neeltje Jans,80,31,6.1,5.1,1994.2,1989.3,1998.9,2000.0,173.4,235.7,268.9,308.3,34.0,52.4,349.3,446.6,31.0,68.9,53.8,46.5,26.5,17.1,9.4,1987.4,1284.8,702.6,2025.6,1309.5,716.1
Zierikzee,77,24,5.3,2.8,1982.8,1982.4,1985.7,1981.3,171.6,265.2,310.4,255.0,33.0,193.5,351.7,284.1,25.0,99.3,135.1,147.8,41.5,27.5,14.0,3112.2,2062.2,1050.0,3172.0,2101.8,1070.2
Assendelft,76,68,81.8,123.4,2007.1,2007.2,2009.4,2009.6,96.0,109.8,92.1,90.4,41.5,66.8,60.6,58.6,31.0,59.2,60.1,60.5,139.4,69.6,69.8,10479.1,5226.9,5252.1,10680.3,5327.3,5353.0
Wonseradeel/Makkum,73,33,3.2,2.0,1983.3,1983.5,1985.6,1981.8,208.2,247.0,187.6,137.2,37.0,50.1,69.1,54.8,43.0,114.9,165.9,144.8,23.3,11.0,12.2,1747.4,828.2,919.2,1780.9,844.1,936.8
Lijnden,72,62,198.3,287.1,2006.5,2006.6,2006.2,2006.3,98.5,208.1,236.9,221.2,30.5,86.3,265.3,239.7,35.0,63.0,107.1,84.8,116.4,59.9,56.5,8783.9,4513.7,4270.2,8952.6,4600.4,4352.2
Krimpen,71,39,36.1,36.5,1992.7,1996.8,2010.6,2010.9,75.3,243.7,171.3,152.4,27.0,83.9,106.1,90.0,18.0,138.1,1019.9,691.1,14.4,10.2,4.2,1085.3,768.8,316.4,1106.1,783.6,322.5
Nieuwegein,71,41,7.5,10.0,1988.7,1988.3,2001.8,2004.3,94.8,131.1,84.4,90.7,14.0,63.2,49.3,55.6,35.0,181.0,93.4,75.8,36.8,11.9,24.8,2759.9,896.7,1863.2,2812.8,913.9,1899.0
Noordwelle,67,65,46.8,68.7,1999.7,2000.0,2008.7,2008.9,72.3,243.6,103.7,99.7,19.0,53.8,66.0,58.8,48.0,190.6,262.5,193.1,62.2,19.1,43.0,4675.2,1436.6,3238.5,4764.9,1464.2,3300.7
De Cocksdorp,64,54,35.8,23.4,1990.8,1991.4,1999.9,2000.8,142.5,693.2,387.3,188.7,29.0,71.3,377.8,195.7,62.5,116.4,227.5,151.4,60.1,33.3,26.8,4516.0,2503.0,2013.1,4602.7,2551.0,2051.7
Scharendijke,64,54,27.0,35.3,1998.6,1999.6,2007.6,2007.7,79.0,151.8,90.1,84.8,45.5,73.0,95.9,92.9,35.0,85.4,124.1,109.8,58.8,24.2,34.6,4412.3,1809.4,2602.9,4497.0,1844.1,2652.9
Poortugaal,61,30,26.4,31.8,2008.8,2008.4,2010.4,2010.1,41.2,48.4,46.0,45.7,19.0,27.7,29.1,28.6,9.0,34.9,54.0,56.4,26.1,16.8,9.3,1959.3,1260.6,698.8,1997.0,1284.8,712.2
Ameland,59,37,102.2,138.9,1994.2,1991.8,2011.1,2012.1,237.5,367.3,328.5,384.1,31.0,59.7,138.0,156.3,32.0,117.9,131.5,147.5,38.9,20.6,18.3,2917.8,1543.8,1374.1,2973.9,1573.4,1400.4
Sas Van Gent,57,36,11.6,16.7,1998.1,1998.9,2001.6,2001.7,101.5,124.7,183.9,197.0,35.0,38.4,47.3,45.9,24.0,40.8,51.3,51.1,12.7,7.3,5.4,956.7,547.6,409.1,975.1,558.1,416.9
Texel,56,35,254.5,347.1,1995.0,1998.2,2007.7,2009.6,252.6,698.0,1507.1,1781.2,59.5,85.5,551.8,610.8,66.0,330.6,729.5,118.3,149.0,66.5,82.6,11187.7,4989.1,6198.6,11402.5,5084.9,6317.6
Urk,51,34,5.7,4.0,1979.8,1979.5,1982.6,1983.1,209.7,597.3,308.7,344.2,10.0,112.5,156.7,158.1,217.0,231.7,419.2,424.0,40.4,9.6,30.8,3030.1,717.5,2312.6,3088.3,731.3,2357.0
Papendrecht,51,37,8.9,13.4,2002.0,2005.3,2007.2,2007.1,73.2,79.5,84.8,88.5,21.0,54.2,59.9,59.7,16.0,126.4,71.2,55.3,33.1,11.2,21.9,2487.2,845.0,1642.3,2535.0,861.2,1673.8
Colijnsplaat,50,25,4.0,2.5,1985.6,1982.0,1985.2,1982.1,339.0,793.7,426.2,380.1,76.0,193.6,508.0,439.2,51.0,222.3,430.2,370.6,30.6,16.5,14.1,2295.8,1235.2,1060.5,2339.9,1259.0,1080.9
Walsoorden,50,10,34.7,41.2,2006.3,2001.5,2006.8,2007.0,122.8,289.3,645.2,646.1,27.5,60.4,281.2,279.7,22.5,22.5,95.7,94.0,15.9,10.0,5.9,1190.3,748.9,441.4,1213.1,763.3,449.9
Schoorl,49,45,60.9,79.1,1998.5,1998.8,2002.8,2003.4,193.7,510.6,286.9,320.8,38.0,80.8,276.2,318.8,52.0,139.5,112.4,88.5,46.3,27.8,18.4,3471.1,2085.9,1385.2,3537.7,2125.9,1411.8
Wemeldinge,47,14,5.5,4.3,1991.0,1984.1,1991.9,1987.3,284.7,349.0,479.9,361.4,66.0,115.5,228.8,165.0,36.0,88.8,189.0,175.3,28.1,17.7,10.4,2107.3,1327.4,779.9,2147.8,1352.9,794.9
Zoutkamp,47,8,1.0,0.8,1962.4,1970.9,1962.4,1961.9,89.6,272.9,116.2,144.0,27.0,108.8,139.9,189.4,19.0,84.1,77.9,115.6,14.7,8.8,5.9,1103.6,664.0,439.6,1124.8,676.7,448.1
Ter Heijde,45,35,33.0,41.3,2001.1,2002.4,2006.3,2008.4,131.3,317.8,108.4,89.0,35.0,55.6,64.5,62.3,59.0,129.2,190.3,156.7,42.0,11.8,30.2,3144.4,879.9,2264.4,3204.7,896.8,2307.9
Burghsluis,42,33,35.8,61.1,1997.2,1997.6,2010.0,2011.1,181.1,248.9,160.7,174.1,29.0,75.0,120.2,127.5,35.5,100.0,47.4,47.5,30.5,12.1,18.3,2287.9,911.8,1376.2,2331.9,929.3,1402.6
Stavoren,42,8,2.1,1.9,1981.4,1979.6,1981.2,1979.1,220.9,238.6,158.6,144.8,65.0,341.8,266.8,440.9,14.0,80.5,71.6,94.1,19.6,14.0,5.6,1472.7,1051.7,421.0,1500.9,1071.9,429.1
Enkhuizen,38,25,1.2,0.8,1981.8,1977.0,1984.2,1979.3,98.1,190.0,127.5,130.8,36.5,56.7,57.6,59.6,41.5,131.7,150.0,144.8,22.5,7.7,14.8,1688.1,578.4,1109.7,1720.5,589.5,1131.0
Middelburg,36,22,13.1,16.1,1988.4,1992.7,1992.9,1992.9,113.6,151.4,181.2,184.0,19.0,46.4,51.9,50.9,25.0,61.7,35.7,35.5,14.1,7.4,6.8,1059.1,552.2,506.9,1079.4,562.8,516.6
Holwerd,35,14,31.2,40.6,2001.8,1995.3,2008.7,2008.9,254.8,306.1,520.1,530.1,27.0,43.4,59.1,60.3,101.0,92.3,192.4,191.5,32.1,10.6,21.6,2413.1,792.4,1620.6,2459.4,807.6,1651.8
Willemstad,34,27,5.7,5.7,1995.7,1995.2,1993.8,1999.8,70.6,119.6,107.7,68.3,24.0,54.1,59.1,42.1,17.5,58.0,22.4,23.7,10.2,6.3,3.8,765.2,476.5,288.7,779.9,485.7,294.2
Hoogvliet,34,22,24.0,26.3,1992.4,1995.1,1984.4,1984.7,85.6,221.5,296.6,288.8,28.5,112.7,121.3,102.7,22.5,47.6,113.1,137.5,18.1,11.6,6.5,1359.2,872.8,486.4,1385.3,889.5,495.7
Katwijk Aan Den Rijn,34,29,14.2,14.3,1998.1,1996.7,2007.2,2006.3,102.3,310.6,75.8,64.9,32.5,94.3,84.1,77.0,39.5,86.2,57.7,53.1,21.5,12.5,9.0,1612.4,940.3,672.1,1643.4,958.3,685.0
Kats,31,15,2.0,1.1,1987.2,1988.3,1987.1,1986.7,150.5,246.3,296.1,230.1,19.0,33.5,90.0,81.1,17.0,77.1,145.8,132.6,8.9,3.2,5.7,665.2,239.0,426.3,678.0,243.6,434.5
Stroe,28,21,1.4,0.9,1988.6,1986.1,1993.2,1990.9,161.8,245.8,216.3,240.2,31.0,42.5,44.9,39.3,99.0,107.8,117.6,103.5,9.1,3.0,6.0,680.7,228.5,452.2,693.7,232.8,460.9
Hardinxveld,27,18,1.5,1.1,2004.5,2005.4,1998.7,1986.4,96.5,128.4,140.8,158.4,29.0,227.6,609.6,88.6,17.0,72.5,92.9,78.5,12.5,10.5,2.0,935.9,787.2,148.7,953.8,802.3,151.5
Hellevoetsluis,25,8,1.5,0.7,1988.6,1987.8,1986.8,1985.8,101.4,131.7,228.9,214.9,35.0,649.0,560.1,593.9,15.0,31.4,77.7,78.1,21.0,17.9,3.1,1574.7,1341.7,233.0,1604.9,1367.5,237.5
Lelystad,23,10,0.9,1.0,1984.7,1977.5,1991.8,1991.9,56.6,309.1,130.8,146.9,29.0,216.2,867.3,1040.9,12.0,72.6,60.8,62.3,12.3,8.5,3.9,923.5,634.5,289.1,941.3,646.6,294.6
Werkendam,23,18,12.9,5.6,2007.9,2009.8,1989.1,1989.4,112.1,168.6,444.8,386.1,66.0,187.2,223.1,220.5,24.0,187.5,10.2,11.8,15.1,9.4,5.7,1131.6,703.1,428.5,1153.3,716.6,436.7
Puttershoek,20,12,1.4,3.0,1999.8,2000.7,2006.9,2007.8,63.0,77.8,63.2,66.5,29.0,50.8,96.6,88.9,33.5,86.3,65.6,39.5,8.3,5.1,3.2,624.6,385.7,238.8,636.5,393.1,243.4
Dinteloord,19,18,3.2,4.4,1997.1,1996.5,1999.7,2001.2,63.5,83.6,78.0,77.1,21.0,29.8,26.6,23.9,13.0,55.4,44.1,43.0,3.0,1.4,1.6,225.7,107.2,118.5,230.0,109.2,120.8
Borgsweer,19,8,28.8,36.2,2012.8,2007.8,2011.2,2010.8,551.5,645.3,958.0,962.5,92.0,99.6,153.6,156.6,16.0,17.1,11.0,9.4,14.3,11.6,2.7,1073.1,872.3,200.8,1093.7,889.1,204.6
Duivendrecht,18,16,6.2,9.6,1992.8,1992.9,2010.6,2010.3,68.2,139.6,123.5,149.3,11.5,27.5,34.4,39.0,43.5,97.2,104.5,116.3,6.4,2.1,4.3,479.5,157.6,321.9,488.7,160.6,328.1
Kampen,16,11,7.4,9.1,1996.2,1993.5,2008.5,2008.3,49.7,61.8,100.6,99.6,9.0,10.6,23.0,23.0,2.5,14.3,13.0,12.4,1.1,0.7,0.4,83.1,54.6,28.5,84.7,55.7,29.0
Sint Philipsland,14,11,0.6,0.5,1990.9,1989.1,1994.9,1996.1,101.9,150.6,133.5,120.7,20.5,19.2,27.5,31.6,20.0,57.8,83.9,53.2,2.7,1.1,1.7,206.4,81.5,124.9,210.4,83.0,127.3
Stavenisse,14,9,0.9,0.4,1989.1,1989.9,1989.3,1987.8,249.8,266.4,278.2,269.4,29.5,47.0,40.7,42.0,82.0,108.4,73.5,93.8,4.8,1.9,3.0,362.1,140.2,221.8,369.0,142.9,226.1
Nigtevecht,14,3,0.2,0.1,2000.9,1974.7,1999.4,1989.2,151.2,109.0,139.4,130.9,32.5,22.0,106.6,92.6,24.0,18.3,36.7,33.0,2.6,1.8,0.9,198.2,134.2,63.9,202.0,136.8,65.1
Rilland,13,13,19.3,23.5,2001.5,2001.5,2003.1,2003.9,125.2,154.7,141.6,138.9,55.0,71.8,51.7,55.6,24.0,32.5,24.2,24.1,11.5,8.5,3.0,863.5,636.6,226.9,880.1,648.8,231.2
Alblasserdam,13,11,1.1,1.1,1994.5,1995.2,1997.4,1997.8,91.5,331.4,181.8,199.8,37.0,203.1,422.0,373.5,35.0,167.3,412.9,360.9,8.6,5.0,3.6,645.9,378.5,267.4,658.3,385.7,272.5
Vianen,11,9,0.3,0.6,1992.4,1993.2,1990.5,2001.8,93.6,100.5,28.9,54.5,23.0,35.1,38.1,47.9,13.0,49.6,95.6,55.1,3.7,1.7,2.0,277.6,126.6,151.0,282.9,129.0,153.9
Sliedrecht,11,11,0.9,0.9,2002.4,2002.4,2008.5,2004.4,65.8,74.3,85.7,73.1,19.0,39.5,77.1,86.9,25.0,39.7,23.8,28.5,1.6,1.1,0.5,120.5,82.5,38.0,122.8,84.1,38.7
Tholen,11,6,0.5,0.6,1997.5,1995.3,2000.2,2002.3,83.8,95.8,75.2,64.6,49.0,72.1,112.1,77.3,22.0,63.4,34.0,19.2,4.4,2.8,1.5,328.0,212.9,115.2,334.3,216.9,117.4
Utrecht,11,9,0.3,0.1,1978.8,1972.3,1980.3,1962.6,91.4,130.2,141.7,140.5,15.0,48.6,66.7,65.7,35.0,66.8,89.8,75.7,2.7,1.3,1.4,203.8,98.8,105.0,207.7,100.7,107.0
Bovenkarspel,10,8,0.2,0.2,1978.6,1977.1,1980.9,1977.3,65.5,117.1,90.6,85.7,18.5,29.6,22.8,17.7,45.5,193.4,332.7,184.5,4.5,0.9,3.6,337.6,65.8,271.8,344.1,67.1,277.0
Stolpen,10,6,1.5,1.5,1990.1,1989.2,1996.7,1996.0,185.8,429.1,286.2,261.0,33.0,36.3,34.8,34.1,70.5,121.8,213.0,194.0,3.4,1.1,2.3,251.9,82.8,169.2,256.8,84.3,172.4
Makkum,10,8,0.5,0.3,1986.7,1986.0,1978.0,1977.0,205.4,1016.2,209.2,147.0,24.0,43.9,66.7,53.0,25.5,244.6,404.3,394.6,4.9,1.1,3.8,368.9,81.9,287.0,376.0,83.5,292.5
Nijmegen,9,6,13.2,16.3,1999.0,2001.7,2010.8,2010.9,77.4,128.0,366.5,373.8,19.0,39.2,42.8,42.9,19.0,19.1,58.9,59.0,2.2,1.1,1.1,164.9,85.3,79.5,168.0,87.0,81.1
De Kooy,8,3,1.9,2.7,1980.1,1975.3,1990.6,1990.8,284.1,428.7,356.3,361.9,35.0,45.3,71.4,71.7,53.5,126.3,79.4,79.8,3.4,1.5,1.9,255.7,114.5,141.2,260.6,116.7,143.9
Veen,8,6,0.2,0.1,2012.9,2011.2,2010.6,2011.7,86.4,158.2,127.6,133.1,23.0,294.6,564.9,432.5,9.5,20.8,34.5,27.7,3.1,2.5,0.6,231.7,184.5,47.2,236.2,188.1,48.1
Lobith,8,7,12.5,15.3,2011.5,2011.4,2011.1,2011.1,75.8,218.0,630.2,652.4,30.0,47.0,85.9,86.3,10.0,79.1,4.2,2.3,2.7,2.2,0.5,201.9,167.1,34.8,205.8,170.3,35.5
Volendam,8,6,0.2,0.1,1992.1,1993.0,1991.1,1991.8,143.2,153.3,142.2,141.8,57.5,243.5,310.7,228.0,33.0,98.0,74.6,55.4,6.1,4.5,1.6,454.9,338.2,116.7,463.7,344.7,118.9
Camperduin,8,7,0.5,0.5,1979.0,1977.0,1986.3,1985.8,82.0,211.0,95.8,99.0,16.0,18.8,19.3,19.0,99.5,102.2,70.6,71.1,2.3,0.5,1.8,174.6,38.0,136.5,177.9,38.8,139.1
