Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
General cargo,9831,1905,53832.8,75164.7,2001.8,2003.3,2004.0,2004.0,445.8,1056.1,1234.6,1235.2,60.0,120.6,370.3,369.1,24.0,47.4,79.5,78.7,11549.1,10552.9,996.2,877156.3,802325.0,74831.3,893997.7,817729.6,76268.1
Chemical tanker,8526,1553,129956.1,209898.6,2006.1,2008.5,2009.8,2009.9,387.0,1554.1,1394.8,1433.7,65.0,171.3,382.9,388.3,27.0,46.4,58.3,58.7,28188.0,22723.6,5464.3,2146010.5,1731944.3,414066.3,2187213.9,1765197.6,422016.3
Container,8182,905,593573.2,618965.1,2006.9,2008.5,2013.2,2013.0,308.9,1320.4,1671.4,1600.5,32.0,97.9,362.4,353.4,19.0,30.7,37.0,36.6,62066.2,58963.4,3102.8,4766547.4,4533041.9,233505.5,4858065.1,4620076.3,237988.8
Ro-Ro,4077,108,27380.1,12816.4,2002.7,2003.5,2007.2,2006.4,159.7,738.6,284.3,291.4,13.0,73.3,77.8,78.6,9.0,13.5,17.5,18.2,5012.0,4187.6,824.4,378701.6,315865.0,62836.5,385972.7,321929.6,64043.0
Bulk carrier,2188,1357,276946.8,513933.5,2008.2,2010.2,2011.4,2011.4,1500.3,2925.9,3250.1,3325.7,195.0,329.6,691.6,701.8,64.0,90.5,108.0,108.4,20686.7,19767.6,919.1,1589316.0,1520015.7,69300.3,1619830.9,1549200.0,70630.9
Oil tanker,2117,790,237977.2,439543.5,2008.0,2008.9,2009.5,2009.6,881.8,2467.3,2172.1,2220.9,128.0,280.4,497.4,504.3,31.0,56.2,56.4,56.4,25411.3,19725.5,5685.9,1941862.1,1508580.0,433282.1,1979145.9,1537544.7,441601.1
Liquefied gas tanker,1983,276,42739.0,38612.1,2007.2,2009.4,2012.0,2011.9,424.5,1647.8,1864.5,1715.5,47.0,151.3,349.1,343.4,24.0,43.0,40.4,42.0,6918.6,5904.4,1014.1,476886.7,400650.6,76236.1,486043.0,408343.1,77699.8
Service - tug,1338,257,453.0,366.1,2001.5,2001.9,2006.0,2005.6,177.2,550.4,572.0,636.3,53.0,196.6,529.6,601.8,27.0,119.5,203.4,209.7,686.9,562.4,124.6,51663.3,42310.2,9353.1,52655.2,43122.6,9532.7
Ferry-RoPax,1262,17,18378.6,3345.1,2001.3,1997.7,2004.9,2006.2,195.3,637.4,329.5,323.3,13.0,85.7,3011.1,2999.8,8.0,44.5,19.3,19.9,2899.8,2565.4,334.4,217705.4,192601.2,25104.2,221885.4,196299.2,25586.2
Miscellaneous - fishing,1203,232,1969.1,1670.7,1990.3,1989.3,1995.3,1995.3,531.2,1033.7,1881.7,2177.1,64.0,163.2,641.1,688.2,100.0,184.4,548.5,597.5,1319.2,723.2,596.0,99327.1,54553.3,44773.9,101234.2,55600.7,45633.5
Service - other,887,219,4420.9,6838.3,1999.7,1998.1,2007.7,2008.9,275.8,1105.2,946.7,963.9,41.0,339.2,532.4,354.1,20.0,244.9,444.0,472.4,1282.9,970.0,312.9,96505.5,73012.2,23493.3,98358.4,74414.0,23944.4
Offshore,755,288,4064.7,3659.3,2004.4,2003.4,2005.1,2002.7,476.4,1306.3,1036.9,1113.5,93.0,424.4,607.1,570.3,49.0,160.0,306.1,278.6,1943.1,1562.1,381.1,146313.2,117701.8,28611.4,149122.4,119961.7,29160.8
Refrigerated bulk,537,141,8794.5,9219.7,1995.8,1994.6,1996.7,1996.0,630.5,1933.7,1899.6,1874.0,60.0,158.8,302.6,299.1,38.0,98.1,85.8,87.6,3956.0,3219.0,736.9,300475.1,245090.3,55384.8,306244.3,249796.1,56448.2
Vehicle,498,212,16467.7,5542.6,2005.0,2007.1,2007.4,2006.7,289.5,700.3,738.2,747.4,27.5,54.2,175.2,180.1,10.0,13.6,16.0,16.0,1282.9,1213.9,69.0,97921.5,92709.2,5212.2,99801.5,94489.2,5312.3
Cruise,337,93,7577.1,772.9,1997.2,1994.5,2007.3,2005.3,241.6,341.7,339.0,343.2,19.0,38.3,49.9,49.9,10.0,21.5,38.7,33.2,2211.6,1633.8,577.9,166594.4,122910.7,43683.7,169793.0,125270.5,44522.5
Ferry-pax only,38,13,45.6,8.4,1950.4,1955.5,1986.8,1981.7,256.8,795.2,2687.4,1639.8,40.0,78.0,528.9,509.1,36.0,97.7,452.3,440.5,32.3,22.6,9.7,2421.9,1695.8,726.1,2468.4,1728.4,740.0
Other liquids tankers,33,9,3097.9,3801.0,2000.4,2003.1,2005.8,2005.6,5471.6,4740.5,5210.1,5131.9,383.0,336.8,397.3,396.6,51.0,55.2,99.0,100.3,552.8,501.3,51.5,42687.7,38720.8,3966.9,43507.3,39464.3,4043.0
Yacht,3,2,0.3,0.5,1942.3,1934.5,1936.9,1942.1,363.9,426.1,407.9,393.7,113.0,103.5,101.1,96.4,61.0,76.5,74.6,70.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
