Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Kingdom of Great Britain and Northern Ireland,13986,2624,73178.5,74843.0,2002.8,2004.5,2006.0,2006.8,207.3,456.0,271.8,340.2,21.0,87.0,98.7,123.1,12.0,54.7,129.3,65.4,17094.2,12596.1,4498.0,1284888.7,946302.3,338586.3,1309558.5,964471.3,345087.2
Belgium,5401,2127,13614.1,16590.2,2003.9,2005.6,2008.8,2008.9,94.5,171.0,141.7,149.7,14.0,44.2,134.4,170.6,20.0,43.0,46.3,52.4,4295.7,2429.4,1866.3,322891.2,182694.7,140196.5,329090.8,186202.5,142888.3
Germany,5037,2300,49113.3,52552.3,2003.3,2003.9,2010.2,2009.7,289.6,378.2,304.0,316.9,28.0,75.6,61.0,66.7,23.0,53.7,43.7,44.4,7650.1,5682.8,1967.2,576129.2,426958.5,149170.7,587190.9,435156.1,152034.8
Norway,2994,1105,30084.1,44703.0,2001.9,2004.3,2007.4,2008.0,556.0,703.9,779.4,813.8,57.0,94.6,123.4,129.0,18.0,51.6,73.6,84.4,5216.2,4288.2,928.0,390772.2,320838.0,69934.2,398275.0,326998.1,71276.9
France,2602,1306,15872.1,22008.0,2005.3,2005.4,2009.8,2009.4,292.5,494.6,475.4,502.8,39.0,74.9,270.6,299.7,23.0,42.7,42.1,45.9,3601.7,2715.2,886.5,269130.3,202211.8,66918.5,274297.6,206094.3,68203.3
Sweden,1631,785,13240.2,18282.5,2004.0,2005.2,2007.7,2008.5,595.6,768.9,789.2,847.4,67.0,92.6,184.0,223.2,18.0,35.0,31.3,31.9,3066.0,2591.0,475.0,229869.6,194132.5,35737.1,234283.1,197859.8,36423.3
Russian Federation,1605,796,67680.9,105867.6,2006.8,2007.0,2009.3,2009.1,1342.7,1431.4,1528.8,1509.8,124.0,171.8,181.2,177.8,44.0,100.7,70.9,73.3,9212.6,7799.8,1412.8,683011.0,576447.5,106563.6,696124.8,587515.3,108609.6
Spain,1571,950,48243.1,60139.7,2006.9,2006.4,2010.8,2010.7,1335.5,1388.0,1468.5,1487.2,113.0,141.7,129.3,139.3,25.0,41.1,34.7,37.2,6700.0,6018.3,681.7,511914.7,459674.1,52240.6,521743.5,468499.8,53243.7
Denmark,1259,801,10153.6,12777.6,2001.1,2002.5,2007.1,2006.7,506.7,669.9,642.9,612.2,55.0,116.5,214.8,148.4,18.0,62.7,66.6,74.8,2740.9,1905.6,835.2,204854.5,142168.7,62685.8,208787.7,144898.3,63889.4
Ireland,952,295,6556.2,6490.1,2006.6,2005.0,2008.3,2008.0,637.7,721.1,665.9,676.9,54.0,89.1,60.2,65.9,26.0,40.8,27.9,35.1,1796.8,1578.3,218.4,136186.8,119645.2,16541.7,138801.6,121942.3,16859.3
