Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Europoort,303,145,722.8,1217.3,2005.9,2005.3,2006.3,2006.3,74.3,215.0,288.0,307.4,40.0,93.2,520.6,525.9,16.0,32.3,53.1,43.4,300.9,176.8,124.1,22675.8,13355.4,9320.4,23111.2,13611.8,9499.3
Rozenburg,251,117,336.4,441.5,2004.5,2005.3,2001.3,2001.6,82.4,185.7,231.1,266.0,28.0,63.8,373.3,415.7,18.0,28.2,70.3,66.8,145.1,90.1,55.0,10991.4,6825.9,4165.5,11202.4,6957.0,4245.4
Scheveningen,244,129,299.8,364.0,1992.8,1993.8,1999.4,2000.5,263.7,653.1,277.7,232.9,68.5,233.4,397.8,355.9,46.0,118.3,322.2,245.6,331.6,199.4,132.2,24903.1,14970.2,9932.9,25381.2,15257.6,10123.6
Rotterdam Centrum,243,98,62.7,62.5,1997.2,1995.1,1994.7,1996.7,75.8,154.7,165.5,158.7,20.0,96.4,133.8,117.4,14.0,45.1,88.3,98.7,71.3,42.9,28.4,5359.1,3224.1,2135.0,5462.0,3286.0,2176.0
Stellendam,219,97,76.3,63.2,1994.5,1993.2,1998.1,1995.2,431.1,794.1,800.8,903.5,97.0,271.5,470.2,599.7,102.0,260.3,411.6,391.6,199.4,118.6,80.8,14971.7,8904.7,6067.1,15259.2,9075.7,6183.5
Amsterdam,219,130,410.3,467.5,2000.3,1997.4,2006.4,2007.4,83.2,203.1,455.9,366.1,27.0,142.5,3045.6,1556.9,20.0,60.4,228.9,156.0,184.0,139.0,45.1,13855.6,10461.7,3393.9,14121.7,10662.6,3459.1
Everingen,212,129,416.2,618.6,1998.9,2002.6,2003.7,2004.2,141.2,323.7,233.5,229.1,42.0,143.1,345.6,340.1,15.0,29.4,36.7,36.9,322.9,239.9,83.0,24290.8,18057.5,6233.3,24757.2,18404.2,6353.0
Nieuwdorp,187,125,448.3,527.0,2004.9,2004.8,2004.1,2003.7,105.4,253.2,284.8,248.6,28.0,82.3,474.5,412.1,20.0,58.6,152.1,105.6,226.7,157.4,69.2,17066.8,11870.5,5196.3,17394.5,12098.4,5296.1
Schiedam,185,96,71.0,76.4,1997.1,1999.8,1986.4,1985.9,55.4,99.1,185.3,158.8,29.0,72.6,136.4,126.4,13.0,49.0,100.2,94.3,57.1,35.6,21.6,4291.6,2673.0,1618.6,4374.0,2724.3,1649.7
Velsen Noord,185,126,165.8,251.3,2008.1,2006.2,2010.2,2010.3,73.6,135.1,80.6,84.3,52.0,138.1,192.9,175.0,0.0,14.5,15.4,14.4,252.9,245.8,7.1,18985.5,18451.7,533.8,19350.0,18806.0,544.0
Moerdijk,181,117,69.9,93.7,2000.3,2001.6,1998.8,1998.3,91.0,155.2,106.8,104.4,26.0,104.0,113.0,85.3,22.0,60.1,99.6,105.0,93.3,56.3,37.0,7008.3,4233.7,2774.6,7142.8,4315.0,2827.8
Vlieland,173,90,120.4,131.0,1986.7,1989.8,1999.2,2002.4,166.2,938.1,418.1,379.6,40.0,243.1,508.1,349.8,11.0,37.6,62.1,51.9,124.3,101.4,22.8,9334.4,7618.8,1715.6,9513.6,7765.1,1748.5
Oudeschild,171,70,65.5,44.8,1992.4,1992.0,1993.7,1994.3,250.4,1243.4,698.1,505.4,125.0,373.5,1434.5,1305.9,21.0,120.6,248.6,250.1,172.0,134.0,38.0,12915.7,10059.3,2856.4,13163.7,10252.5,2911.2
Sluiskil,166,80,87.3,121.8,1999.8,2001.0,2005.8,2005.9,106.0,168.8,163.8,160.6,37.0,75.8,84.2,85.2,17.0,53.9,42.9,45.4,66.9,45.2,21.7,5039.9,3402.8,1637.1,5136.6,3468.1,1668.5
Lauwersoog,148,73,14.8,12.3,1978.3,1981.2,1984.8,1983.8,424.2,894.5,710.4,691.1,59.0,303.9,664.1,604.2,137.0,196.3,174.4,147.7,136.9,75.6,61.2,10276.8,5678.2,4598.6,10474.1,5787.2,4686.9
Hansweert,146,45,26.7,34.9,1997.4,1996.1,1999.6,1998.6,112.6,195.5,249.6,217.6,50.5,95.4,126.4,131.4,16.0,127.3,61.8,56.7,54.8,33.8,21.1,4118.2,2535.4,1582.8,4197.3,2584.1,1613.2
Valkenisse,133,52,111.7,116.1,1994.3,1996.5,1992.1,1986.9,316.2,829.4,679.9,634.6,87.0,223.7,589.5,683.0,22.0,94.9,93.4,53.9,139.8,102.0,37.8,10496.3,7656.8,2839.5,10697.8,7803.8,2894.0
Delfzijl,127,94,220.1,289.3,2000.5,2001.2,2004.9,2004.2,210.5,536.1,487.7,445.5,27.0,191.1,721.3,548.6,33.0,156.6,181.8,167.6,137.7,95.8,41.9,10349.0,7206.7,3142.4,10547.8,7345.1,3202.7
Bruinisse,123,27,7.8,5.0,1979.4,1985.7,1981.2,1975.4,231.7,262.3,272.2,248.9,30.0,131.1,221.4,165.6,75.0,98.6,217.9,202.3,58.1,25.5,32.6,4362.9,1915.7,2447.2,4446.7,1952.5,2494.2
Schiermonnikoog,116,84,206.3,221.3,1992.9,1995.0,2009.5,2009.1,195.8,611.1,261.7,246.7,33.5,235.4,551.8,380.2,11.0,32.6,39.4,39.0,112.0,95.7,16.2,8407.7,7188.6,1219.1,8569.2,7326.6,1242.6
Zwijndrecht,104,54,35.2,48.7,1999.8,2003.9,2001.4,2000.6,101.5,238.3,162.0,155.2,31.0,120.7,335.2,358.7,32.0,142.0,586.1,657.6,50.7,26.8,23.9,3809.4,2014.1,1795.3,3882.5,2052.7,1829.7
S-Gravendeel,102,69,33.9,41.2,2002.7,2002.6,2004.3,2005.8,84.5,153.3,92.5,82.3,14.0,68.4,67.5,50.4,31.5,77.6,108.2,107.2,49.5,22.7,26.8,3716.8,1707.1,2009.7,3788.1,1739.9,2048.2
Brielle,102,97,620.7,1053.8,2007.1,2007.1,2010.6,2010.7,83.7,201.5,154.2,146.2,58.5,93.8,154.8,151.4,32.5,60.5,60.2,63.1,532.5,192.8,339.7,40874.0,14619.8,26254.3,41658.8,14900.5,26758.3
Lijnden,97,90,197.6,327.2,2006.7,2006.8,2011.1,2011.2,94.3,123.9,140.8,140.7,43.0,72.9,121.3,121.5,44.0,63.7,85.3,86.3,193.2,79.3,113.9,14510.2,5956.7,8553.5,14788.7,6071.0,8717.7
Spaarndam,96,54,103.1,163.1,2007.2,2005.9,2008.3,2008.7,72.9,129.7,96.1,94.1,47.0,86.6,118.9,122.9,0.0,9.4,19.9,20.1,89.7,79.7,10.0,6734.6,5980.7,753.9,6863.9,6095.5,768.4
Beverwijk,83,60,68.7,94.3,2004.1,2003.2,2004.0,2004.7,78.5,130.0,107.7,115.6,36.0,104.6,100.0,100.4,6.0,38.4,18.1,17.6,56.3,41.6,14.7,4224.6,3119.4,1105.3,4305.7,3179.3,1126.5
Assendelft,80,78,337.7,592.0,2006.4,2006.3,2007.9,2007.8,90.7,194.4,256.0,272.0,57.0,85.1,300.3,311.2,30.0,42.0,68.7,69.5,157.8,85.3,72.6,11880.8,6432.8,5448.0,12108.9,6556.3,5552.6
Zierikzee,77,21,5.6,2.7,1982.2,1979.6,1987.4,1982.2,206.2,251.4,338.9,288.6,44.0,66.2,268.3,341.7,79.0,57.0,118.0,135.5,43.4,27.9,15.5,3256.0,2091.8,1164.3,3318.6,2131.9,1186.6
Neeltje Jans,77,29,6.0,4.8,1993.5,1988.1,1998.4,1999.3,165.6,266.3,271.8,297.8,37.0,84.1,234.5,138.5,23.0,40.3,140.6,190.7,26.0,16.9,9.0,1949.1,1272.3,676.8,1986.5,1296.7,689.8
Wonseradeel/Makkum,73,32,4.5,2.8,1983.2,1983.5,1980.5,1978.2,166.5,567.5,284.4,211.0,39.0,301.4,2125.2,1780.9,13.0,16.6,17.1,15.0,32.6,27.1,5.4,2444.0,2038.1,406.0,2490.9,2077.2,413.8
Zwartewaal,72,37,88.2,158.8,2004.1,2006.1,2007.9,2008.2,53.4,81.9,80.6,81.1,29.0,57.0,86.7,86.1,25.5,62.5,85.1,86.6,138.6,30.0,108.7,10644.1,2259.7,8384.4,10848.5,2303.1,8545.4
Nieuwegein,71,41,8.3,9.1,1988.1,1988.3,1997.9,2001.7,91.6,139.2,87.6,86.6,19.0,127.5,128.8,98.6,0.0,3.6,19.2,18.0,20.4,18.5,1.9,1533.6,1389.3,144.2,1563.0,1416.0,147.0
Sas Van Gent,61,35,7.0,9.0,1995.1,1997.1,1992.4,1992.0,105.0,127.8,148.9,157.9,36.0,46.1,50.9,46.2,22.0,34.8,42.9,41.7,11.2,7.8,3.4,839.6,583.4,256.1,855.7,594.6,261.1
Krimpen,59,30,96.9,122.9,1994.3,1999.9,2008.9,2009.8,89.1,243.6,571.6,671.5,53.0,236.8,307.9,383.9,22.0,232.8,195.1,210.9,32.0,19.4,12.6,2405.1,1456.0,949.1,2451.3,1483.9,967.4
De Cocksdorp,59,50,26.3,29.4,1989.7,1990.3,2000.4,2002.9,211.0,736.0,268.9,217.1,43.0,206.4,225.6,158.2,10.0,20.8,50.4,60.7,40.3,35.2,5.1,3024.6,2640.7,383.9,3082.7,2691.4,391.2
Schoorl,58,50,74.2,76.5,2001.4,2001.7,2009.9,2010.4,120.2,384.1,81.0,75.2,21.5,86.9,69.9,48.4,9.0,19.2,11.5,10.0,36.9,29.4,7.5,2758.6,2198.2,560.4,2811.6,2240.4,571.2
Ameland,56,35,79.9,105.6,1992.2,1989.1,2010.4,2011.1,352.3,675.0,294.9,318.9,71.5,277.3,172.2,157.6,14.0,43.7,35.0,37.7,45.9,36.5,9.4,3443.5,2738.9,704.7,3509.6,2791.4,718.2
Texel,54,35,486.8,176.6,1995.5,1997.1,2014.3,2010.0,240.4,1653.1,2146.9,663.2,73.0,416.6,5624.8,1909.0,22.5,42.6,39.4,39.4,177.4,162.0,15.4,12614.8,11460.4,1154.3,12857.0,11680.5,1176.5
Walsoorden,51,13,34.4,43.9,2006.3,2002.5,2010.8,2010.7,182.1,241.8,202.1,205.1,53.0,58.0,56.6,45.3,4.0,72.9,43.6,45.4,26.7,21.5,5.2,2005.0,1611.7,393.3,2043.5,1642.6,400.9
Colijnsplaat,51,25,3.6,2.1,1985.2,1982.2,1987.9,1983.3,237.9,462.8,377.9,306.4,53.0,223.2,302.4,265.7,29.0,73.2,99.4,93.9,25.5,18.4,7.1,1914.4,1378.0,536.5,1951.2,1404.4,546.8
Papendrecht,48,32,5.5,6.6,2001.5,2005.5,2005.6,2005.7,64.9,79.4,78.9,74.4,17.5,114.9,40.6,28.9,38.5,188.8,243.8,251.0,30.3,9.9,20.4,2278.6,746.0,1532.6,2322.3,760.3,1562.0
Wemeldinge,47,16,9.4,10.0,1990.2,1983.3,1983.4,1981.0,310.9,602.6,736.9,749.9,44.0,177.8,731.2,845.9,57.0,40.2,76.3,77.1,23.4,16.3,7.1,1759.7,1226.8,532.9,1793.5,1250.4,543.1
Hoogvliet,45,31,39.5,52.0,1995.4,1998.8,1994.9,1997.1,102.7,153.7,233.2,216.8,36.0,67.1,146.8,145.0,15.0,24.6,46.3,50.2,27.2,18.3,8.9,2055.0,1377.8,677.2,2094.5,1404.2,690.2
Stavoren,43,9,1.5,1.1,1980.0,1972.6,1982.3,1979.2,316.6,227.2,162.9,116.4,52.0,52.0,158.0,107.7,76.0,90.8,110.7,75.4,19.3,9.1,10.2,1450.1,686.2,763.9,1478.0,699.4,778.6
Zoutkamp,42,8,1.0,0.7,1961.6,1964.8,1962.0,1961.8,110.6,301.8,119.6,131.8,38.0,192.2,92.1,148.2,91.0,132.1,168.2,163.7,18.8,6.7,12.1,1410.3,503.7,906.6,1437.4,513.3,924.0
Urk,41,31,5.0,3.3,1976.6,1976.9,1976.8,1975.3,100.0,906.6,350.1,418.8,16.0,286.4,1039.6,966.9,169.0,434.9,1041.8,1017.1,63.3,26.7,36.6,4754.1,2007.1,2747.0,4845.4,2045.6,2799.8
Enkhuizen,40,26,2.1,1.6,1983.9,1980.0,1989.9,1988.8,92.4,376.1,195.3,218.2,36.5,174.4,429.9,474.9,10.0,26.3,12.4,11.2,21.1,19.5,1.6,1583.6,1466.7,116.9,1614.0,1494.9,119.2
Willemstad,39,29,7.3,6.4,1995.2,1993.6,1993.5,1999.3,59.6,253.6,113.0,74.8,27.0,122.2,222.0,156.5,0.0,10.5,7.7,8.5,15.4,14.1,1.3,1157.7,1061.6,96.1,1179.9,1082.0,97.9
Ter Heijde,39,29,70.3,77.2,1998.8,1999.8,1998.9,1997.8,183.9,1221.1,471.6,386.8,49.0,227.4,293.1,130.8,8.0,37.2,86.2,20.6,51.3,39.4,11.9,3850.8,2956.9,893.8,3924.7,3013.7,911.0
Scharendijke,38,28,32.1,43.5,1994.8,1995.5,2007.0,2008.5,130.8,489.3,169.2,144.4,26.0,164.7,651.2,355.7,13.0,36.0,26.9,24.0,30.6,24.7,5.8,2290.1,1851.8,438.3,2334.0,1887.3,446.7
Middelburg,37,21,29.0,35.7,1989.4,1994.0,2000.7,2000.5,265.6,335.2,365.0,369.1,36.0,110.9,126.7,116.8,18.0,119.4,150.5,134.3,26.3,17.7,8.5,1971.8,1330.9,640.9,2009.6,1356.5,653.2
Holwerd,35,14,68.6,88.0,2002.5,1997.0,2008.4,2008.5,323.3,614.7,595.0,619.4,123.0,207.1,691.1,691.6,3.0,4.9,2.9,2.8,53.7,53.0,0.7,4030.0,3977.9,52.1,4107.3,4054.2,53.1
Poortugaal,33,19,14.0,14.8,2009.6,2007.5,2012.0,2011.2,42.2,48.2,46.6,43.3,20.0,31.3,45.1,45.5,14.0,12.3,14.0,14.6,18.4,14.2,4.2,1377.0,1064.6,312.4,1403.4,1085.1,318.4
Burghsluis,30,22,5.1,5.2,1991.9,1990.7,1999.1,2001.2,231.1,364.7,167.2,132.5,51.0,125.8,100.2,81.3,12.0,38.2,30.6,20.0,11.5,8.6,3.0,864.7,642.4,222.3,881.3,654.7,226.6
Kats,30,14,1.4,1.0,1988.0,1988.3,1987.6,1985.9,189.7,246.2,221.8,224.7,28.5,72.8,84.9,67.2,10.5,14.2,33.1,40.7,7.1,5.4,1.7,531.7,406.6,125.1,541.9,414.4,127.5
Stroe,28,21,1.7,1.2,1988.6,1986.1,1995.5,1995.0,124.9,298.2,267.8,328.1,29.5,80.3,146.9,133.0,6.5,9.1,20.7,26.4,8.4,7.3,1.1,632.6,550.5,82.0,644.7,561.1,83.6
Hardinxveld,25,16,0.7,0.4,2006.6,2009.2,2012.5,2013.4,62.6,122.2,107.5,114.6,29.0,202.0,585.4,609.6,21.0,96.7,120.7,119.9,9.3,6.3,2.9,696.6,476.1,220.5,710.0,485.2,224.7
Hellevoetsluis,25,8,1.0,0.5,1984.7,1975.6,1987.5,1985.3,104.2,116.0,163.0,150.6,32.0,426.6,175.4,200.1,90.0,75.2,156.6,148.1,17.1,10.7,6.4,1284.6,800.8,483.8,1309.3,816.2,493.1
Lelystad,24,10,1.2,1.1,1987.1,1985.9,1982.1,1980.6,67.9,417.4,114.8,95.4,27.5,130.4,140.7,95.6,14.0,12.8,22.9,15.6,5.7,4.5,1.2,429.5,337.5,92.0,437.7,344.0,93.7
Noordwelle,24,22,20.4,21.7,1993.8,1994.3,2005.3,2005.7,290.9,1250.9,171.0,132.7,50.5,125.9,179.3,137.5,16.5,51.6,85.3,56.8,27.9,17.8,10.1,2088.6,1330.4,758.2,2128.7,1356.0,772.8
Katwijk Aan Den Rijn,23,19,15.2,14.0,1997.3,1995.9,1999.3,1998.0,227.5,343.6,162.1,173.5,34.0,145.9,166.9,162.9,14.0,39.5,64.3,64.3,13.3,9.8,3.5,1002.5,738.3,264.1,1021.7,752.5,269.2
Duivendrecht,21,16,12.2,16.4,1995.1,1997.1,2014.2,2013.9,71.9,198.2,166.7,203.8,13.0,77.8,314.8,369.1,9.0,77.8,90.9,90.5,5.2,3.0,2.2,393.0,227.1,165.9,400.6,231.5,169.1
Puttershoek,20,12,2.6,6.0,1998.6,1998.7,1999.3,2002.0,101.0,131.5,94.7,118.4,40.0,70.8,95.9,82.0,22.0,42.6,79.9,92.9,7.1,3.9,3.2,535.1,295.3,239.9,545.4,300.9,244.5
Werkendam,16,12,4.9,2.1,2006.7,2007.0,1989.1,1988.8,41.3,124.5,264.9,258.8,16.0,194.2,103.4,86.9,43.5,347.4,63.6,66.3,11.4,6.7,4.7,858.7,504.8,353.9,875.1,514.4,360.7
Borgsweer,16,7,9.3,11.7,2009.6,2005.0,2010.7,2010.2,291.0,308.8,585.6,611.8,46.5,47.3,105.6,105.4,1.0,23.6,19.8,21.1,5.4,4.7,0.7,407.4,354.2,53.1,415.2,361.0,54.2
Kampen,15,11,10.6,13.2,1994.7,1991.3,2009.0,2008.8,55.2,73.2,147.1,146.2,9.0,12.5,34.0,33.8,28.0,31.2,14.9,15.1,2.5,1.9,0.6,187.3,143.9,43.4,190.9,146.7,44.2
Alblasserdam,14,12,39.1,47.7,1994.6,1995.3,2010.7,2010.8,84.6,383.6,1660.3,1806.6,27.0,197.2,205.0,198.7,21.5,134.4,19.0,16.2,28.8,10.7,18.1,2168.0,808.4,1359.6,2209.7,823.9,1385.7
Nigtevecht,14,3,0.2,0.1,2000.9,1974.7,2000.5,1993.1,224.3,167.1,216.6,193.7,93.5,103.3,114.9,115.4,31.5,12.3,66.1,57.7,3.6,2.5,1.2,273.9,186.0,87.9,279.2,189.6,89.6
Stavenisse,13,9,0.8,0.3,1988.3,1989.9,1990.1,1989.1,231.9,246.8,272.7,250.9,27.0,31.6,41.0,40.2,15.0,11.9,17.9,15.5,2.3,1.5,0.8,170.7,110.0,60.7,174.0,112.1,61.8
Rilland,13,10,42.0,44.5,1999.2,1997.6,2000.3,2001.9,153.6,166.6,149.4,150.3,28.0,49.4,31.2,28.2,9.0,5.4,10.1,11.1,10.4,8.9,1.5,780.6,669.2,111.4,795.6,682.0,113.6
Utrecht,12,10,0.3,0.2,1979.5,1973.8,1982.7,1968.5,111.2,137.0,141.8,150.6,43.0,57.0,96.5,91.4,0.0,1.5,1.1,0.8,1.9,1.9,0.0,145.6,142.7,3.0,148.4,145.4,3.0
Nijmegen,12,8,30.4,37.6,2001.1,2002.5,2010.9,2010.9,57.6,178.7,734.4,723.2,11.5,27.5,196.4,196.1,5.5,13.3,0.2,0.1,4.1,3.7,0.4,309.6,281.7,27.9,315.5,287.1,28.4
Sint Philipsland,12,9,0.6,0.3,1989.4,1986.8,1987.8,1978.9,237.5,327.5,233.4,224.2,54.5,109.7,139.6,124.8,0.0,25.0,40.1,35.5,3.0,2.6,0.4,228.3,197.0,31.3,232.6,200.8,31.9
Camperduin,11,10,2.1,2.1,1988.5,1988.0,2002.6,2004.3,101.3,118.0,114.7,109.9,25.0,61.8,130.0,105.6,1.0,1.7,2.0,2.2,2.6,2.5,0.1,196.8,191.5,5.3,200.6,195.2,5.4
Vianen,11,9,0.4,0.5,1992.4,1993.2,1990.1,1999.1,64.1,94.0,47.3,47.3,14.0,356.8,145.0,58.3,1.0,3.8,7.0,3.1,6.2,6.1,0.1,467.5,459.0,8.6,476.5,467.8,8.7
Bovenkarspel,11,8,0.3,0.2,1972.4,1977.1,1980.6,1977.6,63.5,129.6,99.6,84.3,100.0,163.2,219.8,200.0,8.0,47.4,26.7,20.6,15.9,5.2,10.8,1197.4,389.1,808.3,1220.4,396.6,823.8
Stolpen,10,6,1.6,1.8,1990.1,1989.2,1997.1,1996.3,110.4,525.1,302.2,314.4,27.5,180.8,336.9,353.1,1.0,22.5,36.7,33.1,3.2,2.8,0.4,241.8,211.2,30.6,246.5,215.3,31.2
Dinteloord,10,9,2.5,3.3,1996.7,1995.4,2003.3,2003.3,134.5,156.4,109.2,133.3,36.0,239.6,115.3,180.8,27.0,95.5,44.0,61.9,6.3,4.6,1.7,471.8,346.7,125.1,480.8,353.4,127.5
Makkum,9,7,0.6,0.4,1988.1,1987.7,1989.0,1991.0,175.4,771.1,431.5,532.8,107.0,379.5,809.1,841.8,12.0,90.4,147.7,136.0,6.8,5.5,1.2,507.9,416.7,91.2,517.6,424.7,93.0
Tholen,9,6,0.4,0.3,1993.1,1990.3,1990.8,1987.2,111.3,100.5,119.0,122.2,38.0,65.8,84.5,73.9,59.0,49.8,160.1,138.1,3.2,1.7,1.5,243.1,129.3,113.9,247.8,131.7,116.1
Mandjeswaard,8,5,0.2,0.2,1933.1,1951.2,1971.6,1970.6,69.0,68.0,60.2,57.0,29.5,67.7,55.8,29.4,207.5,248.6,230.2,251.7,70.8,3.3,67.6,5318.1,245.5,5072.5,5420.2,250.3,5169.9
De Kooy,8,3,1.8,2.6,1980.1,1975.3,1984.2,1984.2,214.8,307.7,344.6,341.0,50.5,119.3,304.9,302.8,11.0,93.8,37.9,39.6,4.7,3.9,0.8,354.6,293.0,61.6,361.4,298.6,62.8
Franeker,7,3,0.1,0.1,1954.7,1945.0,1957.1,1954.0,58.9,84.9,73.3,73.8,54.0,163.0,96.7,116.9,97.0,593.7,335.0,390.7,29.2,2.9,26.3,2192.4,214.5,1977.9,2234.5,218.6,2015.9
Kamperland,7,5,8.4,11.4,2000.0,2006.0,2014.0,2014.1,354.8,787.4,925.5,941.5,41.0,153.6,97.6,94.3,5.0,42.2,144.5,146.5,3.3,2.1,1.2,248.3,155.5,92.8,253.1,158.5,94.5
Oostvoorne,7,6,6.6,8.6,2000.0,2000.7,2007.8,2007.6,78.4,132.3,179.3,174.6,10.0,24.8,53.4,51.3,27.0,27.9,15.8,17.1,2.0,1.8,0.2,151.1,136.4,14.7,154.0,139.0,15.0
