Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Sluiskil,519,251,3607.9,5328.7,2002.2,2005.0,2007.6,2007.9,420.3,705.9,972.6,974.4,66.0,104.4,306.2,319.0,22.0,47.3,65.2,67.8,869.6,746.9,122.7,65788.7,56483.6,9305.2,67051.9,57568.0,9483.8
Assendelft,441,248,12203.6,16189.5,2005.8,2008.1,2011.9,2011.4,385.3,1345.9,1775.1,1667.3,66.0,177.9,336.6,361.5,26.0,57.8,69.3,82.4,1701.5,1347.2,354.2,129441.3,102844.9,26596.4,131926.5,104819.5,27107.1
Delfzijl,385,195,1111.4,1637.9,2000.5,2002.0,2005.3,2005.4,396.5,773.7,766.9,774.7,55.0,108.7,186.8,186.2,28.0,95.7,88.8,85.6,395.8,324.3,71.5,29929.6,24563.7,5365.9,30504.3,25035.4,5468.9
S-Gravendeel,370,264,1519.4,2261.3,2002.6,2003.8,2005.7,2005.6,490.9,800.8,979.3,1009.8,67.5,103.5,209.9,215.3,25.0,41.5,55.2,53.9,502.5,397.5,105.1,37980.2,30087.8,7892.4,38709.4,30665.4,8044.0
Beverwijk,360,211,2802.9,3827.3,2000.4,2001.7,2005.6,2006.4,599.7,969.5,1169.0,1258.8,66.5,142.3,524.6,444.0,26.0,65.4,61.3,56.2,895.0,723.2,171.8,67520.4,54615.4,12905.0,68816.8,55664.0,13152.7
Velsen Noord,354,239,3950.1,6327.6,2003.7,2004.7,2008.4,2008.9,391.4,948.0,1280.4,1526.8,65.0,151.2,532.2,561.2,14.5,32.6,18.7,15.5,783.2,725.6,57.6,59355.0,55020.1,4334.9,60494.6,56076.5,4418.1
Lijnden,341,253,5553.6,9127.0,2007.1,2006.9,2010.1,2010.2,374.7,851.3,1104.8,1140.5,78.0,126.3,304.8,310.2,41.0,66.9,117.1,120.2,1299.6,845.7,453.9,98347.1,64264.0,34083.1,100235.4,65497.9,34737.5
Scheveningen,330,212,4437.7,7144.1,1999.1,2001.6,2008.1,2008.7,507.0,901.2,969.2,972.4,62.0,115.6,232.4,227.6,37.5,66.7,78.4,77.0,806.5,638.9,167.6,60888.3,48300.9,12587.4,62057.4,49228.3,12829.1
Breskens,313,141,621.3,951.5,1995.7,2000.7,2005.8,2006.6,296.6,757.6,762.9,781.1,40.0,128.3,368.6,358.2,40.0,43.7,54.1,40.2,250.0,176.8,73.1,18863.5,13371.9,5491.6,19225.7,13628.7,5597.0
Den Helder,292,148,503.6,452.5,1998.9,1998.8,2007.3,2006.9,573.7,1060.8,960.1,795.1,80.0,265.0,359.6,323.1,70.5,158.5,467.8,364.7,509.8,322.3,187.4,38279.2,24205.4,14073.8,39014.2,24670.2,14344.0
Maassluis,279,236,11295.8,19299.9,2005.7,2005.5,2007.5,2007.6,528.2,1324.0,1961.4,2002.2,74.0,155.8,523.1,533.9,33.0,76.1,87.8,70.7,1719.9,1354.1,365.7,131713.9,103547.1,28166.8,134242.8,105535.2,28707.6
Zwartewaal,237,143,10465.9,18262.7,2005.1,2008.2,2008.2,2008.4,536.3,1491.1,1703.6,1763.4,65.0,164.4,355.4,360.8,34.0,43.8,55.0,56.0,1476.9,1096.0,380.9,112967.2,83532.0,29435.2,115136.2,85135.9,30000.3
Schiermonnikoog,237,192,3914.6,2528.2,2000.5,2001.0,2010.0,2010.1,323.4,713.8,1010.8,954.5,35.0,109.1,238.5,283.6,8.0,25.3,28.5,40.4,378.0,353.8,24.1,28728.2,26917.5,1810.7,29279.8,27434.3,1845.5
Zwijndrecht,206,152,528.7,764.4,2002.0,2002.4,2004.9,2004.8,489.6,745.7,863.3,857.9,69.0,145.6,195.1,190.1,26.0,50.3,60.0,60.6,182.7,164.0,18.7,13808.1,12405.7,1402.4,14073.2,12643.9,1429.3
Poortugaal,197,56,1151.4,1441.0,2005.5,2006.2,2006.5,2006.2,647.3,839.8,670.1,698.1,44.0,83.9,96.0,99.0,20.0,21.3,25.1,26.2,367.6,338.0,29.6,27716.8,25494.7,2222.1,28249.0,25984.2,2264.8
Lauwersoog,173,64,17.7,10.6,1980.3,1983.4,1989.3,1982.4,361.0,1098.9,878.3,820.1,70.0,411.9,1108.4,817.3,136.0,148.0,228.3,245.4,177.7,105.9,71.8,13342.3,7954.0,5388.3,13598.5,8106.7,5491.7
Spaarndam,135,108,2616.8,4314.4,2004.7,2005.3,2009.3,2009.5,507.5,1079.0,1500.7,1617.4,75.0,188.4,373.4,380.7,16.0,29.8,40.6,40.6,459.5,399.4,60.1,34983.3,30468.7,4514.6,35655.0,31053.7,4601.3
Stellendam,108,49,111.1,133.4,1993.9,1994.7,2003.5,2003.8,448.7,1046.5,1999.8,2619.7,51.5,232.4,628.0,695.8,150.5,296.1,143.0,109.7,118.4,62.7,55.7,8936.9,4754.6,4182.2,9108.5,4845.9,4262.5
Papendrecht,93,36,319.2,530.4,2007.5,2004.4,2008.8,2008.8,131.8,452.7,264.4,261.2,21.0,86.6,88.1,86.9,17.0,173.6,290.4,294.3,52.6,26.7,25.9,3984.8,2019.7,1965.0,4061.3,2058.5,2002.8
Scharendijke,87,79,515.2,805.7,2003.6,2004.0,2006.7,2006.7,310.6,600.6,846.9,881.0,40.0,85.2,176.0,179.6,35.0,56.6,95.5,96.6,123.6,97.5,26.1,9359.5,7398.8,1960.7,9539.2,7540.8,1998.3
Noordwelle,86,84,1497.1,2434.4,2004.6,2004.7,2008.3,2008.5,388.9,929.4,1093.7,1219.3,48.5,94.1,303.5,314.5,20.5,45.0,32.5,33.1,210.7,188.3,22.5,16063.5,14376.7,1686.8,16371.9,14652.8,1719.1
Sas Van Gent,86,68,593.8,977.7,2000.2,2001.4,2009.1,2009.9,208.2,515.9,1212.9,1464.3,33.5,66.8,300.4,333.4,32.0,43.5,66.1,66.8,84.0,72.5,11.6,6390.3,5509.6,880.7,6513.0,5615.4,897.6
Middelburg,78,34,132.6,191.1,2007.7,2002.0,2011.3,2011.3,186.7,502.6,304.4,285.9,28.5,83.6,109.0,90.1,11.0,56.0,51.0,41.5,45.8,41.2,4.6,3456.6,3110.3,346.3,3523.0,3170.1,353.0
Hansweert,77,48,341.8,526.0,2001.9,2000.9,2006.0,2005.5,138.3,521.1,1817.6,1996.0,38.0,124.5,549.2,608.2,15.0,100.6,179.1,173.0,87.8,51.8,36.1,6662.9,3933.4,2729.5,6790.8,4008.9,2781.9
Oostvoorne,76,41,1271.7,1354.8,2001.3,2004.0,2009.6,2009.4,139.1,500.7,481.7,460.4,21.5,44.7,162.0,157.1,20.0,21.7,27.0,25.7,168.0,148.3,19.8,12818.7,11334.1,1484.6,13064.8,11551.7,1513.1
Krimpen,73,41,105.5,135.6,1999.5,1997.9,2005.5,2006.1,222.9,404.6,508.3,547.1,41.0,72.6,155.2,169.9,45.0,115.0,114.3,137.8,35.0,26.5,8.5,2643.2,2002.7,640.5,2694.0,2041.2,652.8
Rilland,68,65,1379.1,1616.0,2006.6,2006.6,2007.5,2007.7,415.4,746.6,724.2,747.7,39.0,67.9,132.5,143.4,1.0,13.7,15.6,13.9,220.7,201.9,18.8,16749.3,15340.2,1409.0,17070.9,15634.8,1436.1
Hoogvliet,60,40,341.8,532.4,2004.5,2003.9,2009.3,2009.7,235.4,623.6,1115.8,1200.2,42.0,84.3,278.7,287.7,13.5,31.1,90.4,93.5,86.4,66.8,19.7,6561.1,5063.9,1497.2,6687.1,5161.2,1526.0
Dinteloord,48,32,45.6,66.5,2003.2,2001.4,2004.8,2004.9,299.0,383.0,400.0,392.0,47.5,57.0,89.9,89.8,20.5,36.8,37.8,37.8,15.0,13.6,1.4,1125.1,1023.0,102.1,1146.7,1042.7,104.0
Terschelling,44,35,449.3,358.6,1991.1,1995.3,2010.7,2006.7,344.2,674.9,589.5,512.4,60.0,85.6,182.5,187.7,7.5,74.4,36.7,60.3,61.4,43.8,17.5,4638.1,3321.7,1316.4,4727.1,3385.4,1341.7
Ameland,44,42,1188.6,776.5,2004.0,2003.9,2009.1,2008.6,268.7,748.7,701.6,534.2,27.5,101.3,189.5,184.6,2.5,5.9,4.3,3.1,106.6,104.4,2.2,8137.1,7974.1,163.0,8293.3,8127.2,166.1
De Cocksdorp,44,43,486.9,538.1,2000.8,2000.8,2006.6,2006.6,401.7,683.9,921.1,860.3,57.5,143.5,463.7,351.4,3.0,11.0,2.5,2.7,83.9,82.2,1.7,6371.9,6244.1,127.8,6494.3,6364.0,130.3
Valkenisse,42,28,38.3,43.0,1995.1,1995.9,1999.0,2000.3,228.8,962.5,460.8,377.0,45.5,281.7,355.2,106.0,19.0,114.0,181.3,113.7,45.1,31.1,14.1,3392.0,2335.4,1056.6,3457.1,2380.2,1076.9
Schoorl,34,32,525.2,300.0,2002.5,2002.5,2011.7,2009.1,455.9,874.5,853.5,506.1,71.0,111.4,296.6,229.0,4.0,19.9,8.4,7.9,60.0,57.8,2.3,4533.1,4363.7,169.4,4620.2,4447.5,172.7
Den Oever,34,21,2.2,1.7,1980.2,1977.7,1982.3,1976.4,456.7,635.9,671.9,684.2,65.5,263.6,584.2,478.4,277.5,298.1,431.6,466.9,35.5,14.0,21.5,2663.7,1048.7,1615.0,2714.8,1068.8,1646.0
Burghsluis,28,27,1294.4,2277.1,2008.1,2008.3,2011.5,2011.6,1121.6,1695.5,2452.3,2599.5,119.0,172.8,309.4,313.9,26.5,31.0,46.9,48.8,144.1,137.7,6.4,11042.7,10559.1,483.6,11254.8,10761.8,492.9
Oudeschild,28,12,10.4,5.5,1994.2,1990.2,1994.9,1996.1,494.8,698.4,533.9,693.6,66.0,230.1,140.5,147.1,124.0,191.8,197.5,234.8,20.6,10.2,10.3,1543.2,768.8,774.4,1572.9,783.6,789.3
Borgsweer,27,15,44.3,57.8,2009.0,2003.7,2008.1,2007.4,417.9,588.7,964.0,992.2,92.0,137.9,280.1,269.6,2.0,23.9,43.2,39.1,20.4,16.9,3.5,1534.5,1270.3,264.2,1563.9,1294.7,269.3
Vlieland,26,24,47.4,49.4,1996.3,1996.8,2002.7,2001.2,606.7,747.4,501.7,632.1,69.5,113.2,117.6,105.0,8.0,47.5,18.7,18.0,22.7,19.2,3.5,1702.9,1436.9,266.0,1735.6,1464.5,271.2
Walsoorden,26,19,483.7,540.8,2006.9,2005.7,2008.1,2007.6,497.3,1042.7,639.7,676.2,75.5,110.6,112.9,122.3,26.5,51.9,65.9,67.1,64.8,52.5,12.3,4913.1,3987.3,925.8,5007.4,4063.8,943.6
Katwijk Aan Den Rijn,25,24,146.7,202.7,1998.0,1997.9,2004.3,2004.8,442.4,603.5,648.2,657.8,50.0,70.7,102.7,103.5,7.0,34.8,79.3,79.9,31.9,28.0,3.9,2408.5,2119.0,289.5,2454.8,2159.7,295.1
Willemstad,23,13,12.7,21.3,2004.1,2004.1,2003.3,2003.4,106.4,396.9,332.0,229.3,38.0,67.8,97.0,88.5,1.0,18.4,14.9,11.5,10.4,9.3,1.1,783.9,702.6,81.3,799.0,716.1,82.9
Hendrik Ido Ambacht,18,6,6.4,5.7,2008.3,2007.7,2008.5,2008.4,142.8,138.2,159.1,153.4,14.0,23.4,26.4,26.4,1.0,1.0,1.1,1.0,3.9,3.6,0.3,289.4,268.3,21.0,294.9,273.5,21.4
Ter Heijde,15,15,399.8,712.1,2006.8,2006.8,2011.9,2012.1,655.0,1125.5,1978.1,2115.9,111.0,235.9,404.3,419.2,16.0,384.2,27.0,23.7,111.5,45.3,66.2,8434.7,3462.5,4972.2,8596.6,3528.9,5067.7
Gorinchem,15,4,8.9,8.4,2010.3,2009.2,2009.0,2009.5,128.6,454.1,296.9,264.3,33.0,48.4,46.0,43.2,8.0,7.0,6.6,8.5,4.6,4.4,0.2,346.3,329.0,17.3,352.9,335.3,17.6
Hardinxveld,14,13,4.4,5.2,2006.8,2006.5,2007.3,2006.8,318.2,412.0,383.2,417.5,75.0,133.9,89.3,81.8,155.5,152.9,113.0,110.6,9.0,6.4,2.6,677.8,482.2,195.6,690.8,491.4,199.3
Puttershoek,14,14,41.8,59.4,2002.2,2002.2,2005.2,2005.2,768.5,852.8,840.3,800.9,93.0,94.0,129.5,128.1,19.5,24.2,25.1,25.2,13.7,12.3,1.4,1033.4,928.0,105.4,1053.3,945.8,107.4
Zoutkamp,13,8,0.3,0.2,1964.9,1968.8,1970.7,1967.0,371.5,584.6,504.0,372.0,168.0,302.2,395.4,340.8,158.0,160.1,182.7,164.8,9.7,5.8,4.0,731.3,434.0,297.3,745.4,442.3,303.0
Werkendam,13,9,4.2,3.8,2009.7,2008.2,2004.7,2008.5,182.5,176.0,169.9,156.0,27.0,88.6,75.8,47.9,39.0,98.3,116.7,126.0,8.2,5.2,3.0,615.7,387.7,228.0,627.6,395.2,232.4
Texel,12,12,36.0,32.9,2002.8,2002.8,2008.3,2010.2,410.5,532.1,423.1,514.1,42.5,82.2,65.5,65.4,3.0,7.8,5.8,5.0,11.4,11.3,0.1,859.9,852.1,7.8,876.4,868.4,8.0
Stavoren,12,1,4.1,3.9,1984.0,1984.0,1984.0,1984.0,99.5,99.5,157.3,157.3,23.5,23.5,83.7,83.7,10.0,10.0,15.3,15.3,2.7,2.3,0.4,201.6,170.7,30.9,205.5,174.0,31.5
Sleeuwijk,11,8,53.4,19.5,2006.5,2002.6,2003.6,2002.7,525.9,630.0,558.1,667.4,72.0,76.8,52.4,84.3,42.0,33.6,15.3,27.4,9.8,8.2,1.6,751.9,628.1,123.8,766.3,640.2,126.2
Duivendrecht,11,11,7.8,9.7,1996.9,1996.9,2001.5,2000.3,312.3,364.2,247.6,243.5,51.0,93.9,85.3,79.9,11.0,152.3,187.1,185.4,7.2,4.6,2.6,538.8,343.0,195.8,549.2,349.6,199.6
Zaltbommel,10,8,2.5,3.5,1995.2,1996.0,1995.9,1995.6,98.5,132.5,140.7,141.2,24.5,19.8,24.6,24.7,0.0,0.3,0.4,0.4,0.9,0.9,0.0,70.3,70.0,0.2,71.6,71.4,0.2
Usquert,9,9,62.8,53.9,1990.8,1990.8,2009.3,2009.2,484.5,1116.6,764.7,1275.9,106.0,504.1,2469.5,2746.8,1.0,6.1,7.9,10.1,26.3,26.2,0.1,1972.7,1968.4,4.3,2010.6,2006.1,4.4
Sliedrecht,8,8,9.3,13.5,2006.2,2006.2,2006.2,2006.2,159.5,496.5,589.0,663.5,18.5,60.9,193.8,198.7,1.5,8.1,14.0,14.3,2.8,2.8,0.0,213.5,210.0,3.6,217.6,214.0,3.6
Dordrecht,7,6,1.2,1.4,2006.7,2007.2,2006.4,2006.6,126.6,186.7,135.4,128.4,21.0,33.6,34.1,31.1,0.0,10.3,6.0,1.1,1.0,0.9,0.0,73.4,70.5,2.9,74.9,71.9,3.0
Harderwijk,7,1,0.1,0.0,2018.0,2018.0,2018.0,2018.0,33.3,33.3,30.4,30.4,15.0,15.0,138.7,138.7,40.0,40.0,41.2,41.2,1.6,1.1,0.5,120.5,81.1,39.3,122.8,82.7,40.1
Wonseradeel/Makkum,7,4,1.9,2.7,1973.3,1970.5,1975.5,1975.2,363.9,307.0,331.9,345.4,53.0,47.2,67.4,69.5,9.0,26.5,14.6,14.0,1.5,1.4,0.1,111.3,106.8,4.5,113.4,108.8,4.6
Lalleweer,7,6,20.6,30.2,2003.1,2003.5,2002.2,2002.2,877.3,766.0,759.3,764.3,82.0,78.5,85.6,86.0,47.0,51.8,69.0,68.9,7.5,6.5,1.0,562.6,486.6,76.0,573.4,495.9,77.4
Saba,7,5,27.2,41.4,1996.3,1998.4,2007.6,2008.1,104.7,304.7,448.7,600.2,10.0,30.0,82.5,89.9,11.0,18.8,21.4,22.3,4.4,3.1,1.3,339.2,238.8,100.4,345.7,243.4,102.3
Alblasserdam,7,7,4.0,4.5,1998.4,1998.4,2005.0,2004.5,270.1,341.3,350.0,320.3,27.0,61.7,121.9,109.0,31.0,78.9,191.0,159.5,10.4,4.0,6.5,783.9,297.2,486.7,799.0,302.9,496.1
Urk,7,7,0.8,0.4,1975.1,1975.1,1984.3,1979.9,246.9,909.4,873.0,605.1,42.0,704.6,2628.6,1896.9,246.0,364.6,485.0,584.9,10.3,4.8,5.5,771.0,356.9,414.1,785.8,363.8,422.0
Nijmegen,6,5,4.3,5.0,2008.7,2008.0,2008.8,2008.5,363.5,351.9,358.2,365.6,44.0,40.4,49.5,49.3,1.5,3.0,2.9,3.2,1.9,1.9,0.0,143.4,141.5,1.9,146.2,144.2,2.0
Keizersveer,5,2,2.0,3.0,1985.4,1986.0,1985.4,1985.4,273.3,296.6,269.7,270.2,24.0,24.5,25.5,25.5,23.0,30.0,36.2,36.0,0.9,0.5,0.3,63.9,39.6,24.3,65.1,40.4,24.7
Krimpen Aan De Lek,5,5,0.9,1.7,1998.4,1998.4,1995.9,1997.7,121.1,125.1,142.0,108.7,22.0,20.6,19.2,20.5,5.0,11.6,17.1,14.0,0.8,0.7,0.1,57.1,51.6,5.5,58.2,52.5,5.6
Termunterzijl,5,4,2.0,2.4,1981.6,1982.8,1996.7,1996.4,199.3,287.4,288.3,260.6,31.0,80.2,47.9,42.0,12.0,18.8,5.2,5.4,1.7,1.5,0.2,126.6,114.9,11.7,129.0,117.1,11.9
Zierikzee,5,3,0.6,1.0,2007.2,2002.0,1987.2,1983.2,195.6,329.2,416.0,514.7,55.0,256.7,544.9,629.5,15.0,622.3,1466.9,1709.5,5.8,2.1,3.8,438.0,153.9,284.0,446.4,156.9,289.5
Bruinisse,5,4,0.4,0.3,1985.0,1978.8,2000.4,1985.2,155.5,301.9,409.6,451.8,81.0,92.8,250.9,226.0,24.0,56.0,32.0,24.3,1.7,1.5,0.2,125.9,109.3,16.6,128.3,111.4,16.9
Hank,4,1,1.6,2.3,1985.0,1985.0,1985.0,1985.0,231.7,231.7,249.5,249.5,41.0,41.0,61.0,61.0,27.0,27.0,28.7,28.7,0.7,0.6,0.1,50.0,44.8,5.1,50.9,45.7,5.2
Albrandswaard,4,4,12.1,15.9,2005.8,2005.8,2002.4,2002.6,626.1,901.4,984.6,1025.1,86.0,108.2,187.0,186.9,3.5,7.0,13.9,13.8,3.5,3.4,0.1,262.8,257.9,4.9,267.9,262.8,5.0
Veere,4,3,5.1,2.9,1985.5,1984.7,1987.6,1987.3,225.4,246.8,278.9,264.2,63.0,65.5,118.8,101.3,4.0,11.7,6.1,9.9,1.3,1.3,0.0,97.1,94.2,2.9,99.0,96.0,2.9
Maasbracht,4,3,2.4,1.7,1980.2,1982.3,1985.4,1982.6,234.9,227.6,225.9,223.6,29.0,32.8,28.8,32.1,11.0,14.3,5.2,10.1,1.0,0.9,0.1,77.2,72.0,5.2,78.7,73.4,5.3
Nederhemert,4,3,1.6,2.3,1992.8,1995.3,1993.1,1992.8,259.4,223.5,226.8,236.9,32.5,26.7,32.5,32.9,8.5,9.3,8.5,8.4,0.6,0.5,0.0,41.4,39.6,1.8,42.2,40.3,1.9
Kampen,4,4,2.7,3.5,1986.2,1986.2,1985.5,1985.4,263.3,322.7,254.7,275.7,33.5,40.5,42.2,45.8,13.0,15.8,13.1,14.3,1.2,1.1,0.1,94.1,85.3,8.8,95.9,87.0,9.0
Yerseke,4,4,1.8,2.8,1995.0,1995.0,1991.6,1991.5,675.6,581.5,813.9,839.5,115.5,100.5,117.0,115.6,96.5,199.5,41.2,25.5,2.6,1.2,1.3,191.5,92.6,98.9,195.1,94.4,100.8
Millingen,4,2,4.5,4.3,2010.5,2011.0,2010.2,2010.3,532.2,425.8,499.1,484.5,62.5,50.5,60.8,59.7,0.5,6.5,1.9,2.5,1.9,1.9,0.0,144.6,142.8,1.9,147.4,145.5,1.9
Beneden Leeuwen,4,2,2.1,2.3,2011.5,2011.0,2011.0,2011.2,244.1,276.0,274.2,256.5,46.0,46.0,44.1,43.6,3.5,3.5,3.7,4.2,1.0,1.0,0.0,75.0,73.1,1.8,76.4,74.5,1.8
Lelystad,4,4,2.1,2.6,1977.8,1977.8,2003.3,2003.3,186.8,225.3,129.2,128.1,35.5,35.0,20.5,20.2,5.5,5.8,11.1,11.1,0.9,0.8,0.1,68.1,59.2,8.9,69.4,60.4,9.0
Tholen,3,2,0.1,1.2,2004.7,2005.0,2004.0,2005.7,18.7,119.8,17.7,89.6,10.0,9.8,7.4,11.4,2.0,32.8,1.5,56.0,0.8,0.2,0.6,61.8,14.2,47.6,63.0,14.5,48.5
