Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
General cargo,9830,1909,46959.2,64879.6,2001.8,2003.3,2004.1,2004.0,472.9,878.9,1079.1,1067.5,58.0,102.8,293.6,291.8,27.0,52.4,68.1,67.9,10574.0,9432.8,1141.2,802066.7,716238.0,85828.7,817466.4,729989.8,87476.6
Chemical tanker,8532,1556,136097.1,220083.3,2006.1,2008.5,2009.3,2009.3,403.8,1621.6,1464.0,1507.0,57.0,168.6,346.2,351.0,25.0,48.8,66.0,66.4,28085.8,22921.2,5164.6,2139403.2,1748639.1,390764.1,2180479.8,1782213.0,398266.8
Container,8182,906,373527.6,389746.0,2006.9,2008.5,2013.4,2013.0,300.5,677.3,1051.5,1007.6,30.0,54.8,306.5,298.0,17.0,25.0,27.8,27.8,38386.2,35665.1,2721.1,2932815.5,2726738.8,206076.7,2989125.5,2779092.1,210033.4
Ro-Ro,4080,110,23141.3,10997.3,2002.7,2003.3,2005.6,2004.7,165.3,434.4,240.0,249.7,13.0,45.5,33.3,36.1,7.0,18.5,15.3,15.5,4942.1,4255.0,687.2,372527.9,320522.7,52005.2,379680.4,326676.7,53003.7
Bulk carrier,2204,1358,183980.4,338853.2,2008.2,2010.2,2011.1,2011.1,1180.9,1982.7,2137.5,2170.0,117.0,218.9,382.5,384.4,67.5,106.2,115.8,115.6,13033.5,11918.7,1114.8,997186.8,912428.3,84758.6,1016332.8,929946.9,86385.9
Oil tanker,2143,805,260035.6,479965.3,2008.0,2008.9,2009.6,2009.7,836.9,2745.0,2332.5,2384.3,121.0,292.2,605.8,615.4,29.0,73.3,89.9,89.9,25136.9,19905.9,5231.0,1922780.8,1525523.7,397257.2,1959698.2,1554813.7,404884.5
Liquefied gas tanker,1982,276,53432.7,47911.7,2007.2,2009.4,2012.6,2012.5,423.8,2193.8,2355.6,2141.2,46.0,183.8,485.7,462.6,22.0,38.7,43.2,44.2,8100.4,6878.6,1221.8,550008.8,458527.0,91481.8,560569.0,467330.8,93238.3
Service - tug,1363,277,661.8,489.3,2001.8,2003.2,2008.5,2007.5,185.2,654.9,841.4,860.5,62.0,203.1,438.8,439.2,15.0,121.2,156.2,176.2,917.4,790.2,127.3,68985.5,59429.4,9556.1,70310.0,60570.4,9739.6
Ferry-RoPax,1264,19,12152.6,2206.7,2001.3,1998.4,2002.2,2004.1,193.7,422.3,218.1,213.4,12.0,126.5,15.2,15.8,8.0,68.9,550.7,549.8,2081.7,1720.3,361.5,156290.6,129155.4,27135.2,159291.4,131635.2,27656.2
Miscellaneous - fishing,1209,230,1391.3,1101.7,1990.5,1989.5,1992.7,1992.4,483.3,1034.0,1342.3,1449.5,66.0,201.4,569.1,572.1,11.0,54.0,115.0,111.2,1083.5,943.8,139.7,81479.7,70983.0,10496.7,83044.1,72345.9,10698.2
Service - other,912,236,3320.0,3923.0,2000.0,1999.0,2007.3,2007.3,256.0,986.6,720.6,558.0,37.5,274.0,539.9,371.9,9.0,142.7,85.8,79.4,1260.7,1088.7,172.0,94932.4,82012.5,12919.9,96755.1,83587.1,13168.0
Offshore,743,290,3750.4,3075.1,2003.9,2003.4,2007.6,2006.5,446.5,1205.2,996.4,981.5,65.0,339.1,630.8,513.5,35.0,186.1,246.3,207.6,1798.5,1362.0,436.5,135461.6,102675.4,32786.1,138062.4,104646.8,33415.6
Refrigerated bulk,530,142,12977.6,13965.2,1996.0,1994.6,1998.0,1997.5,1525.9,2460.3,2821.2,2861.1,130.0,186.1,266.1,268.2,29.5,80.4,63.4,65.5,5324.5,4634.2,690.3,405536.6,353681.3,51855.3,413322.9,360472.0,52850.9
Vehicle,491,209,9562.5,3202.1,2005.0,2007.1,2005.1,2004.6,239.5,350.9,436.9,440.3,22.0,36.8,112.7,109.2,19.0,30.7,29.1,28.3,944.7,808.9,135.9,71829.7,61558.6,10271.1,73208.8,62740.5,10468.3
Cruise,339,94,10026.7,1039.1,1996.9,1994.6,2006.3,2003.9,322.0,443.1,446.7,458.7,27.0,60.6,111.7,112.7,10.0,23.1,13.7,14.2,2444.7,2052.9,391.8,182930.3,153103.3,29827.1,186442.6,156042.8,30399.7
Ferry-pax only,39,13,42.5,8.2,1951.0,1955.5,1984.7,1976.9,257.7,1049.4,2470.2,1579.3,74.0,324.2,527.1,584.1,33.0,38.9,48.2,45.2,39.8,33.5,6.3,2987.9,2516.0,472.0,3045.3,2564.3,481.0
Other liquids tankers,34,9,2420.3,2906.1,2001.2,2003.1,2007.2,2006.9,1509.8,2678.5,3800.1,3673.6,126.0,217.2,404.7,401.1,61.0,94.9,97.1,99.1,373.1,324.9,48.2,28798.2,25079.4,3718.8,29351.1,25560.9,3790.2
Yacht,2,2,0.4,0.5,1934.5,1934.5,1919.0,1922.6,730.1,730.1,766.1,660.8,199.0,199.0,276.4,258.4,57.0,57.0,63.6,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
