Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Kingdom of Great Britain and Northern Ireland,15455,2844,80208.0,74482.2,2002.8,2004.5,2006.0,2006.5,204.8,438.7,277.1,318.0,20.0,92.9,775.1,261.2,14.0,62.4,54.0,79.0,19046.8,13927.3,5119.5,1433675.9,1047341.0,386334.9,1461202.5,1067449.9,393752.6
Belgium,5134,2170,13608.8,15538.2,2004.2,2005.6,2008.5,2008.1,119.5,183.4,145.2,147.5,22.0,59.2,59.3,64.3,23.0,54.8,56.1,67.9,5290.1,2872.1,2418.0,398927.2,215895.1,183032.1,406586.6,220040.3,186546.3
Germany,4162,1819,38372.4,42442.7,2002.4,2003.4,2010.8,2010.4,312.7,433.7,327.5,338.8,31.0,96.7,83.6,92.4,22.0,56.5,42.4,44.0,6255.0,4622.8,1632.3,470254.9,347406.6,122848.4,479283.8,354076.8,125207.1
Norway,2779,890,22383.1,31616.9,2001.6,2003.8,2006.4,2006.6,572.6,714.7,742.1,762.1,61.0,104.5,134.7,145.2,23.0,50.0,47.2,50.6,4729.2,3840.2,889.0,353759.4,286573.2,67186.2,360551.6,292075.4,68476.2
France,2443,1251,13944.2,18780.8,2005.5,2005.8,2008.4,2008.3,289.2,475.6,403.2,403.6,43.0,74.0,136.7,117.3,25.0,52.9,60.5,54.5,3770.9,2585.1,1185.8,284809.8,195090.2,89719.6,290278.1,198835.9,91442.2
Spain,1996,1320,60836.8,81083.4,2006.6,2007.0,2009.6,2009.8,1328.4,1362.1,1449.0,1489.3,122.0,153.4,160.4,178.2,31.0,71.0,62.8,70.9,8346.7,7208.8,1137.9,636043.2,549732.9,86310.3,648255.2,560287.8,87967.4
Russian Federation,1565,778,70873.8,109936.2,2006.2,2006.4,2009.5,2009.1,1460.1,1473.4,1639.6,1599.7,141.0,180.7,214.6,207.3,32.0,56.2,51.6,53.6,10672.2,9041.6,1630.7,789029.1,665042.0,123987.1,804178.5,677810.8,126367.7
Sweden,1081,543,8342.6,10919.5,2004.4,2005.0,2006.0,2006.5,571.4,731.6,753.7,766.2,68.0,90.0,130.4,142.6,23.0,37.3,37.1,41.2,2128.0,1773.7,354.3,159395.5,132643.2,26752.3,162455.8,135189.9,27265.9
Denmark,1060,650,9813.6,12836.6,2000.9,2001.9,2008.9,2009.1,506.4,691.7,874.0,974.6,61.0,116.8,330.1,398.1,26.0,96.2,70.8,48.4,2378.8,1814.3,564.6,178970.7,136422.6,42548.1,182406.9,139041.9,43365.1
Ireland,974,311,7038.3,7266.6,2006.9,2005.5,2008.0,2007.7,648.8,837.3,706.6,729.6,53.0,99.9,93.7,103.5,29.0,49.1,69.2,73.2,1874.9,1619.7,255.2,142037.9,122804.7,19233.1,144765.0,125162.6,19602.4
Finland,869,342,9459.6,13023.5,2005.2,2005.4,2006.7,2007.0,1188.6,1200.6,1250.7,1263.7,113.0,131.7,134.4,140.7,22.0,38.0,36.7,38.4,2622.8,2408.0,214.8,196250.5,180097.5,16153.0,200018.5,183555.4,16463.1
Portugal,578,310,8267.3,9441.3,2005.5,2005.4,2007.7,2007.6,1062.8,1115.7,1106.3,1125.3,101.0,129.1,109.2,121.7,25.0,65.1,44.7,52.3,1641.2,1402.0,239.1,124871.0,106779.3,18091.6,127268.5,108829.5,18439.0
United States of America,569,477,110057.4,175204.8,2010.5,2010.2,2011.1,2011.0,4850.9,4488.2,4382.2,4446.7,419.0,426.6,440.4,462.2,46.0,69.4,68.9,73.3,11331.3,10650.0,681.3,866389.2,814695.9,51693.3,883023.8,830338.1,52685.8
Poland,432,227,4225.4,5742.6,2003.4,2002.8,2007.9,2007.9,730.3,834.3,904.1,918.5,84.0,126.8,129.6,140.4,26.0,76.3,61.4,62.0,1140.8,926.9,213.9,85620.4,69512.7,16107.7,87264.3,70847.4,16417.0
Estonia,331,214,5074.1,8196.2,2005.2,2006.0,2007.5,2007.9,995.9,1147.8,1271.7,1284.1,106.0,125.4,144.7,147.1,25.0,36.5,52.1,54.9,962.6,812.9,149.7,72131.0,60754.2,11376.7,73515.9,61920.7,11595.2
Turkey,306,283,27604.4,48310.1,2007.8,2007.8,2010.1,2010.3,3184.4,3232.1,3225.6,3224.7,297.0,327.7,333.0,336.5,43.0,75.4,69.9,69.6,3210.3,2826.6,383.8,246308.1,217143.3,29164.8,251037.2,221312.5,29724.7
Latvia,306,230,4885.4,8197.8,2005.3,2006.0,2009.0,2009.4,925.1,1049.9,1223.2,1241.3,103.0,127.6,178.4,183.1,25.5,41.3,59.5,62.2,816.7,709.1,107.6,61422.6,53273.6,8149.0,62601.9,54296.4,8305.5
Brazil,272,229,68611.4,121435.0,2008.8,2009.4,2010.1,2010.2,5114.7,4992.3,4942.6,4935.6,476.0,527.4,545.5,555.9,72.5,83.9,97.3,100.7,5431.2,5229.2,202.0,417672.9,402399.3,15273.6,425692.2,410125.4,15566.8
Morocco,253,134,20265.7,23441.9,2009.3,2008.5,2012.0,2011.9,1423.3,1755.6,1417.7,1425.3,112.0,221.6,116.3,123.3,23.0,49.2,33.0,35.3,2164.9,2029.5,135.3,165911.7,155699.3,10212.4,169097.2,158688.7,10408.5
Canada,250,188,30743.5,50855.7,2008.7,2008.1,2010.3,2010.4,3219.8,3620.1,3667.3,3766.9,293.5,362.9,503.8,544.2,41.5,58.8,73.2,79.3,3614.6,3433.8,180.8,276724.2,263039.6,13684.6,282037.3,268089.9,13947.3
Iceland,224,67,2096.7,1952.6,2001.0,2000.2,2001.3,2003.6,1121.2,1170.8,1089.0,1107.3,98.0,125.7,89.8,100.7,24.5,49.5,33.3,42.6,588.3,542.0,46.3,44713.3,41232.8,3480.4,45571.8,42024.5,3547.2
Lithuania,169,139,2741.5,4559.6,2004.3,2004.9,2009.5,2009.7,832.0,904.7,1061.3,1071.7,97.0,108.8,118.7,121.2,32.0,41.3,53.7,57.9,511.2,395.0,116.2,38487.3,29572.5,8914.8,39226.2,30140.2,9086.0
Italy,160,152,6393.3,9497.4,2007.6,2007.4,2008.5,2008.9,2452.3,2488.4,2400.2,2397.2,245.0,261.2,256.2,264.5,32.0,53.9,54.4,53.5,1144.6,1014.8,129.8,87647.7,77851.9,9795.8,89330.5,79346.7,9983.9
China,154,45,138210.5,137273.7,2012.9,2012.5,2015.5,2015.5,9820.1,7008.5,8926.2,8256.7,586.0,607.4,607.8,609.8,39.0,101.9,43.0,44.6,11419.3,11294.8,124.5,883226.2,873839.8,9386.5,900184.2,890617.5,9566.7
Sri Lanka,132,56,96880.8,101793.5,2012.6,2011.5,2013.5,2013.3,6815.5,6894.7,6765.5,6770.6,402.0,474.6,405.5,409.4,35.0,56.8,37.0,37.3,8825.7,8722.1,103.6,682239.6,674437.5,7802.1,695338.6,687386.7,7951.9
Malaysia,121,92,111509.4,118974.5,2012.4,2011.9,2014.1,2013.8,8370.6,8353.3,8318.2,8336.6,509.0,629.8,495.7,519.4,45.0,98.0,45.6,49.1,10168.3,9963.7,204.6,786174.6,770630.5,15544.1,801269.2,785426.6,15842.6
Greece,117,89,25502.4,27758.0,2010.1,2009.3,2015.0,2014.5,2867.5,2921.5,2854.8,2849.7,245.0,276.2,186.2,192.9,44.0,51.2,48.2,49.1,2138.7,2064.3,74.4,164700.9,159099.2,5601.7,167863.2,162153.9,5709.3
Nigeria,112,99,26147.6,47804.1,2010.8,2010.5,2010.7,2010.7,4549.2,4480.3,4583.7,4586.6,447.0,503.9,485.4,484.4,41.0,71.3,69.2,69.7,2521.1,2142.1,379.0,194155.1,165289.8,28865.3,197882.9,168463.4,29419.5
