Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Drapetzona,2533,181,25346.1,4715.6,1995.0,1995.9,1996.6,1995.4,299.2,528.6,441.6,455.3,15.0,39.4,235.6,248.6,8.0,49.1,60.0,61.9,7688.8,5690.6,1998.2,591818.4,438562.2,153256.2,603181.3,446982.6,156198.7
Aspropyrgos,1483,158,1422.6,2050.6,1994.1,1995.5,2000.3,2000.8,191.1,458.8,381.5,391.0,32.0,70.1,125.0,124.7,19.0,33.3,43.2,42.6,912.8,586.3,326.6,69094.8,44468.5,24626.3,70421.4,45322.3,25099.2
Piraeus,1142,226,1534.4,1032.1,1988.7,1994.7,1993.9,1993.3,178.0,630.0,317.2,246.4,26.5,111.7,80.3,69.6,10.0,59.4,61.0,64.9,903.4,642.0,261.4,68737.8,48897.5,19840.3,70057.6,49836.3,20221.2
Rhodes,1056,135,6900.4,1605.9,1995.0,1993.8,1999.0,1996.6,325.1,823.3,360.1,371.3,19.0,92.9,57.4,89.1,9.0,46.9,15.9,28.0,2243.6,1840.4,403.3,172416.5,141703.9,30712.6,175726.9,144424.6,31302.3
Thessaloniki,948,266,1915.5,2624.3,1993.2,1996.9,2000.1,2001.3,243.3,377.9,282.4,285.3,28.0,114.9,67.6,56.7,20.0,44.2,39.9,41.3,827.4,503.2,324.2,62955.5,38448.5,24507.0,64164.2,39186.7,24977.5
Perama,905,319,1408.6,1360.6,1991.8,1996.4,1999.2,2001.6,145.9,1077.2,473.6,367.1,33.0,130.8,212.9,158.1,23.0,132.6,415.7,410.7,1001.5,561.9,439.6,75781.3,42547.5,33233.8,77236.4,43364.4,33871.9
Mykonos,889,128,5493.1,784.6,1991.7,1992.6,1999.6,1996.3,154.9,406.1,302.1,289.4,11.0,88.3,154.4,117.1,10.0,27.2,39.7,56.0,1963.8,1413.4,550.4,150343.6,108243.9,42099.7,153230.2,110322.2,42908.0
Eleusina,652,175,385.3,531.7,1997.0,1994.9,1998.5,1999.2,146.7,330.5,289.0,282.5,32.5,57.5,117.5,117.0,23.0,42.3,51.9,44.4,417.6,263.5,154.1,31558.3,19956.8,11601.6,32164.3,20339.9,11824.3
Agioi Theodoroi,610,128,2168.2,3661.3,2001.7,2003.0,2005.7,2005.7,265.1,423.8,532.4,546.3,31.0,106.4,250.6,253.3,19.0,50.8,46.1,46.7,742.6,514.5,228.1,56601.7,39290.8,17310.9,57688.4,40045.1,17643.3
Souda,543,62,3900.0,916.6,1988.7,1994.9,1995.8,1995.8,158.1,1022.2,294.9,286.5,10.0,129.2,424.0,350.0,14.0,110.3,38.9,37.5,1122.4,779.7,342.6,86306.0,60109.9,26196.1,87963.1,61264.0,26699.0
Keratsinion,532,119,1737.7,2021.2,1999.8,1999.6,2003.8,2003.7,238.6,238.7,272.3,271.8,24.0,63.3,40.0,40.7,35.0,42.4,41.3,41.8,535.0,335.2,199.9,40824.2,25703.0,15121.2,41608.0,26196.5,15411.5
Naxos,532,68,2082.5,418.4,1995.5,1992.2,2003.3,2000.4,235.5,852.2,751.0,532.9,18.5,105.4,153.6,134.0,9.0,70.8,28.7,30.4,1089.7,901.0,188.7,83180.9,68921.0,14259.9,84778.0,70244.3,14533.7
Lavrio,527,117,996.0,1156.9,1985.0,1994.5,1997.7,2001.2,216.1,738.5,380.6,368.0,17.0,60.8,73.1,61.3,14.0,107.5,213.5,266.8,483.2,262.7,220.4,36679.4,19954.5,16724.9,37383.6,20337.6,17046.0
Elefsis,482,100,290.4,401.8,1991.3,1995.3,1995.2,1996.0,116.6,682.9,238.7,209.7,27.0,80.3,472.9,99.0,18.0,56.9,89.3,49.3,313.3,203.9,109.4,23603.0,15364.5,8238.5,24056.2,15659.5,8396.7
Rafina,464,26,1242.0,330.4,1989.4,1994.7,1991.7,1990.9,215.6,2169.4,496.7,483.7,8.0,162.9,167.9,291.0,1.0,378.1,78.4,193.9,905.2,679.8,225.4,68942.2,51778.7,17163.5,70265.9,52772.8,17493.1
Heraclio,439,50,3633.2,797.6,1987.8,1992.9,1992.4,1993.0,203.7,593.9,447.4,435.9,11.0,80.5,54.7,57.6,13.0,48.6,57.8,58.3,1280.7,734.8,545.8,98068.6,56294.1,41774.5,99951.5,57375.0,42576.5
Patra,377,90,2606.9,860.3,1992.4,1994.1,2002.8,2002.3,167.3,750.3,634.6,557.1,35.0,188.9,93.5,107.1,15.0,58.2,54.0,50.5,994.5,673.3,321.2,76284.7,51720.3,24564.4,77749.4,52713.3,25036.0
Thira,365,109,1443.1,356.0,1989.1,1993.8,2000.2,2001.8,145.5,283.6,163.0,238.6,13.0,29.3,32.3,72.1,11.0,26.6,17.5,20.5,466.2,303.0,163.3,35788.1,23289.2,12498.9,36475.2,23736.4,12738.8
Syros,340,104,985.7,684.3,1994.6,1993.7,2000.8,2001.3,217.0,811.7,498.9,649.1,23.0,117.5,103.3,152.6,12.0,60.8,65.8,78.9,463.5,351.4,112.0,35377.2,26899.6,8477.5,36056.4,27416.1,8640.3
Aegina,338,52,447.6,163.6,1988.9,1991.6,1994.8,1991.9,408.2,1205.1,632.8,322.2,37.5,160.1,659.4,518.7,8.0,62.0,50.1,42.6,333.2,294.1,39.1,25030.5,22089.8,2940.7,25511.1,22513.9,2997.2
Tinos,329,56,962.4,301.7,1992.5,1987.1,1995.5,1994.4,254.4,434.2,588.3,576.2,20.0,35.9,171.8,127.2,10.0,20.0,75.9,75.8,682.8,497.0,185.7,52028.0,37943.9,14084.2,53027.0,38672.4,14354.6
