Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Turkey,7180,3186,69103.1,100174.9,2000.5,2001.3,2006.0,2006.5,363.9,474.3,431.8,451.2,36.0,62.8,87.7,95.9,16.0,53.8,39.0,40.9,10483.4,7569.4,2913.9,807097.6,583495.6,223602.0,822593.9,594698.7,227895.1
Italy,3009,981,81802.9,49221.8,2001.8,2001.4,2006.2,2006.7,690.2,863.5,847.8,906.7,52.0,89.4,90.8,105.1,12.0,60.5,34.1,52.1,15198.3,13159.1,2039.2,1172929.4,1016001.9,156927.5,1195449.6,1035509.2,159940.5
Cyprus,807,238,6780.6,8009.7,1997.7,1999.6,2001.1,2002.4,552.7,788.4,640.1,696.0,46.0,85.0,100.0,115.0,18.0,56.9,62.8,80.2,1584.9,1301.1,283.9,121855.0,100192.7,21662.3,124194.6,102116.4,22078.2
Egypt,787,463,11986.2,16466.5,2001.0,2000.7,2004.9,2005.4,595.8,832.4,723.2,710.3,57.0,93.3,163.1,112.2,45.0,96.9,83.0,71.4,2247.8,1535.0,712.8,172080.6,117492.0,54588.6,175384.6,119747.9,55636.7
Spain,508,438,20203.6,25560.9,2003.8,2003.4,2007.4,2007.7,1455.9,1586.4,1386.0,1454.4,132.5,153.0,123.7,135.4,18.0,41.6,33.8,40.0,2461.1,2263.7,197.4,189519.7,174485.4,15034.4,193158.5,177835.5,15323.0
Malta,506,329,11024.5,11522.0,2002.7,2003.7,2005.2,2006.3,588.9,896.8,666.6,691.8,56.0,130.7,132.2,138.5,15.0,69.5,44.3,53.8,1927.5,1632.5,295.0,148256.3,125689.4,22566.9,151102.8,128102.6,23000.2
Israel,376,196,3295.0,3314.4,1998.3,1999.6,2001.0,2002.4,666.0,673.9,696.3,700.3,61.0,78.7,74.5,83.2,44.0,87.5,53.9,66.5,734.2,586.0,148.3,56199.6,44925.4,11274.2,57278.6,45788.0,11490.6
Lebanon,314,171,3076.9,4009.2,1997.1,1996.4,2004.9,2004.7,674.8,797.2,747.6,760.1,65.0,86.6,87.1,92.8,35.0,86.4,52.3,60.7,654.2,490.9,163.2,50396.5,37843.7,12552.7,51364.1,38570.3,12793.7
Croatia,257,133,6523.3,3589.6,1998.1,1995.5,2003.4,2004.8,818.4,969.2,820.9,1066.2,65.0,86.6,78.6,129.9,13.0,67.8,40.8,84.3,1337.9,1059.0,278.9,103353.1,81839.0,21514.1,105337.4,83410.3,21927.2
Albania,221,107,2402.1,829.4,1992.9,1992.4,1997.9,1998.4,433.6,1225.9,659.8,787.5,38.0,90.9,198.4,130.8,24.0,59.8,240.0,139.8,644.4,447.1,197.3,49415.1,34336.1,15078.9,50363.8,34995.4,15368.4
Slovenia,176,102,3213.1,2139.2,1996.9,1998.9,2000.9,2004.0,847.2,830.7,790.5,869.3,73.0,90.8,76.3,91.0,43.0,61.3,50.1,73.7,523.2,433.1,90.1,40420.0,33483.8,6936.2,41196.1,34126.7,7069.4
Saudi Arabia,175,93,25363.5,28462.6,2009.9,2009.2,2011.2,2010.9,1336.0,1438.5,1362.8,1375.9,98.0,127.0,110.8,119.3,15.0,57.2,26.5,33.3,2166.0,2052.7,113.4,167759.0,158988.9,8770.1,170979.9,162041.5,8938.5
Libya,170,139,3478.6,5851.2,1999.8,1999.5,2004.9,2005.4,625.2,743.0,739.2,734.0,57.5,83.2,132.8,134.3,60.5,132.3,100.9,98.2,566.8,318.7,248.1,43751.4,24647.1,19104.2,44591.4,25120.3,19471.0
Algeria,168,115,4532.3,6020.3,2000.2,2000.0,2000.3,2001.2,1226.9,1282.9,1315.0,1325.9,111.5,128.8,145.1,146.5,50.0,80.5,67.1,68.2,703.5,568.2,135.3,52174.6,41903.2,10271.4,53176.4,42707.8,10468.6
France,167,136,4851.1,4682.7,2000.6,2001.1,2006.5,2007.2,1220.7,1525.3,1668.6,1742.4,119.0,167.5,153.4,176.2,37.0,64.5,80.0,71.7,783.8,628.6,155.3,59494.1,47557.1,11937.0,60636.4,48470.2,12166.2
Tunisia,161,132,1719.6,2298.3,2000.5,2000.8,2004.9,2004.6,811.7,919.9,951.5,970.4,82.0,101.6,114.0,120.9,54.0,86.4,80.9,90.3,371.1,261.4,109.7,28468.3,20106.5,8361.7,29014.8,20492.5,8522.3
Gibraltar,155,146,7296.6,12104.4,2008.2,2008.1,2009.0,2009.2,1512.4,1657.0,1688.5,1704.3,134.0,175.8,292.3,308.1,9.0,11.3,11.6,12.0,782.5,761.1,21.4,60270.3,58624.7,1645.6,61427.5,59750.3,1677.2
Morocco,137,53,5576.5,7165.2,2003.9,2004.7,2006.3,2006.2,1662.3,1650.6,1642.6,1641.9,128.0,161.5,130.2,132.7,25.0,86.7,43.1,46.0,830.9,773.0,57.9,64161.3,59727.0,4434.3,65393.2,60873.8,4519.5
Ukraine,136,130,1384.5,2217.7,1998.8,1998.7,2004.9,2005.4,734.0,783.9,762.5,758.1,84.0,97.5,114.6,111.6,45.5,67.5,91.4,94.0,179.2,147.4,31.8,13764.7,11333.4,2431.3,14029.0,11551.0,2478.0
Netherlands,117,89,25502.4,27758.0,2010.1,2009.3,2015.0,2014.5,2867.5,2921.5,2854.8,2849.7,245.0,276.2,186.2,192.9,44.0,51.2,48.2,49.1,2138.7,2064.3,74.4,164700.9,159099.2,5601.7,167863.2,162153.9,5709.3
Portugal,116,55,5441.5,6798.1,2000.8,2000.9,2003.7,2003.5,1707.1,1604.6,1736.8,1743.8,102.0,163.0,125.6,132.1,18.0,65.9,32.4,38.3,812.2,777.4,34.8,62832.5,60159.3,2673.2,64038.9,61314.3,2724.6
Russian Federation,112,106,2813.6,4925.2,2004.3,2004.3,2008.1,2008.4,897.5,993.6,991.1,992.2,101.0,132.1,171.9,172.7,64.5,101.6,95.6,94.9,319.8,238.8,81.0,24642.0,18405.7,6236.3,25115.1,18759.1,6356.1
Singapore,99,67,62089.2,68368.8,2011.9,2010.4,2014.0,2013.2,5732.3,5535.5,5729.2,5711.6,386.0,459.8,402.1,421.8,23.0,30.4,28.1,31.0,4204.5,4094.2,110.3,325617.4,317081.3,8536.1,331869.2,323169.2,8700.0
Romania,91,78,446.6,617.7,1997.8,1997.7,2002.1,2001.4,596.7,618.9,581.1,576.8,67.0,78.6,80.5,79.0,44.0,121.9,194.2,203.8,128.1,76.3,51.8,9805.9,5847.8,3958.1,9994.2,5960.1,4034.1
Belgium,80,55,24170.7,24525.1,2012.3,2011.1,2014.6,2014.5,2901.4,2984.6,2904.0,2905.8,185.5,238.9,175.4,178.4,31.0,39.1,31.4,32.0,1933.9,1887.5,46.4,149059.5,145576.1,3483.4,151921.4,148371.1,3550.3
United Kingdom of Great Britain and Northern Ireland,69,67,9505.5,8775.8,2006.2,2006.1,2007.4,2006.9,2839.7,3103.2,3054.7,3218.5,242.0,259.4,247.5,280.9,21.0,144.0,119.7,221.1,930.3,834.0,96.2,71206.7,63865.5,7341.2,72573.9,65091.7,7482.2
United States of America,52,51,10787.1,18076.7,2010.5,2010.5,2011.0,2010.6,5400.3,5684.8,5725.9,5717.0,525.0,547.5,584.6,593.0,104.0,120.8,113.4,116.0,995.7,928.3,67.4,76701.9,71640.4,5061.4,78174.6,73015.9,5158.6
Malaysia,43,28,33372.5,35421.5,2012.8,2011.5,2014.7,2014.3,5710.5,5429.3,5734.8,5751.6,337.0,385.2,361.0,377.9,17.0,33.8,22.5,25.6,2429.9,2408.7,21.2,188225.0,186584.9,1640.2,191838.9,190167.3,1671.6
Bulgaria,41,40,204.5,306.5,1999.3,1999.7,2002.7,2002.2,525.2,828.9,546.3,528.0,58.0,111.2,100.8,71.7,66.0,105.0,167.5,172.8,49.7,35.2,14.5,3789.4,2691.3,1098.0,3862.1,2743.0,1119.1
Montenegro,41,22,1009.8,178.2,2001.2,2000.5,2005.2,2006.0,278.1,584.0,410.8,514.3,20.0,35.8,33.4,48.2,9.0,47.2,10.6,35.4,201.2,175.1,26.1,15570.9,13555.5,2015.5,15869.9,13815.7,2054.2
India,26,25,2455.1,4095.0,2008.8,2008.7,2009.6,2009.8,3928.9,4229.8,4255.9,4231.5,386.5,448.2,457.4,445.1,63.0,93.1,110.6,111.2,323.4,293.6,29.8,24885.0,22617.1,2268.0,25362.8,23051.3,2311.5
Germany,23,23,1648.6,2048.8,2008.0,2008.0,2009.7,2011.1,3165.7,3227.0,3291.5,3307.9,297.0,298.6,258.8,268.3,40.0,50.4,48.3,53.7,184.5,176.2,8.3,14140.5,13508.8,631.7,14412.0,13768.2,643.8
United Arab Emirates,22,22,3196.9,4208.8,2002.7,2002.7,2004.3,2004.6,3623.8,3683.4,3734.8,3728.5,339.5,352.4,326.2,335.3,42.0,84.2,65.6,71.5,360.6,330.3,30.3,27876.5,25542.6,2334.0,28411.7,26033.0,2378.8
Syrian Arab Republic,22,19,195.2,286.1,1992.5,1991.6,1997.2,1997.2,894.7,1270.4,995.7,1003.9,74.0,127.9,148.3,149.2,62.5,163.6,136.7,143.6,50.4,32.9,17.5,3849.4,2526.7,1322.7,3923.3,2575.2,1348.1
Indonesia,21,19,3391.5,5843.3,2004.1,2005.5,2007.9,2008.0,5789.0,5786.7,6793.8,6870.0,490.0,482.1,663.6,680.1,39.0,115.9,110.9,90.2,351.4,317.1,34.3,27164.0,24525.3,2638.7,27685.5,24996.1,2689.4
Senegal,16,16,1027.1,1725.0,2001.4,2001.4,2005.2,2005.3,3016.3,3080.9,3079.3,3077.2,275.5,397.2,304.8,302.2,124.5,125.2,139.5,140.5,126.2,120.0,6.2,9718.6,9245.6,473.0,9905.2,9423.1,482.1
Georgia,14,8,155.1,198.5,2001.9,2003.9,2001.2,2001.4,948.0,953.3,938.5,935.0,81.0,91.9,83.5,85.4,40.5,59.6,55.6,57.1,35.7,29.7,6.0,2738.6,2286.7,451.8,2791.1,2330.6,460.5
Nigeria,14,14,2290.0,3343.0,2007.1,2007.1,2008.8,2007.6,5048.6,5079.3,5112.4,5115.6,442.5,528.2,506.5,545.6,117.0,122.4,113.2,129.8,251.9,244.4,7.5,18427.4,17847.8,579.6,18781.2,18190.5,590.7
Brazil,12,12,2766.3,5078.1,2007.2,2007.2,2007.9,2007.8,5038.8,5296.1,5106.6,5083.3,497.5,600.1,573.4,567.0,70.5,238.4,159.4,146.2,273.6,249.7,23.8,21171.1,19339.6,1831.5,21577.6,19710.9,1866.7
China,11,11,4013.1,6359.0,2006.7,2006.7,2009.8,2010.0,7882.3,5341.7,6781.0,6689.3,682.0,536.3,615.0,638.2,50.0,62.5,68.5,75.1,324.7,315.8,8.9,25134.8,24449.6,685.2,25617.4,24919.1,698.3
Jordan,10,10,501.5,116.0,2001.5,2001.5,2004.4,2006.9,869.7,909.0,884.8,890.1,77.5,87.5,78.1,91.0,27.5,34.5,21.6,25.3,99.0,85.6,13.5,7666.2,6625.4,1040.8,7813.4,6752.6,1060.8
Ireland,10,10,350.6,303.4,2005.5,2005.5,2002.6,2006.1,2738.1,2816.7,2806.1,2844.9,246.5,250.8,202.3,231.4,64.0,66.7,36.2,60.8,46.9,42.5,4.4,3607.3,3271.3,336.1,3676.6,3334.1,342.5
Canada,9,9,1481.2,2501.0,2006.9,2006.9,2008.2,2008.1,4963.0,5502.8,5314.7,5234.4,474.0,511.3,510.3,500.3,30.0,47.0,64.0,60.1,145.7,141.7,4.0,11221.7,10923.4,298.3,11437.2,11133.1,304.1
Djibouti,8,8,261.1,429.6,2001.0,2001.0,2002.7,2002.7,2023.9,1977.7,2030.2,2033.0,224.0,300.9,371.4,377.8,24.5,76.6,143.9,148.6,36.4,34.6,1.9,2807.3,2665.0,142.3,2861.2,2716.2,145.0
Mexico,8,8,1410.4,2418.5,2009.4,2009.4,2008.1,2008.1,6377.3,6532.6,6597.9,6607.9,531.0,555.4,577.0,582.4,93.5,178.0,214.5,228.6,142.1,133.8,8.3,10984.8,10347.3,637.5,11195.7,10546.0,649.7
Iran (Islamic Republic of),8,8,561.4,877.2,2003.6,2003.6,2009.2,2008.8,3466.1,2868.5,3191.2,3140.8,268.0,294.0,398.3,426.5,84.5,93.0,138.8,157.7,71.7,65.4,6.3,5544.6,5056.6,488.0,5651.1,5153.7,497.3
Sri Lanka,7,7,1346.7,2533.5,2005.6,2005.6,2004.7,2004.6,4268.3,4624.4,5000.1,5044.7,397.0,453.9,491.5,497.4,10.0,12.3,16.4,17.1,115.3,111.3,4.1,8921.5,8606.4,315.1,9092.8,8771.7,321.1
Poland,7,7,919.1,1655.4,2002.6,2002.6,2004.9,2005.0,3704.8,4040.3,4601.5,4621.9,345.0,366.7,417.8,417.5,92.0,132.4,60.8,57.3,98.6,89.0,9.6,7539.3,6820.0,719.3,7684.1,6950.9,733.1
Denmark,6,6,277.7,441.5,2005.3,2005.3,2006.4,2006.4,3548.6,3580.8,3584.0,3594.1,332.0,347.8,322.6,323.0,25.0,25.7,27.8,28.6,40.4,38.9,1.5,3087.8,2978.7,109.2,3147.1,3035.9,111.3
Sudan,6,5,200.0,362.0,2009.8,2008.8,2012.6,2012.7,1295.5,1311.6,1317.4,1315.9,133.5,139.3,135.3,135.6,41.0,71.2,131.3,133.4,23.6,19.3,4.3,1826.8,1496.7,330.2,1861.9,1525.4,336.5
Oman,6,6,661.3,453.6,1998.8,1998.8,1995.1,1991.7,3253.0,3173.2,3305.7,3097.0,288.5,277.5,245.7,275.3,24.5,66.5,31.1,60.7,146.8,143.5,3.3,11357.4,11107.0,250.4,11575.4,11320.3,255.2
Mauritania,6,6,580.3,1063.6,2007.2,2007.2,2007.4,2007.6,2885.3,2864.7,2797.4,2786.1,242.0,254.0,237.2,235.5,305.0,355.3,510.5,529.0,56.4,46.3,10.0,4356.9,3580.8,776.0,4440.5,3649.6,790.9
Sweden,6,6,267.3,424.5,2009.0,2009.0,2010.0,2010.2,3740.2,3935.6,3870.0,3850.9,331.0,370.5,343.5,339.8,27.5,46.3,36.7,34.7,57.9,55.6,2.2,4424.8,4256.2,168.7,4509.8,4337.9,171.9
Finland,5,5,140.3,228.6,2007.6,2007.6,2008.1,2008.1,4170.3,3650.3,1887.0,1733.5,404.0,362.4,301.4,284.0,29.0,35.0,34.9,35.9,21.5,19.8,1.7,1643.9,1513.0,131.0,1675.5,1542.0,133.5
Bangladesh,5,5,627.9,1038.3,2007.4,2007.4,2007.6,2007.6,5556.1,5500.8,5524.0,5533.6,511.0,525.0,523.9,524.3,138.0,217.6,265.1,279.8,61.2,57.2,4.0,4725.2,4416.6,308.6,4815.9,4501.4,314.5
Qatar,5,5,1904.8,1638.6,2010.4,2010.4,2007.6,2008.0,3844.7,4554.3,5174.3,5060.7,369.0,366.4,414.0,409.4,125.0,227.4,171.1,187.2,214.6,191.5,23.1,15521.1,13731.2,1790.0,15819.1,13994.8,1824.3
Jamaica,4,4,632.8,1036.4,2008.8,2008.8,2010.6,2010.6,5496.5,5771.9,5763.1,5703.5,451.5,452.8,467.8,465.4,16.0,29.5,34.6,38.3,58.0,57.0,1.0,4491.3,4417.4,73.8,4577.5,4502.2,75.3
Iraq,4,4,452.8,811.8,2004.5,2004.5,2007.8,2008.1,3904.4,3934.6,3958.8,3972.6,361.5,455.5,512.4,517.3,109.0,143.8,181.1,183.9,60.2,55.9,4.3,4663.2,4327.4,335.8,4752.7,4410.5,342.2
Panama,4,3,256.4,413.2,1997.5,1996.3,2000.5,2001.2,4083.1,4351.3,3176.1,3259.5,310.0,415.0,422.0,421.0,179.5,185.7,255.1,261.9,41.9,34.1,7.8,3215.8,2613.3,602.5,3277.5,2663.5,614.1
