Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Keratsinion,2894,631,156540.1,154253.7,2004.9,2006.4,2011.1,2011.0,540.7,1031.5,1257.1,1253.8,44.0,74.5,179.9,180.3,16.0,22.5,24.3,25.1,14524.1,13545.7,978.4,1122604.9,1047607.8,74997.2,1144158.9,1067721.8,76437.1
Perama,965,626,90600.8,100747.3,2004.8,2004.8,2013.0,2012.5,738.9,1460.1,2243.1,2129.7,70.0,139.4,274.8,278.0,22.0,64.4,44.2,48.6,7851.7,7343.4,508.3,606243.4,567415.0,38828.3,617883.2,578309.4,39573.8
Patra,952,97,22030.6,5877.7,2004.0,2000.6,2005.1,2005.1,565.8,745.5,774.0,704.4,25.0,69.0,103.1,91.5,8.0,40.5,16.1,20.7,5548.1,4993.7,554.4,428486.4,385901.0,42585.4,436713.4,393310.3,43403.0
Thessaloniki,752,412,6205.4,9280.2,2000.5,1999.7,2006.3,2006.7,392.1,672.6,651.6,695.9,47.5,82.5,146.9,158.6,23.5,50.5,65.0,67.7,1191.8,944.4,247.4,91565.2,72687.4,18877.8,93323.2,74083.0,19240.2
Agioi Theodoroi,537,314,18041.3,31367.0,2006.0,2006.7,2007.1,2007.0,682.7,999.1,1187.5,1201.2,68.0,112.3,271.6,275.6,35.0,59.9,75.5,73.1,2936.5,2137.9,798.6,227056.1,165359.5,61696.5,231415.6,168534.4,62881.1
Kali Limenes,457,330,14889.9,24259.8,2001.9,2003.0,2006.9,2006.9,817.9,1495.0,1546.2,1551.1,84.0,149.1,332.7,345.7,47.0,76.7,72.5,74.7,1995.5,1587.7,407.7,153118.4,121813.5,31304.8,156058.3,124152.4,31905.9
Aspropyrgos,403,182,4521.3,7102.4,2004.5,2003.3,2005.8,2005.9,611.2,824.5,871.3,874.4,61.0,94.2,157.7,156.8,28.0,42.3,45.1,45.7,1027.7,797.2,230.5,79019.2,61362.0,17657.2,80536.4,62540.2,17996.2
Sigrion,398,376,6873.1,12022.2,2003.2,2003.2,2008.3,2008.5,341.4,557.0,529.5,539.3,40.0,68.9,163.7,162.3,24.5,77.5,51.4,49.9,877.7,614.0,263.7,67505.6,47231.2,20274.5,68801.7,48138.0,20663.7
Piraeus,393,240,10094.4,7295.3,2002.3,2003.0,2007.1,2007.7,542.6,870.8,806.9,834.9,49.0,100.7,110.6,123.1,15.0,39.0,43.4,45.6,1169.1,980.9,188.2,90229.6,75711.9,14517.7,91962.0,77165.5,14796.5
Kerkyra,334,105,8551.2,1196.0,1996.7,1995.4,2002.6,2002.0,506.9,1070.9,571.4,653.4,36.5,81.7,66.4,96.5,9.0,40.6,14.3,29.1,2061.8,1815.1,246.7,159343.9,140318.9,19025.0,162403.3,143013.1,19390.3
Moudros,316,250,4497.9,8036.2,2006.9,2006.6,2009.0,2009.1,203.0,366.2,309.0,308.5,26.0,48.3,76.4,75.0,9.0,42.3,48.1,45.1,587.2,329.5,257.7,45405.1,25486.0,19919.1,46276.9,25975.3,20301.6
Lavrio,282,198,7136.4,11451.9,2000.5,2002.9,2006.0,2006.7,511.4,1159.3,1166.6,1248.3,49.0,128.2,326.9,343.5,16.5,73.0,115.1,118.6,856.2,752.6,103.5,66000.0,58087.2,7912.8,67267.2,59202.4,8064.8
Molyvos,277,251,2688.0,4679.4,2003.3,2003.3,2010.5,2010.7,210.8,345.0,337.0,336.5,27.0,48.2,160.6,164.2,16.0,63.0,62.3,61.3,409.4,225.6,183.9,31571.5,17413.7,14157.8,32177.6,17748.0,14429.6
Salamina,269,235,14649.8,25326.4,2005.0,2005.8,2006.9,2007.1,611.2,1497.7,1540.7,1576.9,59.0,140.2,388.2,400.3,23.0,64.8,81.5,81.2,1483.5,1245.0,238.5,114581.2,96174.3,18406.8,116781.1,98020.9,18760.2
Rhodes,238,144,2107.0,1383.4,1991.1,1993.2,1995.9,1993.9,482.7,1255.0,750.7,872.5,53.0,164.0,139.2,164.6,16.0,88.1,48.4,87.0,550.9,448.0,102.9,42299.5,34452.8,7846.7,43111.6,35114.3,7997.3
Eleusina,215,167,2002.2,3124.8,2000.6,2001.0,2006.8,2006.9,535.1,755.8,937.9,925.5,59.0,104.3,336.7,338.9,30.0,51.1,49.8,49.4,479.3,402.0,77.3,36881.6,30964.0,5917.6,37589.8,31558.6,6031.2
Neapoli,207,184,10196.9,17971.6,2003.4,2003.2,2008.4,2008.7,715.7,1506.8,1825.4,1846.1,78.0,172.3,449.5,446.9,39.0,82.0,102.8,104.0,1058.3,911.0,147.3,81597.5,70327.7,11269.9,83164.2,71678.0,11486.2
