Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
South Africa,248,180,25982.0,36007.5,2009.0,2009.6,2010.3,2010.5,1608.4,2165.0,1863.3,1951.1,135.5,263.5,264.3,306.0,82.0,112.7,83.6,82.1,2563.8,2307.5,256.3,197491.7,177753.4,19738.3,201283.5,181166.2,20117.3
Singapore,240,209,37060.5,60679.0,2008.4,2008.9,2009.5,2009.6,3378.3,3580.9,3567.2,3535.1,302.0,332.1,348.7,352.2,14.0,35.7,31.4,31.0,3406.1,3281.3,124.8,257760.0,248139.5,9620.5,262709.0,252903.7,9805.3
Madagascar,158,50,1897.8,2384.5,2003.6,2004.7,2004.2,2004.5,496.5,650.0,542.5,542.4,48.0,62.1,66.4,67.0,50.0,126.1,101.5,115.1,425.6,269.8,155.8,32785.2,20817.5,11967.7,33414.6,21217.2,12197.5
Réunion,158,88,1262.3,1162.4,2004.3,2003.5,1999.8,1999.1,155.7,620.7,298.7,307.4,16.0,74.5,248.3,237.7,23.0,143.5,227.8,130.3,331.1,221.0,110.1,25354.3,16962.9,8391.4,25841.2,17288.6,8552.5
India,113,96,15636.8,23269.5,2007.3,2007.1,2007.7,2007.7,2846.1,2999.1,2950.0,2911.7,255.0,296.3,257.3,263.0,52.0,81.0,76.0,87.7,1551.0,1430.3,120.7,112411.4,103063.6,9347.8,114569.7,105042.4,9527.3
Brazil,95,95,38315.8,72748.2,2010.0,2010.0,2008.9,2008.8,5833.0,5950.9,5929.0,5928.5,526.0,582.4,552.0,551.0,87.0,119.2,116.3,116.5,2198.2,2086.8,111.4,170257.2,161633.5,8623.7,173526.2,164736.9,8789.3
Malaysia,69,67,17979.6,32416.0,2007.0,2007.1,2008.9,2008.9,3354.1,3819.0,4220.3,4295.8,296.0,348.5,761.7,797.4,14.0,34.1,30.4,30.6,1292.8,1262.9,30.0,100071.6,97750.7,2320.9,101993.0,99627.5,2365.4
United Arab Emirates,65,34,5803.1,7478.3,2005.8,2006.1,2007.1,2006.8,2909.9,3212.5,3042.5,3032.9,211.0,331.0,251.6,260.5,17.0,143.3,28.9,29.4,895.6,856.8,38.8,67497.9,64522.9,2974.9,68793.8,65761.8,3032.1
Seychelles,57,33,1762.9,990.3,1998.0,2001.1,2000.4,2003.1,1063.6,7721.6,1593.5,2537.2,214.0,464.6,348.8,543.8,103.0,582.7,740.8,1066.3,826.1,494.2,331.9,62662.8,37624.0,25038.8,63865.9,38346.4,25519.6
Indonesia,57,57,12998.0,24346.6,2007.4,2007.4,2008.3,2008.4,3386.9,3721.9,3647.5,3655.9,313.0,373.5,388.3,389.8,17.0,25.9,22.8,22.6,911.5,895.1,16.4,70488.8,69219.6,1269.2,71842.2,70548.6,1293.6
Sri Lanka,45,29,9967.3,11140.9,2008.3,2007.2,2009.3,2008.8,2117.9,2307.3,2175.6,2188.6,136.0,193.9,159.9,165.5,24.0,32.3,26.1,27.5,857.9,837.3,20.5,66426.6,64836.4,1590.3,67702.0,66081.2,1620.8
