Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Australia,276,97,15928.5,7552.9,2006.7,2007.8,2003.5,2009.1,1079.6,2075.7,1298.0,1208.0,81.0,221.8,122.7,165.7,16.5,62.9,27.1,41.0,3046.3,2818.7,227.6,235600.1,218060.7,17539.4,240123.7,222247.5,17876.2
Vanuatu,112,20,3038.4,562.5,1996.9,2002.1,1996.4,2001.2,386.4,433.0,468.9,446.8,37.0,39.7,40.5,43.3,10.0,32.8,21.5,27.7,717.2,551.5,165.7,55515.9,42691.9,12824.0,56581.8,43511.6,13070.2
Fiji,95,47,2072.7,1699.3,2005.1,2004.3,2005.4,2008.6,713.7,967.5,894.9,1027.5,61.0,199.7,215.4,335.2,23.0,142.5,31.1,44.7,393.4,351.5,41.9,30351.8,27149.8,3202.0,30934.6,27671.1,3263.5
New Zealand,54,32,1555.8,2335.7,2010.4,2010.3,2011.7,2011.8,1083.3,1567.2,1518.6,1582.5,95.0,156.4,311.1,334.9,39.5,116.7,53.9,45.5,231.0,207.3,23.8,17838.7,16027.5,1811.2,18181.2,16335.2,1846.0
Japan,52,28,6445.9,8982.0,2011.7,2009.6,2013.4,2013.3,4215.4,6281.8,4545.6,4689.8,379.0,705.2,477.1,517.3,58.0,124.5,62.8,73.4,642.3,614.4,27.9,49545.4,47407.2,2138.2,50496.6,48317.4,2179.3
"Korea, Republic of",47,21,8063.3,11818.9,2013.7,2012.1,2013.7,2014.7,4166.0,5227.2,4726.5,4718.0,378.0,481.3,611.8,677.3,76.0,57.2,84.3,97.9,646.7,615.7,31.0,50092.2,47691.2,2401.0,51054.0,48606.9,2447.1
China,46,36,6931.7,8395.5,2009.8,2010.1,2009.4,2010.3,4429.7,4518.6,4496.3,4499.8,410.5,489.7,439.2,461.0,48.0,90.5,84.8,79.9,615.8,588.9,26.9,47462.3,45390.5,2071.7,48373.5,46262.0,2111.5
Papua New Guinea,19,19,588.0,937.2,2007.6,2007.6,2011.8,2012.4,1414.9,3461.1,1469.7,1438.8,117.0,479.4,219.1,156.4,44.0,97.9,66.7,67.7,114.6,91.5,23.1,8781.4,7003.1,1778.2,8950.0,7137.6,1812.4
Singapore,18,11,2135.6,3293.2,2008.3,2009.4,2009.5,2009.3,4253.0,4399.7,4252.5,4251.0,407.5,442.2,412.8,432.3,26.5,44.0,33.9,34.5,259.5,243.1,16.5,20012.2,18750.2,1261.9,20396.4,19110.3,1286.1
"Taiwan, Province of China",13,8,1212.1,1474.7,2013.0,2012.9,2013.0,2013.0,3844.5,3854.7,3819.4,3819.9,250.0,274.4,263.6,263.8,66.0,69.5,69.3,69.6,262.8,251.0,11.7,20340.1,19434.8,905.3,20730.6,19807.9,922.7
Hong Kong,8,4,1339.9,1716.7,2008.5,2009.2,2008.4,2008.6,4179.0,4297.1,4219.5,4228.0,253.5,278.8,262.6,264.6,11.0,12.2,11.4,11.5,181.5,180.1,1.4,14063.0,13952.0,111.0,14333.1,14219.9,113.2
Russian Federation,4,4,817.4,1418.7,2011.8,2011.8,2012.1,2012.1,6228.6,6318.9,6359.0,6375.7,678.0,695.0,753.6,757.0,29.5,39.2,34.2,34.1,76.1,73.8,2.3,5891.7,5713.1,178.7,6004.9,5822.8,182.1
Solomon Islands,4,4,121.4,151.7,2006.0,2006.0,2005.0,2013.1,961.2,970.3,969.8,973.3,79.0,75.2,74.7,79.0,22.0,25.0,24.4,28.8,18.4,15.7,2.7,1428.5,1218.9,209.7,1456.0,1242.3,213.7
French Polynesia,4,4,163.6,146.7,1999.5,1999.5,2005.8,2004.0,2553.0,2942.4,2554.7,2575.7,265.5,399.5,232.8,249.1,270.0,326.5,142.8,130.1,32.5,28.8,3.7,2496.9,2215.8,281.2,2544.8,2258.3,286.6
American Samoa,2,2,70.3,89.1,2003.5,2003.5,2004.0,2004.7,1852.5,1852.5,1681.8,1591.3,405.5,405.5,344.7,268.5,44.0,44.0,39.9,34.8,9.3,8.2,1.2,714.8,624.1,90.7,728.5,636.0,92.5
Malaysia,2,2,343.2,640.0,2002.5,2002.5,2000.5,2000.4,4799.6,4799.6,5326.7,5357.6,424.0,424.0,483.3,485.8,149.5,149.5,259.6,264.4,31.9,28.6,3.3,2465.4,2211.9,253.5,2512.7,2254.4,258.3
Philippines,2,2,343.7,565.5,2012.5,2012.5,2011.7,2011.5,5797.2,5797.2,6061.5,6550.4,478.0,478.0,624.7,659.8,111.5,111.5,151.9,161.5,36.9,35.2,1.7,2855.5,2726.9,128.6,2910.3,2779.3,131.1
Indonesia,2,2,248.3,432.2,2012.5,2012.5,2010.1,2010.1,6415.3,6415.3,7220.8,7262.5,1251.0,1251.0,724.1,703.5,25.0,25.0,37.3,37.7,21.7,21.5,0.2,1664.1,1649.5,14.6,1696.1,1681.2,14.9
Tonga,1,1,98.9,8.2,2002.0,2002.0,2002.0,2002.0,1151.1,1151.1,1151.1,1151.1,66.0,66.0,66.0,66.0,6.0,6.0,6.0,6.0,23.7,23.1,0.6,1838.3,1789.4,48.9,1873.6,1823.8,49.8
United States of America,1,1,69.5,57.9,2001.0,2001.0,2001.0,2001.0,5703.1,5703.1,5703.1,5703.1,577.0,577.0,577.0,577.0,3663.0,3663.0,3663.0,3663.0,19.8,13.4,6.4,1487.3,1009.3,478.0,1515.8,1028.7,487.1
