Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Australia,295,77,17210.8,5105.8,2002.4,2006.6,2001.1,2007.2,1049.8,1144.7,1101.8,1042.7,66.0,109.5,79.6,88.7,9.0,57.4,19.8,69.1,3461.8,3274.3,187.5,267948.4,253523.3,14425.0,273093.0,258391.0,14702.0
New Zealand,86,30,2525.8,1918.7,2007.2,2005.9,2005.3,2009.1,1042.1,1875.9,1160.0,1112.3,78.0,237.2,95.7,98.1,14.0,25.1,16.3,22.4,425.5,399.9,25.6,32864.3,30902.2,1962.0,33495.3,31495.6,1999.7
Vanuatu,66,33,1002.1,456.6,2005.4,2006.2,2002.8,2008.3,346.1,395.4,368.4,359.8,32.5,39.5,38.6,38.4,12.0,24.1,15.7,27.0,206.1,176.1,30.0,15942.6,13627.8,2314.8,16248.7,13889.4,2359.3
French Polynesia,51,19,3554.9,4413.5,2008.7,2006.7,2009.1,2009.5,2511.2,2674.4,2553.6,2536.0,157.0,172.3,163.6,163.1,11.0,29.0,13.4,13.0,574.1,564.8,9.3,44458.6,43742.8,715.8,45312.2,44582.7,729.5
Japan,39,20,4542.1,7694.3,2012.7,2011.3,2013.4,2013.4,4032.6,5140.9,4836.0,4815.7,373.0,604.2,615.9,610.3,142.0,154.6,172.9,175.1,438.3,415.5,22.7,33827.7,32086.3,1741.4,34477.2,32702.3,1774.9
China,39,34,4863.8,8383.1,2010.7,2011.0,2011.3,2011.4,4343.3,4598.9,4526.5,4523.7,382.0,498.5,533.0,525.7,123.0,252.0,267.8,273.0,453.8,412.9,40.9,35092.9,31933.2,3159.7,35766.7,32546.3,3220.4
Singapore,35,21,3643.6,5592.0,2007.3,2008.8,2008.3,2008.2,4205.0,4232.5,4248.5,4267.2,346.0,346.3,351.2,360.0,27.0,67.3,58.9,64.3,545.3,522.9,22.4,42158.9,40434.2,1724.6,42968.3,41210.6,1757.8
"Korea, Republic of",32,11,4402.2,7684.3,2014.8,2013.1,2015.3,2015.3,4081.1,4268.9,4139.6,4138.5,344.0,358.8,345.8,345.7,189.5,173.5,225.9,226.3,357.7,314.9,42.8,27701.5,24389.1,3312.4,28233.4,24857.4,3376.0
Fiji,29,21,794.6,442.7,2007.2,2005.5,2003.8,2008.6,741.4,776.3,761.6,774.7,59.0,61.8,57.8,68.6,33.0,29.5,19.0,35.0,166.4,133.5,32.9,12847.5,10339.0,2508.6,13094.2,10537.5,2556.7
Solomon Islands,20,9,380.6,494.9,2011.6,2010.7,2012.0,2012.0,938.1,963.4,955.3,959.6,69.0,85.3,84.3,87.4,20.5,21.9,26.8,26.7,73.7,66.9,6.9,5683.9,5163.8,520.1,5793.0,5262.9,530.1
