Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Mersin-Free Zone,1105,316,26544.6,30460.5,1998.9,2000.4,2005.7,2005.7,422.6,749.6,756.7,755.4,41.0,82.4,122.5,116.8,13.0,23.2,15.5,15.7,3563.5,3334.7,228.9,275437.1,257903.6,17533.5,280725.5,262855.4,17870.1
Sile,1092,826,15482.5,26902.2,2003.9,2004.3,2007.6,2007.9,435.6,454.1,460.6,461.9,50.0,83.0,100.7,101.2,8.0,13.3,13.7,13.9,1928.3,1826.9,101.4,149052.2,141241.5,7810.7,151914.0,143953.4,7960.7
Diliskelesi,942,451,19265.1,21002.0,2002.4,2001.7,2005.3,2005.1,529.9,947.3,1163.9,1157.5,79.0,124.2,155.1,169.0,23.5,49.9,32.9,40.7,3118.9,2877.0,242.0,239905.3,221535.2,18370.1,244511.5,225788.7,18722.8
Izmir,927,384,12426.0,11696.5,2001.8,2000.5,2004.3,2004.7,675.7,1025.3,675.4,676.0,57.0,105.7,131.8,142.9,32.0,61.3,40.9,49.3,2286.3,1976.4,309.9,175928.8,152353.9,23574.9,179306.6,155279.1,24027.5
Karabiga,701,553,25327.4,46187.4,2006.3,2006.2,2009.7,2009.8,580.5,907.9,894.4,905.1,79.0,117.7,222.7,226.8,14.0,42.0,70.1,71.2,2458.2,2192.9,265.2,190138.7,169635.7,20503.0,193789.4,172892.7,20896.7
Gelibolu,679,577,19131.1,34568.9,2003.4,2003.4,2009.1,2009.3,583.0,784.4,929.6,951.3,75.0,121.8,276.5,283.3,6.0,19.7,53.9,53.6,2005.3,1808.3,197.0,155085.1,139845.5,15239.6,158062.7,142530.6,15532.2
Borusan Fertilizer Jetty,672,386,13699.3,14063.5,2001.9,2001.7,2007.9,2008.3,457.0,1294.1,1126.0,1184.4,62.0,140.2,249.8,298.7,19.0,59.4,47.8,67.2,1570.9,1443.5,127.5,120965.8,111280.8,9685.0,123288.4,113417.4,9870.9
Isdemir,627,471,32738.2,59440.4,1999.5,2001.7,2009.9,2009.9,705.0,1888.4,3047.3,3165.1,149.0,223.3,470.6,479.8,70.0,95.0,115.3,115.1,2998.5,2810.0,188.5,231172.2,216766.5,14405.6,235610.7,220928.4,14682.2
Kartal,592,344,2884.7,4156.4,1993.1,1994.2,2003.2,2002.8,470.5,742.5,820.9,764.2,78.0,148.1,223.3,230.9,21.0,61.5,59.6,55.2,573.0,493.5,79.5,43740.9,37726.1,6014.8,44580.7,38450.4,6130.3
Yilport,571,419,10648.3,17539.5,1999.0,1999.7,2006.1,2006.2,546.1,1327.3,2019.5,2126.8,101.0,166.8,386.2,392.2,50.0,74.7,139.7,142.6,1616.5,1432.2,184.3,124143.4,110158.9,13984.5,126527.0,112274.0,14253.0
Canakkale,566,484,8275.4,13592.4,1997.8,1999.0,2005.9,2006.3,671.2,919.2,970.6,972.4,67.0,109.0,216.0,215.3,11.0,30.3,40.2,38.2,1100.2,909.5,190.7,84587.4,69990.8,14596.6,86211.5,71334.7,14876.9
Hereke,554,385,5744.9,8954.9,1993.6,1995.9,2004.1,2005.1,500.4,898.2,1353.9,1362.3,74.0,116.4,298.0,294.2,84.5,103.2,159.5,161.4,784.7,658.8,125.8,60127.3,50597.7,9529.6,61281.8,51569.2,9712.6
Derince,545,333,15466.2,8303.3,2002.4,2002.7,2006.7,2006.0,540.0,1236.1,1137.1,1210.7,68.0,142.8,222.6,261.5,22.0,42.4,28.8,44.4,1460.8,1342.1,118.7,112505.3,103472.2,9033.1,114665.4,105458.9,9206.5
Tekirdag,528,295,6015.1,7258.6,1995.1,1995.0,2000.1,2000.6,517.5,648.1,631.6,593.9,60.0,84.3,185.5,161.8,39.5,82.4,48.6,46.4,911.1,749.6,161.5,69986.9,57739.7,12247.3,71330.7,58848.3,12482.4
Haydarpasa,499,266,3754.3,4136.8,1994.2,1999.1,1998.2,2003.1,357.5,649.0,481.4,540.2,36.0,102.3,132.3,156.1,11.0,18.7,31.4,31.7,794.5,692.9,101.6,60880.9,53240.8,7640.1,62049.8,54263.0,7786.8
Eregli,496,372,19072.3,22272.4,1997.9,1999.1,2006.3,2006.6,525.1,985.0,1820.2,1631.5,69.0,113.7,273.4,276.9,48.0,70.8,58.9,73.6,2211.9,1950.4,261.5,151207.4,131108.3,20099.1,154110.6,133625.6,20485.0
Pendik,415,74,13329.8,7606.4,2005.2,1998.0,2007.9,2008.6,1176.4,1082.5,1148.5,1293.7,64.0,155.3,111.6,219.5,15.0,165.0,32.2,55.4,2505.2,2253.6,251.6,193900.6,174490.6,19410.0,197623.5,177840.9,19782.7
Bandirma,412,309,2736.4,3825.5,1992.8,1993.4,2001.2,2003.0,523.0,827.0,1191.8,1177.0,75.0,107.5,276.5,281.0,102.0,116.9,119.7,125.8,610.8,477.9,133.0,46662.8,36644.2,10018.6,47558.7,37347.8,10211.0
Zonguldak,358,136,3511.5,5910.0,1989.2,1994.7,2003.5,2005.8,343.3,754.2,1230.3,1646.5,38.0,83.1,401.6,443.1,64.5,96.0,119.1,126.4,554.1,399.5,154.7,42257.2,30584.1,11673.1,43068.5,31171.3,11897.2
Yarimca,335,192,14961.5,17940.2,2000.1,1999.9,2009.5,2009.3,835.2,1128.8,1348.4,1367.8,87.0,134.3,148.1,166.1,31.0,54.5,45.6,49.5,1536.6,1434.6,102.0,118776.3,110943.0,7833.3,121056.8,113073.1,7983.7
Trabzon,328,137,696.9,920.8,1991.7,1992.1,1996.7,1997.7,326.2,415.2,348.1,348.5,49.0,60.1,63.5,62.8,81.0,148.4,122.1,125.3,224.6,126.7,97.9,17042.5,9666.3,7376.3,17369.8,9851.9,7517.9
Tuzla,324,313,4938.7,7383.2,1999.4,1999.7,2004.3,2004.7,838.7,1045.6,1257.2,1276.2,115.5,176.3,287.8,304.6,434.5,638.5,681.8,684.3,2639.6,793.8,1845.8,201766.0,60960.2,140805.8,205639.9,62130.6,143509.3
Aliaga,316,222,28213.8,42983.8,2002.5,2002.7,2007.1,2006.9,674.7,1722.1,2341.8,2322.0,76.0,189.3,329.5,324.9,47.5,61.2,50.2,54.8,3570.7,2735.2,835.5,273241.6,208805.8,64435.8,278487.9,212814.9,65673.0
Bostanci,304,277,10381.2,17667.1,2004.9,2005.0,2007.7,2007.7,831.2,1249.6,1334.3,1354.8,91.0,147.1,310.2,317.3,4.0,6.1,5.8,5.7,985.2,974.2,11.0,76154.1,75306.2,847.9,77616.2,76752.1,864.1
Gemlik,298,243,3794.4,4251.5,1997.9,1998.0,2005.7,2007.7,651.6,1097.9,1263.5,1493.9,79.0,128.4,276.3,364.9,42.0,68.8,56.7,70.5,543.3,480.5,62.8,41685.0,36938.3,4746.7,42485.4,37647.5,4837.8
Evyap,297,171,5490.9,6969.9,2004.4,2004.2,2009.5,2009.4,480.1,1049.2,560.0,597.4,54.0,124.8,130.3,150.5,21.0,35.3,24.7,26.2,842.8,742.0,100.7,64922.1,57234.7,7687.4,66168.6,58333.6,7835.0
Limas,284,116,9150.7,3471.7,2003.7,2002.6,2005.3,2005.3,753.0,929.8,997.2,1009.3,60.0,95.7,133.8,154.9,26.0,37.7,32.9,35.5,783.4,698.6,84.8,60518.4,53983.7,6534.8,61680.4,55020.2,6660.2
Ceyhan,275,175,30180.6,56992.2,2007.1,2007.2,2008.4,2008.4,1148.4,1849.2,1930.2,1945.9,148.0,207.0,367.0,369.6,22.0,58.9,51.9,51.8,2367.0,1976.8,390.2,183289.8,153073.9,30215.8,186808.9,156013.0,30796.0
Toros Gubre,274,170,7436.4,12594.2,1998.6,2004.6,2009.9,2010.0,562.4,1815.0,2056.4,2107.6,132.0,194.5,343.8,346.1,44.0,70.4,87.9,89.6,1025.9,906.0,120.0,79091.8,69898.4,9193.3,80610.3,71240.5,9369.8
Antalya,271,145,2426.8,3233.8,1998.5,1998.8,2002.0,2001.9,402.6,822.7,558.8,584.0,41.0,162.5,137.5,146.0,36.0,79.5,73.8,81.5,482.1,364.7,117.4,37045.7,28058.5,8987.2,37756.9,28597.2,9159.8
Korfez,270,216,13071.5,21766.9,2003.9,2004.5,2005.5,2005.6,546.9,1154.2,1687.7,1662.2,91.5,155.3,426.2,416.9,39.0,56.8,75.9,69.7,1776.1,1404.6,371.5,137364.2,108668.6,28695.6,140001.6,110755.0,29246.6
Topcular,266,65,8369.9,4120.2,2010.2,2002.2,2012.3,2010.0,1200.1,1295.4,1191.3,1170.0,67.0,254.9,89.0,112.5,17.5,331.2,78.8,157.8,1973.5,1638.5,335.0,152512.0,126789.4,25722.6,155440.3,129223.8,26216.5
Tasucu,201,36,739.6,561.8,1982.9,1993.6,1989.2,1996.2,212.6,849.8,656.1,777.1,18.0,81.3,259.4,220.6,22.0,64.6,116.2,73.5,272.4,170.2,102.2,20616.5,12906.2,7710.3,21012.3,13154.0,7858.3
Botas,201,92,19957.7,37398.6,2007.8,2006.8,2008.5,2008.5,1145.5,1604.0,1537.1,1545.2,132.0,185.9,268.5,270.6,22.0,32.8,38.7,38.8,1620.8,1237.6,383.2,125472.8,95794.6,29678.3,127881.9,97633.8,30248.1
Dortyol,191,157,8017.6,10946.7,2001.8,2001.6,2008.9,2008.7,769.4,1701.4,2353.7,2274.4,136.0,188.8,300.4,300.4,60.0,78.9,112.3,109.4,1180.5,965.4,215.1,90716.3,74181.4,16534.9,92458.0,75605.6,16852.4
Kabatas,184,163,886.4,1323.7,1996.4,1996.6,2000.1,2001.3,424.7,439.7,464.7,475.2,55.5,69.4,73.9,77.8,5.0,15.8,51.4,55.5,174.5,137.5,37.0,13374.9,10555.6,2819.3,13631.7,10758.3,2873.4
Bartin,178,127,542.9,840.7,1992.6,1993.7,2001.1,2002.0,331.3,551.9,631.8,655.7,46.5,81.7,170.6,176.1,64.0,72.6,87.2,88.7,137.3,99.4,38.0,10463.3,7602.9,2860.4,10664.2,7748.9,2915.3
Saraylar,169,144,3086.8,5046.9,1995.9,1997.1,2007.2,2007.9,565.5,787.1,839.8,795.7,60.0,105.0,159.1,160.9,19.0,31.7,33.6,33.2,351.4,292.4,59.0,26047.9,21710.0,4337.9,26548.0,22126.8,4421.2
Sinop,164,146,187.2,248.2,1990.6,1991.0,1994.5,1994.9,272.1,361.9,328.0,325.5,37.0,80.6,93.3,88.6,39.0,46.1,45.6,45.2,73.3,57.0,16.4,5546.2,4314.9,1231.3,5652.7,4397.7,1255.0
Gulluk,161,103,2607.3,4372.2,1994.7,1993.5,1999.9,2000.1,645.9,686.4,1149.0,1170.0,49.0,64.5,123.6,123.4,72.0,81.1,99.8,101.6,271.7,186.2,85.5,20945.7,14369.8,6575.9,21347.9,14645.7,6702.2
Cesme,140,97,2275.7,1389.9,1995.9,1992.6,2005.3,2002.5,703.5,809.0,1682.2,1456.4,66.0,99.6,390.9,352.9,12.5,38.8,41.9,48.2,430.5,374.7,55.8,33175.2,28920.3,4255.0,33812.2,29475.5,4336.6
Izmit,140,108,1731.3,1697.2,2001.4,2001.5,2004.0,2004.3,861.6,1006.6,1137.7,1152.4,81.5,103.9,129.6,148.2,51.0,60.5,51.6,60.2,271.5,234.3,37.2,20867.9,18049.4,2818.4,21268.5,18396.0,2872.6
Yesilovacik,124,68,2165.0,3676.6,1994.2,1999.8,2008.2,2008.5,517.6,1247.0,1338.5,1355.8,100.0,273.3,295.7,297.8,37.5,65.9,77.3,77.0,259.0,220.8,38.2,19933.2,16997.3,2935.9,20315.9,17323.7,2992.3
Kusadasi,112,21,745.5,82.6,1987.0,1997.0,1985.5,1987.1,174.9,701.5,244.2,233.9,13.5,39.6,38.0,36.3,5.0,29.2,8.6,10.8,189.5,147.9,41.6,14644.6,11438.5,3206.1,14925.8,11658.1,3267.7
Yalova,108,108,3363.6,3987.3,2003.2,2003.2,2006.0,2005.9,950.1,1349.8,1432.5,1441.4,124.0,263.1,347.0,388.2,421.5,488.5,532.3,481.9,968.6,427.7,541.0,74476.6,32963.7,41512.9,75906.6,33596.6,42310.0
Fethiye,85,56,367.7,435.3,1995.8,1999.1,2005.6,2005.8,534.0,841.8,1131.0,1024.2,66.0,102.9,273.9,249.7,15.0,30.8,27.1,26.8,119.1,105.3,13.8,9103.5,8068.6,1035.0,9278.3,8223.5,1054.8
Hopa,68,44,142.5,187.3,1992.7,1992.1,1994.3,1994.5,380.6,494.7,460.5,464.1,49.5,96.1,67.4,60.1,73.0,81.6,88.6,91.4,44.6,26.0,18.6,3392.9,1985.3,1407.6,3458.1,2023.5,1434.6
Konak,58,55,397.4,510.7,1996.9,1997.2,2001.1,2002.9,784.0,994.3,751.0,755.7,106.5,112.9,126.6,124.7,28.5,38.3,25.1,26.6,83.4,76.7,6.7,6369.8,5864.0,505.8,6492.1,5976.6,515.5
Port Of Karasu,55,53,153.1,213.7,1988.8,1988.8,1991.6,1992.4,471.8,619.6,658.7,661.4,62.0,78.4,128.1,127.6,81.0,107.3,112.5,107.8,42.5,28.7,13.8,3219.1,2181.7,1037.4,3280.9,2223.6,1057.3
Besiktas,53,52,240.3,368.2,1991.7,1991.6,2002.1,2002.9,434.4,526.7,553.1,592.2,57.0,83.7,235.7,259.1,4.0,56.7,170.5,183.4,80.8,44.4,36.4,6161.3,3405.0,2756.2,6279.5,3470.4,2809.2
Datca,46,42,105.9,160.2,1987.5,1986.8,1987.4,1987.5,546.0,746.0,725.2,738.7,49.5,90.8,72.8,68.1,19.5,36.4,101.8,110.7,29.3,18.9,10.4,2226.1,1431.0,795.1,2268.8,1458.5,810.4
Beylerbeyi,44,43,194.1,318.3,1997.2,1997.3,2004.0,2004.4,413.7,552.5,449.3,440.2,52.5,96.5,96.8,87.9,4.0,25.3,29.9,28.7,38.4,33.9,4.5,2942.8,2597.6,345.2,2999.3,2647.5,351.9
Unye,42,37,111.4,150.9,1990.2,1991.8,1996.4,1996.7,540.3,672.5,725.2,733.3,64.5,90.0,92.7,94.3,74.0,84.5,112.0,112.8,31.4,19.3,12.1,2390.2,1472.8,917.5,2436.1,1501.1,935.1
Yumurtalic,39,37,2825.6,5163.8,2002.3,2001.8,2007.6,2007.6,1308.1,1512.0,1974.5,1981.9,134.0,165.6,260.9,262.0,22.0,41.3,59.1,59.3,230.1,196.1,34.1,17808.4,15171.6,2636.8,18150.3,15462.9,2687.4
Bodrum,39,29,382.7,515.9,1992.7,1989.7,2001.0,1998.4,435.2,659.9,821.4,1495.3,43.0,61.6,121.9,144.3,28.0,45.7,73.1,92.7,53.7,35.5,18.2,4130.7,2726.8,1403.9,4210.0,2779.2,1430.8
Yalova Town,37,37,597.7,997.8,2001.2,2001.2,2004.4,2005.2,663.4,780.8,670.2,679.8,80.0,115.5,169.0,173.9,5.0,156.2,273.6,266.4,78.7,61.5,17.2,6015.7,4726.5,1289.2,6131.2,4817.2,1314.0
Mimarsinan,37,37,1221.8,1795.9,2003.1,2003.1,2007.8,2007.1,817.7,1086.2,1318.2,1259.6,90.0,113.9,201.8,212.3,3.0,7.2,6.5,6.8,119.5,111.9,7.7,9230.5,8637.2,593.3,9407.7,8803.0,604.6
Inebolu,36,32,46.1,65.9,1991.1,1991.7,1991.5,1991.6,291.2,344.4,350.6,361.0,40.0,65.6,63.3,62.9,26.0,53.2,40.3,38.8,24.6,13.1,11.5,1854.9,990.1,864.7,1890.5,1009.1,881.3
Gebze,35,28,513.1,763.5,1994.2,1995.8,2006.6,2007.5,520.8,836.1,1319.9,1368.7,65.0,108.8,211.4,217.4,78.0,88.5,124.1,129.7,63.8,55.0,8.8,4905.0,4235.0,670.0,4999.1,4316.3,682.8
Rize,34,29,1701.9,1521.7,1994.4,1994.3,2004.9,2004.9,348.3,1002.4,6186.2,4778.8,48.5,89.3,965.9,940.3,64.0,66.4,14.9,16.7,226.4,217.7,8.7,13888.3,13267.9,620.4,14154.9,13522.7,632.3
Foca,32,32,1050.7,1219.2,2002.2,2002.2,2008.6,2008.7,606.0,920.7,1607.8,1499.7,65.5,104.4,225.2,238.7,10.0,40.6,19.5,25.6,131.2,123.4,7.8,10140.4,9541.6,598.8,10335.1,9724.8,610.3
Dikili,31,30,209.3,268.9,1994.2,1994.0,1997.6,1996.8,682.2,922.1,664.7,661.3,59.0,99.9,135.6,137.1,23.0,43.9,42.1,44.7,40.8,33.4,7.5,3119.8,2548.2,571.6,3179.7,2597.2,582.6
Haskoy,29,29,230.6,404.5,1997.1,1997.1,2007.0,2007.3,411.8,433.4,581.1,592.9,67.0,83.9,107.4,108.1,4.0,12.9,29.6,31.9,27.6,24.0,3.6,2122.8,1846.0,276.8,2163.6,1881.4,282.1
Pasakoy,29,29,189.7,301.4,2002.6,2002.6,2005.6,2005.8,428.4,467.5,411.7,408.1,61.0,238.0,83.9,69.6,3.0,9.2,12.2,12.6,31.8,30.4,1.4,2437.1,2329.6,107.5,2483.9,2374.3,109.6
Kas,25,23,263.5,433.1,1992.5,1992.6,1998.1,1998.6,640.2,1626.1,1323.6,1319.6,63.0,216.4,131.7,115.6,17.0,24.0,31.3,29.6,46.0,36.8,9.2,3515.0,2810.3,704.7,3582.5,2864.3,718.2
Ayvalik,23,23,94.1,130.2,1987.7,1987.7,1994.1,1994.0,678.5,722.7,988.0,974.2,93.0,98.0,163.3,157.5,18.0,24.6,17.6,18.2,21.5,19.9,1.6,1635.7,1515.2,120.5,1667.1,1544.3,122.8
Marmaris,20,14,104.1,60.6,1993.6,1995.2,1993.3,1996.9,1120.6,5629.7,1108.3,1030.6,127.0,728.1,696.6,284.3,15.5,166.7,110.9,52.9,48.8,39.3,9.5,3679.6,2962.9,716.7,3750.3,3019.8,730.5
Alanya,17,13,131.9,145.6,2000.4,1997.3,2008.3,2008.8,635.9,695.9,865.0,861.8,65.0,72.3,99.6,100.4,38.0,42.0,54.5,55.6,33.2,26.0,7.2,2549.0,2002.0,547.0,2597.9,2040.5,557.5
Camalti,13,12,29.8,44.3,1991.2,1991.2,1997.8,1998.5,334.1,627.5,505.0,509.4,42.0,76.0,83.3,80.8,9.0,31.2,27.3,27.9,7.7,5.9,1.8,586.2,446.4,139.8,597.5,455.0,142.5
Mudanya,13,13,180.2,297.1,1999.2,1999.2,2003.4,2003.5,776.7,900.2,758.2,741.7,89.0,126.0,128.9,128.9,5.0,103.8,146.2,163.7,80.9,23.0,58.0,6259.9,1771.7,4488.1,6380.1,1805.8,4574.3
Giresun,11,10,16.6,19.4,1988.5,1988.5,1989.1,1990.8,397.5,512.4,473.9,467.6,62.0,80.4,81.1,84.5,65.0,84.6,78.5,76.0,6.6,3.5,3.1,497.2,262.8,234.5,506.8,267.8,239.0
Kefken,10,10,28.8,41.1,1990.1,1990.1,1992.0,1991.5,413.0,559.7,740.6,744.9,79.5,88.8,105.9,106.1,10.0,44.4,18.0,17.7,7.7,6.8,1.0,590.5,518.1,72.4,601.8,528.1,73.8
Akcaabat,10,9,32.9,45.8,2001.3,2001.1,2005.8,2005.4,287.0,399.1,319.5,314.4,36.5,177.2,96.2,65.6,22.5,30.6,42.5,44.3,14.1,7.3,6.8,1079.0,556.5,522.5,1099.7,567.2,532.5
Gerze,8,8,48.0,67.5,1994.1,1994.1,1999.9,1999.4,387.5,842.4,1185.6,1273.7,100.5,104.0,101.8,101.4,22.0,53.5,155.0,165.4,11.2,7.1,4.1,860.0,543.4,316.6,876.5,553.8,322.6
Ordu,6,5,258.2,477.8,1987.7,1988.0,2005.1,2005.5,489.4,1234.1,2635.0,2978.1,90.5,113.3,223.9,227.4,17.5,32.3,8.3,7.9,18.8,17.6,1.2,1448.5,1358.9,89.7,1476.3,1385.0,91.4
Karakoy/Istambul,6,6,20.1,31.1,1997.2,1997.2,1998.3,1997.8,444.0,442.4,439.6,437.3,59.5,73.2,67.6,66.4,5.0,5.2,7.1,7.3,3.5,3.4,0.1,268.9,262.7,6.2,274.0,267.8,6.3
Enez,5,5,5.5,7.5,1988.6,1988.6,1992.2,1992.1,4715.6,7316.1,948.1,884.0,780.0,891.0,454.5,513.3,61.0,137.6,91.1,108.8,17.7,15.8,2.0,1331.9,1185.0,146.9,1357.5,1207.8,149.7
Sariseki,5,5,441.7,811.1,2000.0,2000.0,2008.1,2008.9,2688.1,2523.7,3513.4,3650.4,184.0,202.6,350.3,361.5,31.0,53.4,3.7,2.4,35.1,32.7,2.3,2695.1,2518.7,176.4,2746.8,2567.0,179.8
Gocek,5,5,4.3,5.2,1995.8,1995.8,2007.6,2008.4,401.4,363.0,366.6,348.2,63.0,95.6,68.7,55.4,6.0,11.0,10.7,11.1,1.4,1.3,0.2,108.4,95.1,13.3,110.4,96.9,13.5
Hisaronu,4,3,3.9,6.1,1995.0,1990.3,1993.5,1993.7,388.8,382.1,368.5,358.6,56.5,610.2,638.1,575.1,23.5,34.7,42.4,43.5,2.6,2.0,0.6,194.0,151.0,43.0,197.7,153.9,43.8
Pazar,3,3,3.5,6.3,1999.3,1999.3,2006.4,2006.7,67.2,68.4,50.2,49.0,10.0,12.3,17.2,17.8,14.0,47.0,33.0,29.6,1.1,0.4,0.7,81.7,27.7,54.0,83.3,28.3,55.0
Akcapinar,3,3,23.6,29.4,1989.0,1989.0,1988.9,1985.8,5845.5,6952.3,1319.0,1012.2,795.0,689.7,658.7,448.4,10.0,65.7,60.6,11.2,7.2,4.8,2.5,544.5,358.7,185.8,555.0,365.6,189.4
Erdek,2,2,18.2,28.5,1988.5,1988.5,1992.6,1992.6,1497.9,1497.9,2082.1,2063.6,260.0,260.0,455.8,454.9,16.5,16.5,13.3,13.3,5.8,5.6,0.2,444.0,425.8,18.2,452.5,433.9,18.6
Akcay,2,2,6.8,11.2,1985.0,1985.0,1985.0,1985.0,583.2,583.2,594.5,595.5,93.5,93.5,121.3,121.5,8.5,8.5,10.1,10.1,1.3,1.2,0.1,99.4,92.4,7.0,101.3,94.2,7.1
Gorele,2,2,9.0,6.4,2000.5,2000.5,2003.9,2003.9,6720.1,6720.1,10863.5,9832.6,1107.0,1107.0,2112.3,2100.3,201.5,201.5,386.7,384.5,12.2,9.0,3.2,916.3,677.3,239.0,933.9,690.3,243.5
Uskudar,1,1,0.2,0.2,1980.0,1980.0,1980.0,1980.0,82.1,82.1,82.1,82.1,6.0,6.0,6.0,6.0,883.0,883.0,883.0,883.0,0.4,0.0,0.4,33.3,3.6,29.7,33.9,3.6,30.3
Firuzkoy,1,1,37.8,65.2,1983.0,1983.0,1983.0,1983.0,1709.9,1709.9,1709.9,1709.9,498.0,498.0,498.0,498.0,1664.0,1664.0,1664.0,1664.0,10.0,3.3,6.7,776.6,256.1,520.5,791.5,261.0,530.5
Vakfikebir,1,1,1.2,1.7,2000.0,2000.0,2000.0,2000.0,237.4,237.4,237.4,237.4,36.0,36.0,36.0,36.0,29.0,29.0,29.0,29.0,0.3,0.3,0.1,25.8,20.3,5.6,26.3,20.7,5.7
Poliport,1,1,1399.1,2689.2,1998.0,1998.0,1998.0,1998.0,8929.0,8929.0,8929.0,8929.0,896.0,896.0,896.0,896.0,10.0,10.0,10.0,10.0,34.0,33.6,0.4,2636.0,2606.3,29.7,2686.6,2656.3,30.3
Rota-Izmit Bay,1,1,224.8,437.0,2011.0,2011.0,2011.0,2011.0,1368.0,1368.0,1368.0,1368.0,134.0,134.0,134.0,134.0,10.0,10.0,10.0,10.0,9.6,9.0,0.7,746.5,694.7,51.8,760.9,708.0,52.8
