Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Izmir,594,287,3601.5,4090.6,1998.7,1997.3,2005.5,2004.7,309.0,355.9,365.9,371.0,32.0,42.8,36.8,38.7,31.0,66.7,35.7,39.4,711.0,516.8,194.3,54621.2,39825.3,14796.0,55669.9,40589.9,15080.0
Mersin,587,327,3609.7,5103.6,1999.6,1998.1,2002.9,2003.2,563.5,581.4,643.6,650.8,60.0,74.1,242.8,225.3,31.0,56.7,85.5,85.0,719.8,547.7,172.1,55149.0,42093.8,13055.2,56207.8,42902.0,13305.9
Yilport,550,288,1127.6,1810.1,2002.5,1999.2,2003.7,2003.9,104.8,346.3,411.2,417.4,43.0,69.5,157.4,158.1,24.0,44.3,69.7,69.8,416.2,289.9,126.3,31714.5,22146.7,9567.8,32323.4,22571.9,9751.5
Imroz,533,451,5370.0,8844.7,2001.2,2001.4,2006.8,2006.9,270.8,555.7,566.0,586.6,19.0,65.5,208.1,168.4,10.0,21.8,39.1,29.8,696.3,595.9,100.4,53641.3,45925.3,7716.1,54671.2,46807.0,7864.2
Gemlik,526,252,1003.5,655.3,1995.5,1994.6,2002.0,1999.3,80.9,191.0,118.2,136.0,11.0,57.9,49.4,64.3,22.0,49.3,26.4,35.8,225.1,148.2,76.9,17204.0,11343.8,5860.2,17534.4,11561.6,5972.8
Bostanci,480,359,1908.1,3161.4,2002.1,2001.5,2007.0,2007.2,100.1,189.4,187.2,184.6,19.0,33.0,93.4,92.1,5.0,8.4,10.4,7.7,246.9,209.0,37.9,18977.2,16090.7,2886.4,19341.5,16399.7,2941.9
Saraylar,455,271,1425.8,2348.7,1990.7,1993.8,2003.9,2004.4,199.9,348.6,273.8,284.6,15.0,42.1,83.8,72.4,22.0,32.5,45.4,45.0,230.4,140.2,90.2,17598.8,10710.0,6888.8,17936.7,10915.6,7021.0
Tuzla,438,396,1766.4,2320.3,1999.0,1999.0,2001.5,2003.8,176.8,498.3,360.2,307.4,50.0,140.6,829.0,172.8,432.5,696.6,541.1,534.0,2846.0,432.6,2413.4,217376.6,33053.9,184322.7,221550.2,33688.6,187861.7
Derince,429,222,871.4,785.3,1999.1,2001.6,2004.5,2002.8,108.8,229.9,262.1,242.7,32.0,92.2,88.3,108.0,28.0,51.5,51.4,68.4,302.1,221.2,80.9,22921.4,16796.3,6125.2,23361.5,17118.8,6242.8
Hereke,420,246,451.5,706.0,1995.4,1994.0,2000.4,2000.4,86.5,187.3,255.4,259.1,19.5,45.3,87.7,87.7,41.0,68.5,97.6,100.2,147.3,94.9,52.4,11165.8,7215.2,3950.6,11380.2,7353.8,4026.4
Sinop,379,234,486.4,820.3,1988.1,1988.6,1995.2,1998.5,292.3,327.5,316.3,312.0,37.0,48.5,82.5,73.8,32.0,42.9,48.8,49.4,136.4,97.7,38.7,10333.8,7422.7,2911.1,10532.2,7565.2,2967.0
Isdemir,367,174,1835.3,3094.0,1994.7,1996.0,2001.4,2001.8,649.1,630.3,723.0,730.6,96.0,117.4,130.5,126.5,54.0,76.1,95.6,94.8,328.0,270.7,57.3,25030.4,20698.4,4332.0,25511.0,21095.8,4415.2
Haydarpasa,298,103,334.7,333.9,2001.7,1998.6,2007.8,2007.7,149.0,713.8,429.6,320.8,37.0,165.9,393.6,141.8,14.0,86.2,183.2,191.1,204.5,140.6,63.9,15419.1,10593.7,4825.5,15715.2,10797.1,4918.1
Antalya,276,107,1217.3,1757.0,2002.2,1997.1,2004.2,2004.3,362.5,498.2,396.4,399.4,38.0,77.3,88.7,65.9,31.0,88.9,152.6,106.8,378.4,227.2,151.2,28961.7,17439.9,11521.7,29517.7,17774.8,11742.9
Unye,248,99,498.2,730.1,1991.0,1993.8,1997.5,1996.9,458.4,758.3,638.0,631.8,44.5,75.3,72.7,73.3,52.0,107.0,104.2,80.8,136.7,78.4,58.3,10390.7,5962.6,4428.1,10590.2,6077.1,4513.1
Pendik,242,106,280.1,409.6,1986.4,1994.7,2000.0,1998.9,122.6,416.4,244.2,229.4,26.0,129.3,251.0,219.0,9.5,149.3,144.0,120.1,166.0,89.3,76.6,12620.2,6763.7,5856.5,12862.5,6893.6,5969.0
Bartin,241,184,488.7,752.0,1989.0,1992.6,1998.4,1998.2,198.7,345.1,360.1,354.3,27.0,54.9,179.3,175.5,40.0,56.7,56.4,57.1,123.0,85.2,37.8,9352.9,6498.3,2854.6,9532.5,6623.1,2909.4
Inebolu,230,92,150.7,237.5,1983.7,1987.2,1988.5,1988.2,198.7,312.7,289.4,296.7,28.0,44.4,111.2,120.9,33.0,133.2,145.7,120.6,64.7,38.8,25.9,4877.5,2928.3,1949.2,4971.1,2984.5,1986.6
Yalova,226,144,922.3,1444.2,1996.6,2002.3,2006.5,2007.0,183.6,426.5,330.9,322.4,26.5,105.7,163.9,152.4,178.0,528.6,396.8,386.3,1048.0,140.6,907.4,80430.7,10763.5,69667.2,81975.0,10970.2,71004.8
Trabzon,225,97,626.4,902.1,1994.1,1998.0,2002.3,2004.2,518.0,910.0,478.1,443.9,53.0,109.5,229.9,84.6,52.0,141.6,96.4,92.9,182.3,115.8,66.5,13853.3,8785.6,5067.7,14119.3,8954.3,5165.0
Zonguldak,216,170,1222.9,2182.4,1997.1,1999.8,2009.3,2009.8,193.3,371.0,258.8,250.3,23.0,70.9,133.0,111.9,73.5,115.0,150.4,128.9,192.2,92.8,99.3,14694.1,7106.4,7587.7,14976.3,7242.9,7733.4
Limas,208,113,620.4,376.9,2006.9,2003.0,2006.5,2005.8,72.6,180.2,152.5,199.5,18.0,39.8,67.3,89.8,24.0,32.7,26.6,35.1,110.6,77.0,33.6,8501.5,5934.1,2567.5,8664.8,6048.0,2616.8
Sile,192,158,1011.9,1533.5,1999.4,1999.8,2003.5,2003.7,241.7,496.7,379.9,355.4,28.5,81.6,221.3,217.2,6.0,17.4,40.5,41.6,180.4,161.4,19.0,13877.0,12420.7,1456.3,14143.5,12659.2,1484.3
Topcular,186,103,490.2,623.1,1998.5,2002.5,2005.1,2003.8,152.7,426.1,328.2,303.7,33.0,113.1,414.5,371.9,23.0,287.2,284.5,320.9,508.9,171.0,337.9,38625.1,12937.4,25687.7,39366.7,13185.8,26180.9
Gebze,174,66,252.3,418.0,1983.3,1987.5,1992.2,1992.1,375.9,434.6,508.0,508.5,57.0,141.6,140.8,142.8,33.0,56.6,73.7,73.6,97.1,83.5,13.6,7401.7,6371.8,1029.9,7543.8,6494.1,1049.7
Yalova Town,158,91,220.8,278.0,1994.5,2002.6,2005.6,2004.7,89.9,127.6,89.8,70.9,21.0,38.6,66.6,68.7,11.0,38.4,28.7,11.1,83.2,60.9,22.3,6328.6,4642.0,1686.6,6450.1,4731.1,1719.0
Istanbul,156,113,382.1,630.6,1992.8,1994.9,2005.4,2005.8,300.3,287.3,288.5,284.8,37.0,54.7,66.4,67.4,18.0,33.8,94.3,102.6,87.1,63.0,24.1,6661.4,4819.2,1842.2,6789.3,4911.7,1877.6
Izmit,148,105,284.9,370.1,2001.8,2001.8,2003.3,2002.6,79.6,294.0,176.1,196.3,11.0,95.4,88.9,74.7,28.5,58.6,55.2,61.4,102.1,72.5,29.6,7775.5,5539.0,2236.5,7924.8,5645.3,2279.5
Kabatas,137,53,174.6,136.5,2005.2,1998.8,2007.3,2006.0,230.4,1536.4,579.6,335.2,54.0,297.4,1504.3,601.7,39.0,49.7,67.7,70.5,193.7,163.7,30.0,14576.2,12306.2,2270.0,14856.1,12542.5,2313.6
Rize,130,31,78.6,116.5,1988.3,1996.0,1992.7,1992.1,163.4,482.9,282.6,280.6,21.0,57.5,64.2,64.3,33.5,66.5,63.3,62.6,28.4,18.2,10.3,2153.4,1381.4,772.0,2194.8,1408.0,786.8
Ayvalik,130,95,200.0,287.8,1987.2,1989.1,1994.3,1994.5,251.3,371.5,339.9,326.2,21.0,35.0,47.9,46.7,10.0,64.6,60.1,33.4,64.6,30.3,34.3,4894.2,2305.6,2588.7,4988.2,2349.8,2638.4
Toros Gubre,120,94,900.2,1358.4,2002.7,2001.8,2005.3,2005.2,839.0,936.3,825.7,823.2,82.0,93.4,83.2,81.2,47.0,68.0,68.2,67.1,229.3,159.2,70.1,17502.1,12201.8,5300.2,17838.1,12436.1,5402.0
Dortyol,110,75,1666.0,2213.8,2001.5,2001.1,2003.5,2003.7,714.4,773.5,955.1,932.9,69.5,94.6,107.6,113.3,51.5,71.1,100.6,98.4,315.0,210.2,104.8,24316.0,16229.2,8086.8,24782.9,16540.8,8242.1
Hopa,103,36,115.8,175.5,1991.9,1993.2,1995.9,1995.5,242.5,420.5,408.8,409.9,31.0,52.1,65.8,63.6,48.0,63.3,103.1,102.0,35.9,24.5,11.3,2709.2,1857.4,851.9,2761.2,1893.0,868.2
Tasucu,98,60,339.5,352.8,1990.1,1992.6,1996.2,1997.9,392.3,616.1,470.8,447.2,34.5,115.8,133.0,135.7,15.5,50.1,81.9,73.7,107.7,72.6,35.1,8179.8,5526.0,2653.8,8336.9,5632.1,2704.7
Yesilovacik,96,82,703.9,1067.3,1997.0,1997.6,2006.3,2006.8,346.6,607.2,611.6,609.1,43.0,150.9,242.5,203.8,19.0,50.2,83.2,89.1,114.7,88.4,26.3,8794.0,6769.9,2024.1,8962.8,6899.9,2062.9
Konak,80,66,135.4,172.8,1992.6,1991.4,1997.0,1995.9,276.9,319.9,327.9,321.4,34.5,73.0,118.8,69.8,47.5,73.2,56.9,62.3,53.1,39.5,13.5,4020.4,2998.3,1022.1,4097.6,3055.9,1041.7
Cesme,78,60,118.8,177.4,1994.4,1992.5,1997.1,1996.9,282.6,431.2,372.8,392.9,30.0,67.4,119.3,125.7,12.0,30.6,23.6,23.4,31.9,26.9,5.0,2430.5,2050.3,380.3,2477.2,2089.6,387.6
Gulluk,78,47,271.5,437.8,1989.6,1993.0,2003.1,2003.9,337.7,546.0,675.8,694.5,34.0,60.4,73.6,72.9,44.0,90.6,102.6,103.4,47.2,25.8,21.3,3596.7,1973.9,1622.8,3665.8,2011.8,1654.0
Beylerbeyi,75,31,167.4,318.4,2002.0,1997.3,2006.7,2008.4,155.8,526.7,315.5,259.5,47.0,125.8,94.3,64.2,38.0,109.9,147.0,109.5,80.9,50.2,30.7,6131.2,3802.2,2328.9,6248.9,3875.2,2373.6
Dikili,71,63,349.3,440.3,1990.7,1990.7,1996.4,1995.7,368.5,589.5,666.9,626.2,40.0,64.8,211.7,187.3,19.0,47.2,334.8,283.9,71.1,43.1,28.0,5448.5,3298.0,2150.5,5553.1,3361.3,2191.8
Botas,71,53,3136.7,5795.7,2005.9,2005.9,2007.4,2007.4,733.3,938.5,938.2,928.8,63.0,92.9,154.4,147.8,30.0,53.2,54.5,53.5,455.7,266.9,188.9,35226.2,20609.6,14616.6,35902.6,21005.3,14897.3
Datca,64,49,97.9,130.3,1987.1,1985.9,1986.1,1985.3,481.4,531.0,522.9,518.6,49.0,58.6,63.8,67.1,12.0,25.4,33.9,33.0,27.4,20.3,7.1,2075.0,1540.8,534.2,2114.8,1570.4,544.4
Haskoy,57,20,362.5,90.2,2006.6,2004.4,2007.9,2009.5,84.6,1424.2,1665.3,476.8,17.0,333.9,1744.7,736.2,12.0,64.4,5.3,11.3,257.8,198.9,58.9,19366.7,14941.0,4425.7,19738.5,15227.8,4510.7
Besiktas,57,28,279.2,361.8,2002.3,1997.5,2004.2,2004.6,264.2,1259.3,3014.1,3644.5,78.0,220.7,1048.4,1067.9,15.0,96.7,74.2,44.3,113.6,79.1,34.5,8646.4,6054.3,2592.0,8812.4,6170.6,2641.8
Kefken,52,49,94.0,151.8,1995.9,1996.2,2005.1,2005.2,164.7,273.0,195.5,188.6,32.0,71.7,58.2,51.1,10.0,27.6,22.4,21.0,20.0,14.8,5.1,1519.9,1131.8,388.1,1549.1,1153.5,395.6
Kas,50,46,94.9,137.5,1991.0,1990.9,1992.0,1992.1,395.5,491.4,477.1,498.0,41.5,62.1,72.6,71.8,13.0,16.7,16.0,16.3,24.6,20.6,4.1,1876.3,1568.1,308.3,1912.4,1598.2,314.2
Gocek,47,9,97.9,148.1,2000.6,1987.8,1998.8,1999.1,242.1,719.8,889.4,902.5,27.0,106.6,227.1,227.0,13.0,52.7,39.3,39.2,32.4,25.8,6.5,2465.7,1971.9,493.8,2513.1,2009.8,503.3
Fethiye,46,41,89.0,123.7,1992.8,1993.6,1997.1,1997.4,349.8,484.1,419.6,421.2,39.5,60.3,124.1,114.1,13.5,23.5,23.2,21.6,23.9,20.4,3.5,1826.2,1559.9,266.3,1861.3,1589.9,271.4
Mimarsinan,46,37,121.0,178.6,1998.7,1998.5,2006.5,2006.8,161.0,395.1,138.0,132.9,23.0,42.7,47.4,41.2,6.5,17.9,10.8,8.7,20.3,17.5,2.8,1549.1,1339.5,209.6,1578.8,1365.2,213.6
Giresun,46,14,129.4,183.1,2005.7,1999.6,2008.0,2007.7,542.4,450.1,639.6,650.6,55.0,50.9,60.7,60.7,23.5,45.9,29.3,30.3,33.5,24.2,9.3,2558.6,1851.2,707.4,2607.8,1886.8,721.0
Port Of Karasu,45,43,70.2,99.1,1994.4,1993.7,2000.1,2001.3,266.6,336.7,293.1,305.7,30.0,43.0,42.9,41.5,58.0,70.8,65.7,67.0,19.5,10.9,8.6,1472.2,824.0,648.1,1500.4,839.9,660.6
Ceyhan,45,38,1883.9,3508.8,1999.9,2001.3,2007.6,2007.7,750.2,978.6,1128.7,1138.0,103.0,142.0,272.7,274.3,26.0,44.3,20.8,20.4,221.5,187.6,33.9,17146.3,14523.5,2622.9,17475.5,14802.3,2673.2
Akcaabat,42,16,40.4,58.8,1993.7,2001.2,1998.5,1998.4,506.8,399.8,383.9,378.7,55.0,48.0,48.5,45.5,40.0,34.8,36.3,34.2,15.4,10.4,5.0,1166.3,788.9,377.4,1188.7,804.1,384.6
Mudanya,40,33,668.9,864.6,1999.8,1999.0,2009.5,2009.6,112.7,1076.3,1192.3,1262.7,30.0,100.0,1801.5,1825.0,8.0,25.4,193.8,196.4,102.3,88.1,14.2,7853.5,6768.9,1084.5,8004.2,6898.9,1105.4
Gerze,36,21,25.5,34.5,1987.9,1992.8,1989.3,1987.1,395.4,410.9,468.8,475.6,43.5,147.0,110.9,103.4,16.5,27.7,32.2,34.0,18.5,15.2,3.3,1389.2,1143.6,245.6,1415.8,1165.6,250.3
Alanya,32,29,174.6,263.0,1994.8,1995.0,1992.8,1991.7,584.9,755.6,1013.4,1051.7,71.0,116.6,255.0,272.5,17.5,35.5,35.4,36.6,31.8,25.1,6.7,2431.4,1920.0,511.4,2478.1,1956.9,521.2
Foca,32,30,150.8,198.3,1997.6,1998.0,2003.4,2002.8,324.3,380.3,295.3,293.0,38.0,47.8,41.9,42.6,10.0,16.8,10.6,10.8,26.1,20.4,5.7,2001.5,1565.8,435.6,2039.9,1595.9,444.0
Bodrum,30,26,213.0,368.3,1991.3,1990.7,1996.3,1996.7,485.8,809.2,2249.0,2618.3,52.5,125.1,261.0,265.8,15.5,48.6,220.4,229.9,30.2,18.9,11.3,2304.8,1436.8,868.0,2349.0,1464.3,884.7
Kusadasi,29,25,21.3,27.4,1987.8,1988.2,1987.5,1987.5,257.2,375.4,269.4,266.3,16.0,193.8,104.3,71.5,10.0,31.1,17.7,12.6,11.7,8.8,2.9,878.4,662.2,216.2,895.3,674.9,220.4
Marmaris,28,17,25.6,35.1,1994.1,1990.9,1989.9,1990.2,319.8,508.6,306.2,325.6,30.5,160.4,68.0,58.6,15.0,25.3,25.6,27.7,13.1,10.0,3.1,988.6,754.1,234.5,1007.6,768.6,239.0
Gorele,25,10,11.1,12.7,2002.3,1999.8,1998.9,1993.7,228.9,248.3,241.4,221.6,26.0,57.3,88.5,89.0,9.0,10.4,19.1,13.3,5.4,4.3,1.1,407.4,327.3,80.0,415.2,333.6,81.6
Erdek,23,18,35.2,35.6,1997.7,1997.8,2007.4,2005.5,267.7,888.7,568.2,387.1,19.0,210.8,555.9,327.0,15.0,33.8,31.5,28.9,11.4,9.5,1.9,858.6,712.0,146.5,875.1,725.7,149.3
Vakfikebir,22,10,9.0,10.9,2000.2,1992.8,1994.0,1988.4,238.2,257.0,316.3,314.4,39.0,42.5,51.8,49.0,12.5,27.7,106.1,63.3,10.0,2.5,7.5,754.2,190.7,563.5,768.7,194.4,574.3
Ordu,21,14,35.2,48.7,1997.3,1996.7,1998.5,1997.5,522.5,594.3,676.9,674.6,25.0,58.4,94.4,93.8,13.0,17.0,17.5,18.2,8.5,6.7,1.8,647.0,508.8,138.2,659.4,518.6,140.8
Yumurtalic,19,19,137.9,205.2,1997.2,1997.2,2006.2,2006.2,534.1,619.8,724.8,682.4,48.0,58.5,81.4,81.8,17.0,27.0,43.0,44.1,24.7,17.3,7.4,1891.1,1321.0,570.1,1927.4,1346.3,581.1
Pasakoy,19,16,10.6,17.6,1982.4,1984.4,1990.3,1990.4,154.2,204.4,100.3,95.2,31.0,33.8,37.5,37.9,2.0,12.3,13.2,13.3,3.3,2.9,0.4,250.8,220.9,29.9,255.6,225.1,30.5
Camalti,18,17,34.6,55.4,1990.1,1992.4,2003.2,2003.9,228.4,303.7,287.0,286.3,31.0,46.3,38.9,36.6,10.0,27.1,23.4,23.9,5.8,4.7,1.1,439.3,355.8,83.5,447.7,362.6,85.1
Karakoy/Istambul,9,7,5.0,1.2,2011.3,2011.0,2008.4,2008.7,145.0,408.9,912.3,675.1,92.0,171.1,856.7,815.1,11.0,26.9,36.3,36.1,5.9,5.2,0.7,440.8,388.4,52.4,449.3,395.9,53.4
Menderes,7,7,430.1,822.3,1991.3,1991.3,1997.9,1997.9,323.9,680.3,2404.3,2453.4,45.0,70.1,256.1,257.3,9.0,9.6,9.1,9.1,12.1,11.3,0.7,931.4,874.0,57.4,949.3,890.8,58.5
Hisaronu,7,4,10.9,17.2,1982.3,1984.8,1982.4,1982.3,484.8,521.7,573.4,576.5,48.0,47.2,48.4,48.5,25.0,16.2,31.1,31.3,3.4,2.3,1.1,254.3,169.9,84.4,259.1,173.1,86.0
Pazar,6,5,2.0,2.1,2006.3,2004.2,2001.3,1997.7,283.8,435.1,350.9,377.3,36.5,62.9,72.0,72.7,1.5,6.3,11.5,14.7,1.4,1.3,0.0,102.3,100.7,1.5,104.2,102.7,1.6
Akcapinar,5,3,4.4,5.7,1983.0,1981.7,1983.9,1983.8,471.7,530.7,658.0,714.4,75.0,91.7,73.7,65.7,10.0,31.3,90.3,106.3,1.9,1.2,0.7,139.7,87.3,52.4,142.4,89.0,53.4
Akcay,4,1,2.9,4.6,1992.0,1992.0,1992.0,1992.0,233.4,233.4,251.7,251.7,19.5,19.5,22.7,22.7,13.0,13.0,17.8,17.8,1.1,0.6,0.5,85.8,47.7,38.0,87.4,48.7,38.8
Firuzkoy,1,1,13.1,22.1,2008.0,2008.0,2008.0,2008.0,221.0,221.0,221.0,221.0,26.0,26.0,26.0,26.0,114.0,114.0,114.0,114.0,2.0,0.8,1.2,152.3,59.7,92.6,155.2,60.9,94.4
Enez,1,1,0.0,0.0,2013.0,2013.0,2013.0,2013.0,21.2,21.2,21.2,21.2,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,2.2,1.1,1.2,2.3,1.1,1.2
