Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Guyana,435,94,1446.1,1912.0,2005.9,2004.4,2008.8,2008.5,411.5,606.5,501.6,496.3,39.0,106.1,144.7,140.2,24.0,103.1,119.8,113.0,687.0,476.0,211.0,52067.8,36217.9,15849.9,53067.5,36913.3,16154.2
United States of America,356,205,24307.5,33507.8,2008.9,2008.6,2008.2,2008.4,2253.5,2443.0,2535.1,2577.2,178.0,318.5,307.2,324.3,41.0,93.8,66.2,68.6,3113.5,2785.4,328.0,231400.2,206358.1,25042.0,235843.1,210320.2,25522.9
Brazil,278,209,18902.7,27735.6,2008.2,2008.7,2008.9,2009.2,2228.8,2381.7,2323.6,2329.4,183.5,232.4,260.2,265.4,33.0,72.7,81.1,87.8,2692.6,2448.5,244.1,205783.2,187046.9,18736.3,209734.2,190638.2,19096.0
Saint Vincent and the Grenadines,243,42,270.9,184.8,1978.9,1988.7,1999.4,2000.0,171.1,498.7,212.6,223.1,17.0,85.8,60.1,53.4,35.0,197.4,68.6,141.8,152.5,81.7,70.8,11550.3,6229.3,5321.0,11772.1,6348.9,5423.2
Barbados,235,65,956.8,666.6,2005.1,2002.1,2005.9,2006.5,226.1,362.3,227.2,247.7,19.0,77.5,34.0,51.9,12.0,55.3,22.6,37.2,320.0,223.8,96.2,24493.4,17219.8,7273.6,24963.7,17550.4,7413.2
Suriname,175,63,796.9,1008.3,2001.6,2006.1,2005.4,2004.8,571.1,1863.2,682.8,639.8,57.0,197.0,279.9,163.5,28.0,116.9,252.8,125.9,308.1,243.9,64.2,23402.4,18570.5,4832.0,23851.8,18927.0,4924.8
Dominican Republic,169,72,2426.7,2642.3,2009.4,2006.8,2009.1,2009.3,706.3,744.4,754.0,745.5,67.0,111.2,90.4,91.9,23.0,71.8,81.4,79.6,499.0,350.8,148.2,36740.3,25468.4,11271.9,37445.8,25957.4,11488.3
Colombia,167,114,4335.0,6395.9,2009.4,2009.4,2008.4,2008.9,864.2,961.7,998.0,958.9,77.0,109.6,120.3,116.3,20.0,37.9,51.2,46.5,658.3,510.2,148.1,50290.9,39148.8,11142.2,51256.5,39900.4,11356.1
Venezuela (Bolivarian Republic of),151,131,2552.9,4148.9,2006.4,2007.0,2008.8,2009.1,434.2,464.1,437.4,435.2,66.0,155.5,189.5,202.5,32.0,90.5,138.6,149.8,840.2,455.8,384.5,64989.1,35233.8,29755.4,66236.9,35910.2,30326.7
Grenada,118,43,181.1,163.6,1993.9,1997.3,2005.6,2006.1,123.9,521.2,217.4,286.6,14.5,109.5,126.4,116.2,34.5,55.9,41.2,46.6,90.9,48.5,42.4,6896.9,3698.1,3198.9,7029.4,3769.1,3260.3
Jamaica,98,62,2583.6,3168.0,2007.3,2007.8,2007.5,2007.1,1043.2,1155.5,1091.1,1101.7,91.5,173.3,176.4,193.5,28.0,61.2,70.2,74.5,448.4,375.9,72.5,34214.6,28652.5,5562.0,34871.5,29202.7,5668.8
Saint Lucia,89,45,255.1,374.6,2000.5,1999.2,2005.8,2006.1,255.9,438.1,321.2,327.4,24.0,141.4,76.3,62.9,31.0,166.2,56.5,58.9,124.3,68.0,56.3,9503.5,5226.8,4276.6,9685.9,5327.2,4358.7
Martinique,86,30,323.6,343.3,2002.8,2004.6,2006.2,2006.5,271.8,326.5,287.6,299.7,26.0,50.6,45.8,55.3,15.0,19.0,18.6,22.3,99.4,76.7,22.7,7574.2,5867.3,1706.9,7719.7,5980.0,1739.7
Virgin Islands (U.S.),73,20,581.7,764.9,2005.9,2003.2,2006.7,2006.6,486.0,591.1,558.1,576.5,33.0,85.8,79.9,95.2,10.0,175.4,28.9,33.7,128.8,98.4,30.3,9857.0,7548.7,2308.3,10046.2,7693.6,2352.6
