Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Guyana,458,118,1494.8,1857.3,2005.6,2005.7,2009.0,2008.6,414.4,583.0,492.7,482.1,45.0,124.3,210.9,203.0,24.0,68.9,65.0,54.4,546.3,409.7,136.6,41389.3,31115.0,10274.2,42183.9,31712.4,10471.5
United States of America,411,239,29527.3,38144.3,2008.0,2008.6,2007.4,2007.6,2226.5,2466.2,2475.6,2421.3,190.0,306.4,302.5,296.8,34.0,101.9,56.2,60.0,4194.4,3847.9,346.5,305391.7,279401.9,25989.8,311255.2,284766.4,26488.8
Grenada,269,53,683.1,414.0,1999.7,1996.4,2005.8,2005.2,123.0,170.0,154.7,145.7,13.0,31.5,24.9,39.8,9.0,32.8,14.4,24.8,205.6,146.4,59.2,15750.3,11249.1,4501.3,16052.7,11465.0,4587.7
Brazil,250,166,15935.4,21733.3,2007.4,2008.0,2009.2,2009.4,1558.2,2268.3,2117.0,2097.9,185.0,260.7,274.5,281.6,36.5,82.7,74.6,82.1,2066.4,1890.6,175.8,154916.4,141414.8,13501.7,157890.8,144129.9,13760.9
Suriname,240,62,1294.8,1670.2,2004.3,2005.6,2007.1,2006.8,567.3,693.6,582.9,583.3,50.0,141.6,78.2,73.6,23.5,94.9,44.8,46.1,394.0,283.9,110.1,30032.9,21755.8,8277.1,30609.5,22173.5,8436.0
Saint Vincent and the Grenadines,227,39,276.2,188.8,1979.7,1995.4,2006.6,2006.3,183.0,199.3,171.2,202.0,18.0,27.3,22.1,22.8,8.0,26.4,13.3,13.6,113.1,75.5,37.7,8600.7,5757.0,2843.6,8765.8,5867.6,2898.2
Barbados,214,44,463.9,557.1,2004.3,2002.2,2005.3,2006.1,230.3,238.7,227.3,244.5,20.0,33.9,28.5,31.9,17.5,40.0,26.6,30.6,194.4,134.3,60.1,14831.0,10289.7,4541.3,15115.8,10487.3,4628.5
Jamaica,168,68,3348.0,4019.4,2008.7,2006.6,2007.7,2007.9,1072.2,1305.4,1290.9,1246.9,73.5,115.1,140.2,122.7,19.0,63.9,66.8,52.8,675.4,580.0,95.4,50395.5,43153.8,7241.6,51363.0,43982.4,7380.7
Colombia,152,94,4294.1,6172.5,2009.4,2009.5,2009.8,2010.5,945.7,1009.4,1045.3,1026.5,77.0,140.1,133.8,133.9,26.0,51.0,39.5,43.0,556.0,503.9,52.1,42141.0,38162.9,3978.1,42950.1,38895.7,4054.5
Venezuela (Bolivarian Republic of),125,103,2164.4,3865.2,2007.2,2007.7,2007.9,2007.9,450.2,559.2,508.6,507.3,60.0,153.9,149.1,146.7,69.0,223.2,203.0,200.6,699.5,234.3,465.2,53996.7,18089.5,35907.1,55033.4,18436.9,36596.5
Dominican Republic,95,73,3076.5,2309.4,2007.5,2008.1,2007.4,2007.8,710.4,811.0,876.5,902.6,55.0,79.1,101.7,110.4,30.0,45.0,30.2,37.7,430.9,390.9,40.0,29620.6,26548.5,3072.1,30189.4,27058.2,3131.1
Saint Lucia,86,40,193.0,270.9,2001.3,1997.7,2007.7,2007.0,254.3,307.7,304.5,323.8,32.0,58.7,69.7,76.8,15.5,72.9,30.4,31.3,86.2,65.4,20.8,6565.6,4981.4,1584.2,6691.7,5077.1,1614.6
"Bonaire, Sint Eustatius and Saba",65,46,1082.2,1331.2,2003.8,2004.1,2006.9,2007.9,461.2,551.7,667.1,589.1,42.0,118.7,127.9,102.0,26.0,51.8,37.7,45.8,227.6,162.0,65.6,16425.9,11352.1,5073.8,16741.3,11570.1,5171.2
French Guiana,57,14,872.1,957.4,2011.7,2010.4,2012.4,2012.2,730.4,806.8,737.4,736.6,52.0,135.8,60.2,58.7,83.0,66.6,85.0,85.2,194.3,144.9,49.5,14965.2,11183.5,3781.7,15252.5,11398.2,3854.3
Mexico,57,42,5209.7,5085.4,2011.0,2009.6,2011.4,2011.9,2773.8,2699.9,2692.7,2794.3,224.0,313.8,227.1,237.7,77.0,97.9,88.2,99.9,673.6,597.7,75.8,51325.4,45494.2,5831.2,52310.8,46367.7,5943.2
Puerto Rico,52,35,5863.8,5013.4,2005.1,2005.7,2004.3,2004.6,757.0,1279.6,2163.6,2048.4,63.0,115.9,344.7,338.4,28.0,29.4,28.3,29.3,807.1,763.0,44.0,51074.2,47830.6,3243.6,52054.8,48749.0,3305.9
Spain,51,37,14616.3,12771.0,2005.5,2006.0,2005.1,2005.3,3720.0,4165.6,4612.3,4529.9,298.0,384.9,387.5,383.2,23.0,36.7,38.5,38.9,1852.7,1793.2,59.5,115505.9,111149.1,4356.9,117723.7,113283.1,4440.5
Curaçao,48,33,876.8,1020.6,2002.9,2004.2,2007.2,2009.5,501.9,834.6,757.0,1106.7,60.0,333.4,367.8,538.4,31.5,112.4,54.7,72.9,159.3,122.6,36.7,12215.5,9416.2,2799.3,12450.1,9597.0,2853.1
Belgium,43,29,4659.2,6938.1,2009.5,2009.0,2009.8,2009.7,4112.2,4118.5,4167.0,4164.2,351.0,346.1,355.1,356.2,40.0,52.0,50.5,51.5,654.1,615.5,38.7,50303.6,47392.4,2911.2,51269.4,48302.4,2967.1
Chile,43,32,23018.7,22094.7,2008.8,2009.8,2007.6,2008.5,7189.7,6727.6,7000.6,6961.9,485.0,514.4,511.1,531.3,32.0,78.0,48.6,66.3,3215.5,3166.2,49.3,197061.5,193261.7,3799.7,200845.1,196972.4,3872.7
Martinique,39,24,96.4,89.6,1998.8,2003.7,2009.1,2008.2,287.8,325.7,314.2,326.4,28.0,33.6,26.2,26.1,27.0,28.8,25.4,26.1,30.4,19.9,10.5,2323.5,1524.4,799.1,2368.1,1553.7,814.5
Panama,35,28,1091.9,1507.0,2005.5,2007.1,2004.0,2004.6,1192.9,1218.4,1226.0,1234.1,102.0,106.6,109.6,111.0,47.0,56.6,55.2,56.7,196.8,165.2,31.6,14907.8,12488.7,2419.1,15194.0,12728.5,2465.5
Cuba,33,13,458.0,558.5,2004.8,2005.9,2006.8,2007.1,1046.0,1626.7,1556.3,1552.9,118.0,184.5,177.9,197.4,22.0,119.8,105.4,130.6,107.4,90.8,16.6,8170.0,6924.1,1245.9,8326.9,7057.1,1269.8
Singapore,26,26,25885.5,46575.7,2011.9,2011.9,2012.5,2012.4,11075.8,10850.1,11038.3,11027.7,1020.5,985.5,987.7,1002.3,16.0,31.7,35.6,34.9,1736.1,1697.9,38.2,129856.0,126895.9,2960.1,132349.2,129332.3,3016.9
Antigua and Barbuda,24,13,125.5,112.4,2004.9,2003.4,2004.7,2006.0,444.5,443.5,446.0,450.0,39.5,41.5,39.6,42.5,29.5,40.1,33.4,51.4,40.8,24.2,16.7,3117.6,1857.8,1259.7,3177.4,1893.5,1283.9
Netherlands,24,19,2880.3,4450.6,2009.4,2009.5,2008.9,2008.8,4181.5,4425.7,4558.0,4611.5,360.5,399.1,448.8,458.2,32.0,73.4,95.2,80.3,378.0,358.7,19.3,29161.2,27684.7,1476.6,29721.1,28216.2,1504.9
Canada,23,18,1714.8,2018.1,2008.3,2008.5,2008.3,2008.3,2847.4,2736.8,2500.8,2611.1,243.0,238.8,215.8,229.5,26.0,47.4,36.2,35.0,293.6,279.7,13.9,20315.2,19274.6,1040.6,20705.3,19644.7,1060.6
Guadeloupe,21,11,149.8,86.2,2002.5,2001.7,1997.3,1998.6,379.1,2002.6,410.9,583.8,35.0,247.9,216.2,555.3,15.0,47.5,28.0,64.4,78.9,68.0,10.8,6020.3,5198.2,822.1,6135.9,5298.0,837.9
South Africa,21,21,5724.7,7535.1,2007.5,2007.5,2008.9,2010.5,6163.8,6191.3,6062.1,5923.0,489.0,561.5,527.7,507.6,17.0,49.5,37.5,37.8,477.8,468.8,9.0,36945.2,36255.7,689.4,37654.5,36951.9,702.7
France,20,14,1824.7,2435.5,2008.8,2010.4,2007.1,2007.8,3999.9,4020.4,3955.7,3999.2,332.0,354.0,316.6,327.7,21.0,20.2,15.9,18.2,282.2,273.9,8.3,21060.2,20430.8,629.4,21464.6,20823.1,641.5
China,18,18,15775.7,24254.4,2008.3,2008.3,2011.1,2011.3,11285.9,11147.6,12242.5,12660.8,949.0,961.5,1108.7,1193.3,27.0,40.2,52.7,58.9,1393.5,1366.3,27.2,99048.3,96942.4,2105.9,100950.0,98803.7,2146.4
