Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Sweden,895,244,4403.2,2946.4,1998.6,2001.0,2002.1,2004.3,290.6,431.5,336.9,411.5,23.0,54.6,31.4,45.4,8.0,29.5,16.9,15.8,971.6,765.9,205.7,72855.5,57414.0,15441.5,74254.3,58516.4,15737.9
Poland,589,209,1047.5,1199.6,1998.7,1997.7,2003.4,2003.2,138.4,260.5,194.3,208.0,17.0,54.0,46.6,52.4,19.0,90.2,33.8,37.8,382.0,250.7,131.3,28665.8,18806.9,9859.0,29216.2,19168.0,10048.2
Denmark,436,261,3623.6,4939.6,1999.8,2001.6,2006.2,2007.4,461.2,553.9,498.7,531.0,48.0,73.3,53.1,56.8,8.0,32.6,31.7,31.0,628.2,519.1,109.1,46666.1,38471.3,8194.9,47562.1,39209.9,8352.2
Germany,340,185,2536.0,2706.1,1999.5,1999.6,2004.9,2004.9,481.7,535.5,670.4,699.8,52.0,56.9,66.8,71.3,29.0,39.4,25.9,27.7,509.9,442.1,67.8,38291.3,33200.1,5091.2,39026.5,33837.6,5189.0
Russian Federation,308,211,3740.8,5919.0,2004.3,2004.4,2006.6,2006.1,462.0,425.6,397.8,437.6,39.0,72.1,91.8,96.9,30.0,57.0,69.6,75.3,670.8,451.2,219.6,50418.4,33912.5,16505.9,51386.4,34563.6,16822.8
United Kingdom of Great Britain and Northern Ireland,279,162,2282.0,3338.7,2002.5,2002.1,2005.3,2005.7,1056.4,1091.9,1146.3,1152.1,94.0,125.4,105.5,109.8,21.0,52.2,30.0,31.7,647.0,580.2,66.8,48587.6,43572.1,5015.6,49520.5,44408.6,5111.9
Latvia,236,149,540.8,614.8,1996.1,1999.7,2004.6,2003.9,246.7,284.1,278.5,271.6,16.0,41.3,33.2,36.6,31.5,48.2,43.3,55.3,206.1,98.8,107.3,15479.8,7421.8,8058.0,15777.1,7564.3,8212.7
Finland,234,122,845.4,964.4,2003.2,2002.7,2005.9,2005.6,392.6,431.3,428.3,409.9,36.0,48.0,40.5,40.7,27.0,35.4,27.0,30.0,245.9,201.1,44.8,18445.7,15079.8,3365.9,18799.8,15369.3,3430.5
Norway,193,113,1368.3,1250.3,1997.0,1998.8,2003.6,2003.4,691.1,790.0,1242.2,1078.4,75.0,91.3,124.5,117.4,24.0,40.9,57.5,57.9,304.8,269.5,35.2,21655.3,18984.5,2670.8,22071.1,19349.0,2722.1
Estonia,178,114,1458.6,1845.1,2000.8,2002.4,2004.4,2006.1,332.8,422.5,416.2,391.9,34.0,92.5,49.4,51.3,14.0,86.2,34.8,43.6,381.7,255.6,126.1,28658.7,19193.4,9465.2,29208.9,19561.9,9647.0
Netherlands,169,139,2741.5,4559.6,2004.3,2004.9,2009.5,2009.7,832.0,904.7,1061.3,1071.7,97.0,108.8,118.7,121.2,32.0,41.3,53.7,57.9,511.2,395.0,116.2,38487.3,29572.5,8914.8,39226.2,30140.2,9086.0
Belgium,124,99,2401.0,3019.4,2003.8,2004.6,2004.3,2004.3,887.3,975.0,1145.0,1135.3,93.0,100.1,95.0,97.8,34.5,45.7,42.3,45.7,398.6,352.2,46.4,29946.2,26454.9,3491.3,30521.1,26962.8,3558.3
France,93,84,914.7,1338.1,2005.5,2005.4,2007.3,2007.4,1144.3,1267.8,1367.6,1364.9,128.0,130.4,132.2,133.3,47.0,59.2,42.4,44.1,186.7,170.6,16.1,14053.8,12835.4,1218.4,14323.6,13081.8,1241.8
Spain,59,56,1774.7,2937.1,2008.3,2008.2,2010.3,2010.4,1998.2,2134.2,2399.6,2418.1,204.0,207.8,233.7,235.0,28.0,42.2,30.6,29.3,232.4,224.6,7.8,17646.9,17058.8,588.1,17985.8,17386.4,599.4
Ireland,52,50,222.1,331.9,2003.3,2003.1,2003.7,2003.7,1381.5,1448.7,1458.4,1453.6,152.0,156.1,157.6,157.2,30.5,37.6,38.1,38.2,69.6,64.7,4.9,5237.8,4872.2,365.6,5338.4,4965.7,372.6
Brazil,28,27,5204.2,8899.5,2012.3,2012.3,2012.8,2012.8,6502.4,6227.0,6350.8,6367.8,590.5,612.6,625.0,625.6,113.0,171.5,213.1,218.2,499.8,475.2,24.6,38436.9,36534.0,1902.9,39174.9,37235.5,1939.5
Algeria,16,15,1181.0,1906.7,2010.7,2010.8,2010.8,2010.8,3071.7,3166.8,3109.5,3108.8,240.0,271.8,266.4,265.5,30.5,67.0,73.6,73.2,189.1,164.7,24.4,14455.2,12567.6,1887.6,14732.7,12808.9,1923.8
Malta,14,14,2061.1,3648.7,2010.6,2010.6,2008.7,2008.7,3494.0,3480.7,3485.9,3490.5,299.5,315.6,311.7,310.5,11.0,27.1,44.8,48.2,174.7,170.5,4.2,13348.6,13025.9,322.8,13604.9,13276.0,329.0
United States of America,14,14,3019.6,5411.2,2010.7,2010.7,2010.1,2010.0,5786.4,5947.2,5942.6,5934.3,560.0,589.9,612.2,613.3,93.0,130.6,136.6,138.1,270.6,254.2,16.4,20727.1,19493.4,1233.6,21125.0,19867.7,1257.3
Turkey,13,13,1943.6,3352.3,2010.3,2010.3,2010.3,2010.5,4397.6,4549.9,4542.5,4530.1,398.0,422.4,415.6,412.7,88.0,145.0,141.2,142.6,199.9,183.0,16.9,15342.8,14035.0,1307.8,15637.4,14304.4,1332.9
Singapore,12,12,3700.4,6380.0,2010.8,2010.8,2011.8,2011.8,9522.7,10549.3,10877.5,10956.7,828.0,923.8,994.9,1008.1,11.0,14.6,13.4,13.0,369.4,368.6,0.8,28470.0,28410.3,59.7,29016.7,28955.8,60.9
Gibraltar,11,11,844.5,1453.8,2011.4,2011.4,2011.2,2011.1,2516.1,2521.8,2511.8,2509.7,239.0,269.4,275.2,275.4,9.0,11.1,11.4,11.4,76.1,75.5,0.5,5788.2,5745.8,42.4,5899.3,5856.1,43.2
