Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Sweden,910,341,4466.6,3041.6,1999.6,2001.1,2002.9,2004.7,237.6,367.9,331.8,400.8,21.0,52.4,40.5,60.6,15.0,51.1,38.5,62.6,1131.3,800.4,330.8,84844.2,60005.2,24839.0,86473.2,61157.3,25315.9
Poland,672,372,1654.1,2060.9,1999.4,2000.6,2005.5,2005.6,142.4,228.7,172.5,183.0,21.0,53.4,38.6,44.8,25.0,46.2,45.5,52.4,500.9,319.8,181.1,37595.0,24000.7,13594.3,38316.9,24461.5,13855.3
Denmark,550,308,2407.6,2970.8,1997.4,1999.5,2004.2,2005.2,432.4,515.1,448.1,470.4,45.0,70.9,54.9,61.2,24.0,80.4,54.7,62.6,640.5,431.2,209.3,47839.4,32126.0,15713.4,48757.9,32742.8,16015.1
Germany,382,274,4260.8,5069.9,2001.0,2001.6,2008.2,2008.7,481.9,540.0,740.9,763.5,51.0,68.1,78.0,86.0,28.0,53.7,38.5,46.1,639.5,543.9,95.7,48025.8,40843.8,7182.1,48947.9,41628.0,7320.0
Russian Federation,344,199,4391.4,7451.1,2003.0,2004.4,2004.5,2005.0,472.6,427.9,609.0,633.2,37.0,67.3,97.7,100.7,25.5,61.8,73.7,76.5,692.2,521.3,170.9,52073.3,39245.0,12828.3,53073.1,39998.5,13074.6
Netherlands,313,241,5079.6,8413.6,2005.8,2006.4,2009.0,2009.3,909.1,927.2,979.6,988.3,88.0,124.6,134.6,136.4,33.0,76.8,72.1,72.9,935.9,753.9,181.9,70187.1,56526.6,13660.5,71534.7,57611.9,13922.8
Finland,284,120,1296.7,1561.0,2003.2,2003.1,2005.7,2005.4,394.1,485.7,512.9,500.2,40.0,65.1,69.3,70.7,17.0,48.5,37.0,41.0,373.7,327.5,46.2,28045.9,24576.9,3469.1,28584.4,25048.7,3535.7
Latvia,246,162,809.2,1054.1,1999.4,2003.0,2007.1,2007.4,164.5,258.0,276.7,287.4,24.0,71.2,125.1,141.1,28.0,46.1,36.8,44.8,301.0,209.2,91.8,22603.3,15712.5,6890.7,23037.3,16014.2,7023.0
United Kingdom of Great Britain and Northern Ireland,211,138,2691.0,4329.6,2005.2,2004.6,2008.1,2008.4,929.5,1093.9,1177.3,1196.4,95.0,134.4,155.7,162.4,25.0,53.7,56.1,58.8,504.5,434.3,70.2,37957.2,32685.5,5271.7,38686.0,33313.1,5372.9
Norway,195,106,2379.4,2190.1,1997.7,2000.2,2005.8,2006.7,715.5,904.8,1354.5,1173.3,76.0,99.7,145.7,129.4,31.0,147.9,51.0,54.3,429.1,355.8,73.3,30062.5,24558.9,5503.6,30639.7,25030.5,5609.2
Belgium,128,88,2156.1,3322.2,2006.9,2006.6,2008.2,2008.3,1014.6,957.9,1052.6,1050.9,88.0,109.2,102.2,104.3,23.5,67.9,64.0,67.7,419.7,354.5,65.2,31512.7,26616.2,4896.4,32117.7,27127.3,4990.5
Estonia,105,76,685.7,831.9,2002.3,2002.0,2006.2,2007.9,347.0,424.5,439.2,471.0,40.0,140.2,91.2,104.9,26.0,46.2,63.8,83.9,245.0,196.5,48.5,18393.4,14755.3,3638.1,18746.5,15038.6,3708.0
Spain,28,28,1685.1,2865.3,2006.8,2006.8,2008.1,2008.1,2310.0,2373.3,2512.2,2509.0,215.0,235.6,271.2,271.0,71.5,135.8,127.8,121.8,199.8,170.1,29.7,15167.4,12939.0,2228.3,15458.6,13187.5,2271.1
France,26,26,344.9,587.6,2002.8,2002.8,2007.2,2007.6,950.4,1015.4,1231.8,1246.2,106.0,113.5,122.6,123.5,34.5,44.2,49.1,49.3,46.6,36.7,10.0,3501.1,2753.6,747.5,3568.3,2806.5,761.9
