Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Milazzo,651,133,2990.0,4224.0,2000.9,2002.8,2003.8,2004.9,371.0,606.9,423.0,433.0,27.0,75.9,84.5,70.8,44.0,73.2,101.9,102.5,1303.9,595.0,709.0,99761.3,45477.4,54283.9,101676.7,46350.6,55326.2
Porto Torres,638,64,5238.5,1224.1,2003.9,2004.8,2003.6,2004.1,213.2,398.1,219.6,282.8,13.0,91.9,28.6,42.8,10.0,53.2,11.0,23.1,1119.6,979.0,140.6,86144.7,75512.0,10632.7,87798.7,76961.8,10836.9
Augusta,623,208,4166.6,6351.3,2003.2,2004.2,2005.3,2005.4,601.4,618.4,655.8,662.9,42.0,95.1,80.8,81.8,47.0,102.1,88.5,87.1,1336.4,678.3,658.1,102408.7,52195.2,50213.5,104374.9,53197.3,51177.6
Procida,609,42,505.8,169.6,1983.7,1984.7,1981.5,1979.0,466.8,1099.6,843.5,659.6,27.0,160.5,358.9,380.6,17.0,18.7,106.1,95.2,541.8,353.4,188.4,40723.1,26549.3,14173.8,41505.0,27059.0,14446.0
Piombino,540,86,2376.2,1059.1,1991.0,1996.4,1987.4,1986.9,175.0,524.4,375.4,446.1,14.0,68.4,365.9,495.9,10.5,73.4,225.9,333.9,1051.9,681.2,370.7,80062.9,51874.3,28188.6,81600.2,52870.3,28729.8
Savona,532,109,3756.3,1084.6,2006.5,2003.5,2009.7,2007.4,103.6,297.0,186.4,194.2,10.0,38.3,25.7,39.9,6.0,40.3,16.2,32.8,695.9,572.2,123.7,53788.0,44260.0,9528.0,54820.7,45109.8,9711.0
Trieste,492,92,2582.8,1575.2,1999.4,2000.5,2003.1,2003.0,103.6,330.3,353.4,241.8,12.0,130.3,179.4,114.0,20.0,76.3,63.1,45.8,698.3,435.8,262.6,53647.9,33560.5,20087.4,54678.0,34204.9,20473.1
Lipari,469,61,416.2,246.2,1993.2,1992.6,1995.0,1992.2,495.6,710.3,387.8,408.4,24.0,45.1,124.7,93.2,15.0,19.2,34.9,41.7,404.4,255.1,149.3,30548.2,19254.7,11293.5,31134.7,19624.4,11510.3
Catania,464,79,4392.1,1851.9,1998.8,1999.8,2001.4,2000.9,300.4,428.5,456.7,445.4,18.0,35.4,44.5,44.2,9.0,34.4,21.0,23.3,1016.5,850.4,166.1,78448.2,65718.4,12729.7,79954.4,66980.2,12974.2
Messina,461,110,5244.6,1660.2,2001.6,1998.5,2003.6,1999.1,534.4,1853.0,466.0,796.2,21.0,268.0,969.2,1434.3,18.0,126.8,59.5,77.4,1861.2,1359.9,501.3,141565.5,103349.5,38216.0,144283.6,105333.8,38949.8
Taranto,456,184,2787.4,4423.3,2006.8,2006.0,2008.5,2008.7,502.1,532.8,603.9,610.3,48.0,74.1,104.0,106.9,63.0,106.0,160.4,168.9,982.5,593.2,389.3,75052.3,45237.5,29814.8,76493.3,46106.0,30387.3
Salerno,443,148,5358.7,3389.5,2003.4,2004.2,2006.3,2008.3,283.3,509.4,415.3,492.3,22.0,49.3,78.2,80.7,8.0,55.4,33.4,64.1,1013.6,856.4,157.1,78127.3,66068.0,12059.4,79627.4,67336.5,12290.9
Pozzuoli,422,36,323.4,131.1,1980.5,1985.3,1981.7,1982.0,314.6,1087.5,531.4,491.1,22.0,79.4,191.6,192.8,20.0,77.1,148.9,131.5,326.9,191.5,135.4,24545.5,14382.1,10163.4,25016.7,14658.2,10358.6
Sestri Ponente,404,190,3507.2,5715.3,2006.0,2006.1,2007.6,2007.8,510.1,425.9,461.2,476.9,54.0,77.6,76.0,76.4,43.0,72.5,63.8,57.7,1099.8,638.9,460.8,84385.9,48958.8,35427.0,86006.1,49898.8,36107.2
Trapani,392,85,616.1,251.5,1986.9,1996.2,1989.0,1993.6,210.2,2248.8,315.2,306.8,15.0,150.1,229.1,124.6,10.0,114.2,67.5,58.9,452.8,310.2,142.5,34146.3,23410.1,10736.2,34802.0,23859.6,10942.3
Capri,384,55,603.3,174.6,1990.1,1990.8,1995.6,1998.9,512.8,1052.8,482.2,469.7,27.0,82.8,165.8,124.2,12.5,16.1,42.4,38.4,335.3,235.8,99.5,25284.9,17780.4,7504.6,25770.4,18121.7,7648.7
Voltri,355,152,5227.5,5800.2,2006.5,2006.8,2009.2,2008.9,98.7,136.9,165.0,168.2,13.0,20.0,34.9,35.4,25.0,28.8,33.9,33.5,626.8,398.6,228.2,48546.3,30877.6,17668.6,49478.3,31470.5,18007.9
Cetara,353,119,6210.6,3774.9,2003.1,2003.7,2004.2,2005.6,422.0,593.4,586.4,625.6,20.0,31.1,67.2,62.2,10.0,40.3,37.4,71.3,999.5,670.3,329.3,77140.3,51747.9,25392.4,78621.4,52741.5,25879.9
Porto Di Corsini,332,165,1493.6,1947.7,2003.7,2004.1,2005.4,2005.4,331.5,861.0,452.8,508.1,36.0,186.4,293.0,209.0,25.0,66.7,49.7,49.7,569.9,429.5,140.4,43385.3,32687.8,10697.4,44218.3,33315.4,10902.8
Brindisi,291,162,2428.1,2540.9,2003.4,2002.3,2006.8,2007.0,405.1,746.2,669.1,666.2,29.0,97.0,88.5,85.6,27.0,77.6,62.8,82.7,561.1,372.5,188.6,43114.0,28704.1,14409.9,43941.8,29255.2,14686.6
Ponza,291,54,399.2,380.2,1976.6,1992.2,1997.9,1999.3,204.8,946.1,526.5,534.8,15.0,57.4,297.6,140.0,16.0,23.8,33.5,31.7,256.5,171.9,84.6,19459.2,13027.2,6431.9,19832.8,13277.4,6555.4
Termini Imerese,269,26,2018.2,584.0,1988.7,1993.0,1989.4,1993.7,257.5,456.4,293.1,331.8,15.0,54.7,22.5,34.6,2.0,53.7,16.7,24.0,541.3,453.1,88.2,41735.3,34976.5,6758.8,42536.7,35648.0,6888.6
Sorrento,268,43,322.4,61.3,1990.8,1991.3,1993.1,1993.3,707.9,1491.9,913.1,802.0,27.0,172.0,886.3,558.4,24.0,41.3,128.1,104.7,324.6,237.7,86.9,24409.9,17865.0,6544.9,24878.6,18208.0,6670.6
Vado Ligure,260,48,958.0,682.2,1994.2,1998.1,1989.2,1998.8,204.7,301.9,359.5,292.1,30.0,66.7,129.9,89.9,14.0,56.2,102.6,51.9,449.0,263.4,185.5,34147.2,20140.5,14006.7,34802.8,20527.2,14275.7
Marina Di Carrara,258,69,1600.2,929.1,2006.5,1999.4,2010.3,2011.0,339.1,357.1,329.4,325.1,22.0,46.5,29.3,37.7,11.0,71.3,24.9,40.5,353.4,283.9,69.6,27277.3,21946.1,5331.2,27801.0,22367.5,5433.5
Ancona,251,87,2567.0,1766.6,2001.1,2001.4,2002.9,2003.4,164.4,664.7,610.1,476.0,15.0,88.7,98.3,92.5,17.0,82.9,120.5,93.9,603.4,371.8,231.6,46352.2,28604.1,17748.0,47242.1,29153.3,18088.8
Amalfi,251,92,2623.7,1424.7,2001.7,2000.8,2005.9,2005.6,401.8,629.3,420.8,504.7,21.0,49.8,28.4,36.7,8.0,23.3,11.8,15.1,423.8,298.2,125.6,32678.7,22998.8,9680.0,33306.1,23440.3,9865.8
Lacco Ameno,249,30,211.2,82.4,1985.1,1986.0,1986.8,1984.2,434.1,894.7,883.4,864.8,30.0,103.4,396.9,434.8,1.0,8.5,3.6,3.4,201.8,192.2,9.6,15151.7,14430.7,721.0,15442.6,14707.8,734.8
Porto Ferraio,238,49,757.7,149.5,1990.1,1990.8,1983.9,1983.9,283.1,556.0,561.4,577.9,31.5,161.7,577.0,658.2,16.0,22.9,37.6,38.0,474.5,395.3,79.2,35823.8,29846.5,5977.2,36511.6,30419.6,6092.0
Sarroch,233,99,2802.4,4693.3,2003.7,2004.3,2004.6,2004.6,377.2,608.3,712.7,733.5,37.0,111.2,136.2,140.0,53.0,75.3,83.7,84.0,697.9,358.1,339.8,53801.2,27654.5,26146.7,54834.2,28185.5,26648.7
Pantelleria,224,14,379.3,126.5,1982.1,1989.5,1983.6,1992.8,111.1,779.3,270.1,284.2,9.0,57.0,67.0,53.7,4.0,24.5,48.6,34.4,158.4,93.3,65.1,11961.5,7060.7,4900.8,12191.2,7196.3,4994.9
Bari,205,70,2579.0,822.7,2000.5,1998.4,2002.4,2001.4,328.8,643.7,380.3,405.9,22.0,49.9,44.7,49.0,6.0,47.7,22.0,32.8,640.2,569.1,71.1,49500.9,44029.4,5471.5,50451.3,44874.8,5576.5
Marghera,195,96,1392.3,2213.3,2003.4,2003.7,2006.1,2006.0,666.5,651.4,728.5,735.3,85.0,132.2,133.8,130.3,33.0,51.5,43.0,43.1,437.2,336.5,100.7,33430.9,25770.1,7660.8,34072.8,26264.9,7807.9
Porto Empedocle,182,44,558.8,343.2,1990.4,1999.3,1992.7,2003.1,325.9,397.4,463.2,469.3,14.0,35.3,36.6,47.9,22.0,28.7,106.1,66.1,205.2,92.4,112.9,15570.0,7021.1,8548.9,15868.9,7155.9,8713.0
Panarea,181,55,278.7,291.1,1988.4,1996.9,1999.4,2000.7,366.5,685.6,263.2,253.8,31.0,63.5,89.3,87.4,11.0,16.6,20.3,22.6,161.3,119.8,41.5,12248.0,9088.2,3159.8,12483.2,9262.7,3220.5
Monfalcone,181,130,1903.7,2006.4,2002.0,2003.7,2005.4,2004.4,225.6,504.2,525.1,623.6,45.0,103.8,82.5,95.8,35.0,66.2,84.3,64.6,335.1,209.2,125.9,25815.5,16125.8,9689.6,26311.1,16435.5,9875.7
Rinella,167,38,167.0,81.6,1993.0,1992.9,1996.0,1991.1,663.8,1652.4,583.4,538.8,38.0,96.7,187.3,293.9,10.0,20.6,56.6,36.8,189.2,135.7,53.5,14270.8,10227.8,4043.1,14544.8,10424.1,4120.7
Ortona,164,69,514.8,681.0,1999.8,1998.0,2005.9,2006.3,482.0,633.1,492.3,472.0,32.0,87.5,251.7,242.2,35.5,105.5,179.9,141.7,215.2,124.0,91.3,16312.3,9437.6,6874.7,16625.5,9618.8,7006.7
Fusina,155,54,1879.7,1619.2,2000.2,2000.2,2003.7,2004.1,331.6,1275.1,507.1,681.7,24.0,387.6,83.1,102.1,12.0,33.6,16.0,21.5,448.9,405.3,43.6,34653.6,31295.8,3357.8,35318.9,31896.7,3422.3
Villa San Giovanni,153,27,823.4,412.1,1994.8,1996.7,1994.9,1994.0,609.0,1529.4,988.6,1070.3,54.0,176.1,183.8,250.7,27.0,69.1,109.1,133.0,334.4,204.4,130.0,25287.6,15401.9,9885.7,25773.1,15697.6,10075.5
Golfo Aranci,147,28,1446.4,313.9,1990.8,1993.8,1992.8,1993.4,252.5,545.0,428.5,461.6,12.0,68.2,101.6,100.7,7.0,68.2,13.6,16.0,406.7,315.2,91.6,31280.6,24248.2,7032.4,31881.2,24713.7,7167.5
Porto Nogaro,146,110,132.4,186.7,1996.2,1998.1,2002.6,2002.5,84.1,229.2,205.8,204.2,34.5,51.1,94.9,97.6,53.5,75.2,82.7,81.7,65.8,36.2,29.6,4978.3,2756.2,2222.2,5073.9,2809.1,2264.8
Santa Panagia,144,107,1900.9,3156.9,2005.2,2005.7,2005.8,2005.8,441.2,562.8,415.9,396.4,51.0,59.3,89.7,89.3,31.0,45.7,45.0,44.5,312.9,211.8,101.1,24174.1,16376.0,7798.1,24638.3,16690.4,7947.8
Aci Trezza,144,65,1825.3,1072.0,2002.2,2002.3,2004.0,2003.6,495.1,713.3,554.5,372.7,27.0,78.5,109.7,88.6,11.0,33.1,35.2,35.7,401.2,292.4,108.8,30913.3,22541.2,8372.1,31506.9,22974.0,8532.9
Siracusa,136,104,1422.2,2313.5,2001.1,2001.6,2004.5,2005.1,297.7,486.5,408.2,396.6,45.0,61.8,137.3,146.5,15.0,29.9,37.1,39.2,219.2,167.7,51.5,16901.0,12934.5,3966.5,17225.5,13182.8,4042.7
Levanzo,135,27,140.1,81.8,1987.1,1995.2,1994.8,1996.2,773.2,1448.9,852.8,446.3,32.0,122.1,915.2,243.6,16.0,71.2,79.4,50.6,225.4,170.2,55.1,16939.8,12794.8,4144.9,17265.0,13040.5,4224.5
Favignana,133,33,142.8,71.6,1986.5,1987.5,1988.6,1989.1,774.4,1232.7,851.2,547.7,31.0,95.1,391.2,610.0,16.0,61.5,175.7,189.4,172.9,110.5,62.3,13000.3,8306.0,4694.2,13249.9,8465.5,4784.4
Vulcano,132,33,106.8,75.8,1996.8,1993.8,1996.0,1992.5,649.1,1041.6,515.0,376.7,34.5,80.4,101.0,88.1,10.0,24.7,25.3,25.3,110.9,83.6,27.4,8363.4,6298.2,2065.2,8524.0,6419.1,2104.8
Ischia,127,25,69.5,24.7,1988.8,1985.3,1983.7,1987.0,511.8,768.2,699.9,456.8,32.0,83.6,235.4,143.8,2.0,19.8,15.4,39.6,72.6,64.5,8.0,5458.4,4853.3,605.1,5563.2,4946.5,616.7
Salina,123,28,98.8,109.4,1998.1,1997.7,2000.0,2000.6,707.9,994.9,713.5,596.2,41.0,126.9,166.9,178.9,6.0,16.5,41.7,18.6,101.5,80.3,21.2,7657.2,6057.8,1599.4,7804.2,6174.2,1630.1
Gaeta,121,55,498.3,715.0,1990.2,1995.7,2003.4,2004.1,341.0,721.7,427.8,444.7,33.0,85.8,64.3,59.5,35.0,100.8,63.2,63.5,269.8,110.1,159.7,20612.4,8433.9,12178.4,21008.1,8595.9,12412.3
Porto Di Malamocco,117,60,529.5,735.0,1996.4,1998.2,2005.3,2006.6,683.2,1873.2,749.8,741.0,159.0,476.9,497.4,228.0,19.0,164.1,103.0,73.8,241.8,178.1,63.7,18317.4,13502.6,4814.9,18669.1,13761.8,4907.3
Mili Marina,114,37,1774.2,716.1,2001.3,1998.0,2003.8,2003.4,547.4,987.1,676.1,688.9,26.0,81.4,48.1,53.8,8.0,32.9,37.2,39.8,335.8,215.2,120.6,25911.6,16604.3,9307.3,26409.1,16923.1,9486.0
Lampedusa,105,11,346.3,246.3,1986.3,1988.9,1989.2,1998.2,148.1,735.2,479.9,602.0,12.0,48.8,147.4,74.8,1.0,42.7,55.7,68.6,130.7,98.6,32.2,9891.5,7448.7,2442.8,10081.4,7591.7,2489.7
Chioggia,103,83,74.2,96.0,1995.1,1997.2,1999.6,2000.4,160.1,392.0,260.9,244.4,22.0,136.7,231.8,122.9,62.0,96.3,90.0,96.6,55.4,36.4,19.0,4174.8,2746.1,1428.7,4255.0,2798.8,1456.1
Piano Di Sorrento,102,42,441.9,77.2,1994.9,1993.7,1999.5,1999.7,192.3,376.4,228.9,303.2,19.0,39.4,37.3,30.9,10.0,14.8,19.5,29.8,139.8,93.0,46.9,10750.9,7144.3,3606.7,10957.4,7281.4,3675.9
Crotone,100,78,437.3,536.5,2004.5,2003.5,2007.9,2007.1,516.7,568.5,452.3,558.6,42.5,102.4,84.4,86.9,17.0,61.5,58.1,61.3,117.0,82.9,34.1,8931.4,6337.5,2593.9,9102.9,6459.2,2643.7
Bagnoli,98,30,71.7,22.6,1989.0,1987.1,1990.8,1987.6,797.3,1114.2,912.8,449.5,43.0,67.4,147.9,110.3,15.0,30.6,40.0,38.3,76.7,55.8,20.9,5767.8,4195.2,1572.6,5878.5,4275.7,1602.8
San Cataldo,93,63,1168.2,1597.5,2001.8,2001.4,2005.0,2005.6,799.4,1036.7,1069.5,1124.2,42.0,64.1,87.9,94.2,32.0,76.5,127.7,153.1,204.9,113.4,91.5,15794.8,8745.7,7049.1,16098.1,8913.6,7184.4
Oristano,88,61,386.2,591.9,1999.6,2002.9,2006.3,2006.8,375.3,574.6,586.9,590.4,32.0,44.3,65.2,66.3,43.0,85.3,93.6,95.4,83.7,52.5,31.2,6407.6,4033.5,2374.0,6530.6,4111.0,2419.6
Portopalo,84,66,694.6,1171.2,2002.0,2002.9,2006.6,2006.8,358.9,501.4,477.2,473.8,43.0,54.1,78.4,78.8,14.0,22.8,25.6,25.7,96.0,73.1,22.9,7397.5,5636.7,1760.9,7539.6,5744.9,1794.7
Pozzallo,82,74,574.1,900.0,2001.1,2001.3,2006.3,2006.7,361.9,538.6,581.2,579.2,33.5,46.4,86.4,81.7,24.5,47.8,64.4,68.7,99.7,70.5,29.2,7664.7,5427.7,2237.1,7811.9,5531.9,2280.0
Torre Faro,80,46,1117.8,583.4,1998.3,1995.5,2001.3,2002.0,546.1,823.7,876.6,663.9,30.5,58.4,78.1,71.9,15.0,31.7,40.7,37.8,281.4,178.7,102.7,21641.0,13737.7,7903.2,22056.5,14001.5,8055.0
Castellammare Di Sta,80,18,62.9,33.4,1976.0,1994.4,1987.3,1975.4,479.9,1437.2,791.8,724.6,25.5,752.8,511.3,524.5,16.0,87.9,220.4,412.1,98.9,54.4,44.6,7546.6,4111.8,3434.9,7691.5,4190.7,3500.8
Muggia,79,49,1094.3,1988.0,2006.3,2006.7,2008.3,2008.4,161.6,596.8,488.4,485.4,106.0,187.9,286.2,281.8,33.0,64.2,32.2,29.6,280.9,194.4,86.5,21687.3,15013.4,6673.8,22103.7,15301.7,6802.0
Falconara,76,19,213.1,324.6,2005.3,2006.1,2006.2,2006.3,205.1,666.1,499.2,527.9,19.5,68.1,97.2,99.1,34.5,106.4,90.0,93.7,92.8,43.2,49.6,7067.5,3306.8,3760.8,7203.2,3370.3,3833.0
Giardini Naxos,75,42,785.0,309.6,2001.1,2000.8,2003.8,2003.0,357.8,622.0,440.5,449.9,16.0,112.6,53.1,63.5,10.0,29.2,17.9,24.7,187.6,137.9,49.7,14467.5,10637.2,3830.3,14745.2,10841.4,3903.8
Forio,72,26,167.6,146.1,1989.7,1989.0,2002.4,2005.1,358.2,1228.9,859.1,853.1,24.5,112.4,649.1,236.5,2.0,20.9,35.5,55.1,110.2,96.3,13.8,8312.8,7251.5,1061.3,8472.4,7390.7,1081.7
Foce Varano,72,52,255.7,303.1,1998.4,1997.4,2001.7,2003.3,453.2,2001.7,618.3,624.7,45.0,125.3,233.8,93.0,16.5,42.9,64.5,58.5,109.7,82.1,27.6,8303.0,6214.2,2088.8,8462.4,6333.5,2128.9
Taormina,70,33,641.9,296.7,1999.4,1997.7,2002.6,2002.9,357.7,445.7,464.6,515.3,17.0,28.0,29.0,34.2,9.0,15.8,12.6,15.8,131.9,86.5,45.4,10186.6,6682.7,3503.8,10382.2,6811.1,3571.1
Leuca,70,60,773.6,894.3,2002.4,2001.4,2009.8,2009.5,492.7,517.2,724.0,647.4,42.0,44.2,76.6,80.7,11.0,17.4,44.7,54.6,118.2,90.7,27.6,9127.6,7000.1,2127.4,9302.8,7134.5,2168.3
Pesaro,62,14,16.0,13.8,1990.2,2001.9,2006.9,2007.3,259.9,1226.7,251.7,208.6,21.0,147.4,222.1,230.5,37.5,78.7,185.8,240.4,38.3,22.3,15.9,2876.2,1678.8,1197.5,2931.5,1711.0,1220.4
Formia,61,16,101.7,38.3,1991.8,1985.7,1989.2,1988.6,948.5,5939.5,1494.0,1545.5,37.0,234.0,390.4,347.3,50.0,289.3,379.5,181.4,154.1,72.2,81.9,11603.9,5422.4,6181.4,11826.7,5526.6,6300.1
Meta,61,20,66.0,19.2,1989.0,1988.2,1994.7,1995.3,984.1,1523.2,760.3,614.4,55.0,130.9,224.5,207.0,7.0,51.2,32.5,52.0,58.2,45.5,12.7,4381.5,3425.2,956.3,4465.6,3491.0,974.6
Bova Marina,60,51,530.6,711.2,2000.4,2000.2,2004.0,2003.8,641.1,569.0,548.9,540.6,36.0,43.8,56.8,63.8,20.5,19.6,25.1,26.0,87.0,58.3,28.7,6712.2,4498.6,2213.6,6841.1,4585.0,2256.1
Reggio,60,28,182.7,79.7,1998.5,1998.7,1999.4,2001.4,1016.7,1129.9,677.7,598.0,52.0,232.7,161.7,138.4,25.5,99.1,373.9,113.1,107.9,66.4,41.5,8147.8,5027.2,3120.6,8304.2,5123.7,3180.5
Serrano,57,48,622.0,820.0,2001.5,2001.1,2004.7,2005.5,484.5,699.4,659.1,613.0,39.0,55.1,83.0,78.0,9.0,31.1,73.3,79.1,108.9,70.4,38.5,8390.4,5430.3,2960.1,8551.5,5534.5,3017.0
Gela,56,18,488.8,743.9,2004.1,2003.1,2004.7,2004.8,538.2,465.8,526.9,524.8,48.0,43.5,58.4,58.2,54.0,35.5,59.8,59.1,136.5,76.0,60.5,10530.6,5871.7,4658.9,10732.8,5984.5,4748.3
Capraia,55,35,223.1,159.8,1996.1,1997.2,2001.6,2006.6,269.5,298.3,328.5,294.4,27.0,45.0,65.7,40.7,8.0,16.5,39.1,20.8,74.9,51.2,23.7,5684.5,3889.9,1794.5,5793.6,3964.6,1829.0
Priolo Gargallo,52,33,248.7,310.1,2001.4,2003.5,2003.9,2002.7,523.3,603.3,668.7,615.2,39.5,45.8,56.7,65.3,20.0,44.3,42.2,31.7,78.6,46.9,31.6,6006.4,3605.7,2400.7,6121.8,3674.9,2446.8
Portovesme,50,30,451.7,608.8,1996.4,2002.2,2001.7,2008.0,580.6,1150.8,941.2,747.2,68.0,153.3,836.8,304.5,33.0,102.4,169.1,182.6,139.3,109.6,29.6,10560.9,8301.7,2259.2,10763.6,8461.1,2302.5
Filicudi,50,26,65.1,56.4,1986.5,1989.7,1994.0,1996.6,319.0,674.8,274.3,194.3,24.0,55.8,72.5,51.2,8.5,12.1,13.3,17.2,37.6,30.7,6.9,2854.2,2329.6,524.6,2909.0,2374.3,534.7
Otranto,50,38,264.4,318.4,2002.9,2001.3,2005.0,2005.3,417.4,619.3,538.8,511.0,31.5,210.6,158.2,174.9,11.0,24.6,24.2,26.5,66.1,47.9,18.2,5046.6,3658.3,1388.3,5143.4,3728.5,1414.9
Melito Di Porto Salvo,49,41,315.4,504.8,2003.4,2003.1,2004.7,2004.9,390.8,502.0,307.9,285.8,39.0,43.4,88.8,94.8,15.0,22.6,23.6,23.3,58.6,42.2,16.4,4503.7,3248.4,1255.2,4590.2,3310.8,1279.3
Villafranca Tirrena,49,43,654.3,1107.3,2006.0,2005.3,2007.4,2007.5,338.2,547.0,533.3,555.6,35.0,168.2,185.5,177.0,10.0,32.0,45.8,48.8,86.4,71.5,15.0,6639.7,5486.7,1153.0,6767.2,5592.1,1175.1
Vasto,49,42,230.0,218.7,1998.2,1997.5,2003.0,2006.1,380.0,1804.7,909.3,588.2,29.0,135.9,1470.9,207.0,27.0,68.3,63.6,79.1,129.6,108.5,21.1,9786.2,8184.3,1601.9,9974.1,8341.4,1632.7
Giglio Porto,48,30,305.9,227.8,2000.2,2000.9,2005.7,2005.4,428.3,1167.1,485.7,560.4,22.5,114.0,85.8,90.5,13.0,127.4,48.5,50.1,103.9,69.4,34.5,7897.8,5269.4,2628.4,8049.4,5370.5,2678.9
Massa Lubrense,46,29,337.9,228.2,1998.2,1998.2,2006.1,2006.2,502.0,1193.6,483.2,506.5,28.0,56.7,34.0,36.4,11.0,18.7,16.5,21.9,74.0,51.1,22.9,5659.2,3898.8,1760.5,5767.9,3973.6,1794.3
Polignano A Mare,46,40,180.8,138.7,1999.7,1999.0,2002.3,2003.0,399.7,616.2,634.5,546.1,34.0,47.2,93.8,75.6,12.0,22.2,28.5,36.8,51.2,42.2,9.0,3910.3,3229.5,680.8,3985.4,3291.6,693.8
Vibo Valentia Marina,46,15,228.6,331.4,2006.0,2002.3,2006.8,2006.8,416.4,417.9,691.2,700.9,26.0,54.9,195.0,197.0,18.0,29.6,35.8,35.8,82.6,53.8,28.8,6321.6,4112.2,2209.4,6443.0,4191.2,2251.8
"Saline, Reggio Calabria",45,38,375.2,437.3,2002.0,2002.2,2003.6,2004.9,652.0,1010.1,659.6,645.3,36.0,43.6,67.8,76.8,11.0,60.8,472.5,584.0,68.5,39.8,28.7,5280.1,3071.8,2208.3,5381.5,3130.8,2250.7
Anzio,45,15,55.6,56.5,1988.0,1984.3,2000.6,2000.1,776.2,954.3,536.2,803.3,18.0,52.1,71.9,87.4,38.0,83.0,68.9,83.7,51.7,25.4,26.3,3906.6,1922.0,1984.7,3981.7,1958.9,2022.8
Marsala,45,21,74.7,35.9,1993.3,1991.7,1989.2,2000.8,746.4,1078.7,515.4,547.4,46.0,76.9,103.8,112.7,24.0,25.4,20.8,17.5,53.5,38.3,15.2,4040.5,2890.9,1149.6,4118.1,2946.4,1171.7
