Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
General cargo,4796,1556,35001.6,48760.8,1999.4,2001.3,2003.7,2003.7,887.6,1295.9,1368.8,1358.6,94.5,139.6,258.2,256.2,47.0,68.6,77.0,78.1,7564.8,6506.6,1058.2,578593.8,498820.0,79773.8,589702.8,508397.3,81305.4
Container,4135,696,185683.2,212234.8,2005.0,2005.8,2007.9,2007.6,688.0,1040.9,1003.6,1018.1,54.0,76.5,145.1,146.9,19.0,25.6,28.6,28.3,22845.9,21141.2,1704.7,1765150.4,1634008.1,131142.3,1799041.3,1665381.1,133660.2
Ferry-RoPax,3344,95,51859.1,10061.7,1994.2,1993.1,2000.6,2000.2,348.8,678.2,542.0,563.3,18.0,44.1,87.3,90.9,5.0,32.8,27.4,28.5,13725.0,11510.2,2214.8,1056575.0,887628.5,168946.5,1076861.2,904670.9,172190.3
Chemical tanker,2518,828,47969.8,76697.3,2006.6,2008.1,2008.4,2008.4,853.3,1531.1,1269.2,1275.2,81.0,146.2,266.7,269.1,37.0,54.8,61.7,61.9,10266.9,7632.7,2634.2,791411.9,589041.3,202370.7,806607.1,600350.9,206256.2
Ro-Ro,2262,103,54740.5,24832.9,2005.2,2004.3,2007.9,2007.6,604.3,1059.5,842.8,847.6,39.0,72.3,88.4,90.9,11.0,24.6,31.3,35.9,9270.2,8206.9,1063.3,717978.9,635624.3,82354.6,731764.1,647828.3,83935.8
Cruise,1785,143,59178.7,5712.4,2003.3,2000.7,2006.3,2005.4,303.6,401.8,433.2,440.7,21.0,34.4,44.5,45.7,10.0,47.1,19.8,20.0,13046.4,10823.8,2222.6,1010232.3,838231.2,172001.1,1029628.7,854325.2,175303.5
Bulk carrier,1682,929,97375.4,172533.7,2002.6,2008.0,2009.4,2009.5,1198.5,2425.8,2543.2,2603.5,118.0,236.2,404.0,408.4,84.0,153.1,190.7,195.5,9341.7,8322.7,1019.0,721443.9,642899.3,78544.5,735295.6,655243.0,80052.6
Oil tanker,1653,611,165348.8,306489.8,2008.3,2008.7,2008.8,2008.8,1095.6,2196.5,1906.2,1924.1,114.0,226.2,350.1,352.5,39.0,61.5,69.4,69.4,19026.0,13893.6,5132.4,1471629.5,1074615.0,397014.5,1499884.8,1095247.6,404637.2
Vehicle,885,234,54827.4,18298.8,2004.1,2007.2,2006.8,2006.2,920.2,1743.5,1340.4,1339.5,64.0,116.3,197.8,196.7,13.0,17.7,18.6,18.6,3698.4,3474.6,223.8,286174.5,268890.6,17283.9,291669.1,274053.3,17615.8
Liquefied gas tanker,666,154,46381.6,41755.5,2007.5,2008.2,2007.7,2007.6,913.7,2225.0,2923.0,2790.9,86.5,176.6,313.1,310.6,44.0,51.7,51.9,53.1,7372.8,6655.8,717.0,480618.7,426625.9,53992.8,489846.6,434817.1,55029.5
Service - tug,331,104,214.4,177.1,2002.0,2000.8,2007.3,2007.0,289.2,925.7,529.8,529.2,86.0,360.2,746.7,730.7,29.0,134.7,215.7,185.9,280.1,230.8,49.3,21070.6,17361.5,3709.2,21475.2,17694.8,3780.4
Offshore,105,45,469.0,489.6,2007.1,2006.2,2010.3,2010.3,415.5,1243.1,1101.2,1080.4,87.0,228.8,403.2,322.3,54.0,186.1,212.3,177.9,243.4,182.8,60.6,18361.7,13810.2,4551.5,18714.2,14075.4,4638.9
Service - other,94,39,368.2,242.9,1993.7,1993.0,1994.6,1991.6,537.4,1333.7,1310.6,1109.7,77.0,450.1,365.7,342.8,24.0,167.5,323.4,327.4,190.1,154.7,35.4,14294.9,11636.4,2658.5,14569.4,11859.8,2709.6
Ferry-pax only,84,14,26.4,6.3,1990.1,1987.8,1991.2,1990.1,377.3,1338.1,750.0,794.3,18.5,176.8,253.4,328.0,5.0,85.0,74.7,65.1,52.1,40.3,11.8,3909.6,3025.5,884.0,3984.6,3083.6,901.0
Refrigerated bulk,77,25,1613.1,1745.8,2003.0,1996.1,2000.5,2000.5,599.5,3100.7,2378.3,2357.9,63.0,203.8,364.1,355.9,13.0,28.9,26.9,26.6,700.3,662.4,37.9,53575.3,50732.0,2843.3,54603.9,51706.0,2897.9
Miscellaneous - fishing,62,30,17.2,22.5,1986.2,1992.3,1991.3,1993.9,573.2,1520.2,1092.3,1363.0,76.5,260.3,958.1,756.9,21.0,116.4,153.8,405.6,52.9,36.6,16.3,3978.5,2755.4,1223.2,4054.9,2808.3,1246.7
Other liquids tankers,2,1,43.2,60.0,2014.0,2014.0,2014.0,2014.0,764.9,764.9,764.9,764.9,70.0,70.0,93.9,93.9,77.0,77.0,75.2,75.2,5.8,3.3,2.5,452.2,255.6,196.7,460.9,260.5,200.5
