Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Genova,2143,512,41807.7,33886.6,2000.9,2005.1,2006.0,2006.4,446.6,1125.5,587.3,859.8,28.0,101.9,133.4,187.6,12.0,45.6,28.9,33.4,7253.8,6454.1,799.7,559661.9,498637.1,61024.8,570407.4,508210.9,62196.5
Livorno,1763,747,62208.4,42726.8,2002.7,2005.1,2007.2,2006.7,533.0,1361.2,1157.7,1404.0,40.0,112.7,250.2,270.9,17.0,50.0,35.2,49.9,7584.7,6654.4,930.3,575204.3,503921.8,71282.5,586248.2,513597.1,72651.1
Venezia,1349,522,33973.3,28496.0,2003.8,2004.6,2006.5,2007.6,665.9,1386.2,760.9,1132.9,55.0,154.7,201.3,339.7,26.0,72.0,63.9,95.2,6860.9,5696.5,1164.4,530176.2,440428.0,89748.2,540355.6,448884.2,91471.4
Ravenna,1174,672,24116.6,37353.2,2003.2,2004.4,2007.0,2007.4,1116.9,1666.9,1653.2,1767.4,111.5,178.8,308.7,318.4,55.0,101.8,108.0,112.2,3477.6,3039.4,438.2,267413.0,234089.4,33323.5,272547.3,238584.0,33963.3
Trieste,1072,192,45373.2,31942.4,2005.8,2002.5,2008.7,2009.3,1144.1,1208.1,1155.3,1186.4,64.0,115.3,132.6,178.7,17.0,93.5,46.1,50.0,7114.9,6301.3,813.5,550709.6,487849.0,62860.7,561283.3,497215.7,64067.6
Savona,876,316,17033.4,11265.0,2001.2,2004.3,2006.7,2007.2,382.0,1201.5,619.1,1055.6,32.0,116.7,133.1,229.2,12.0,63.6,44.4,95.8,2584.4,2287.5,296.8,199466.3,176726.9,22739.3,203296.0,180120.1,23175.9
Gioia Tauro,759,240,53385.9,58084.1,2003.2,2004.8,2006.6,2006.4,769.1,1226.6,1316.8,1349.0,56.0,83.2,148.1,150.4,31.0,33.9,36.2,36.2,6159.3,5658.3,501.0,475910.1,437251.3,38658.8,485047.6,445646.5,39401.1
Bari,720,136,8835.8,6700.3,1996.7,2003.5,2003.5,2008.9,312.3,1490.4,544.3,1186.6,18.0,138.1,213.8,394.4,9.0,83.1,76.1,151.3,1758.5,1527.7,230.8,135436.9,117837.8,17599.1,138037.3,120100.3,17937.0
La Spezia,665,260,29096.9,30715.0,2006.5,2006.4,2010.5,2009.9,552.8,909.4,729.2,866.0,53.0,83.1,109.5,138.0,21.0,35.8,44.5,57.7,2976.1,2706.8,269.3,229936.5,209240.8,20695.7,234351.2,213258.2,21093.1
Napoli,645,310,19637.4,15304.5,2004.3,2004.1,2006.6,2008.2,666.8,1033.3,810.7,1038.3,58.0,107.4,87.6,121.6,26.0,54.9,34.4,48.0,3287.5,2860.5,427.0,253730.0,221037.4,32692.6,258601.6,225281.3,33320.3
Augusta,623,350,15860.2,26164.1,2006.3,2006.9,2009.1,2009.1,877.9,1365.0,1472.5,1499.3,77.0,142.5,294.6,297.4,69.0,98.3,113.5,117.1,3198.5,1948.4,1250.2,246394.8,150439.6,95955.2,251125.6,153328.0,97797.6
Civitavecchia,589,188,21660.0,15471.3,2007.9,2006.6,2008.8,2010.2,462.2,1460.9,643.6,1692.1,31.0,123.9,133.8,277.9,11.0,112.6,97.1,232.6,3449.1,3055.1,394.0,266509.7,236120.0,30389.8,271626.7,240653.5,30973.2
Sarroch,568,330,26159.4,47195.0,2006.8,2007.8,2007.2,2007.2,747.7,1319.1,1574.6,1648.6,75.0,132.5,312.9,322.1,58.5,83.0,94.8,95.9,4004.7,2422.9,1581.8,309613.7,187407.6,122206.2,315558.3,191005.8,124552.5
Ancona,526,91,11419.9,6767.2,1996.3,2003.6,2003.9,2007.6,517.7,1251.7,800.3,1085.7,23.0,112.0,115.8,174.3,10.0,76.1,60.9,101.9,2877.5,2386.7,490.8,222100.6,184351.1,37749.5,226364.9,187890.6,38474.3
Cagliari,522,217,13382.5,11675.5,2004.5,2002.8,2006.4,2005.9,453.3,879.0,685.3,825.8,34.0,94.2,97.1,119.5,15.0,58.5,23.9,30.1,2183.1,1962.4,220.7,168548.1,151526.5,17021.6,171784.2,154435.8,17348.4
