Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Spain,4018,1592,90030.0,69714.5,2005.3,2005.4,2007.7,2007.3,565.5,937.3,611.4,732.4,41.0,89.9,64.6,91.1,14.0,35.2,27.1,34.3,14310.0,12215.2,2094.8,1105204.5,943916.8,161287.7,1126424.4,962040.0,164384.4
Greece,3779,1286,94988.2,76422.2,2002.7,2002.9,2005.3,2006.3,705.0,875.7,835.8,899.8,53.0,86.5,85.3,109.3,11.0,40.4,40.1,41.9,17237.0,13389.4,3847.7,1331810.9,1035079.5,296731.3,1357381.6,1054953.1,302428.6
France,3377,912,35213.9,23306.6,1999.7,2004.2,2004.5,2007.4,257.2,560.8,318.7,366.1,20.0,62.5,57.4,74.1,12.0,39.9,33.7,39.3,7272.0,5168.4,2103.7,560002.0,398329.7,161672.3,570754.1,405977.6,164776.5
Turkey,3054,1462,80615.2,100929.4,2004.2,2004.0,2007.4,2007.3,1147.7,1130.1,1188.5,1200.8,96.0,121.0,120.6,132.4,16.0,52.4,37.0,40.3,11485.3,10238.2,1247.1,886759.7,791124.5,95635.1,903785.4,806314.1,97471.3
Malta,2075,868,33196.7,36493.1,2002.7,2003.8,2007.3,2007.3,425.5,507.0,481.9,481.1,38.0,60.3,78.1,92.2,14.0,52.9,34.9,43.1,5258.0,4166.1,1091.8,404766.7,320894.7,83872.0,412538.2,327055.9,85482.4
Croatia,1417,463,11460.5,7195.1,1993.1,2000.2,2001.8,2004.0,215.5,548.0,354.2,377.0,17.0,64.5,271.0,251.2,16.0,59.9,56.9,72.6,2662.8,2005.3,657.5,205055.8,154694.6,50361.1,208992.8,157664.8,51328.1
Tunisia,1330,386,11265.8,6683.3,1999.2,2001.5,2000.6,2002.4,451.2,555.8,438.6,489.9,30.0,73.7,42.4,62.2,24.0,76.6,35.6,54.5,2847.8,2230.7,617.1,219100.8,171998.6,47102.2,223307.5,175301.0,48006.5
Egypt,645,390,35101.8,43794.1,2005.8,2005.6,2008.1,2008.0,1298.3,1288.9,1306.9,1301.0,101.0,137.7,105.2,108.6,32.0,67.1,38.1,41.1,4111.6,3562.5,549.1,317358.3,275146.4,42211.9,323451.6,280429.2,43022.4
Slovenia,624,243,3433.6,3981.7,2004.0,2004.5,2005.3,2006.5,85.5,422.9,239.7,292.6,17.5,60.9,73.8,81.2,24.0,40.6,41.2,46.8,746.1,534.5,211.6,57436.6,41209.8,16226.8,58539.4,42001.0,16538.3
Algeria,554,296,8548.6,12150.9,2004.0,2002.7,2007.2,2007.4,768.5,954.0,860.5,906.9,68.0,102.6,115.1,124.9,37.0,76.8,50.5,51.3,1310.4,975.7,334.7,99424.0,73883.7,25540.3,101332.9,75302.2,26030.7
Gibraltar,430,380,18171.1,28747.0,2008.1,2008.3,2009.1,2009.7,1061.1,1229.1,1221.1,1287.7,106.5,136.4,155.7,168.2,9.0,16.6,37.1,39.6,1881.0,1741.6,139.4,143934.8,133215.6,10719.2,146698.4,135773.4,10925.0
Libya,333,157,6915.2,11638.1,2002.4,2004.8,2007.0,2007.8,661.7,848.2,771.8,777.7,65.0,96.4,118.9,121.9,40.0,55.9,50.6,49.5,1085.3,664.8,420.6,83698.4,51301.3,32397.1,85305.4,52286.3,33019.2
Albania,298,90,4162.1,1454.7,1984.9,1995.2,1983.7,1992.7,306.6,890.5,940.5,789.4,22.0,120.9,795.7,532.5,16.0,68.0,167.6,129.4,1149.9,873.8,276.2,88235.4,67149.5,21085.9,89929.5,68438.7,21490.8
Israel,282,94,6207.8,5802.5,2003.5,2004.2,2003.4,2004.6,1343.9,1229.7,1315.6,1306.7,100.0,124.4,110.5,117.6,23.0,77.4,44.3,58.9,1205.1,1105.0,100.1,92837.3,85244.7,7592.6,94619.8,86881.4,7738.4
