Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Ventspils,2115,846,16728.4,24861.3,2002.3,2003.4,2008.7,2009.1,397.3,791.5,528.2,784.2,33.0,72.6,122.3,139.8,19.0,56.3,74.4,84.7,3305.8,2200.3,1105.5,248624.0,165610.1,83013.9,253397.6,168789.8,84607.8
Liepaja,1643,638,5031.2,5682.8,1996.2,2000.5,2000.5,2004.9,387.6,488.5,499.1,562.8,37.0,66.2,100.0,119.5,25.0,58.9,52.7,68.7,1338.6,1110.9,227.8,100554.3,83452.3,17102.1,102485.0,85054.6,17430.4
Riga,1083,513,12975.4,15550.5,2002.3,2003.7,2006.3,2010.0,454.3,835.0,678.4,954.1,43.0,81.2,140.9,151.8,24.0,73.4,105.3,138.9,2054.4,1674.7,379.7,154417.4,125895.4,28522.1,157382.2,128312.6,29069.7
Roja,425,305,4582.1,6298.2,2001.2,2001.3,2004.7,2007.0,670.5,860.1,1108.7,1157.6,50.0,66.9,108.3,109.6,14.0,36.7,110.0,105.7,852.7,564.3,288.4,64022.3,42354.3,21667.9,65251.5,43167.5,22084.0
Mersrags,271,217,4581.6,7489.9,2002.6,2002.7,2008.3,2009.3,704.4,1027.9,1342.1,1382.9,60.0,84.6,189.4,191.9,16.0,51.1,73.4,77.2,573.6,465.0,108.6,43226.3,35065.6,8160.7,44056.2,35738.8,8317.4
Skulte,59,39,122.7,168.6,2002.6,2002.6,2004.3,2004.5,417.5,529.3,554.7,562.4,41.0,51.7,80.8,82.1,23.0,27.5,30.8,30.8,35.5,31.3,4.2,2667.8,2350.4,317.4,2719.0,2395.5,323.5
Salacgriva,44,34,67.7,92.0,2000.8,2000.3,2002.2,2002.4,438.5,565.3,511.6,510.2,49.0,79.1,73.0,73.0,23.0,29.9,32.5,32.3,22.5,19.2,3.4,1690.5,1438.8,251.7,1723.0,1466.4,256.5
Lapmezciems,13,13,328.4,566.3,2005.9,2005.9,2008.6,2008.5,556.5,980.9,1259.8,1328.1,53.0,81.5,172.5,178.5,46.0,85.8,85.2,88.1,36.6,30.4,6.2,2768.0,2300.5,467.5,2821.1,2344.7,476.5
Engure,8,8,164.0,276.7,2007.0,2007.0,2011.6,2011.9,1138.3,1295.5,1371.3,1375.1,113.5,114.0,136.8,135.5,29.0,40.9,18.7,17.1,21.3,19.2,2.1,1608.7,1448.5,160.2,1639.6,1476.3,163.3
Ainazi,1,1,2.5,3.0,1986.0,1986.0,1986.0,1986.0,728.7,728.7,728.7,728.7,73.0,73.0,73.0,73.0,7.0,7.0,7.0,7.0,0.6,0.6,0.1,47.0,42.4,4.6,47.9,43.2,4.7
Jekabpils,1,1,142.5,138.1,2019.0,2019.0,2019.0,2019.0,940.8,940.8,940.8,940.8,137.0,137.0,137.0,137.0,10.0,10.0,10.0,10.0,2.9,2.7,0.2,228.0,212.5,15.5,232.4,216.6,15.8
