Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Cruise,233,45,1956.2,193.8,1985.5,1993.3,2002.8,2000.6,124.7,177.2,223.9,216.7,16.0,20.0,30.9,31.0,12.0,13.0,12.7,13.7,556.0,350.0,206.0,42824.2,27008.0,15816.2,43646.4,27526.6,16119.8
Ferry-RoPax,206,6,54.8,12.4,1967.9,1967.8,1967.6,1967.5,114.5,1438.6,316.2,288.8,14.0,167.5,1673.8,1569.0,17.0,27.2,19.2,19.9,76.3,48.2,28.1,5726.6,3619.2,2107.4,5836.6,3688.7,2147.8
Container,135,25,540.3,668.1,2007.4,2007.8,2007.4,2007.3,114.5,287.0,316.4,321.2,11.0,22.8,65.7,65.9,9.0,9.9,20.6,20.6,144.9,124.7,20.2,11110.7,9591.4,1519.2,11324.0,9775.6,1548.4
General cargo,91,26,124.9,152.4,1990.9,1991.0,2001.4,2001.5,190.5,232.3,233.4,234.7,18.0,38.0,30.8,33.1,14.0,84.6,18.8,21.1,56.6,46.5,10.1,4341.8,3582.9,758.9,4425.1,3651.7,773.5
Chemical tanker,48,8,68.1,108.0,2008.6,2006.2,2008.1,2007.9,185.4,392.7,240.0,242.4,16.5,136.4,56.5,55.8,18.5,57.6,37.8,37.4,49.6,28.2,21.4,3753.1,2146.0,1607.2,3825.2,2187.2,1638.0
Oil tanker,48,7,52.0,83.1,1999.3,2002.4,2000.4,2000.2,199.9,277.7,245.0,241.1,21.5,25.0,37.6,37.2,19.0,32.5,35.4,35.2,36.2,17.2,19.0,2748.9,1319.5,1429.4,2801.6,1344.8,1456.8
Offshore,35,6,10.1,10.6,1993.8,2003.3,1998.1,1988.2,91.1,1002.0,235.2,325.7,10.0,127.8,274.9,384.8,63.0,597.6,1301.6,1973.9,32.4,10.5,21.9,2432.2,789.8,1642.4,2478.9,805.0,1673.9
Refrigerated bulk,35,7,39.8,43.9,2002.9,2001.1,2002.0,2002.0,70.7,109.1,84.0,83.7,7.0,8.5,9.2,9.2,9.0,9.1,9.6,9.6,24.2,14.3,9.9,1837.8,1092.7,745.1,1873.1,1113.7,759.4
Liquefied gas tanker,28,2,19.6,20.0,2009.9,2008.5,2009.9,2009.9,129.2,131.8,185.6,185.6,15.0,15.0,25.8,25.8,18.5,19.5,30.6,30.6,18.9,8.3,10.6,1433.0,632.8,800.2,1460.5,644.9,815.6
Vehicle,22,12,169.8,52.5,2007.4,2005.2,2006.1,2006.0,181.5,199.7,200.0,201.3,18.0,24.8,31.9,31.9,6.0,8.5,10.0,9.9,14.2,12.6,1.6,1094.7,971.6,123.2,1115.8,990.2,125.5
Miscellaneous - fishing,21,1,1.0,0.9,1955.0,1955.0,1955.0,1955.0,271.9,271.9,237.1,237.1,29.0,29.0,26.1,26.1,15.0,15.0,63.5,63.5,6.9,3.8,3.0,517.4,288.6,228.8,527.3,294.1,233.2
Service - tug,12,7,4.0,2.4,1983.0,1990.0,1990.3,1990.5,159.8,1654.5,872.8,700.0,36.0,235.5,1231.2,1203.4,51.0,78.1,152.9,150.3,10.7,9.3,1.4,800.6,696.4,104.1,816.0,709.8,106.1
Ferry-pax only,2,2,0.1,0.0,1971.0,1971.0,1999.9,1952.1,117.7,117.7,136.9,93.4,72.0,72.0,37.4,94.7,65.5,65.5,27.6,90.4,0.6,0.3,0.2,42.5,26.0,16.6,43.4,26.5,16.9
Bulk carrier,2,2,10.8,17.2,2012.5,2012.5,2012.1,2012.1,252.6,252.6,245.6,243.6,22.5,22.5,33.6,33.5,35.5,35.5,34.4,34.4,1.0,0.8,0.2,78.5,65.1,13.4,80.0,66.3,13.6
Ro-Ro,1,1,1.1,1.9,1975.0,1975.0,1975.0,1975.0,867.2,867.2,867.2,867.2,3546.0,3546.0,3546.0,3546.0,79.0,79.0,79.0,79.0,36.9,36.3,0.7,2774.1,2723.8,50.4,2827.4,2776.1,51.3
