Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Trinidad and Tobago,243,42,270.9,184.8,1978.9,1988.7,1999.4,2000.0,171.1,498.7,212.6,223.1,17.0,85.8,60.1,53.4,35.0,197.4,68.6,141.8,152.5,81.7,70.8,11550.3,6229.3,5321.0,11772.1,6348.9,5423.2
Barbados,165,42,501.8,114.8,1988.8,1995.1,2003.0,2003.4,106.0,496.6,136.2,130.0,14.0,124.4,173.5,157.5,12.0,17.1,22.8,18.4,218.1,109.7,108.4,16792.4,8437.5,8354.9,17114.8,8599.5,8515.3
Saint Lucia,141,45,202.4,129.1,1995.6,1993.4,2006.3,2004.6,77.6,232.9,93.9,93.0,10.0,32.3,43.0,25.7,9.0,18.7,18.2,26.5,90.4,53.7,36.7,6869.6,4094.1,2775.5,7001.5,4172.8,2828.8
Grenada,116,41,89.0,42.3,1980.1,1991.8,2000.9,2001.5,89.6,129.7,100.6,110.9,12.0,19.7,15.7,15.5,16.0,21.4,14.1,23.2,104.1,43.0,61.1,7860.2,3260.8,4599.4,8011.1,3323.4,4687.7
Martinique,60,25,226.3,74.7,2002.6,2002.2,2004.9,2006.7,123.8,152.7,127.0,126.7,15.0,17.9,16.1,15.2,9.0,11.2,10.8,11.9,66.5,43.1,23.4,5120.8,3324.4,1796.5,5219.2,3388.2,1830.9
Dominica,43,20,81.9,38.6,1991.4,1997.2,2011.0,2005.6,152.4,157.0,169.4,158.4,15.0,61.5,29.2,59.0,8.0,20.0,10.4,13.2,34.6,27.2,7.3,2633.6,2077.3,556.3,2684.2,2117.2,567.0
Dominican Republic,30,9,972.0,175.2,1999.2,2002.7,2001.7,2003.4,597.0,637.7,602.4,629.3,40.5,48.0,40.4,43.3,9.0,10.2,8.0,8.5,157.3,142.7,14.6,12173.2,11046.3,1126.9,12406.9,11258.4,1148.5
Guadeloupe,18,10,95.9,20.2,1997.1,1994.3,2006.4,2002.9,259.9,252.6,275.2,293.1,23.5,23.8,32.3,32.9,8.5,12.2,10.3,11.5,25.3,19.0,6.3,1950.4,1465.3,485.1,1987.8,1493.4,494.4
Virgin Islands (U.S.),17,7,88.8,105.0,2005.5,2007.1,2005.8,2005.9,379.1,417.0,425.2,426.7,24.0,28.2,27.5,27.6,12.0,12.9,13.4,13.5,25.7,22.5,3.2,1970.3,1731.5,238.8,2008.1,1764.7,243.4
Saint Kitts and Nevis,16,6,15.8,8.4,1963.6,1977.8,1987.4,1988.8,283.2,536.3,686.2,452.0,30.0,614.5,266.3,822.4,10.0,42.7,83.3,40.7,43.3,39.9,3.4,3257.1,2999.7,257.4,3319.7,3057.3,262.4
United States of America,13,5,199.9,254.4,2008.2,2008.8,2008.0,2007.9,1610.7,1531.3,1595.1,1595.9,104.0,108.4,108.1,108.0,30.0,28.8,30.4,30.2,55.3,52.1,3.1,4257.1,4021.2,235.9,4338.9,4098.5,240.4
Guyana,10,10,27.0,40.3,2005.8,2005.8,2010.0,2010.1,448.2,453.2,450.9,451.6,53.0,70.8,54.3,53.7,25.0,30.3,27.7,28.2,6.2,5.0,1.2,470.2,381.9,88.3,479.2,389.2,90.0
Antigua and Barbuda,9,9,49.1,16.5,2004.0,2004.0,2003.0,2004.0,262.4,273.4,270.8,278.9,22.0,26.6,21.4,33.6,32.0,53.9,32.5,90.7,19.4,10.9,8.5,1483.7,840.5,643.2,1512.2,856.6,655.5
Sint Maarten (Dutch part),7,6,45.3,18.7,2005.4,2005.2,2001.0,2006.6,316.0,322.2,335.5,319.0,28.0,29.2,33.7,26.8,10.0,10.4,10.1,9.5,11.1,9.4,1.7,855.9,728.3,127.6,872.3,742.3,130.0
China,7,3,4.3,2.8,2018.9,2019.3,2018.2,2018.3,90.8,92.1,156.3,139.4,44.0,33.7,69.8,65.6,3.0,6.5,10.2,10.8,1.0,0.9,0.2,78.7,66.0,12.7,80.2,67.2,13.0
Suriname,4,3,13.9,19.7,2006.2,2008.0,2005.0,2004.7,628.4,632.8,638.6,637.5,64.0,64.3,64.5,64.9,35.5,31.2,35.7,36.7,5.2,3.6,1.6,396.1,274.2,121.9,403.7,279.5,124.3
Bahamas,2,2,21.5,25.7,2007.0,2007.0,2007.2,2007.2,1289.7,1289.7,1286.7,1287.0,92.5,92.5,90.4,90.6,8.0,8.0,7.8,7.8,5.9,5.8,0.1,456.0,447.6,8.4,464.8,456.2,8.5
