Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Guatemala,238,121,704.8,877.9,2008.5,2008.9,2008.3,2008.4,73.2,114.4,94.9,102.4,7.0,15.1,29.9,33.3,32.0,35.8,41.8,48.3,226.7,80.0,146.7,17527.3,6188.8,11338.5,17863.8,6307.6,11556.2
United States of America,93,80,7016.9,11384.3,2011.9,2012.2,2012.0,2012.0,2503.5,2629.8,2690.3,2681.0,250.0,270.0,270.7,272.8,68.0,72.1,76.1,76.5,782.3,717.3,65.1,60349.7,55332.4,5017.3,61508.4,56394.8,5113.6
Mexico,79,53,2174.2,2836.7,2009.5,2010.5,2010.7,2011.0,938.4,1109.1,1091.2,1084.6,78.0,148.5,136.9,126.9,40.0,54.4,54.1,63.0,322.8,288.3,34.5,24877.7,22239.8,2638.0,25355.4,22666.8,2688.6
Nicaragua,68,27,327.3,424.4,2008.0,2007.8,2008.2,2008.3,184.4,211.8,203.7,205.7,16.0,21.9,20.5,20.7,34.0,45.7,40.9,43.5,77.8,46.5,31.3,5987.5,3595.3,2392.2,6102.5,3664.4,2438.1
Costa Rica,42,19,394.7,484.4,2004.9,2005.8,2006.9,2008.0,428.5,447.9,432.4,436.5,35.5,49.0,41.7,40.2,41.5,63.3,49.2,55.2,78.6,62.9,15.8,6034.7,4844.2,1190.6,6150.6,4937.2,1213.4
Panama,33,33,811.6,1271.8,2007.6,2007.6,2008.9,2009.8,911.1,1834.3,1001.7,966.9,82.0,213.5,203.5,154.6,61.0,77.4,71.8,72.7,157.1,125.7,31.4,12050.4,9635.7,2414.8,12281.8,9820.7,2461.1
Honduras,31,29,310.7,117.5,2009.0,2009.0,2009.2,2008.8,177.4,190.4,185.7,191.6,15.0,23.4,26.1,24.6,8.0,16.8,15.9,21.1,23.0,17.8,5.2,1776.6,1377.5,399.1,1810.7,1403.9,406.8
Ecuador,15,11,416.6,592.2,2002.1,2003.6,2003.4,2005.1,1202.6,3356.4,1504.3,1375.8,152.0,583.5,379.2,285.9,75.0,136.2,78.6,69.5,104.7,83.7,21.0,8017.5,6403.6,1613.9,8171.4,6526.5,1644.9
China,12,12,3262.8,5548.5,2013.1,2013.1,2012.9,2012.9,8135.1,8451.1,8426.6,8430.9,705.0,720.7,727.2,728.9,89.5,109.1,110.6,109.4,286.1,279.2,6.8,22123.2,21601.9,521.3,22547.9,22016.7,531.3
Japan,8,8,1834.3,2724.7,2011.1,2011.1,2010.5,2012.3,6909.2,7066.4,7059.2,7086.2,653.0,634.5,625.4,655.0,15.5,44.2,40.3,46.9,131.2,129.7,1.5,10157.1,10038.6,118.5,10352.1,10231.3,120.8
