Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Comoros,166,10,28.8,39.1,2004.8,2002.9,2006.5,2006.8,84.7,198.9,150.8,146.8,8.0,29.6,33.1,30.2,15.0,50.1,46.5,54.4,22.8,11.0,11.8,1725.9,837.4,888.4,1759.0,853.5,905.5
Madagascar,55,19,184.6,218.5,2004.0,2003.1,2001.8,2004.6,252.5,340.9,290.3,304.8,22.0,35.6,43.9,47.4,56.0,54.0,64.4,70.4,66.2,38.8,27.4,5050.8,2987.8,2062.9,5147.7,3045.2,2102.6
Mozambique,29,14,400.5,506.9,2003.1,2004.9,2002.7,2002.9,771.9,641.5,610.6,611.5,51.0,57.2,69.5,69.1,72.0,98.1,82.8,83.9,90.0,63.9,26.1,6960.0,4946.3,2013.7,7093.6,5041.3,2052.3
"Tanzania, United Republic of",13,9,146.5,147.4,2008.2,2005.6,2006.2,2005.5,574.4,677.6,706.2,723.0,74.0,127.3,115.7,131.1,90.0,95.8,96.0,110.0,51.5,33.8,17.7,3963.6,2608.9,1354.7,4039.7,2659.0,1380.7
Mauritius,8,6,141.3,180.8,2003.8,2004.5,2002.3,2002.3,963.5,1015.0,1000.0,1001.6,106.5,120.1,114.6,115.7,24.5,30.0,28.6,29.2,25.5,22.8,2.7,1963.4,1760.8,202.6,2001.1,1794.6,206.5
United Arab Emirates,7,4,437.9,661.4,2010.1,2007.2,2010.2,2011.1,2599.2,2946.7,2543.4,2533.3,202.0,275.9,199.3,202.2,14.0,36.9,14.6,14.0,52.3,50.7,1.6,4047.0,3920.2,126.8,4124.7,3995.5,129.2
Bahrain,7,1,598.1,998.7,2014.0,2014.0,2014.0,2014.0,3074.3,3074.3,2854.1,2854.1,245.0,245.0,248.8,248.8,38.0,38.0,43.1,43.1,58.1,50.8,7.4,4504.3,3931.6,572.7,4590.8,4007.1,583.7
Réunion,4,3,75.4,35.2,2001.2,1997.3,1998.7,2005.3,911.5,914.2,916.1,916.6,85.0,88.2,84.6,92.7,17.5,40.8,20.6,33.2,16.4,15.1,1.3,1267.5,1170.5,97.0,1291.9,1193.0,98.9
Seychelles,4,3,101.9,122.3,2005.0,2003.7,2001.9,2002.1,1099.7,1519.3,1622.2,1601.7,177.0,173.7,213.3,212.3,23.5,31.8,37.0,36.2,24.2,23.1,1.1,1870.6,1787.9,82.7,1906.5,1822.3,84.3
South Africa,3,3,218.5,373.9,2005.7,2005.7,2012.7,2013.0,1322.5,2553.5,3454.2,3599.8,181.0,243.7,394.4,400.4,18.0,47.0,12.1,10.4,16.3,15.9,0.4,1262.6,1233.8,28.8,1286.9,1257.5,29.4
Sri Lanka,2,2,137.8,173.5,2001.5,2001.5,2001.5,2001.5,2481.9,2481.9,2478.6,2480.7,187.5,187.5,187.7,187.5,7.0,7.0,7.1,7.0,16.9,16.8,0.2,1309.9,1297.9,12.0,1335.0,1322.8,12.2
India,2,2,601.2,1131.9,2010.0,2010.0,2010.8,2010.8,2913.8,2913.8,3136.2,3163.8,196.5,196.5,210.7,212.1,42.5,42.5,65.9,68.1,36.9,31.4,5.4,2855.1,2433.6,421.5,2909.9,2480.3,429.6
Singapore,1,1,107.5,138.6,2009.0,2009.0,2009.0,2009.0,4036.9,4036.9,4036.9,4036.9,358.0,358.0,358.0,358.0,18.0,18.0,18.0,18.0,9.9,9.7,0.2,765.6,749.9,15.6,780.3,764.3,15.9
