Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Comoros,166,17,56.7,79.8,2004.5,2003.8,2006.4,2006.1,89.4,206.4,244.0,249.6,12.0,101.3,213.2,216.2,27.0,67.2,139.3,240.6,47.6,18.7,28.9,3592.8,1419.8,2173.1,3661.8,1447.0,2214.8
Mauritius,25,8,287.2,376.1,2004.8,2002.9,2003.0,2003.0,957.9,992.4,981.7,982.9,84.0,107.5,117.6,119.3,46.0,62.2,58.0,56.9,82.3,69.1,13.2,6301.9,5307.9,994.0,6422.9,5409.8,1013.1
United Arab Emirates,21,10,1743.7,2247.0,2002.2,2004.6,2003.8,2004.4,2776.1,3397.4,3157.5,3298.1,198.0,283.8,311.2,341.0,63.0,64.6,60.1,56.9,298.7,279.5,19.2,23141.4,21653.4,1488.0,23585.7,22069.2,1516.5
Madagascar,20,8,51.9,71.3,2007.7,2005.9,2007.4,2007.5,303.9,393.8,346.7,349.8,27.5,45.1,50.0,51.0,53.5,50.0,64.4,65.7,19.5,13.8,5.8,1494.9,1060.8,434.1,1523.6,1081.2,442.4
Seychelles,19,6,449.3,581.2,2005.7,2002.3,2005.7,2012.1,852.7,854.1,904.2,915.5,100.0,85.7,114.9,124.6,15.0,24.2,23.4,27.5,78.2,70.8,7.4,6057.7,5484.8,572.9,6174.1,5590.1,583.9
"Tanzania, United Republic of",12,9,105.3,112.7,2005.5,2002.7,2001.5,2005.4,556.0,612.0,568.4,567.2,49.0,52.0,48.6,49.3,29.5,48.3,43.7,48.8,23.4,18.0,5.3,1801.3,1393.3,408.0,1835.9,1420.1,415.9
Réunion,12,5,71.1,99.6,2008.4,2008.2,2008.3,2008.3,918.5,909.5,911.3,912.0,77.5,77.0,88.4,89.0,82.5,56.7,75.9,76.4,29.2,22.9,6.4,2237.9,1760.8,477.2,2280.9,1794.6,486.3
Somalia,8,3,188.7,223.1,2000.1,1998.7,2000.2,2000.1,910.6,917.5,916.6,916.6,71.0,79.2,75.1,75.3,51.0,46.7,56.5,56.5,36.7,30.7,6.0,2846.1,2378.0,468.0,2900.7,2423.7,477.0
Mozambique,8,7,96.8,105.0,2005.1,2005.9,2004.0,2003.2,554.9,722.2,509.0,548.9,43.5,309.1,56.1,54.8,67.0,57.9,63.7,71.6,23.6,17.4,6.3,1822.5,1339.1,483.4,1857.5,1364.8,492.6
South Africa,2,2,27.0,35.7,2005.0,2005.0,2005.8,2005.9,1706.8,1706.8,1704.7,1704.2,176.5,176.5,174.0,173.5,47.5,47.5,54.7,56.1,5.8,5.1,0.7,446.7,395.3,51.4,455.3,402.9,52.4
Oman,1,1,44.0,53.8,1999.0,1999.0,1999.0,1999.0,1833.9,1833.9,1833.9,1833.9,130.0,130.0,130.0,130.0,69.0,69.0,69.0,69.0,6.9,6.1,0.8,529.7,467.4,62.3,539.9,476.4,63.5
Togo,1,1,787.0,1544.8,2011.0,2011.0,2011.0,2011.0,4780.0,4780.0,4780.0,4780.0,422.0,422.0,422.0,422.0,0.0,0.0,0.0,0.0,41.7,41.7,0.0,3228.1,3228.1,0.0,3290.1,3290.1,0.0
Singapore,1,1,80.4,123.2,2009.0,2009.0,2009.0,2009.0,3875.1,3875.1,3875.1,3875.1,343.0,343.0,343.0,343.0,97.0,97.0,97.0,97.0,9.2,9.0,0.2,712.8,695.5,17.3,726.5,708.9,17.7
Maldives,1,1,51.7,90.9,2011.0,2011.0,2011.0,2011.0,6040.0,6040.0,6040.0,6040.0,559.0,559.0,559.0,559.0,44.0,44.0,44.0,44.0,12.1,12.0,0.1,933.3,925.4,7.9,951.2,943.2,8.0
Djibouti,1,1,72.7,37.0,2013.0,2013.0,2013.0,2013.0,3069.2,3069.2,3069.2,3069.2,263.0,263.0,263.0,263.0,17.0,17.0,17.0,17.0,9.6,9.3,0.2,740.3,723.7,16.6,754.6,737.6,17.0
